LogisticsShipmentExecutionKey,ShipDateKey,PlannedDeliveryDateKey,ActualDeliveryDateKey,ShipTimeOfDayKey,ActualDeliveryTimeOfDayKey,LogisticsShipmentHeaderKey,LogisticsShipmentLineKey,LogisticsCarrierServiceOptionKey,LogisticsLaneSegmentKey,ProductKey,CustomerKey,LogisticsShipmentStatusKey,LogisticsServiceLevelKey,UnitOfMeasureKey,CurrencyKey,ShippedQuantity,ShippedWeightKg,FreightAmount,SourceSystemKey,BatchId,LoadedAtUtc
6072,20260530,20260603,20260809,22620,66240,84,83,465,165,194,430,14,20,3,1,250.5000,73.0000,8328.6400,1,1,2026-08-24T00:00:00.000
6073,20260701,20260702,20260615,27240,20460,302,84,379,392,3,257,2,10,7,1,251.2000,74.0000,8330.0100,1,1,2026-08-24T00:00:00.000
6074,20260815,20260818,20260727,16620,53520,482,182,69,54,207,496,10,16,3,5,251.9000,75.0000,8331.3800,1,1,2026-08-24T00:00:00.000
6075,20260720,20260808,20260605,3960,33060,409,395,287,484,122,177,6,12,3,2,252.6000,76.0000,8332.7500,1,1,2026-08-24T00:00:00.000
6076,20260623,20260820,20260803,49200,11520,69,155,157,122,340,204,11,11,6,5,253.3000,77.0000,8334.1200,1,1,2026-08-24T00:00:00.000
6077,20260716,20260626,20260623,5880,2340,240,93,412,328,115,234,4,20,2,5,254.0000,78.0000,8335.4900,1,1,2026-08-24T00:00:00.000
6078,20260720,20260805,20260714,42120,41580,285,69,393,223,470,229,13,15,4,5,254.7000,79.0000,8336.8600,1,1,2026-08-24T00:00:00.000
6079,20260805,20260718,20260811,5580,64920,184,414,436,327,165,431,7,8,2,4,255.4000,80.0000,8338.2300,1,1,2026-08-24T00:00:00.000
6080,20260629,20260603,20260608,53340,8820,346,220,34,62,357,462,8,12,2,3,256.1000,81.0000,8339.6000,1,1,2026-08-24T00:00:00.000
6081,20260725,20260723,20260718,25380,4500,344,250,3,285,311,35,4,9,6,3,256.8000,82.0000,8340.9700,1,1,2026-08-24T00:00:00.000
6082,20260824,20260620,20260804,33600,12420,60,81,204,450,279,116,2,11,6,5,257.5000,83.0000,8342.3400,1,1,2026-08-24T00:00:00.000
6083,20260709,20260718,20260803,4620,31020,423,250,5,33,220,38,1,1,7,5,258.2000,84.0000,8343.7100,1,1,2026-08-24T00:00:00.000
6084,20260819,20260718,20260531,32580,53640,54,177,26,252,173,217,13,7,4,4,258.9000,85.0000,8345.0800,1,1,2026-08-24T00:00:00.000
6085,20260531,20260706,20260605,53640,62580,271,9,358,167,232,252,4,12,7,3,259.6000,86.0000,8346.4500,1,1,2026-08-24T00:00:00.000
6086,20260727,20260811,20260709,9660,45660,357,1,40,25,328,-1,2,18,5,2,260.3000,87.0000,8347.8200,1,1,2026-08-24T00:00:00.000
6087,20260530,20260717,20260804,57600,55140,174,240,386,27,442,270,14,19,7,5,261.0000,88.0000,8349.1900,1,1,2026-08-24T00:00:00.000
6088,20260805,20260622,20260619,76740,86100,82,417,138,432,304,11,7,4,1,1,261.7000,89.0000,8350.5600,1,1,2026-08-24T00:00:00.000
6089,20260718,20260812,20260629,4500,49020,38,259,485,389,103,199,5,4,2,3,262.4000,90.0000,8351.9300,1,1,2026-08-24T00:00:00.000
6090,20260725,20260801,20260619,71640,45180,474,78,325,207,121,205,1,11,4,4,263.1000,91.0000,8353.3000,1,1,2026-08-24T00:00:00.000
6091,20260617,20260530,20260616,34500,85560,125,358,352,349,234,295,5,17,1,1,263.8000,92.0000,8354.6700,1,1,2026-08-24T00:00:00.000
6092,20260822,20260603,20260715,60000,38880,289,174,315,418,496,92,1,15,3,4,264.5000,93.0000,8356.0400,1,1,2026-08-24T00:00:00.000
6093,20260714,20260529,20260816,39480,64740,44,161,189,229,463,311,13,7,2,4,265.2000,94.0000,8357.4100,1,1,2026-08-24T00:00:00.000
6094,20260710,20260727,20260716,81540,13320,85,92,1,261,166,437,8,11,4,4,265.9000,95.0000,8358.7800,1,1,2026-08-24T00:00:00.000
6095,20260806,20260613,20260804,9420,3120,31,418,386,241,246,448,7,8,1,5,266.6000,96.0000,8360.1500,1,1,2026-08-24T00:00:00.000
6096,20260619,20260811,20260722,60420,2640,241,259,22,359,481,125,7,20,2,2,267.3000,97.0000,8361.5200,1,1,2026-08-24T00:00:00.000
6097,20260620,20260717,20260725,85560,37860,175,274,84,319,155,104,14,2,3,4,268.0000,98.0000,8362.8900,1,1,2026-08-24T00:00:00.000
6098,20260626,20260704,20260702,21660,20100,445,134,137,155,101,340,8,14,6,5,268.7000,99.0000,8364.2600,1,1,2026-08-24T00:00:00.000
6099,20260730,20260726,20260629,36600,50700,322,194,292,339,287,67,10,8,6,3,269.4000,100.0000,8365.6300,1,1,2026-08-24T00:00:00.000
6100,20260712,20260824,20260630,35280,38700,117,500,139,160,60,13,4,12,3,3,270.1000,101.0000,8367.0000,1,1,2026-08-24T00:00:00.000
6101,20260704,20260714,20260719,62340,44220,230,328,74,71,159,55,2,8,6,2,270.8000,102.0000,8368.3700,1,1,2026-08-24T00:00:00.000
6102,20260812,20260728,20260619,57420,17160,156,74,274,446,212,287,7,1,7,2,271.5000,103.0000,8369.7400,1,1,2026-08-24T00:00:00.000
6103,20260630,20260620,20260706,42960,47340,102,57,392,54,67,-1,3,4,1,2,272.2000,104.0000,8371.1100,1,1,2026-08-24T00:00:00.000
6104,20260610,20260713,20260703,12000,10920,155,42,474,254,12,343,6,11,7,1,272.9000,105.0000,8372.4800,1,1,2026-08-24T00:00:00.000
6105,20260806,20260629,20260812,3480,44580,360,414,249,336,451,317,1,18,1,3,273.6000,106.0000,8373.8500,1,1,2026-08-24T00:00:00.000
6106,20260531,20260613,20260813,77820,55200,179,45,337,287,206,129,1,7,7,2,274.3000,107.0000,8375.2200,1,1,2026-08-24T00:00:00.000
6107,20260625,20260714,20260817,16620,42360,169,166,7,258,395,91,1,11,6,4,275.0000,108.0000,8376.5900,1,1,2026-08-24T00:00:00.000
6108,20260607,20260628,20260531,47760,67500,1,140,274,297,367,272,6,14,3,5,275.7000,109.0000,8377.9600,1,1,2026-08-24T00:00:00.000
6109,20260629,20260818,20260620,26160,1560,265,164,115,284,158,317,13,4,2,5,276.4000,110.0000,8379.3300,1,1,2026-08-24T00:00:00.000
6110,20260629,20260808,20260729,40140,68700,420,428,125,409,193,128,11,13,4,3,277.1000,111.0000,8380.7000,1,1,2026-08-24T00:00:00.000
6111,20260814,20260803,20260726,1860,54780,110,175,108,261,475,477,13,14,3,1,277.8000,112.0000,8382.0700,1,1,2026-08-24T00:00:00.000
6112,20260816,20260705,20260615,74460,85680,348,304,61,199,84,461,4,1,2,4,278.5000,113.0000,8383.4400,1,1,2026-08-24T00:00:00.000
6113,20260810,20260718,20260604,81480,79680,85,411,333,434,402,286,7,12,3,3,279.2000,114.0000,8384.8100,1,1,2026-08-24T00:00:00.000
6114,20260712,20260606,20260822,83700,49200,487,383,448,205,416,28,3,8,4,2,279.9000,115.0000,8386.1800,1,1,2026-08-24T00:00:00.000
6115,20260822,20260704,20260813,32460,16020,492,251,180,436,29,191,3,4,7,3,280.6000,116.0000,8387.5500,1,1,2026-08-24T00:00:00.000
6116,20260607,20260721,20260607,4140,65040,343,401,370,127,273,153,9,17,6,4,281.3000,117.0000,8388.9200,1,1,2026-08-24T00:00:00.000
6117,20260624,20260607,20260808,13860,16560,239,194,327,86,186,117,9,7,2,5,282.0000,118.0000,8390.2900,1,1,2026-08-24T00:00:00.000
6118,20260819,20260730,20260809,28920,26400,401,83,376,338,361,395,9,5,4,1,282.7000,119.0000,8391.6600,1,1,2026-08-24T00:00:00.000
6119,20260710,20260801,20260608,24120,56040,35,426,323,279,35,378,2,12,5,3,283.4000,120.0000,8393.0300,1,1,2026-08-24T00:00:00.000
6120,20260621,20260814,20260620,13800,6960,92,377,264,271,156,-1,7,1,1,2,284.1000,121.0000,8394.4000,1,1,2026-08-24T00:00:00.000
6121,20260702,20260714,20260701,1980,52560,210,380,489,160,439,406,7,6,4,4,284.8000,122.0000,8395.7700,1,1,2026-08-24T00:00:00.000
6122,20260709,20260820,20260810,23340,35280,130,350,169,455,10,127,10,3,4,1,285.5000,123.0000,8397.1400,1,1,2026-08-24T00:00:00.000
6123,20260717,20260714,20260622,51960,40560,337,114,175,205,244,189,10,3,3,4,286.2000,124.0000,8398.5100,1,1,2026-08-24T00:00:00.000
6124,20260622,20260624,20260820,55200,72300,407,360,353,137,240,380,1,3,6,3,286.9000,125.0000,8399.8800,1,1,2026-08-24T00:00:00.000
6125,20260803,20260809,20260726,6720,62640,334,263,245,205,405,47,8,16,7,1,287.6000,126.0000,8401.2500,1,1,2026-08-24T00:00:00.000
6126,20260805,20260624,20260720,26940,59100,417,342,432,488,79,112,2,12,7,2,288.3000,127.0000,8402.6200,1,1,2026-08-24T00:00:00.000
6127,20260705,20260824,20260612,71520,20880,323,480,83,110,227,202,12,14,1,4,289.0000,128.0000,8403.9900,1,1,2026-08-24T00:00:00.000
6128,20260821,20260721,20260820,49200,77400,85,93,253,334,232,112,8,18,7,3,289.7000,129.0000,8405.3600,1,1,2026-08-24T00:00:00.000
6129,20260730,20260612,20260707,65040,36720,445,346,195,336,92,25,13,18,5,3,290.4000,130.0000,8406.7300,1,1,2026-08-24T00:00:00.000
6130,20260814,20260605,20260711,65400,8100,59,450,465,190,124,239,6,7,6,2,291.1000,131.0000,8408.1000,1,1,2026-08-24T00:00:00.000
6131,20260709,20260608,20260604,22260,47700,342,269,88,402,476,261,1,14,4,2,291.8000,132.0000,8409.4700,1,1,2026-08-24T00:00:00.000
6132,20260720,20260801,20260819,72720,37800,146,442,494,487,325,202,4,3,4,1,292.5000,133.0000,8410.8400,1,1,2026-08-24T00:00:00.000
6133,20260731,20260727,20260610,30540,7560,437,343,152,406,455,133,6,4,4,5,293.2000,134.0000,8412.2100,1,1,2026-08-24T00:00:00.000
6134,20260824,20260712,20260815,10980,12360,35,149,157,223,223,266,11,17,5,5,293.9000,135.0000,8413.5800,1,1,2026-08-24T00:00:00.000
6135,20260706,20260814,20260704,64200,44880,326,173,314,392,231,109,12,19,6,1,294.6000,136.0000,8414.9500,1,1,2026-08-24T00:00:00.000
6136,20260605,20260610,20260605,49020,15900,154,405,106,369,325,482,10,8,6,2,295.3000,137.0000,8416.3200,1,1,2026-08-24T00:00:00.000
6137,20260621,20260702,20260628,73020,26160,400,340,458,481,264,-1,11,15,7,1,296.0000,138.0000,8417.6900,1,1,2026-08-24T00:00:00.000
6138,20260608,20260613,20260812,42360,22140,226,124,416,305,129,270,12,16,4,1,296.7000,139.0000,8419.0600,1,1,2026-08-24T00:00:00.000
6139,20260707,20260712,20260728,65520,29520,446,251,136,113,144,211,4,7,6,5,297.4000,140.0000,8420.4300,1,1,2026-08-24T00:00:00.000
6140,20260607,20260822,20260610,60300,23220,323,345,458,445,36,132,8,15,5,1,298.1000,141.0000,8421.8000,1,1,2026-08-24T00:00:00.000
6141,20260703,20260714,20260812,24360,51900,217,471,170,124,450,299,1,2,4,1,298.8000,142.0000,8423.1700,1,1,2026-08-24T00:00:00.000
6142,20260622,20260715,20260716,23700,19500,105,312,17,379,283,53,5,19,3,2,299.5000,143.0000,8424.5400,1,1,2026-08-24T00:00:00.000
6143,20260603,20260816,20260704,71640,28140,68,27,238,166,13,145,3,8,6,4,300.2000,144.0000,8425.9100,1,1,2026-08-24T00:00:00.000
6144,20260714,20260603,20260810,4920,49500,256,322,129,465,421,121,1,19,4,1,300.9000,145.0000,8427.2800,1,1,2026-08-24T00:00:00.000
6145,20260528,20260729,20260710,82860,21840,220,382,84,453,59,475,14,5,6,4,301.6000,146.0000,8428.6500,1,1,2026-08-24T00:00:00.000
6146,20260622,20260628,20260821,15240,34200,41,204,440,416,202,463,9,16,3,5,302.3000,147.0000,8430.0200,1,1,2026-08-24T00:00:00.000
6147,20260729,20260821,20260815,50760,32460,412,10,469,270,459,228,11,11,5,1,303.0000,148.0000,8431.3900,1,1,2026-08-24T00:00:00.000
6148,20260714,20260703,20260805,31380,30000,481,178,284,383,252,229,4,2,3,5,303.7000,149.0000,8432.7600,1,1,2026-08-24T00:00:00.000
6149,20260716,20260531,20260714,71040,55500,330,452,397,351,460,57,4,11,7,2,304.4000,150.0000,8434.1300,1,1,2026-08-24T00:00:00.000
6150,20260712,20260602,20260812,24120,14940,136,57,110,325,76,316,13,8,5,4,305.1000,151.0000,8435.5000,1,1,2026-08-24T00:00:00.000
6151,20260720,20260605,20260603,44520,4080,284,272,324,76,252,246,6,19,1,3,305.8000,152.0000,8436.8700,1,1,2026-08-24T00:00:00.000
6152,20260721,20260612,20260802,36420,42360,76,257,224,475,236,43,14,5,1,3,306.5000,153.0000,8438.2400,1,1,2026-08-24T00:00:00.000
6153,20260809,20260722,20260717,25020,35100,285,56,159,409,169,44,14,11,7,1,307.2000,154.0000,8439.6100,1,1,2026-08-24T00:00:00.000
6154,20260720,20260630,20260619,46440,79860,161,467,17,422,50,-1,11,5,2,4,307.9000,155.0000,8440.9800,1,1,2026-08-24T00:00:00.000
6155,20260625,20260824,20260803,56940,52020,176,203,71,5,22,465,12,12,4,4,308.6000,156.0000,8442.3500,1,1,2026-08-24T00:00:00.000
6156,20260611,20260813,20260715,81120,74460,172,148,39,284,421,85,5,19,2,5,309.3000,157.0000,8443.7200,1,1,2026-08-24T00:00:00.000
6157,20260804,20260711,20260726,77520,34920,9,482,387,137,496,301,7,4,7,1,310.0000,158.0000,8445.0900,1,1,2026-08-24T00:00:00.000
6158,20260718,20260623,20260809,57300,80400,100,454,416,239,250,368,5,16,3,1,310.7000,159.0000,8446.4600,1,1,2026-08-24T00:00:00.000
6159,20260810,20260724,20260804,85680,36300,43,265,222,381,174,357,1,1,7,4,311.4000,160.0000,8447.8300,1,1,2026-08-24T00:00:00.000
6160,20260819,20260820,20260803,81480,75600,331,33,79,85,323,160,4,3,5,5,312.1000,161.0000,8449.2000,1,1,2026-08-24T00:00:00.000
6161,20260710,20260530,20260529,54540,78960,420,332,324,317,391,379,5,18,5,5,312.8000,162.0000,8450.5700,1,1,2026-08-24T00:00:00.000
6162,20260625,20260529,20260722,60840,11400,334,73,447,294,83,226,14,17,4,4,313.5000,163.0000,8451.9400,1,1,2026-08-24T00:00:00.000
6163,20260601,20260729,20260625,66480,15960,177,79,169,284,335,242,13,17,3,1,314.2000,164.0000,8453.3100,1,1,2026-08-24T00:00:00.000
6164,20260704,20260616,20260731,40140,32340,460,158,216,333,332,456,11,4,1,3,314.9000,165.0000,8454.6800,1,1,2026-08-24T00:00:00.000
6165,20260806,20260805,20260711,78960,30420,146,4,101,356,367,86,8,13,7,4,315.6000,166.0000,8456.0500,1,1,2026-08-24T00:00:00.000
6166,20260808,20260724,20260611,78480,44880,93,253,220,453,196,440,2,13,7,2,316.3000,167.0000,8457.4200,1,1,2026-08-24T00:00:00.000
6167,20260816,20260609,20260623,50520,56340,251,20,23,371,196,344,4,14,1,4,317.0000,168.0000,8458.7900,1,1,2026-08-24T00:00:00.000
6168,20260814,20260625,20260812,79320,35940,345,218,371,179,196,64,14,3,7,5,317.7000,169.0000,8460.1600,1,1,2026-08-24T00:00:00.000
6169,20260602,20260721,20260619,28620,45300,468,373,257,318,284,89,12,13,7,4,318.4000,170.0000,8461.5300,1,1,2026-08-24T00:00:00.000
6170,20260806,20260729,20260618,28500,5760,305,69,73,116,77,272,4,9,5,2,319.1000,171.0000,8462.9000,1,1,2026-08-24T00:00:00.000
6171,20260820,20260705,20260618,12480,8100,490,357,44,191,143,-1,13,14,3,5,319.8000,172.0000,8464.2700,1,1,2026-08-24T00:00:00.000
6172,20260706,20260702,20260609,36420,55620,299,219,160,191,294,157,13,15,5,1,320.5000,173.0000,8465.6400,1,1,2026-08-24T00:00:00.000
6173,20260712,20260629,20260714,61380,32760,57,128,354,207,490,340,5,19,4,3,321.2000,174.0000,8467.0100,1,1,2026-08-24T00:00:00.000
6174,20260811,20260714,20260528,11880,70440,420,76,413,60,500,412,8,16,1,3,321.9000,175.0000,8468.3800,1,1,2026-08-24T00:00:00.000
6175,20260626,20260529,20260717,9300,71880,99,153,241,317,277,371,8,18,4,2,322.6000,176.0000,8469.7500,1,1,2026-08-24T00:00:00.000
6176,20260625,20260802,20260605,18960,34080,73,466,52,287,406,345,5,17,7,3,323.3000,177.0000,8471.1200,1,1,2026-08-24T00:00:00.000
6177,20260810,20260818,20260808,49740,8280,493,287,276,253,183,344,1,18,5,4,324.0000,178.0000,8472.4900,1,1,2026-08-24T00:00:00.000
6178,20260710,20260720,20260724,57660,76860,30,36,156,485,121,209,1,1,1,3,324.7000,179.0000,8473.8600,1,1,2026-08-24T00:00:00.000
6179,20260720,20260817,20260819,17640,7680,11,416,123,370,338,392,7,18,1,1,325.4000,180.0000,8475.2300,1,1,2026-08-24T00:00:00.000
6180,20260622,20260811,20260602,57900,61620,166,39,436,436,379,29,3,5,3,1,326.1000,181.0000,8476.6000,1,1,2026-08-24T00:00:00.000
6181,20260705,20260816,20260628,5880,35820,174,373,178,220,277,457,3,12,5,4,326.8000,182.0000,8477.9700,1,1,2026-08-24T00:00:00.000
6182,20260716,20260610,20260624,59460,11220,339,400,200,40,276,421,7,5,5,3,327.5000,183.0000,8479.3400,1,1,2026-08-24T00:00:00.000
6183,20260711,20260705,20260816,70080,59880,251,282,474,179,228,341,7,17,5,2,328.2000,184.0000,8480.7100,1,1,2026-08-24T00:00:00.000
6184,20260706,20260527,20260715,31500,3060,382,474,9,479,63,493,13,10,1,3,328.9000,185.0000,8482.0800,1,1,2026-08-24T00:00:00.000
6185,20260616,20260807,20260807,28920,58320,474,203,146,273,500,385,4,19,1,5,329.6000,186.0000,8483.4500,1,1,2026-08-24T00:00:00.000
6186,20260817,20260807,20260803,44760,30900,157,187,350,396,195,429,7,2,7,4,330.3000,187.0000,8484.8200,1,1,2026-08-24T00:00:00.000
6187,20260808,20260607,20260806,53520,23100,208,274,32,475,376,482,6,12,6,5,331.0000,188.0000,8486.1900,1,1,2026-08-24T00:00:00.000
6188,20260628,20260603,20260628,75360,57000,338,245,420,443,328,-1,1,9,4,1,331.7000,189.0000,8487.5600,1,1,2026-08-24T00:00:00.000
6189,20260712,20260819,20260716,77760,76260,229,390,176,327,427,302,1,15,4,1,332.4000,190.0000,8488.9300,1,1,2026-08-24T00:00:00.000
6190,20260711,20260614,20260626,81780,70560,120,204,443,176,352,143,14,18,7,4,333.1000,191.0000,8490.3000,1,1,2026-08-24T00:00:00.000
6191,20260816,20260613,20260814,73860,23340,182,115,180,340,67,24,3,8,6,5,333.8000,192.0000,8491.6700,1,1,2026-08-24T00:00:00.000
6192,20260616,20260709,20260708,31920,49560,135,271,463,320,6,75,10,2,6,5,334.5000,193.0000,8493.0400,1,1,2026-08-24T00:00:00.000
6193,20260628,20260819,20260724,64860,11460,412,476,244,75,199,477,3,7,1,5,335.2000,194.0000,8494.4100,1,1,2026-08-24T00:00:00.000
6194,20260716,20260722,20260612,6180,28140,382,172,343,240,362,470,12,9,6,2,335.9000,195.0000,8495.7800,1,1,2026-08-24T00:00:00.000
6195,20260531,20260702,20260819,62340,53280,453,56,470,448,478,353,4,9,7,2,336.6000,196.0000,8497.1500,1,1,2026-08-24T00:00:00.000
6196,20260706,20260810,20260720,73680,82560,12,54,108,352,93,434,12,17,4,5,337.3000,197.0000,8498.5200,1,1,2026-08-24T00:00:00.000
6197,20260808,20260805,20260813,55140,81240,215,361,110,367,265,217,4,2,2,5,338.0000,198.0000,8499.8900,1,1,2026-08-24T00:00:00.000
6198,20260815,20260819,20260630,40200,68400,497,16,312,436,458,124,9,6,6,5,338.7000,199.0000,8501.2600,1,1,2026-08-24T00:00:00.000
6199,20260529,20260527,20260604,25920,71700,184,93,331,420,10,98,9,19,6,5,339.4000,200.0000,8502.6300,1,1,2026-08-24T00:00:00.000
6200,20260708,20260528,20260719,60600,30360,246,184,256,424,211,147,13,17,1,1,340.1000,201.0000,8504.0000,1,1,2026-08-24T00:00:00.000
6201,20260629,20260824,20260818,7980,4020,197,346,158,309,375,291,4,15,6,3,340.8000,202.0000,8505.3700,1,1,2026-08-24T00:00:00.000
6202,20260727,20260708,20260721,12960,67380,228,499,499,290,477,406,14,2,1,2,341.5000,203.0000,8506.7400,1,1,2026-08-24T00:00:00.000
6203,20260721,20260630,20260622,66000,18780,306,294,109,448,225,263,10,17,2,4,342.2000,204.0000,8508.1100,1,1,2026-08-24T00:00:00.000
6204,20260629,20260711,20260528,4320,5040,18,50,27,310,450,379,1,9,2,4,342.9000,205.0000,8509.4800,1,1,2026-08-24T00:00:00.000
6205,20260813,20260609,20260804,24360,900,465,39,9,132,290,-1,4,2,5,1,343.6000,206.0000,8510.8500,1,1,2026-08-24T00:00:00.000
6206,20260812,20260605,20260809,53460,84600,412,453,324,438,354,50,5,2,1,4,344.3000,207.0000,8512.2200,1,1,2026-08-24T00:00:00.000
6207,20260724,20260815,20260626,16080,22020,243,193,36,108,97,412,7,11,4,5,345.0000,208.0000,8513.5900,1,1,2026-08-24T00:00:00.000
6208,20260805,20260707,20260710,22740,39300,392,218,448,55,120,307,7,1,3,5,345.7000,209.0000,8514.9600,1,1,2026-08-24T00:00:00.000
6209,20260806,20260624,20260806,40500,43800,130,415,297,302,292,35,11,12,5,2,346.4000,210.0000,8516.3300,1,1,2026-08-24T00:00:00.000
6210,20260612,20260811,20260704,13260,40020,211,467,314,351,347,166,4,2,4,1,347.1000,211.0000,8517.7000,1,1,2026-08-24T00:00:00.000
6211,20260808,20260712,20260623,22920,48600,163,299,145,208,279,326,7,1,6,4,347.8000,212.0000,8519.0700,1,1,2026-08-24T00:00:00.000
6212,20260822,20260607,20260602,71760,74340,493,387,290,276,318,477,9,5,7,3,348.5000,213.0000,8520.4400,1,1,2026-08-24T00:00:00.000
6213,20260708,20260614,20260716,84060,54840,43,402,450,139,243,487,8,20,4,1,349.2000,214.0000,8521.8100,1,1,2026-08-24T00:00:00.000
6214,20260717,20260815,20260613,45000,47700,293,192,193,147,117,73,4,2,6,3,349.9000,215.0000,8523.1800,1,1,2026-08-24T00:00:00.000
6215,20260708,20260531,20260613,53580,9300,439,454,233,194,490,347,3,2,4,4,350.6000,216.0000,8524.5500,1,1,2026-08-24T00:00:00.000
6216,20260604,20260730,20260529,23880,6420,204,297,324,139,479,227,10,1,2,1,351.3000,217.0000,8525.9200,1,1,2026-08-24T00:00:00.000
6217,20260611,20260809,20260531,66360,26460,416,1,166,404,199,463,7,4,7,1,352.0000,218.0000,8527.2900,1,1,2026-08-24T00:00:00.000
6218,20260626,20260629,20260605,38760,480,286,107,300,174,151,77,1,19,3,2,352.7000,219.0000,8528.6600,1,1,2026-08-24T00:00:00.000
6219,20260608,20260629,20260710,61620,2940,363,77,219,140,329,96,10,7,6,5,353.4000,220.0000,8530.0300,1,1,2026-08-24T00:00:00.000
6220,20260623,20260823,20260802,8340,26040,39,270,164,8,425,386,9,3,4,5,354.1000,221.0000,8531.4000,1,1,2026-08-24T00:00:00.000
6221,20260820,20260710,20260710,34680,11760,9,92,218,120,467,253,14,16,4,5,354.8000,222.0000,8532.7700,1,1,2026-08-24T00:00:00.000
6222,20260808,20260704,20260614,10620,84540,35,281,272,103,173,-1,4,9,5,2,355.5000,223.0000,8534.1400,1,1,2026-08-24T00:00:00.000
6223,20260627,20260531,20260712,67800,74160,108,150,343,207,368,233,2,5,5,1,356.2000,224.0000,8535.5100,1,1,2026-08-24T00:00:00.000
6224,20260615,20260703,20260630,81540,60480,407,366,102,12,204,424,6,1,7,2,356.9000,225.0000,8536.8800,1,1,2026-08-24T00:00:00.000
6225,20260624,20260616,20260717,84120,37560,200,53,485,367,39,196,14,14,1,3,357.6000,226.0000,8538.2500,1,1,2026-08-24T00:00:00.000
6226,20260625,20260802,20260619,38640,43800,270,387,223,200,341,67,3,11,7,2,358.3000,227.0000,8539.6200,1,1,2026-08-24T00:00:00.000
6227,20260726,20260808,20260701,45300,58440,243,169,364,32,476,318,11,7,6,4,359.0000,228.0000,8540.9900,1,1,2026-08-24T00:00:00.000
6228,20260814,20260731,20260610,67680,77400,393,447,472,195,32,281,3,11,6,4,359.7000,229.0000,8542.3600,1,1,2026-08-24T00:00:00.000
6229,20260805,20260817,20260702,34140,4440,244,113,163,233,174,327,8,14,7,4,360.4000,230.0000,8543.7300,1,1,2026-08-24T00:00:00.000
6230,20260722,20260627,20260711,68220,44160,42,267,11,394,388,241,9,7,3,2,361.1000,231.0000,8545.1000,1,1,2026-08-24T00:00:00.000
6231,20260607,20260706,20260707,35700,34020,467,485,475,112,224,401,5,3,7,5,361.8000,232.0000,8546.4700,1,1,2026-08-24T00:00:00.000
6232,20260728,20260624,20260602,22200,79920,291,374,198,283,318,137,11,2,5,4,362.5000,233.0000,8547.8400,1,1,2026-08-24T00:00:00.000
6233,20260609,20260728,20260731,33300,42120,491,442,38,319,111,193,4,9,4,2,363.2000,234.0000,8549.2100,1,1,2026-08-24T00:00:00.000
6234,20260624,20260623,20260720,10140,63780,186,90,256,463,23,206,9,12,3,5,363.9000,235.0000,8550.5800,1,1,2026-08-24T00:00:00.000
6235,20260601,20260625,20260625,37920,16080,255,39,307,230,338,484,11,8,6,4,364.6000,236.0000,8551.9500,1,1,2026-08-24T00:00:00.000
