FinanceBudgetForecastKey,SnapshotDateKey,FiscalPeriodDateKey,FinancePlanningVersionKey,GlAccountKey,CostCenterKey,BusinessUnitKey,ProductKey,FinanceProfitObjectKey,FinanceScenarioTypeKey,CurrencyKey,BudgetAmount,ForecastAmount,BudgetQuantity,ForecastQuantity,SourceSystemKey,BatchId,LoadedAtUtc
1316,20260528,20260615,54,298,301,360,266,124,1,4,1812.9200,1812.9200,921.3000,921.3000,1,1,2026-08-24T00:00:00.000
1317,20260609,20260611,114,286,421,360,460,358,9,2,1814.2900,1814.2900,922.0000,922.0000,1,1,2026-08-24T00:00:00.000
1318,20260715,20260822,441,53,362,140,110,391,9,5,1815.6600,1815.6600,922.7000,922.7000,1,1,2026-08-24T00:00:00.000
1319,20260715,20260813,444,48,422,334,236,211,10,1,1817.0300,1817.0300,923.4000,923.4000,1,1,2026-08-24T00:00:00.000
1320,20260623,20260707,26,493,260,484,172,101,6,2,1818.4000,1818.4000,924.1000,924.1000,1,1,2026-08-24T00:00:00.000
1321,20260730,20260619,325,269,475,193,40,164,7,4,1819.7700,1819.7700,924.8000,924.8000,1,1,2026-08-24T00:00:00.000
1322,20260729,20260612,360,38,90,51,39,205,1,1,1821.1400,1821.1400,925.5000,925.5000,1,1,2026-08-24T00:00:00.000
1323,20260815,20260727,208,289,169,254,85,315,2,5,1822.5100,1822.5100,926.2000,926.2000,1,1,2026-08-24T00:00:00.000
1324,20260803,20260527,22,61,140,109,49,500,7,1,1823.8800,1823.8800,926.9000,926.9000,1,1,2026-08-24T00:00:00.000
1325,20260717,20260611,472,484,446,139,467,288,3,4,1825.2500,1825.2500,927.6000,927.6000,1,1,2026-08-24T00:00:00.000
1326,20260801,20260805,102,299,-1,166,-1,-1,6,2,1826.6200,1826.6200,928.3000,928.3000,1,1,2026-08-24T00:00:00.000
1327,20260808,20260718,30,498,56,403,196,122,2,2,1827.9900,1827.9900,929.0000,929.0000,1,1,2026-08-24T00:00:00.000
1328,20260609,20260621,283,451,146,261,82,185,7,5,1829.3600,1829.3600,929.7000,929.7000,1,1,2026-08-24T00:00:00.000
1329,20260711,20260820,209,441,227,491,254,91,10,2,1830.7300,1830.7300,930.4000,930.4000,1,1,2026-08-24T00:00:00.000
1330,20260714,20260817,277,383,257,222,488,4,9,2,1832.1000,1832.1000,931.1000,931.1000,1,1,2026-08-24T00:00:00.000
1331,20260803,20260619,347,120,470,333,332,488,1,4,1833.4700,1833.4700,931.8000,931.8000,1,1,2026-08-24T00:00:00.000
1332,20260714,20260818,398,417,187,112,460,306,10,4,1834.8400,1834.8400,932.5000,932.5000,1,1,2026-08-24T00:00:00.000
1333,20260823,20260627,365,418,70,400,215,461,9,2,1836.2100,1836.2100,933.2000,933.2000,1,1,2026-08-24T00:00:00.000
1334,20260530,20260724,486,37,65,375,488,167,7,2,1837.5800,1837.5800,933.9000,933.9000,1,1,2026-08-24T00:00:00.000
1335,20260804,20260710,485,335,177,391,358,355,2,2,1838.9500,1838.9500,934.6000,934.6000,1,1,2026-08-24T00:00:00.000
1336,20260823,20260720,104,178,235,93,429,478,7,4,1840.3200,1840.3200,935.3000,935.3000,1,1,2026-08-24T00:00:00.000
1337,20260718,20260602,368,55,386,150,169,169,1,5,1841.6900,1841.6900,936.0000,936.0000,1,1,2026-08-24T00:00:00.000
1338,20260615,20260615,189,473,48,476,58,390,5,1,1843.0600,1843.0600,936.7000,936.7000,1,1,2026-08-24T00:00:00.000
1339,20260610,20260625,480,215,343,11,55,18,7,1,1844.4300,1844.4300,937.4000,937.4000,1,1,2026-08-24T00:00:00.000
1340,20260712,20260628,461,347,399,302,259,390,3,3,1845.8000,1845.8000,938.1000,938.1000,1,1,2026-08-24T00:00:00.000
1341,20260807,20260601,174,113,254,381,224,262,8,5,1847.1700,1847.1700,938.8000,938.8000,1,1,2026-08-24T00:00:00.000
1342,20260813,20260605,90,381,148,79,237,240,3,3,1848.5400,1848.5400,939.5000,939.5000,1,1,2026-08-24T00:00:00.000
1343,20260601,20260807,382,244,-1,91,-1,-1,3,2,1849.9100,1849.9100,940.2000,940.2000,1,1,2026-08-24T00:00:00.000
1344,20260628,20260621,493,120,317,385,207,210,3,5,1851.2800,1851.2800,940.9000,940.9000,1,1,2026-08-24T00:00:00.000
1345,20260607,20260717,118,217,97,375,299,317,3,5,1852.6500,1852.6500,941.6000,941.6000,1,1,2026-08-24T00:00:00.000
1346,20260721,20260610,4,213,266,170,308,500,9,4,1854.0200,1854.0200,942.3000,942.3000,1,1,2026-08-24T00:00:00.000
1347,20260602,20260708,247,387,270,94,132,409,6,5,1855.3900,1855.3900,943.0000,943.0000,1,1,2026-08-24T00:00:00.000
1348,20260605,20260723,353,14,410,92,494,331,7,1,1856.7600,1856.7600,943.7000,943.7000,1,1,2026-08-24T00:00:00.000
1349,20260529,20260723,198,132,235,443,119,134,1,5,1858.1300,1858.1300,944.4000,944.4000,1,1,2026-08-24T00:00:00.000
1350,20260623,20260530,235,91,66,26,368,443,3,4,1859.5000,1859.5000,945.1000,945.1000,1,1,2026-08-24T00:00:00.000
1351,20260721,20260727,480,225,396,226,142,134,5,4,1860.8700,1860.8700,945.8000,945.8000,1,1,2026-08-24T00:00:00.000
1352,20260725,20260602,254,41,178,498,131,334,9,3,1862.2400,1862.2400,946.5000,946.5000,1,1,2026-08-24T00:00:00.000
1353,20260611,20260618,285,212,11,359,157,330,1,3,1863.6100,1863.6100,947.2000,947.2000,1,1,2026-08-24T00:00:00.000
1354,20260713,20260617,352,73,25,335,219,166,3,2,1864.9800,1864.9800,947.9000,947.9000,1,1,2026-08-24T00:00:00.000
1355,20260714,20260712,189,263,316,421,75,122,10,2,1866.3500,1866.3500,948.6000,948.6000,1,1,2026-08-24T00:00:00.000
1356,20260528,20260810,243,489,30,319,436,243,2,3,1867.7200,1867.7200,949.3000,949.3000,1,1,2026-08-24T00:00:00.000
1357,20260529,20260727,68,241,275,485,89,138,4,1,1869.0900,1869.0900,950.0000,950.0000,1,1,2026-08-24T00:00:00.000
1358,20260619,20260805,370,265,310,5,355,476,5,4,1870.4600,1870.4600,950.7000,950.7000,1,1,2026-08-24T00:00:00.000
1359,20260717,20260610,34,328,142,269,230,176,4,1,1871.8300,1871.8300,951.4000,951.4000,1,1,2026-08-24T00:00:00.000
1360,20260625,20260630,320,41,-1,205,-1,-1,1,4,1873.2000,1873.2000,952.1000,952.1000,1,1,2026-08-24T00:00:00.000
1361,20260614,20260819,111,463,378,103,31,53,2,2,1874.5700,1874.5700,952.8000,952.8000,1,1,2026-08-24T00:00:00.000
1362,20260804,20260612,421,497,141,494,56,324,10,1,1875.9400,1875.9400,953.5000,953.5000,1,1,2026-08-24T00:00:00.000
1363,20260720,20260724,352,334,376,297,31,258,9,4,1877.3100,1877.3100,954.2000,954.2000,1,1,2026-08-24T00:00:00.000
1364,20260723,20260810,377,150,105,459,111,186,5,2,1878.6800,1878.6800,954.9000,954.9000,1,1,2026-08-24T00:00:00.000
1365,20260603,20260806,151,425,321,124,272,262,5,4,1880.0500,1880.0500,955.6000,955.6000,1,1,2026-08-24T00:00:00.000
1366,20260531,20260623,228,477,396,214,188,349,6,1,1881.4200,1881.4200,956.3000,956.3000,1,1,2026-08-24T00:00:00.000
1367,20260822,20260805,230,345,500,450,32,481,10,1,1882.7900,1882.7900,957.0000,957.0000,1,1,2026-08-24T00:00:00.000
1368,20260815,20260804,58,103,336,128,145,29,10,1,1884.1600,1884.1600,957.7000,957.7000,1,1,2026-08-24T00:00:00.000
1369,20260712,20260706,258,105,290,93,183,103,4,2,1885.5300,1885.5300,958.4000,958.4000,1,1,2026-08-24T00:00:00.000
1370,20260627,20260803,371,24,217,378,418,93,10,3,1886.9000,1886.9000,959.1000,959.1000,1,1,2026-08-24T00:00:00.000
1371,20260627,20260726,311,490,222,454,497,142,2,5,1888.2700,1888.2700,959.8000,959.8000,1,1,2026-08-24T00:00:00.000
1372,20260727,20260528,410,37,252,265,246,314,8,3,1889.6400,1889.6400,960.5000,960.5000,1,1,2026-08-24T00:00:00.000
1373,20260530,20260806,490,395,446,385,296,455,6,1,1891.0100,1891.0100,961.2000,961.2000,1,1,2026-08-24T00:00:00.000
1374,20260705,20260708,394,124,21,304,317,158,7,1,1892.3800,1892.3800,961.9000,961.9000,1,1,2026-08-24T00:00:00.000
1375,20260710,20260703,155,426,463,40,128,493,4,5,1893.7500,1893.7500,962.6000,962.6000,1,1,2026-08-24T00:00:00.000
1376,20260624,20260806,430,432,145,406,192,319,2,1,1895.1200,1895.1200,963.3000,963.3000,1,1,2026-08-24T00:00:00.000
1377,20260719,20260606,32,474,-1,155,-1,-1,4,2,1896.4900,1896.4900,964.0000,964.0000,1,1,2026-08-24T00:00:00.000
1378,20260802,20260801,237,121,185,139,469,199,8,3,1897.8600,1897.8600,964.7000,964.7000,1,1,2026-08-24T00:00:00.000
1379,20260721,20260729,143,327,47,243,391,69,7,5,1899.2300,1899.2300,965.4000,965.4000,1,1,2026-08-24T00:00:00.000
1380,20260629,20260816,99,6,231,190,174,232,2,2,1900.6000,1900.6000,966.1000,966.1000,1,1,2026-08-24T00:00:00.000
1381,20260605,20260819,336,171,372,91,11,163,2,4,1901.9700,1901.9700,966.8000,966.8000,1,1,2026-08-24T00:00:00.000
1382,20260721,20260716,76,374,239,239,66,494,8,2,1903.3400,1903.3400,967.5000,967.5000,1,1,2026-08-24T00:00:00.000
1383,20260802,20260627,317,292,94,470,380,64,2,3,1904.7100,1904.7100,968.2000,968.2000,1,1,2026-08-24T00:00:00.000
1384,20260729,20260731,217,175,49,455,298,458,3,2,1906.0800,1906.0800,968.9000,968.9000,1,1,2026-08-24T00:00:00.000
1385,20260728,20260620,67,290,280,372,374,53,5,3,1907.4500,1907.4500,969.6000,969.6000,1,1,2026-08-24T00:00:00.000
1386,20260531,20260623,158,293,466,473,158,173,4,1,1908.8200,1908.8200,970.3000,970.3000,1,1,2026-08-24T00:00:00.000
1387,20260608,20260728,439,318,6,434,256,165,4,2,1910.1900,1910.1900,971.0000,971.0000,1,1,2026-08-24T00:00:00.000
1388,20260702,20260611,262,454,65,450,182,404,8,2,1911.5600,1911.5600,971.7000,971.7000,1,1,2026-08-24T00:00:00.000
1389,20260709,20260714,58,242,303,197,137,124,4,1,1912.9300,1912.9300,972.4000,972.4000,1,1,2026-08-24T00:00:00.000
1390,20260812,20260806,496,403,291,220,230,319,8,2,1914.3000,1914.3000,973.1000,973.1000,1,1,2026-08-24T00:00:00.000
1391,20260713,20260806,11,223,177,121,149,185,6,4,1915.6700,1915.6700,973.8000,973.8000,1,1,2026-08-24T00:00:00.000
1392,20260717,20260610,325,295,49,462,170,250,8,4,1917.0400,1917.0400,974.5000,974.5000,1,1,2026-08-24T00:00:00.000
1393,20260819,20260621,140,385,370,356,242,233,8,2,1918.4100,1918.4100,975.2000,975.2000,1,1,2026-08-24T00:00:00.000
1394,20260703,20260705,112,21,-1,349,-1,-1,10,5,1919.7800,1919.7800,975.9000,975.9000,1,1,2026-08-24T00:00:00.000
1395,20260820,20260810,131,470,260,132,366,495,5,2,1921.1500,1921.1500,976.6000,976.6000,1,1,2026-08-24T00:00:00.000
1396,20260725,20260809,17,202,53,190,489,487,4,1,1922.5200,1922.5200,977.3000,977.3000,1,1,2026-08-24T00:00:00.000
1397,20260710,20260805,456,29,149,380,298,133,6,5,1923.8900,1923.8900,978.0000,978.0000,1,1,2026-08-24T00:00:00.000
1398,20260728,20260628,433,444,429,323,364,482,10,2,1925.2600,1925.2600,978.7000,978.7000,1,1,2026-08-24T00:00:00.000
1399,20260719,20260620,30,352,205,434,178,311,3,2,1926.6300,1926.6300,979.4000,979.4000,1,1,2026-08-24T00:00:00.000
1400,20260530,20260807,153,146,462,28,371,234,8,1,1928.0000,1928.0000,980.1000,980.1000,1,1,2026-08-24T00:00:00.000
1401,20260601,20260824,383,431,36,336,152,215,6,5,1929.3700,1929.3700,980.8000,980.8000,1,1,2026-08-24T00:00:00.000
1402,20260718,20260724,397,477,132,126,39,450,4,5,1930.7400,1930.7400,981.5000,981.5000,1,1,2026-08-24T00:00:00.000
1403,20260818,20260719,104,261,448,393,206,3,3,3,1932.1100,1932.1100,982.2000,982.2000,1,1,2026-08-24T00:00:00.000
1404,20260811,20260620,406,321,186,56,371,130,3,5,1933.4800,1933.4800,982.9000,982.9000,1,1,2026-08-24T00:00:00.000
1405,20260610,20260611,442,320,209,422,500,90,8,3,1934.8500,1934.8500,983.6000,983.6000,1,1,2026-08-24T00:00:00.000
1406,20260704,20260530,397,166,339,467,458,275,9,5,1936.2200,1936.2200,984.3000,984.3000,1,1,2026-08-24T00:00:00.000
1407,20260613,20260808,138,484,449,446,16,211,4,5,1937.5900,1937.5900,985.0000,985.0000,1,1,2026-08-24T00:00:00.000
1408,20260625,20260604,448,92,340,423,229,370,9,3,1938.9600,1938.9600,985.7000,985.7000,1,1,2026-08-24T00:00:00.000
1409,20260722,20260701,99,24,115,438,149,116,1,5,1940.3300,1940.3300,986.4000,986.4000,1,1,2026-08-24T00:00:00.000
1410,20260810,20260716,118,375,132,418,349,445,3,5,1941.7000,1941.7000,987.1000,987.1000,1,1,2026-08-24T00:00:00.000
1411,20260818,20260730,302,206,-1,79,-1,-1,3,1,1943.0700,1943.0700,987.8000,987.8000,1,1,2026-08-24T00:00:00.000
1412,20260607,20260816,428,110,133,330,455,201,9,1,1944.4400,1944.4400,988.5000,988.5000,1,1,2026-08-24T00:00:00.000
1413,20260617,20260817,153,79,446,480,456,101,8,2,1945.8100,1945.8100,989.2000,989.2000,1,1,2026-08-24T00:00:00.000
1414,20260724,20260810,59,435,97,308,77,4,3,2,1947.1800,1947.1800,989.9000,989.9000,1,1,2026-08-24T00:00:00.000
1415,20260802,20260626,479,132,276,199,378,263,10,2,1948.5500,1948.5500,990.6000,990.6000,1,1,2026-08-24T00:00:00.000
1416,20260728,20260814,480,127,55,480,35,395,3,3,1949.9200,1949.9200,991.3000,991.3000,1,1,2026-08-24T00:00:00.000
1417,20260615,20260801,337,184,211,64,267,467,8,4,1951.2900,1951.2900,992.0000,992.0000,1,1,2026-08-24T00:00:00.000
1418,20260803,20260812,154,270,106,379,361,414,8,4,1952.6600,1952.6600,992.7000,992.7000,1,1,2026-08-24T00:00:00.000
1419,20260618,20260527,336,156,158,482,349,22,7,2,1954.0300,1954.0300,993.4000,993.4000,1,1,2026-08-24T00:00:00.000
1420,20260601,20260726,338,412,363,175,286,200,1,2,1955.4000,1955.4000,994.1000,994.1000,1,1,2026-08-24T00:00:00.000
1421,20260811,20260705,342,61,322,215,329,256,10,3,1956.7700,1956.7700,994.8000,994.8000,1,1,2026-08-24T00:00:00.000
1422,20260528,20260607,302,187,239,258,23,142,5,3,1958.1400,1958.1400,995.5000,995.5000,1,1,2026-08-24T00:00:00.000
1423,20260707,20260801,97,151,427,484,30,87,4,3,1959.5100,1959.5100,996.2000,996.2000,1,1,2026-08-24T00:00:00.000
1424,20260710,20260612,304,60,422,182,272,421,6,1,1960.8800,1960.8800,996.9000,996.9000,1,1,2026-08-24T00:00:00.000
1425,20260618,20260725,249,226,203,276,239,477,8,4,1962.2500,1962.2500,997.6000,997.6000,1,1,2026-08-24T00:00:00.000
1426,20260725,20260801,437,80,123,313,44,447,4,5,1963.6200,1963.6200,998.3000,998.3000,1,1,2026-08-24T00:00:00.000
1427,20260707,20260621,192,148,314,278,277,399,2,4,1964.9900,1964.9900,999.0000,999.0000,1,1,2026-08-24T00:00:00.000
1428,20260719,20260624,218,384,-1,252,-1,-1,5,1,1966.3600,1966.3600,999.7000,999.7000,1,1,2026-08-24T00:00:00.000
1429,20260720,20260729,403,168,329,390,376,242,1,4,1967.7300,1967.7300,0.4000,0.4000,1,1,2026-08-24T00:00:00.000
1430,20260723,20260528,400,464,121,401,197,367,6,4,1969.1000,1969.1000,1.1000,1.1000,1,1,2026-08-24T00:00:00.000
1431,20260810,20260820,90,428,15,227,168,428,5,3,1970.4700,1970.4700,1.8000,1.8000,1,1,2026-08-24T00:00:00.000
1432,20260714,20260822,417,58,351,358,52,9,9,4,1971.8400,1971.8400,2.5000,2.5000,1,1,2026-08-24T00:00:00.000
1433,20260531,20260623,429,332,250,461,305,87,1,2,1973.2100,1973.2100,3.2000,3.2000,1,1,2026-08-24T00:00:00.000
1434,20260722,20260723,162,488,409,202,192,470,8,4,1974.5800,1974.5800,3.9000,3.9000,1,1,2026-08-24T00:00:00.000
1435,20260718,20260529,256,50,188,90,285,55,2,4,1975.9500,1975.9500,4.6000,4.6000,1,1,2026-08-24T00:00:00.000
1436,20260613,20260702,243,414,337,341,192,377,3,5,1977.3200,1977.3200,5.3000,5.3000,1,1,2026-08-24T00:00:00.000
1437,20260823,20260810,390,499,139,445,57,214,2,2,1978.6900,1978.6900,6.0000,6.0000,1,1,2026-08-24T00:00:00.000
1438,20260527,20260618,463,95,71,452,56,54,9,4,1980.0600,1980.0600,6.7000,6.7000,1,1,2026-08-24T00:00:00.000
1439,20260808,20260818,321,187,81,247,288,469,2,5,1981.4300,1981.4300,7.4000,7.4000,1,1,2026-08-24T00:00:00.000
1440,20260607,20260606,76,486,133,145,67,430,3,3,1982.8000,1982.8000,8.1000,8.1000,1,1,2026-08-24T00:00:00.000
1441,20260704,20260620,203,71,10,49,476,279,4,5,1984.1700,1984.1700,8.8000,8.8000,1,1,2026-08-24T00:00:00.000
1442,20260702,20260614,96,177,129,13,80,171,8,5,1985.5400,1985.5400,9.5000,9.5000,1,1,2026-08-24T00:00:00.000
1443,20260701,20260725,134,157,405,119,11,143,5,4,1986.9100,1986.9100,10.2000,10.2000,1,1,2026-08-24T00:00:00.000
1444,20260613,20260609,461,221,9,452,326,93,5,4,1988.2800,1988.2800,10.9000,10.9000,1,1,2026-08-24T00:00:00.000
1445,20260613,20260807,105,117,-1,403,-1,-1,1,3,1989.6500,1989.6500,11.6000,11.6000,1,1,2026-08-24T00:00:00.000
1446,20260721,20260712,116,196,228,494,82,379,5,4,1991.0200,1991.0200,12.3000,12.3000,1,1,2026-08-24T00:00:00.000
1447,20260707,20260625,358,259,379,36,439,265,6,1,1992.3900,1992.3900,13.0000,13.0000,1,1,2026-08-24T00:00:00.000
1448,20260619,20260611,193,66,161,20,245,267,2,4,1993.7600,1993.7600,13.7000,13.7000,1,1,2026-08-24T00:00:00.000
1449,20260706,20260607,12,486,170,271,17,37,1,5,1995.1300,1995.1300,14.4000,14.4000,1,1,2026-08-24T00:00:00.000
1450,20260527,20260608,481,350,386,129,471,33,2,5,1996.5000,1996.5000,15.1000,15.1000,1,1,2026-08-24T00:00:00.000
1451,20260629,20260629,164,25,262,339,66,481,3,5,1997.8700,1997.8700,15.8000,15.8000,1,1,2026-08-24T00:00:00.000
1452,20260816,20260627,120,200,278,167,221,300,2,5,1999.2400,1999.2400,16.5000,16.5000,1,1,2026-08-24T00:00:00.000
1453,20260629,20260527,224,210,367,160,355,310,9,1,2000.6100,2000.6100,17.2000,17.2000,1,1,2026-08-24T00:00:00.000
1454,20260601,20260816,279,241,112,274,359,459,4,2,2001.9800,2001.9800,17.9000,17.9000,1,1,2026-08-24T00:00:00.000
1455,20260712,20260719,385,174,307,401,454,216,7,1,2003.3500,2003.3500,18.6000,18.6000,1,1,2026-08-24T00:00:00.000
1456,20260628,20260701,487,103,355,10,122,32,3,1,2004.7200,2004.7200,19.3000,19.3000,1,1,2026-08-24T00:00:00.000
1457,20260803,20260627,120,68,252,79,242,225,9,5,2006.0900,2006.0900,20.0000,20.0000,1,1,2026-08-24T00:00:00.000
1458,20260704,20260727,376,469,175,155,301,99,7,1,2007.4600,2007.4600,20.7000,20.7000,1,1,2026-08-24T00:00:00.000
1459,20260720,20260708,38,155,245,30,64,281,4,4,2008.8300,2008.8300,21.4000,21.4000,1,1,2026-08-24T00:00:00.000
1460,20260724,20260606,172,412,330,452,144,86,6,2,2010.2000,2010.2000,22.1000,22.1000,1,1,2026-08-24T00:00:00.000
1461,20260728,20260531,445,229,186,81,457,261,5,5,2011.5700,2011.5700,22.8000,22.8000,1,1,2026-08-24T00:00:00.000
1462,20260528,20260601,60,467,-1,494,-1,-1,7,3,2012.9400,2012.9400,23.5000,23.5000,1,1,2026-08-24T00:00:00.000
1463,20260807,20260601,107,359,357,484,342,374,8,1,2014.3100,2014.3100,24.2000,24.2000,1,1,2026-08-24T00:00:00.000
1464,20260623,20260616,308,481,255,224,346,87,4,1,2015.6800,2015.6800,24.9000,24.9000,1,1,2026-08-24T00:00:00.000
1465,20260618,20260820,272,172,179,348,91,13,1,4,2017.0500,2017.0500,25.6000,25.6000,1,1,2026-08-24T00:00:00.000
1466,20260627,20260625,113,197,12,284,391,149,8,2,2018.4200,2018.4200,26.3000,26.3000,1,1,2026-08-24T00:00:00.000
1467,20260805,20260723,85,450,194,427,483,245,8,2,2019.7900,2019.7900,27.0000,27.0000,1,1,2026-08-24T00:00:00.000
1468,20260707,20260612,69,104,234,67,34,302,3,5,2021.1600,2021.1600,27.7000,27.7000,1,1,2026-08-24T00:00:00.000
1469,20260726,20260726,220,139,487,233,304,392,10,1,2022.5300,2022.5300,28.4000,28.4000,1,1,2026-08-24T00:00:00.000
1470,20260612,20260801,382,318,321,326,271,324,5,5,2023.9000,2023.9000,29.1000,29.1000,1,1,2026-08-24T00:00:00.000
1471,20260613,20260609,100,58,326,270,204,350,3,4,2025.2700,2025.2700,29.8000,29.8000,1,1,2026-08-24T00:00:00.000
1472,20260609,20260708,468,308,195,241,294,466,5,3,2026.6400,2026.6400,30.5000,30.5000,1,1,2026-08-24T00:00:00.000
1473,20260706,20260726,223,329,4,368,159,147,10,2,2028.0100,2028.0100,31.2000,31.2000,1,1,2026-08-24T00:00:00.000
1474,20260802,20260705,29,285,387,486,383,58,5,5,2029.3800,2029.3800,31.9000,31.9000,1,1,2026-08-24T00:00:00.000
1475,20260808,20260813,399,204,469,243,131,214,7,5,2030.7500,2030.7500,32.6000,32.6000,1,1,2026-08-24T00:00:00.000
1476,20260618,20260611,363,414,332,380,450,288,1,4,2032.1200,2032.1200,33.3000,33.3000,1,1,2026-08-24T00:00:00.000
1477,20260803,20260818,473,242,27,207,155,493,1,4,2033.4900,2033.4900,34.0000,34.0000,1,1,2026-08-24T00:00:00.000
1478,20260623,20260624,294,281,324,124,202,237,7,3,2034.8600,2034.8600,34.7000,34.7000,1,1,2026-08-24T00:00:00.000
1479,20260817,20260710,416,41,-1,346,-1,-1,9,2,2036.2300,2036.2300,35.4000,35.4000,1,1,2026-08-24T00:00:00.000
1480,20260610,20260530,114,349,135,145,178,374,9,5,2037.6000,2037.6000,36.1000,36.1000,1,1,2026-08-24T00:00:00.000
1481,20260729,20260729,141,327,52,122,400,91,2,1,2038.9700,2038.9700,36.8000,36.8000,1,1,2026-08-24T00:00:00.000
1482,20260621,20260617,151,401,132,201,170,383,5,2,2040.3400,2040.3400,37.5000,37.5000,1,1,2026-08-24T00:00:00.000
1483,20260805,20260717,4,363,377,335,331,164,3,5,2041.7100,2041.7100,38.2000,38.2000,1,1,2026-08-24T00:00:00.000
1484,20260531,20260527,120,353,470,395,402,65,6,4,2043.0800,2043.0800,38.9000,38.9000,1,1,2026-08-24T00:00:00.000
1485,20260723,20260529,207,237,264,253,356,238,6,3,2044.4500,2044.4500,39.6000,39.6000,1,1,2026-08-24T00:00:00.000
1486,20260805,20260622,120,103,216,26,204,452,4,3,2045.8200,2045.8200,40.3000,40.3000,1,1,2026-08-24T00:00:00.000
1487,20260819,20260806,181,134,40,159,200,88,5,1,2047.1900,2047.1900,41.0000,41.0000,1,1,2026-08-24T00:00:00.000
1488,20260609,20260808,476,240,181,436,347,450,6,3,2048.5600,2048.5600,41.7000,41.7000,1,1,2026-08-24T00:00:00.000
1489,20260706,20260604,409,496,415,271,62,478,2,2,2049.9300,2049.9300,42.4000,42.4000,1,1,2026-08-24T00:00:00.000
1490,20260815,20260621,148,463,489,452,8,497,7,3,2051.3000,2051.3000,43.1000,43.1000,1,1,2026-08-24T00:00:00.000
1491,20260716,20260801,391,353,212,53,453,177,7,4,2052.6700,2052.6700,43.8000,43.8000,1,1,2026-08-24T00:00:00.000
1492,20260617,20260820,286,397,99,372,286,332,4,3,2054.0400,2054.0400,44.5000,44.5000,1,1,2026-08-24T00:00:00.000
1493,20260805,20260813,102,239,48,382,491,433,9,4,2055.4100,2055.4100,45.2000,45.2000,1,1,2026-08-24T00:00:00.000
1494,20260709,20260808,77,196,291,106,462,457,3,2,2056.7800,2056.7800,45.9000,45.9000,1,1,2026-08-24T00:00:00.000
1495,20260608,20260621,277,398,80,486,375,53,5,2,2058.1500,2058.1500,46.6000,46.6000,1,1,2026-08-24T00:00:00.000
1496,20260724,20260823,285,225,-1,465,-1,-1,1,2,2059.5200,2059.5200,47.3000,47.3000,1,1,2026-08-24T00:00:00.000
1497,20260818,20260608,153,386,141,494,43,303,2,3,2060.8900,2060.8900,48.0000,48.0000,1,1,2026-08-24T00:00:00.000
1498,20260623,20260709,334,116,167,397,285,470,3,5,2062.2600,2062.2600,48.7000,48.7000,1,1,2026-08-24T00:00:00.000
1499,20260823,20260702,317,471,257,388,17,453,8,4,2063.6300,2063.6300,49.4000,49.4000,1,1,2026-08-24T00:00:00.000
1500,20260803,20260728,373,463,400,73,110,66,6,1,2065.0000,2065.0000,50.1000,50.1000,1,1,2026-08-24T00:00:00.000
1501,20260725,20260806,7,111,282,365,122,365,7,2,2066.3700,2066.3700,50.8000,50.8000,1,1,2026-08-24T00:00:00.000
1502,20260821,20260807,64,89,222,196,497,307,1,4,2067.7400,2067.7400,51.5000,51.5000,1,1,2026-08-24T00:00:00.000
1503,20260721,20260810,150,6,262,283,295,446,6,5,2069.1100,2069.1100,52.2000,52.2000,1,1,2026-08-24T00:00:00.000
1504,20260608,20260811,445,37,457,74,122,36,10,5,2070.4800,2070.4800,52.9000,52.9000,1,1,2026-08-24T00:00:00.000
