MachineSensorReadingKey,ReadingDateKey,ReadingTimeOfDayKey,MachineKey,MachineSensorTagKey,WorkCenterKey,PlantKey,MachineSensorTypeKey,UnitOfMeasureKey,ReadingSequenceNumber,EventCount,QuantityAmount,DurationMinutes,CostAmount,SourceSystemKey,BatchId,LoadedAtUtc
1369,20260620,38760,37,247,423,79,10,5,1369,370,1885.5300,174.0000,1885.5300,1,1,2026-08-24T00:00:00.000
1370,20260716,77640,297,3,114,213,10,7,1370,371,1886.9000,175.0000,1886.9000,1,1,2026-08-24T00:00:00.000
1371,20260530,19140,378,230,48,95,6,3,1371,372,1888.2700,176.0000,1888.2700,1,1,2026-08-24T00:00:00.000
1372,20260715,7860,355,160,25,162,2,5,1372,373,1889.6400,177.0000,1889.6400,1,1,2026-08-24T00:00:00.000
1373,20260702,74160,325,177,151,187,1,3,1373,374,1891.0100,178.0000,1891.0100,1,1,2026-08-24T00:00:00.000
1374,20260609,66420,147,310,398,102,5,2,1374,375,1892.3800,179.0000,1892.3800,1,1,2026-08-24T00:00:00.000
1375,20260628,44880,241,500,275,241,6,4,1375,376,1893.7500,180.0000,1893.7500,1,1,2026-08-24T00:00:00.000
1376,20260814,23760,121,39,27,89,6,4,1376,377,1895.1200,181.0000,1895.1200,1,1,2026-08-24T00:00:00.000
1377,20260530,71400,408,192,435,88,8,7,1377,378,1896.4900,182.0000,1896.4900,1,1,2026-08-24T00:00:00.000
1378,20260718,58620,145,46,83,276,6,5,1378,379,1897.8600,183.0000,1897.8600,1,1,2026-08-24T00:00:00.000
1379,20260818,57120,164,27,379,206,11,6,1379,380,1899.2300,184.0000,1899.2300,1,1,2026-08-24T00:00:00.000
1380,20260703,78660,64,198,149,93,2,2,1380,381,1900.6000,185.0000,1900.6000,1,1,2026-08-24T00:00:00.000
1381,20260801,66120,341,101,493,84,3,7,1381,382,1901.9700,186.0000,1901.9700,1,1,2026-08-24T00:00:00.000
1382,20260808,32940,124,26,142,298,12,3,1382,383,1903.3400,187.0000,1903.3400,1,1,2026-08-24T00:00:00.000
1383,20260806,960,414,234,40,22,3,6,1383,384,1904.7100,188.0000,1904.7100,1,1,2026-08-24T00:00:00.000
1384,20260817,36240,467,6,320,273,2,6,1384,385,1906.0800,189.0000,1906.0800,1,1,2026-08-24T00:00:00.000
1385,20260729,45360,222,418,385,167,8,4,1385,386,1907.4500,190.0000,1907.4500,1,1,2026-08-24T00:00:00.000
1386,20260802,42600,9,414,178,243,5,3,1386,387,1908.8200,191.0000,1908.8200,1,1,2026-08-24T00:00:00.000
1387,20260711,26820,11,484,470,308,6,7,1387,388,1910.1900,192.0000,1910.1900,1,1,2026-08-24T00:00:00.000
1388,20260719,65520,382,35,137,277,8,1,1388,389,1911.5600,193.0000,1911.5600,1,1,2026-08-24T00:00:00.000
1389,20260623,48780,359,137,118,232,9,6,1389,390,1912.9300,194.0000,1912.9300,1,1,2026-08-24T00:00:00.000
1390,20260529,21300,124,380,89,345,5,7,1390,391,1914.3000,195.0000,1914.3000,1,1,2026-08-24T00:00:00.000
1391,20260710,17760,216,320,13,145,7,7,1391,392,1915.6700,196.0000,1915.6700,1,1,2026-08-24T00:00:00.000
1392,20260611,55020,423,196,5,1,2,4,1392,393,1917.0400,197.0000,1917.0400,1,1,2026-08-24T00:00:00.000
1393,20260714,70680,28,303,159,91,1,5,1393,394,1918.4100,198.0000,1918.4100,1,1,2026-08-24T00:00:00.000
1394,20260711,10020,166,448,469,330,1,1,1394,395,1919.7800,199.0000,1919.7800,1,1,2026-08-24T00:00:00.000
1395,20260607,60000,348,293,363,297,10,6,1395,396,1921.1500,200.0000,1921.1500,1,1,2026-08-24T00:00:00.000
1396,20260710,13620,388,366,284,310,3,6,1396,397,1922.5200,201.0000,1922.5200,1,1,2026-08-24T00:00:00.000
1397,20260621,48360,239,436,273,185,9,3,1397,398,1923.8900,202.0000,1923.8900,1,1,2026-08-24T00:00:00.000
1398,20260619,32700,495,478,132,94,7,4,1398,399,1925.2600,203.0000,1925.2600,1,1,2026-08-24T00:00:00.000
1399,20260621,5520,102,43,413,106,3,5,1399,400,1926.6300,204.0000,1926.6300,1,1,2026-08-24T00:00:00.000
1400,20260802,18540,429,252,329,267,8,2,1400,401,1928.0000,205.0000,1928.0000,1,1,2026-08-24T00:00:00.000
1401,20260818,28680,365,446,101,221,12,7,1401,402,1929.3700,206.0000,1929.3700,1,1,2026-08-24T00:00:00.000
1402,20260709,82380,431,439,1,323,9,3,1402,403,1930.7400,207.0000,1930.7400,1,1,2026-08-24T00:00:00.000
1403,20260811,69540,63,193,187,220,12,3,1403,404,1932.1100,208.0000,1932.1100,1,1,2026-08-24T00:00:00.000
1404,20260727,1020,387,335,221,207,5,7,1404,405,1933.4800,209.0000,1933.4800,1,1,2026-08-24T00:00:00.000
1405,20260701,77160,477,239,73,141,8,5,1405,406,1934.8500,210.0000,1934.8500,1,1,2026-08-24T00:00:00.000
1406,20260626,47100,172,335,270,306,2,4,1406,407,1936.2200,211.0000,1936.2200,1,1,2026-08-24T00:00:00.000
1407,20260719,11880,318,314,36,59,11,1,1407,408,1937.5900,212.0000,1937.5900,1,1,2026-08-24T00:00:00.000
1408,20260806,1800,65,490,125,175,10,3,1408,409,1938.9600,213.0000,1938.9600,1,1,2026-08-24T00:00:00.000
1409,20260809,14280,496,495,286,227,4,1,1409,410,1940.3300,214.0000,1940.3300,1,1,2026-08-24T00:00:00.000
1410,20260630,50340,311,206,49,122,2,3,1410,411,1941.7000,215.0000,1941.7000,1,1,2026-08-24T00:00:00.000
1411,20260820,12300,154,268,190,9,9,7,1411,412,1943.0700,216.0000,1943.0700,1,1,2026-08-24T00:00:00.000
1412,20260816,35520,465,329,417,261,2,7,1412,413,1944.4400,217.0000,1944.4400,1,1,2026-08-24T00:00:00.000
1413,20260708,77700,67,63,340,287,8,6,1413,414,1945.8100,218.0000,1945.8100,1,1,2026-08-24T00:00:00.000
1414,20260718,72420,93,183,194,336,11,5,1414,415,1947.1800,219.0000,1947.1800,1,1,2026-08-24T00:00:00.000
1415,20260709,64560,51,209,451,164,7,1,1415,416,1948.5500,220.0000,1948.5500,1,1,2026-08-24T00:00:00.000
1416,20260527,78120,443,312,168,350,8,5,1416,417,1949.9200,221.0000,1949.9200,1,1,2026-08-24T00:00:00.000
1417,20260723,48480,307,104,189,102,6,5,1417,418,1951.2900,222.0000,1951.2900,1,1,2026-08-24T00:00:00.000
1418,20260609,19080,101,37,414,166,4,2,1418,419,1952.6600,223.0000,1952.6600,1,1,2026-08-24T00:00:00.000
1419,20260702,50520,443,343,54,30,3,2,1419,420,1954.0300,224.0000,1954.0300,1,1,2026-08-24T00:00:00.000
1420,20260616,47340,349,173,202,116,11,7,1420,421,1955.4000,225.0000,1955.4000,1,1,2026-08-24T00:00:00.000
1421,20260605,53400,24,108,90,255,7,1,1421,422,1956.7700,226.0000,1956.7700,1,1,2026-08-24T00:00:00.000
1422,20260617,39900,34,191,483,81,2,2,1422,423,1958.1400,227.0000,1958.1400,1,1,2026-08-24T00:00:00.000
1423,20260605,67500,203,89,92,260,4,3,1423,424,1959.5100,228.0000,1959.5100,1,1,2026-08-24T00:00:00.000
1424,20260721,66180,210,374,346,244,1,1,1424,425,1960.8800,229.0000,1960.8800,1,1,2026-08-24T00:00:00.000
1425,20260714,51780,408,486,368,250,4,6,1425,426,1962.2500,230.0000,1962.2500,1,1,2026-08-24T00:00:00.000
1426,20260715,35520,170,432,452,251,4,2,1426,427,1963.6200,231.0000,1963.6200,1,1,2026-08-24T00:00:00.000
1427,20260710,53640,439,77,187,176,9,4,1427,428,1964.9900,232.0000,1964.9900,1,1,2026-08-24T00:00:00.000
1428,20260808,6900,348,499,260,183,6,5,1428,429,1966.3600,233.0000,1966.3600,1,1,2026-08-24T00:00:00.000
1429,20260804,70860,216,359,489,283,4,4,1429,430,1967.7300,234.0000,1967.7300,1,1,2026-08-24T00:00:00.000
1430,20260721,76440,481,286,265,318,4,1,1430,431,1969.1000,235.0000,1969.1000,1,1,2026-08-24T00:00:00.000
1431,20260731,72900,465,57,425,340,2,1,1431,432,1970.4700,236.0000,1970.4700,1,1,2026-08-24T00:00:00.000
1432,20260718,21360,50,174,68,226,5,2,1432,433,1971.8400,237.0000,1971.8400,1,1,2026-08-24T00:00:00.000
1433,20260531,5160,258,361,314,295,7,6,1433,434,1973.2100,238.0000,1973.2100,1,1,2026-08-24T00:00:00.000
1434,20260708,81180,347,190,153,331,7,1,1434,435,1974.5800,239.0000,1974.5800,1,1,2026-08-24T00:00:00.000
1435,20260626,52080,353,254,218,307,11,1,1435,436,1975.9500,240.0000,1975.9500,1,1,2026-08-24T00:00:00.000
1436,20260815,75900,91,231,444,229,7,6,1436,437,1977.3200,241.0000,1977.3200,1,1,2026-08-24T00:00:00.000
1437,20260810,15300,55,378,241,181,10,3,1437,438,1978.6900,242.0000,1978.6900,1,1,2026-08-24T00:00:00.000
1438,20260720,53040,337,289,418,334,1,3,1438,439,1980.0600,243.0000,1980.0600,1,1,2026-08-24T00:00:00.000
1439,20260701,14340,3,410,229,292,12,7,1439,440,1981.4300,244.0000,1981.4300,1,1,2026-08-24T00:00:00.000
1440,20260603,48360,324,55,481,322,1,6,1440,441,1982.8000,245.0000,1982.8000,1,1,2026-08-24T00:00:00.000
1441,20260703,65820,252,157,25,224,5,7,1441,442,1984.1700,246.0000,1984.1700,1,1,2026-08-24T00:00:00.000
1442,20260708,24780,310,379,146,312,1,7,1442,443,1985.5400,247.0000,1985.5400,1,1,2026-08-24T00:00:00.000
1443,20260804,66780,482,160,296,340,5,1,1443,444,1986.9100,248.0000,1986.9100,1,1,2026-08-24T00:00:00.000
1444,20260813,4080,418,297,90,211,4,1,1444,445,1988.2800,249.0000,1988.2800,1,1,2026-08-24T00:00:00.000
1445,20260605,81360,342,370,169,147,7,2,1445,446,1989.6500,250.0000,1989.6500,1,1,2026-08-24T00:00:00.000
1446,20260610,45000,307,99,467,1,1,6,1446,447,1991.0200,251.0000,1991.0200,1,1,2026-08-24T00:00:00.000
1447,20260615,79200,41,278,391,340,5,7,1447,448,1992.3900,252.0000,1992.3900,1,1,2026-08-24T00:00:00.000
1448,20260712,41940,19,381,276,232,9,2,1448,449,1993.7600,253.0000,1993.7600,1,1,2026-08-24T00:00:00.000
1449,20260628,4200,87,481,252,297,11,3,1449,450,1995.1300,254.0000,1995.1300,1,1,2026-08-24T00:00:00.000
1450,20260701,34500,128,106,334,22,5,5,1450,451,1996.5000,255.0000,1996.5000,1,1,2026-08-24T00:00:00.000
1451,20260625,32280,38,314,258,138,2,7,1451,452,1997.8700,256.0000,1997.8700,1,1,2026-08-24T00:00:00.000
1452,20260708,19500,149,43,77,119,4,3,1452,453,1999.2400,257.0000,1999.2400,1,1,2026-08-24T00:00:00.000
1453,20260805,55560,314,206,232,56,11,6,1453,454,2000.6100,258.0000,2000.6100,1,1,2026-08-24T00:00:00.000
1454,20260724,20400,231,473,165,177,12,3,1454,455,2001.9800,259.0000,2001.9800,1,1,2026-08-24T00:00:00.000
1455,20260730,2040,477,320,281,182,7,7,1455,456,2003.3500,260.0000,2003.3500,1,1,2026-08-24T00:00:00.000
1456,20260608,36780,86,170,266,100,9,3,1456,457,2004.7200,261.0000,2004.7200,1,1,2026-08-24T00:00:00.000
1457,20260803,25800,226,211,359,98,6,3,1457,458,2006.0900,262.0000,2006.0900,1,1,2026-08-24T00:00:00.000
1458,20260708,7440,49,91,245,299,12,2,1458,459,2007.4600,263.0000,2007.4600,1,1,2026-08-24T00:00:00.000
1459,20260813,15780,419,205,427,70,9,1,1459,460,2008.8300,264.0000,2008.8300,1,1,2026-08-24T00:00:00.000
1460,20260807,35040,218,245,122,155,7,5,1460,461,2010.2000,265.0000,2010.2000,1,1,2026-08-24T00:00:00.000
1461,20260629,63540,8,451,385,188,8,2,1461,462,2011.5700,266.0000,2011.5700,1,1,2026-08-24T00:00:00.000
1462,20260824,76200,497,294,432,296,7,1,1462,463,2012.9400,267.0000,2012.9400,1,1,2026-08-24T00:00:00.000
1463,20260814,51060,164,471,470,194,10,1,1463,464,2014.3100,268.0000,2014.3100,1,1,2026-08-24T00:00:00.000
1464,20260602,56160,296,143,20,163,5,1,1464,465,2015.6800,269.0000,2015.6800,1,1,2026-08-24T00:00:00.000
1465,20260715,2880,150,107,438,339,5,1,1465,466,2017.0500,270.0000,2017.0500,1,1,2026-08-24T00:00:00.000
1466,20260823,5580,211,241,18,98,2,7,1466,467,2018.4200,271.0000,2018.4200,1,1,2026-08-24T00:00:00.000
1467,20260608,5040,47,84,359,87,7,3,1467,468,2019.7900,272.0000,2019.7900,1,1,2026-08-24T00:00:00.000
1468,20260801,40140,470,382,329,191,5,7,1468,469,2021.1600,273.0000,2021.1600,1,1,2026-08-24T00:00:00.000
1469,20260705,81360,437,456,50,218,11,5,1469,470,2022.5300,274.0000,2022.5300,1,1,2026-08-24T00:00:00.000
1470,20260815,18780,389,158,254,350,1,5,1470,471,2023.9000,275.0000,2023.9000,1,1,2026-08-24T00:00:00.000
1471,20260617,83400,403,28,483,4,2,5,1471,472,2025.2700,276.0000,2025.2700,1,1,2026-08-24T00:00:00.000
1472,20260622,68520,438,133,321,120,3,2,1472,473,2026.6400,277.0000,2026.6400,1,1,2026-08-24T00:00:00.000
1473,20260716,22260,357,365,141,292,6,4,1473,474,2028.0100,278.0000,2028.0100,1,1,2026-08-24T00:00:00.000
1474,20260824,58320,99,278,487,235,5,2,1474,475,2029.3800,279.0000,2029.3800,1,1,2026-08-24T00:00:00.000
1475,20260712,28920,384,443,377,93,2,3,1475,476,2030.7500,280.0000,2030.7500,1,1,2026-08-24T00:00:00.000
1476,20260528,30420,124,226,332,245,5,2,1476,477,2032.1200,281.0000,2032.1200,1,1,2026-08-24T00:00:00.000
1477,20260823,80880,490,306,190,200,12,7,1477,478,2033.4900,282.0000,2033.4900,1,1,2026-08-24T00:00:00.000
1478,20260813,74880,286,462,286,240,4,5,1478,479,2034.8600,283.0000,2034.8600,1,1,2026-08-24T00:00:00.000
1479,20260807,64020,390,6,85,266,12,5,1479,480,2036.2300,284.0000,2036.2300,1,1,2026-08-24T00:00:00.000
1480,20260621,51000,342,353,480,295,11,6,1480,481,2037.6000,285.0000,2037.6000,1,1,2026-08-24T00:00:00.000
1481,20260528,28020,348,315,234,304,4,3,1481,482,2038.9700,286.0000,2038.9700,1,1,2026-08-24T00:00:00.000
1482,20260604,58800,316,278,334,128,10,6,1482,483,2040.3400,287.0000,2040.3400,1,1,2026-08-24T00:00:00.000
1483,20260606,49980,270,351,336,160,2,4,1483,484,2041.7100,288.0000,2041.7100,1,1,2026-08-24T00:00:00.000
1484,20260809,59940,402,435,145,37,11,4,1484,485,2043.0800,289.0000,2043.0800,1,1,2026-08-24T00:00:00.000
1485,20260630,61260,186,467,337,58,4,5,1485,486,2044.4500,290.0000,2044.4500,1,1,2026-08-24T00:00:00.000
1486,20260630,23520,165,383,126,99,4,5,1486,487,2045.8200,291.0000,2045.8200,1,1,2026-08-24T00:00:00.000
1487,20260530,20220,208,152,215,221,12,5,1487,488,2047.1900,292.0000,2047.1900,1,1,2026-08-24T00:00:00.000
1488,20260818,80580,229,490,477,143,1,1,1488,489,2048.5600,293.0000,2048.5600,1,1,2026-08-24T00:00:00.000
1489,20260809,27600,251,62,408,144,2,7,1489,490,2049.9300,294.0000,2049.9300,1,1,2026-08-24T00:00:00.000
1490,20260710,68100,215,171,25,59,6,1,1490,491,2051.3000,295.0000,2051.3000,1,1,2026-08-24T00:00:00.000
1491,20260601,6000,262,182,398,314,1,2,1491,492,2052.6700,296.0000,2052.6700,1,1,2026-08-24T00:00:00.000
1492,20260703,56820,40,283,310,194,12,4,1492,493,2054.0400,297.0000,2054.0400,1,1,2026-08-24T00:00:00.000
1493,20260817,45420,379,416,301,67,11,5,1493,494,2055.4100,298.0000,2055.4100,1,1,2026-08-24T00:00:00.000
1494,20260610,41580,431,346,248,62,9,5,1494,495,2056.7800,299.0000,2056.7800,1,1,2026-08-24T00:00:00.000
1495,20260627,57660,128,478,348,88,3,4,1495,496,2058.1500,300.0000,2058.1500,1,1,2026-08-24T00:00:00.000
1496,20260709,83040,174,54,22,302,1,7,1496,497,2059.5200,301.0000,2059.5200,1,1,2026-08-24T00:00:00.000
1497,20260529,62700,110,151,456,113,7,5,1497,498,2060.8900,302.0000,2060.8900,1,1,2026-08-24T00:00:00.000
1498,20260708,52620,24,110,144,282,9,6,1498,499,2062.2600,303.0000,2062.2600,1,1,2026-08-24T00:00:00.000
1499,20260614,83520,453,228,474,232,6,2,1499,500,2063.6300,304.0000,2063.6300,1,1,2026-08-24T00:00:00.000
1500,20260617,83220,42,227,98,163,9,6,1500,501,2065.0000,305.0000,2065.0000,1,1,2026-08-24T00:00:00.000
1501,20260822,58380,418,194,56,95,4,5,1501,502,2066.3700,306.0000,2066.3700,1,1,2026-08-24T00:00:00.000
1502,20260611,22620,440,169,80,2,8,2,1502,503,2067.7400,307.0000,2067.7400,1,1,2026-08-24T00:00:00.000
1503,20260622,38040,192,23,1,209,4,1,1503,504,2069.1100,308.0000,2069.1100,1,1,2026-08-24T00:00:00.000
1504,20260820,26640,10,291,351,209,11,2,1504,505,2070.4800,309.0000,2070.4800,1,1,2026-08-24T00:00:00.000
1505,20260730,70380,64,6,246,19,1,5,1505,506,2071.8500,310.0000,2071.8500,1,1,2026-08-24T00:00:00.000
1506,20260807,13860,174,80,180,16,6,4,1506,507,2073.2200,311.0000,2073.2200,1,1,2026-08-24T00:00:00.000
1507,20260610,50700,284,67,137,125,7,4,1507,508,2074.5900,312.0000,2074.5900,1,1,2026-08-24T00:00:00.000
1508,20260816,51360,140,435,421,90,9,3,1508,509,2075.9600,313.0000,2075.9600,1,1,2026-08-24T00:00:00.000
1509,20260730,58920,191,141,234,297,5,2,1509,510,2077.3300,314.0000,2077.3300,1,1,2026-08-24T00:00:00.000
1510,20260803,6840,334,470,267,250,9,5,1510,511,2078.7000,315.0000,2078.7000,1,1,2026-08-24T00:00:00.000
1511,20260724,48420,223,315,154,171,1,3,1511,512,2080.0700,316.0000,2080.0700,1,1,2026-08-24T00:00:00.000
1512,20260606,80520,364,343,446,105,12,5,1512,513,2081.4400,317.0000,2081.4400,1,1,2026-08-24T00:00:00.000
1513,20260804,41040,420,208,79,210,5,1,1513,514,2082.8100,318.0000,2082.8100,1,1,2026-08-24T00:00:00.000
1514,20260630,53700,363,94,285,19,7,6,1514,515,2084.1800,319.0000,2084.1800,1,1,2026-08-24T00:00:00.000
1515,20260705,72000,219,499,141,247,1,7,1515,516,2085.5500,320.0000,2085.5500,1,1,2026-08-24T00:00:00.000
1516,20260807,28560,499,55,414,323,3,7,1516,517,2086.9200,321.0000,2086.9200,1,1,2026-08-24T00:00:00.000
1517,20260718,76620,361,26,146,215,9,4,1517,518,2088.2900,322.0000,2088.2900,1,1,2026-08-24T00:00:00.000
1518,20260731,22980,306,42,369,149,5,7,1518,519,2089.6600,323.0000,2089.6600,1,1,2026-08-24T00:00:00.000
1519,20260703,65160,7,18,29,150,9,4,1519,520,2091.0300,324.0000,2091.0300,1,1,2026-08-24T00:00:00.000
1520,20260607,50820,394,377,183,157,11,5,1520,521,2092.4000,325.0000,2092.4000,1,1,2026-08-24T00:00:00.000
1521,20260721,7260,124,54,134,10,9,7,1521,522,2093.7700,326.0000,2093.7700,1,1,2026-08-24T00:00:00.000
1522,20260813,2580,33,416,85,207,1,1,1522,523,2095.1400,327.0000,2095.1400,1,1,2026-08-24T00:00:00.000
1523,20260814,34620,421,349,409,330,8,4,1523,524,2096.5100,328.0000,2096.5100,1,1,2026-08-24T00:00:00.000
1524,20260630,3240,198,76,79,330,8,3,1524,525,2097.8800,329.0000,2097.8800,1,1,2026-08-24T00:00:00.000
1525,20260528,78480,327,263,260,59,9,1,1525,526,2099.2500,330.0000,2099.2500,1,1,2026-08-24T00:00:00.000
1526,20260808,68460,337,171,299,69,8,7,1526,527,2100.6200,331.0000,2100.6200,1,1,2026-08-24T00:00:00.000
1527,20260527,59280,122,38,433,79,10,2,1527,528,2101.9900,332.0000,2101.9900,1,1,2026-08-24T00:00:00.000
1528,20260708,74640,453,176,428,254,5,5,1528,529,2103.3600,333.0000,2103.3600,1,1,2026-08-24T00:00:00.000
1529,20260808,11400,153,62,56,84,4,6,1529,530,2104.7300,334.0000,2104.7300,1,1,2026-08-24T00:00:00.000
1530,20260727,50700,320,28,358,77,9,7,1530,531,2106.1000,335.0000,2106.1000,1,1,2026-08-24T00:00:00.000
1531,20260630,65700,174,19,338,226,12,1,1531,532,2107.4700,336.0000,2107.4700,1,1,2026-08-24T00:00:00.000
1532,20260618,35220,196,369,442,16,5,5,1532,533,2108.8400,337.0000,2108.8400,1,1,2026-08-24T00:00:00.000
1533,20260725,18240,450,54,21,265,3,2,1533,534,2110.2100,338.0000,2110.2100,1,1,2026-08-24T00:00:00.000
1534,20260620,56400,369,299,179,14,11,4,1534,535,2111.5800,339.0000,2111.5800,1,1,2026-08-24T00:00:00.000
1535,20260529,36360,68,470,187,334,3,3,1535,536,2112.9500,340.0000,2112.9500,1,1,2026-08-24T00:00:00.000
1536,20260805,75780,67,17,134,130,3,1,1536,537,2114.3200,341.0000,2114.3200,1,1,2026-08-24T00:00:00.000
1537,20260625,28920,318,63,92,83,4,3,1537,538,2115.6900,342.0000,2115.6900,1,1,2026-08-24T00:00:00.000
1538,20260531,3360,407,476,240,320,5,3,1538,539,2117.0600,343.0000,2117.0600,1,1,2026-08-24T00:00:00.000
1539,20260723,52080,216,134,229,203,9,1,1539,540,2118.4300,344.0000,2118.4300,1,1,2026-08-24T00:00:00.000
1540,20260812,79440,377,192,60,204,11,7,1540,541,2119.8000,345.0000,2119.8000,1,1,2026-08-24T00:00:00.000
1541,20260722,42420,18,77,228,255,2,7,1541,542,2121.1700,346.0000,2121.1700,1,1,2026-08-24T00:00:00.000
1542,20260724,79800,320,154,453,38,9,7,1542,543,2122.5400,347.0000,2122.5400,1,1,2026-08-24T00:00:00.000
1543,20260620,40260,168,389,311,276,9,4,1543,544,2123.9100,348.0000,2123.9100,1,1,2026-08-24T00:00:00.000
1544,20260607,5820,351,365,396,280,3,1,1544,545,2125.2800,349.0000,2125.2800,1,1,2026-08-24T00:00:00.000
1545,20260625,36000,26,238,102,304,5,3,1545,546,2126.6500,350.0000,2126.6500,1,1,2026-08-24T00:00:00.000
1546,20260813,81300,217,45,122,270,4,3,1546,547,2128.0200,351.0000,2128.0200,1,1,2026-08-24T00:00:00.000
1547,20260529,37860,104,233,215,91,10,3,1547,548,2129.3900,352.0000,2129.3900,1,1,2026-08-24T00:00:00.000
1548,20260718,49980,233,473,393,229,11,6,1548,549,2130.7600,353.0000,2130.7600,1,1,2026-08-24T00:00:00.000
1549,20260620,36840,52,290,383,54,7,3,1549,550,2132.1300,354.0000,2132.1300,1,1,2026-08-24T00:00:00.000
1550,20260802,66420,295,409,394,290,11,4,1550,551,2133.5000,355.0000,2133.5000,1,1,2026-08-24T00:00:00.000
1551,20260607,41220,445,37,431,141,9,2,1551,552,2134.8700,356.0000,2134.8700,1,1,2026-08-24T00:00:00.000
1552,20260728,5700,172,282,290,24,2,3,1552,553,2136.2400,357.0000,2136.2400,1,1,2026-08-24T00:00:00.000
1553,20260615,30780,98,291,180,133,11,7,1553,554,2137.6100,358.0000,2137.6100,1,1,2026-08-24T00:00:00.000
1554,20260530,74100,87,128,96,179,6,5,1554,555,2138.9800,359.0000,2138.9800,1,1,2026-08-24T00:00:00.000
1555,20260626,75060,62,225,497,53,6,2,1555,556,2140.3500,360.0000,2140.3500,1,1,2026-08-24T00:00:00.000
1556,20260603,11580,40,56,444,81,1,1,1556,557,2141.7200,361.0000,2141.7200,1,1,2026-08-24T00:00:00.000
1557,20260620,83580,212,418,308,188,6,5,1557,558,2143.0900,362.0000,2143.0900,1,1,2026-08-24T00:00:00.000
1558,20260531,27960,72,395,416,230,11,2,1558,559,2144.4600,363.0000,2144.4600,1,1,2026-08-24T00:00:00.000
1559,20260813,5040,267,444,381,18,3,4,1559,560,2145.8300,364.0000,2145.8300,1,1,2026-08-24T00:00:00.000
1560,20260618,32280,214,415,268,340,10,2,1560,561,2147.2000,365.0000,2147.2000,1,1,2026-08-24T00:00:00.000
1561,20260717,780,62,87,353,117,5,1,1561,562,2148.5700,366.0000,2148.5700,1,1,2026-08-24T00:00:00.000
1562,20260731,3600,245,170,471,203,9,2,1562,563,2149.9400,367.0000,2149.9400,1,1,2026-08-24T00:00:00.000
1563,20260726,57060,70,306,60,291,8,4,1563,564,2151.3100,368.0000,2151.3100,1,1,2026-08-24T00:00:00.000
1564,20260708,51540,283,251,253,114,2,6,1564,565,2152.6800,369.0000,2152.6800,1,1,2026-08-24T00:00:00.000
1565,20260530,14640,355,158,20,241,11,1,1565,566,2154.0500,370.0000,2154.0500,1,1,2026-08-24T00:00:00.000
1566,20260601,37020,413,1,101,29,6,2,1566,567,2155.4200,371.0000,2155.4200,1,1,2026-08-24T00:00:00.000
1567,20260715,61260,320,282,18,69,9,6,1567,568,2156.7900,372.0000,2156.7900,1,1,2026-08-24T00:00:00.000
1568,20260824,19320,272,228,446,130,8,7,1568,569,2158.1600,373.0000,2158.1600,1,1,2026-08-24T00:00:00.000
1569,20260801,21600,245,373,99,290,8,4,1569,570,2159.5300,374.0000,2159.5300,1,1,2026-08-24T00:00:00.000
1570,20260623,8880,201,312,71,253,1,2,1570,571,2160.9000,375.0000,2160.9000,1,1,2026-08-24T00:00:00.000
1571,20260706,48480,122,68,40,147,1,5,1571,572,2162.2700,376.0000,2162.2700,1,1,2026-08-24T00:00:00.000
1572,20260720,70080,55,125,213,196,3,1,1572,573,2163.6400,377.0000,2163.6400,1,1,2026-08-24T00:00:00.000
1573,20260621,48840,321,388,390,90,1,7,1573,574,2165.0100,378.0000,2165.0100,1,1,2026-08-24T00:00:00.000
1574,20260823,66240,127,258,144,308,1,7,1574,575,2166.3800,379.0000,2166.3800,1,1,2026-08-24T00:00:00.000
1575,20260812,70080,464,30,67,220,4,2,1575,576,2167.7500,380.0000,2167.7500,1,1,2026-08-24T00:00:00.000
1576,20260727,44100,268,30,61,280,8,7,1576,577,2169.1200,381.0000,2169.1200,1,1,2026-08-24T00:00:00.000
1577,20260703,34860,234,42,155,77,7,1,1577,578,2170.4900,382.0000,2170.4900,1,1,2026-08-24T00:00:00.000
