InventorySafetyStockSnapshotKey,SnapshotDateKey,InventorySafetyStockPolicyKey,ProductKey,PlantKey,InventoryAbcClassKey,UnitOfMeasureKey,OnHandQuantity,SafetyStockQuantity,ShortageQuantity,ShortageValueAmount,SourceSystemKey,BatchId,LoadedAtUtc
1485,20260720,126,367,177,1,6,39.6000,39.6000,39.6000,2044.4500,1,1,2026-08-24T00:00:00.000
1486,20260815,16,259,142,4,2,40.3000,40.3000,40.3000,2045.8200,1,1,2026-08-24T00:00:00.000
1487,20260527,434,44,214,1,7,41.0000,41.0000,41.0000,2047.1900,1,1,2026-08-24T00:00:00.000
1488,20260629,250,16,24,2,3,41.7000,41.7000,41.7000,2048.5600,1,1,2026-08-24T00:00:00.000
1489,20260528,466,360,87,2,6,42.4000,42.4000,42.4000,2049.9300,1,1,2026-08-24T00:00:00.000
1490,20260810,177,452,223,1,6,43.1000,43.1000,43.1000,2051.3000,1,1,2026-08-24T00:00:00.000
1491,20260709,134,57,62,5,2,43.8000,43.8000,43.8000,2052.6700,1,1,2026-08-24T00:00:00.000
1492,20260802,71,295,21,5,2,44.5000,44.5000,44.5000,2054.0400,1,1,2026-08-24T00:00:00.000
1493,20260815,462,119,95,1,6,45.2000,45.2000,45.2000,2055.4100,1,1,2026-08-24T00:00:00.000
1494,20260725,342,276,298,4,1,45.9000,45.9000,45.9000,2056.7800,1,1,2026-08-24T00:00:00.000
1495,20260709,440,255,3,2,4,46.6000,46.6000,46.6000,2058.1500,1,1,2026-08-24T00:00:00.000
1496,20260613,220,328,119,4,6,47.3000,47.3000,47.3000,2059.5200,1,1,2026-08-24T00:00:00.000
1497,20260706,84,432,108,2,7,48.0000,48.0000,48.0000,2060.8900,1,1,2026-08-24T00:00:00.000
1498,20260725,168,114,230,5,5,48.7000,48.7000,48.7000,2062.2600,1,1,2026-08-24T00:00:00.000
1499,20260622,13,47,171,2,6,49.4000,49.4000,49.4000,2063.6300,1,1,2026-08-24T00:00:00.000
1500,20260803,344,480,139,1,6,50.1000,50.1000,50.1000,2065.0000,1,1,2026-08-24T00:00:00.000
1501,20260612,387,31,162,5,2,50.8000,50.8000,50.8000,2066.3700,1,1,2026-08-24T00:00:00.000
1502,20260701,364,164,179,2,6,51.5000,51.5000,51.5000,2067.7400,1,1,2026-08-24T00:00:00.000
1503,20260724,337,81,160,2,2,52.2000,52.2000,52.2000,2069.1100,1,1,2026-08-24T00:00:00.000
1504,20260612,271,12,42,1,2,52.9000,52.9000,52.9000,2070.4800,1,1,2026-08-24T00:00:00.000
1505,20260527,477,277,164,3,3,53.6000,53.6000,53.6000,2071.8500,1,1,2026-08-24T00:00:00.000
1506,20260817,259,355,327,3,2,54.3000,54.3000,54.3000,2073.2200,1,1,2026-08-24T00:00:00.000
1507,20260808,457,464,231,5,5,55.0000,55.0000,55.0000,2074.5900,1,1,2026-08-24T00:00:00.000
1508,20260728,213,166,77,4,2,55.7000,55.7000,55.7000,2075.9600,1,1,2026-08-24T00:00:00.000
1509,20260805,24,301,10,2,6,56.4000,56.4000,56.4000,2077.3300,1,1,2026-08-24T00:00:00.000
1510,20260702,66,240,131,1,4,57.1000,57.1000,57.1000,2078.7000,1,1,2026-08-24T00:00:00.000
1511,20260814,51,320,182,5,7,57.8000,57.8000,57.8000,2080.0700,1,1,2026-08-24T00:00:00.000
1512,20260721,322,192,54,2,5,58.5000,58.5000,58.5000,2081.4400,1,1,2026-08-24T00:00:00.000
1513,20260805,310,489,148,4,2,59.2000,59.2000,59.2000,2082.8100,1,1,2026-08-24T00:00:00.000
1514,20260822,326,362,200,2,4,59.9000,59.9000,59.9000,2084.1800,1,1,2026-08-24T00:00:00.000
1515,20260528,148,208,296,1,4,60.6000,60.6000,60.6000,2085.5500,1,1,2026-08-24T00:00:00.000
1516,20260715,472,208,19,4,3,61.3000,61.3000,61.3000,2086.9200,1,1,2026-08-24T00:00:00.000
1517,20260716,473,371,238,2,3,62.0000,62.0000,62.0000,2088.2900,1,1,2026-08-24T00:00:00.000
1518,20260619,345,229,46,1,3,62.7000,62.7000,62.7000,2089.6600,1,1,2026-08-24T00:00:00.000
1519,20260619,386,287,225,4,6,63.4000,63.4000,63.4000,2091.0300,1,1,2026-08-24T00:00:00.000
1520,20260720,58,471,200,4,1,64.1000,64.1000,64.1000,2092.4000,1,1,2026-08-24T00:00:00.000
1521,20260718,416,288,275,3,2,64.8000,64.8000,64.8000,2093.7700,1,1,2026-08-24T00:00:00.000
1522,20260813,269,152,230,2,6,65.5000,65.5000,65.5000,2095.1400,1,1,2026-08-24T00:00:00.000
1523,20260822,56,404,90,5,3,66.2000,66.2000,66.2000,2096.5100,1,1,2026-08-24T00:00:00.000
1524,20260713,487,395,45,5,4,66.9000,66.9000,66.9000,2097.8800,1,1,2026-08-24T00:00:00.000
1525,20260609,159,322,56,1,2,67.6000,67.6000,67.6000,2099.2500,1,1,2026-08-24T00:00:00.000
1526,20260711,189,287,293,4,5,68.3000,68.3000,68.3000,2100.6200,1,1,2026-08-24T00:00:00.000
1527,20260630,378,255,313,2,2,69.0000,69.0000,69.0000,2101.9900,1,1,2026-08-24T00:00:00.000
1528,20260702,78,221,292,1,5,69.7000,69.7000,69.7000,2103.3600,1,1,2026-08-24T00:00:00.000
1529,20260721,290,213,193,3,5,70.4000,70.4000,70.4000,2104.7300,1,1,2026-08-24T00:00:00.000
1530,20260609,212,188,156,1,3,71.1000,71.1000,71.1000,2106.1000,1,1,2026-08-24T00:00:00.000
1531,20260606,302,169,147,5,6,71.8000,71.8000,71.8000,2107.4700,1,1,2026-08-24T00:00:00.000
1532,20260604,185,385,11,2,5,72.5000,72.5000,72.5000,2108.8400,1,1,2026-08-24T00:00:00.000
1533,20260722,421,121,239,5,2,73.2000,73.2000,73.2000,2110.2100,1,1,2026-08-24T00:00:00.000
1534,20260714,244,446,149,2,1,73.9000,73.9000,73.9000,2111.5800,1,1,2026-08-24T00:00:00.000
1535,20260808,13,8,199,5,3,74.6000,74.6000,74.6000,2112.9500,1,1,2026-08-24T00:00:00.000
1536,20260803,221,58,128,2,2,75.3000,75.3000,75.3000,2114.3200,1,1,2026-08-24T00:00:00.000
1537,20260724,478,199,23,1,5,76.0000,76.0000,76.0000,2115.6900,1,1,2026-08-24T00:00:00.000
1538,20260608,342,473,273,1,4,76.7000,76.7000,76.7000,2117.0600,1,1,2026-08-24T00:00:00.000
1539,20260708,176,493,301,1,3,77.4000,77.4000,77.4000,2118.4300,1,1,2026-08-24T00:00:00.000
1540,20260806,226,47,51,1,5,78.1000,78.1000,78.1000,2119.8000,1,1,2026-08-24T00:00:00.000
1541,20260704,309,85,127,2,2,78.8000,78.8000,78.8000,2121.1700,1,1,2026-08-24T00:00:00.000
1542,20260821,328,49,305,2,4,79.5000,79.5000,79.5000,2122.5400,1,1,2026-08-24T00:00:00.000
1543,20260802,274,209,224,1,3,80.2000,80.2000,80.2000,2123.9100,1,1,2026-08-24T00:00:00.000
1544,20260708,158,333,244,1,6,80.9000,80.9000,80.9000,2125.2800,1,1,2026-08-24T00:00:00.000
1545,20260816,13,271,211,2,7,81.6000,81.6000,81.6000,2126.6500,1,1,2026-08-24T00:00:00.000
1546,20260706,426,190,251,4,5,82.3000,82.3000,82.3000,2128.0200,1,1,2026-08-24T00:00:00.000
1547,20260621,1,234,75,2,5,83.0000,83.0000,83.0000,2129.3900,1,1,2026-08-24T00:00:00.000
1548,20260722,30,360,312,3,1,83.7000,83.7000,83.7000,2130.7600,1,1,2026-08-24T00:00:00.000
1549,20260823,184,139,248,5,1,84.4000,84.4000,84.4000,2132.1300,1,1,2026-08-24T00:00:00.000
1550,20260810,485,316,90,5,5,85.1000,85.1000,85.1000,2133.5000,1,1,2026-08-24T00:00:00.000
1551,20260619,213,375,279,4,7,85.8000,85.8000,85.8000,2134.8700,1,1,2026-08-24T00:00:00.000
1552,20260822,479,169,213,4,7,86.5000,86.5000,86.5000,2136.2400,1,1,2026-08-24T00:00:00.000
1553,20260725,476,63,10,3,3,87.2000,87.2000,87.2000,2137.6100,1,1,2026-08-24T00:00:00.000
1554,20260603,335,117,314,2,4,87.9000,87.9000,87.9000,2138.9800,1,1,2026-08-24T00:00:00.000
1555,20260617,156,74,153,4,6,88.6000,88.6000,88.6000,2140.3500,1,1,2026-08-24T00:00:00.000
1556,20260623,491,140,53,5,6,89.3000,89.3000,89.3000,2141.7200,1,1,2026-08-24T00:00:00.000
1557,20260712,365,344,336,3,6,90.0000,90.0000,90.0000,2143.0900,1,1,2026-08-24T00:00:00.000
1558,20260807,460,31,60,1,5,90.7000,90.7000,90.7000,2144.4600,1,1,2026-08-24T00:00:00.000
1559,20260822,299,199,15,1,7,91.4000,91.4000,91.4000,2145.8300,1,1,2026-08-24T00:00:00.000
1560,20260721,149,137,244,2,5,92.1000,92.1000,92.1000,2147.2000,1,1,2026-08-24T00:00:00.000
1561,20260806,322,55,185,5,5,92.8000,92.8000,92.8000,2148.5700,1,1,2026-08-24T00:00:00.000
1562,20260727,353,180,312,4,6,93.5000,93.5000,93.5000,2149.9400,1,1,2026-08-24T00:00:00.000
1563,20260805,103,130,178,4,2,94.2000,94.2000,94.2000,2151.3100,1,1,2026-08-24T00:00:00.000
1564,20260712,479,129,17,1,7,94.9000,94.9000,94.9000,2152.6800,1,1,2026-08-24T00:00:00.000
1565,20260724,388,412,322,1,4,95.6000,95.6000,95.6000,2154.0500,1,1,2026-08-24T00:00:00.000
1566,20260608,194,309,184,3,3,96.3000,96.3000,96.3000,2155.4200,1,1,2026-08-24T00:00:00.000
1567,20260626,490,388,112,1,4,97.0000,97.0000,97.0000,2156.7900,1,1,2026-08-24T00:00:00.000
1568,20260820,431,109,134,1,1,97.7000,97.7000,97.7000,2158.1600,1,1,2026-08-24T00:00:00.000
1569,20260707,328,77,71,4,1,98.4000,98.4000,98.4000,2159.5300,1,1,2026-08-24T00:00:00.000
1570,20260709,376,481,70,1,3,99.1000,99.1000,99.1000,2160.9000,1,1,2026-08-24T00:00:00.000
1571,20260812,493,117,241,1,2,99.8000,99.8000,99.8000,2162.2700,1,1,2026-08-24T00:00:00.000
1572,20260624,460,177,86,1,5,100.5000,100.5000,100.5000,2163.6400,1,1,2026-08-24T00:00:00.000
1573,20260728,126,163,220,3,3,101.2000,101.2000,101.2000,2165.0100,1,1,2026-08-24T00:00:00.000
1574,20260726,129,206,204,1,6,101.9000,101.9000,101.9000,2166.3800,1,1,2026-08-24T00:00:00.000
1575,20260727,106,178,228,1,4,102.6000,102.6000,102.6000,2167.7500,1,1,2026-08-24T00:00:00.000
1576,20260822,285,80,222,1,2,103.3000,103.3000,103.3000,2169.1200,1,1,2026-08-24T00:00:00.000
1577,20260729,241,395,255,4,1,104.0000,104.0000,104.0000,2170.4900,1,1,2026-08-24T00:00:00.000
1578,20260804,18,386,186,5,6,104.7000,104.7000,104.7000,2171.8600,1,1,2026-08-24T00:00:00.000
1579,20260824,105,147,294,4,1,105.4000,105.4000,105.4000,2173.2300,1,1,2026-08-24T00:00:00.000
1580,20260818,380,125,315,1,5,106.1000,106.1000,106.1000,2174.6000,1,1,2026-08-24T00:00:00.000
1581,20260816,38,422,159,5,3,106.8000,106.8000,106.8000,2175.9700,1,1,2026-08-24T00:00:00.000
1582,20260629,363,417,346,3,6,107.5000,107.5000,107.5000,2177.3400,1,1,2026-08-24T00:00:00.000
1583,20260602,12,36,341,2,3,108.2000,108.2000,108.2000,2178.7100,1,1,2026-08-24T00:00:00.000
1584,20260709,431,423,134,5,7,108.9000,108.9000,108.9000,2180.0800,1,1,2026-08-24T00:00:00.000
1585,20260803,362,61,303,4,3,109.6000,109.6000,109.6000,2181.4500,1,1,2026-08-24T00:00:00.000
1586,20260724,330,118,110,1,3,110.3000,110.3000,110.3000,2182.8200,1,1,2026-08-24T00:00:00.000
1587,20260627,420,53,113,3,3,111.0000,111.0000,111.0000,2184.1900,1,1,2026-08-24T00:00:00.000
1588,20260613,14,131,161,4,7,111.7000,111.7000,111.7000,2185.5600,1,1,2026-08-24T00:00:00.000
1589,20260622,73,467,68,3,2,112.4000,112.4000,112.4000,2186.9300,1,1,2026-08-24T00:00:00.000
1590,20260812,270,60,203,3,2,113.1000,113.1000,113.1000,2188.3000,1,1,2026-08-24T00:00:00.000
1591,20260729,295,412,247,4,3,113.8000,113.8000,113.8000,2189.6700,1,1,2026-08-24T00:00:00.000
1592,20260627,413,425,67,2,7,114.5000,114.5000,114.5000,2191.0400,1,1,2026-08-24T00:00:00.000
1593,20260629,262,83,108,3,1,115.2000,115.2000,115.2000,2192.4100,1,1,2026-08-24T00:00:00.000
1594,20260729,433,485,262,3,6,115.9000,115.9000,115.9000,2193.7800,1,1,2026-08-24T00:00:00.000
1595,20260821,167,164,103,2,1,116.6000,116.6000,116.6000,2195.1500,1,1,2026-08-24T00:00:00.000
1596,20260616,63,492,150,1,6,117.3000,117.3000,117.3000,2196.5200,1,1,2026-08-24T00:00:00.000
1597,20260703,426,415,290,1,1,118.0000,118.0000,118.0000,2197.8900,1,1,2026-08-24T00:00:00.000
1598,20260718,431,163,302,5,7,118.7000,118.7000,118.7000,2199.2600,1,1,2026-08-24T00:00:00.000
1599,20260816,246,184,171,1,5,119.4000,119.4000,119.4000,2200.6300,1,1,2026-08-24T00:00:00.000
1600,20260618,145,241,290,4,5,120.1000,120.1000,120.1000,2202.0000,1,1,2026-08-24T00:00:00.000
1601,20260627,337,261,245,4,4,120.8000,120.8000,120.8000,2203.3700,1,1,2026-08-24T00:00:00.000
1602,20260627,423,299,18,4,7,121.5000,121.5000,121.5000,2204.7400,1,1,2026-08-24T00:00:00.000
1603,20260729,321,141,201,5,2,122.2000,122.2000,122.2000,2206.1100,1,1,2026-08-24T00:00:00.000
1604,20260731,104,76,99,1,4,122.9000,122.9000,122.9000,2207.4800,1,1,2026-08-24T00:00:00.000
1605,20260601,333,117,207,3,6,123.6000,123.6000,123.6000,2208.8500,1,1,2026-08-24T00:00:00.000
1606,20260729,210,211,326,3,2,124.3000,124.3000,124.3000,2210.2200,1,1,2026-08-24T00:00:00.000
1607,20260711,480,489,31,2,5,125.0000,125.0000,125.0000,2211.5900,1,1,2026-08-24T00:00:00.000
1608,20260711,343,148,44,3,3,125.7000,125.7000,125.7000,2212.9600,1,1,2026-08-24T00:00:00.000
1609,20260705,383,356,316,3,7,126.4000,126.4000,126.4000,2214.3300,1,1,2026-08-24T00:00:00.000
1610,20260812,156,388,269,4,7,127.1000,127.1000,127.1000,2215.7000,1,1,2026-08-24T00:00:00.000
1611,20260712,187,298,301,3,1,127.8000,127.8000,127.8000,2217.0700,1,1,2026-08-24T00:00:00.000
1612,20260621,103,341,128,4,6,128.5000,128.5000,128.5000,2218.4400,1,1,2026-08-24T00:00:00.000
1613,20260812,170,476,295,3,5,129.2000,129.2000,129.2000,2219.8100,1,1,2026-08-24T00:00:00.000
1614,20260619,302,326,253,2,3,129.9000,129.9000,129.9000,2221.1800,1,1,2026-08-24T00:00:00.000
1615,20260729,238,484,50,5,4,130.6000,130.6000,130.6000,2222.5500,1,1,2026-08-24T00:00:00.000
1616,20260527,365,144,314,3,2,131.3000,131.3000,131.3000,2223.9200,1,1,2026-08-24T00:00:00.000
1617,20260810,125,235,243,2,1,132.0000,132.0000,132.0000,2225.2900,1,1,2026-08-24T00:00:00.000
1618,20260627,101,154,129,3,1,132.7000,132.7000,132.7000,2226.6600,1,1,2026-08-24T00:00:00.000
1619,20260623,394,80,234,3,6,133.4000,133.4000,133.4000,2228.0300,1,1,2026-08-24T00:00:00.000
1620,20260609,19,353,201,1,6,134.1000,134.1000,134.1000,2229.4000,1,1,2026-08-24T00:00:00.000
1621,20260811,455,271,68,5,5,134.8000,134.8000,134.8000,2230.7700,1,1,2026-08-24T00:00:00.000
1622,20260612,492,378,90,4,1,135.5000,135.5000,135.5000,2232.1400,1,1,2026-08-24T00:00:00.000
1623,20260629,45,356,130,1,2,136.2000,136.2000,136.2000,2233.5100,1,1,2026-08-24T00:00:00.000
1624,20260613,487,469,23,3,4,136.9000,136.9000,136.9000,2234.8800,1,1,2026-08-24T00:00:00.000
1625,20260603,365,439,297,5,7,137.6000,137.6000,137.6000,2236.2500,1,1,2026-08-24T00:00:00.000
1626,20260802,250,171,332,3,2,138.3000,138.3000,138.3000,2237.6200,1,1,2026-08-24T00:00:00.000
1627,20260819,23,419,184,2,4,139.0000,139.0000,139.0000,2238.9900,1,1,2026-08-24T00:00:00.000
1628,20260702,348,428,179,1,7,139.7000,139.7000,139.7000,2240.3600,1,1,2026-08-24T00:00:00.000
1629,20260613,178,319,205,5,5,140.4000,140.4000,140.4000,2241.7300,1,1,2026-08-24T00:00:00.000
1630,20260723,99,201,229,4,7,141.1000,141.1000,141.1000,2243.1000,1,1,2026-08-24T00:00:00.000
1631,20260810,104,294,147,3,3,141.8000,141.8000,141.8000,2244.4700,1,1,2026-08-24T00:00:00.000
1632,20260721,82,171,196,1,1,142.5000,142.5000,142.5000,2245.8400,1,1,2026-08-24T00:00:00.000
1633,20260716,329,257,34,3,7,143.2000,143.2000,143.2000,2247.2100,1,1,2026-08-24T00:00:00.000
1634,20260627,196,155,121,4,6,143.9000,143.9000,143.9000,2248.5800,1,1,2026-08-24T00:00:00.000
1635,20260602,16,384,240,4,5,144.6000,144.6000,144.6000,2249.9500,1,1,2026-08-24T00:00:00.000
1636,20260607,279,103,169,2,5,145.3000,145.3000,145.3000,2251.3200,1,1,2026-08-24T00:00:00.000
1637,20260803,7,165,9,5,4,146.0000,146.0000,146.0000,2252.6900,1,1,2026-08-24T00:00:00.000
1638,20260808,296,221,151,4,6,146.7000,146.7000,146.7000,2254.0600,1,1,2026-08-24T00:00:00.000
1639,20260626,430,16,2,2,2,147.4000,147.4000,147.4000,2255.4300,1,1,2026-08-24T00:00:00.000
1640,20260803,294,189,12,5,2,148.1000,148.1000,148.1000,2256.8000,1,1,2026-08-24T00:00:00.000
1641,20260630,208,313,67,3,2,148.8000,148.8000,148.8000,2258.1700,1,1,2026-08-24T00:00:00.000
1642,20260802,431,360,134,3,4,149.5000,149.5000,149.5000,2259.5400,1,1,2026-08-24T00:00:00.000
1643,20260718,4,303,108,2,1,150.2000,150.2000,150.2000,2260.9100,1,1,2026-08-24T00:00:00.000
1644,20260701,424,352,226,5,2,150.9000,150.9000,150.9000,2262.2800,1,1,2026-08-24T00:00:00.000
1645,20260623,310,262,193,4,6,151.6000,151.6000,151.6000,2263.6500,1,1,2026-08-24T00:00:00.000
1646,20260814,234,159,270,3,3,152.3000,152.3000,152.3000,2265.0200,1,1,2026-08-24T00:00:00.000
1647,20260722,252,47,313,3,2,153.0000,153.0000,153.0000,2266.3900,1,1,2026-08-24T00:00:00.000
1648,20260618,498,186,290,5,1,153.7000,153.7000,153.7000,2267.7600,1,1,2026-08-24T00:00:00.000
1649,20260821,164,388,54,2,3,154.4000,154.4000,154.4000,2269.1300,1,1,2026-08-24T00:00:00.000
1650,20260717,405,285,34,4,3,155.1000,155.1000,155.1000,2270.5000,1,1,2026-08-24T00:00:00.000
1651,20260817,4,205,140,2,6,155.8000,155.8000,155.8000,2271.8700,1,1,2026-08-24T00:00:00.000
1652,20260705,273,388,311,4,2,156.5000,156.5000,156.5000,2273.2400,1,1,2026-08-24T00:00:00.000
1653,20260531,277,218,253,1,5,157.2000,157.2000,157.2000,2274.6100,1,1,2026-08-24T00:00:00.000
1654,20260715,318,10,184,2,7,157.9000,157.9000,157.9000,2275.9800,1,1,2026-08-24T00:00:00.000
1655,20260622,296,356,64,1,4,158.6000,158.6000,158.6000,2277.3500,1,1,2026-08-24T00:00:00.000
1656,20260818,39,383,226,5,6,159.3000,159.3000,159.3000,2278.7200,1,1,2026-08-24T00:00:00.000
1657,20260707,317,358,212,2,6,160.0000,160.0000,160.0000,2280.0900,1,1,2026-08-24T00:00:00.000
1658,20260616,489,343,179,1,3,160.7000,160.7000,160.7000,2281.4600,1,1,2026-08-24T00:00:00.000
1659,20260529,356,435,143,1,4,161.4000,161.4000,161.4000,2282.8300,1,1,2026-08-24T00:00:00.000
1660,20260612,35,190,98,4,2,162.1000,162.1000,162.1000,2284.2000,1,1,2026-08-24T00:00:00.000
1661,20260703,212,106,200,3,6,162.8000,162.8000,162.8000,2285.5700,1,1,2026-08-24T00:00:00.000
1662,20260605,325,484,85,2,3,163.5000,163.5000,163.5000,2286.9400,1,1,2026-08-24T00:00:00.000
1663,20260616,468,220,31,4,7,164.2000,164.2000,164.2000,2288.3100,1,1,2026-08-24T00:00:00.000
1664,20260609,265,247,201,1,6,164.9000,164.9000,164.9000,2289.6800,1,1,2026-08-24T00:00:00.000
1665,20260611,119,75,338,4,1,165.6000,165.6000,165.6000,2291.0500,1,1,2026-08-24T00:00:00.000
1666,20260821,342,115,258,3,6,166.3000,166.3000,166.3000,2292.4200,1,1,2026-08-24T00:00:00.000
1667,20260627,62,465,138,5,4,167.0000,167.0000,167.0000,2293.7900,1,1,2026-08-24T00:00:00.000
1668,20260819,428,243,233,4,2,167.7000,167.7000,167.7000,2295.1600,1,1,2026-08-24T00:00:00.000
1669,20260731,293,54,234,2,5,168.4000,168.4000,168.4000,2296.5300,1,1,2026-08-24T00:00:00.000
1670,20260619,150,310,163,5,4,169.1000,169.1000,169.1000,2297.9000,1,1,2026-08-24T00:00:00.000
1671,20260803,144,42,68,5,7,169.8000,169.8000,169.8000,2299.2700,1,1,2026-08-24T00:00:00.000
1672,20260613,396,352,101,1,7,170.5000,170.5000,170.5000,2300.6400,1,1,2026-08-24T00:00:00.000
1673,20260615,142,496,96,4,2,171.2000,171.2000,171.2000,2302.0100,1,1,2026-08-24T00:00:00.000
1674,20260611,310,238,29,2,5,171.9000,171.9000,171.9000,2303.3800,1,1,2026-08-24T00:00:00.000
1675,20260721,93,126,1,3,6,172.6000,172.6000,172.6000,2304.7500,1,1,2026-08-24T00:00:00.000
1676,20260601,22,124,322,5,4,173.3000,173.3000,173.3000,2306.1200,1,1,2026-08-24T00:00:00.000
1677,20260711,423,338,115,3,3,174.0000,174.0000,174.0000,2307.4900,1,1,2026-08-24T00:00:00.000
1678,20260807,79,288,48,1,1,174.7000,174.7000,174.7000,2308.8600,1,1,2026-08-24T00:00:00.000
1679,20260605,387,203,347,5,1,175.4000,175.4000,175.4000,2310.2300,1,1,2026-08-24T00:00:00.000
1680,20260610,28,32,144,4,2,176.1000,176.1000,176.1000,2311.6000,1,1,2026-08-24T00:00:00.000
1681,20260708,295,92,115,5,2,176.8000,176.8000,176.8000,2312.9700,1,1,2026-08-24T00:00:00.000
1682,20260728,212,272,222,4,1,177.5000,177.5000,177.5000,2314.3400,1,1,2026-08-24T00:00:00.000
1683,20260601,238,13,275,2,5,178.2000,178.2000,178.2000,2315.7100,1,1,2026-08-24T00:00:00.000
1684,20260620,456,147,114,1,6,178.9000,178.9000,178.9000,2317.0800,1,1,2026-08-24T00:00:00.000
1685,20260613,78,252,133,3,6,179.6000,179.6000,179.6000,2318.4500,1,1,2026-08-24T00:00:00.000
1686,20260703,441,430,6,1,4,180.3000,180.3000,180.3000,2319.8200,1,1,2026-08-24T00:00:00.000
1687,20260614,414,319,1,1,4,181.0000,181.0000,181.0000,2321.1900,1,1,2026-08-24T00:00:00.000
1688,20260704,117,345,327,5,3,181.7000,181.7000,181.7000,2322.5600,1,1,2026-08-24T00:00:00.000
1689,20260615,168,16,36,5,2,182.4000,182.4000,182.4000,2323.9300,1,1,2026-08-24T00:00:00.000
1690,20260602,210,231,350,3,2,183.1000,183.1000,183.1000,2325.3000,1,1,2026-08-24T00:00:00.000
1691,20260811,259,305,21,2,3,183.8000,183.8000,183.8000,2326.6700,1,1,2026-08-24T00:00:00.000
1692,20260605,401,64,39,5,1,184.5000,184.5000,184.5000,2328.0400,1,1,2026-08-24T00:00:00.000
1693,20260530,179,21,23,3,6,185.2000,185.2000,185.2000,2329.4100,1,1,2026-08-24T00:00:00.000
1694,20260620,334,351,261,4,5,185.9000,185.9000,185.9000,2330.7800,1,1,2026-08-24T00:00:00.000
1695,20260617,440,286,241,5,2,186.6000,186.6000,186.6000,2332.1500,1,1,2026-08-24T00:00:00.000
1696,20260709,174,208,308,4,5,187.3000,187.3000,187.3000,2333.5200,1,1,2026-08-24T00:00:00.000
1697,20260615,457,8,242,5,6,188.0000,188.0000,188.0000,2334.8900,1,1,2026-08-24T00:00:00.000
1698,20260817,469,7,151,3,6,188.7000,188.7000,188.7000,2336.2600,1,1,2026-08-24T00:00:00.000
1699,20260728,241,384,205,2,7,189.4000,189.4000,189.4000,2337.6300,1,1,2026-08-24T00:00:00.000
1700,20260712,284,332,107,4,6,190.1000,190.1000,190.1000,2339.0000,1,1,2026-08-24T00:00:00.000
1701,20260804,431,195,161,2,6,190.8000,190.8000,190.8000,2340.3700,1,1,2026-08-24T00:00:00.000
1702,20260621,469,114,196,5,5,191.5000,191.5000,191.5000,2341.7400,1,1,2026-08-24T00:00:00.000
1703,20260721,439,330,2,1,6,192.2000,192.2000,192.2000,2343.1100,1,1,2026-08-24T00:00:00.000
1704,20260620,107,169,269,2,1,192.9000,192.9000,192.9000,2344.4800,1,1,2026-08-24T00:00:00.000
1705,20260601,84,437,53,3,4,193.6000,193.6000,193.6000,2345.8500,1,1,2026-08-24T00:00:00.000
1706,20260622,51,23,312,2,2,194.3000,194.3000,194.3000,2347.2200,1,1,2026-08-24T00:00:00.000
1707,20260706,59,474,226,4,7,195.0000,195.0000,195.0000,2348.5900,1,1,2026-08-24T00:00:00.000
1708,20260602,190,373,198,2,5,195.7000,195.7000,195.7000,2349.9600,1,1,2026-08-24T00:00:00.000
1709,20260808,15,411,331,2,2,196.4000,196.4000,196.4000,2351.3300,1,1,2026-08-24T00:00:00.000
1710,20260528,95,321,7,3,6,197.1000,197.1000,197.1000,2352.7000,1,1,2026-08-24T00:00:00.000
1711,20260729,233,152,45,3,3,197.8000,197.8000,197.8000,2354.0700,1,1,2026-08-24T00:00:00.000
1712,20260823,276,281,305,1,1,198.5000,198.5000,198.5000,2355.4400,1,1,2026-08-24T00:00:00.000
1713,20260605,75,87,204,4,7,199.2000,199.2000,199.2000,2356.8100,1,1,2026-08-24T00:00:00.000
1714,20260811,38,164,144,2,3,199.9000,199.9000,199.9000,2358.1800,1,1,2026-08-24T00:00:00.000
1715,20260811,372,149,118,4,4,200.6000,200.6000,200.6000,2359.5500,1,1,2026-08-24T00:00:00.000
1716,20260722,442,179,59,3,4,201.3000,201.3000,201.3000,2360.9200,1,1,2026-08-24T00:00:00.000
1717,20260730,78,232,110,2,5,202.0000,202.0000,202.0000,2362.2900,1,1,2026-08-24T00:00:00.000
1718,20260615,26,441,92,2,7,202.7000,202.7000,202.7000,2363.6600,1,1,2026-08-24T00:00:00.000
1719,20260621,102,249,64,2,1,203.4000,203.4000,203.4000,2365.0300,1,1,2026-08-24T00:00:00.000
1720,20260629,135,387,226,5,6,204.1000,204.1000,204.1000,2366.4000,1,1,2026-08-24T00:00:00.000
1721,20260715,178,483,130,4,7,204.8000,204.8000,204.8000,2367.7700,1,1,2026-08-24T00:00:00.000
1722,20260823,166,62,300,2,4,205.5000,205.5000,205.5000,2369.1400,1,1,2026-08-24T00:00:00.000
1723,20260606,355,138,298,2,1,206.2000,206.2000,206.2000,2370.5100,1,1,2026-08-24T00:00:00.000
1724,20260611,6,211,302,4,2,206.9000,206.9000,206.9000,2371.8800,1,1,2026-08-24T00:00:00.000
1725,20260608,132,87,276,2,5,207.6000,207.6000,207.6000,2373.2500,1,1,2026-08-24T00:00:00.000
1726,20260623,165,63,42,3,5,208.3000,208.3000,208.3000,2374.6200,1,1,2026-08-24T00:00:00.000
1727,20260723,257,387,341,3,7,209.0000,209.0000,209.0000,2375.9900,1,1,2026-08-24T00:00:00.000
