InventoryMovementKey,PostingDateKey,DocumentDateKey,ExpirationDateKey,PostingTimeOfDayKey,ProductKey,PlantKey,InventoryBinKey,InventoryLotKey,InventorySerialNumberKey,InventoryContainerKey,PostedByEmployeeKey,InventoryMovementTypeKey,InventoryStockStatusKey,UnitOfMeasureKey,AdjustmentReasonKey,InventoryDocumentNumber,InventoryDocumentLineNumber,MovementQuantity,MovementValueAmount,WeightKg,SourceSystemKey,BatchId,LoadedAtUtc
7399,20260722,20260815,20260623,26820,156,289,474,63,216,244,135,7,3,3,1,IM007399,7399,179.4000,1146.6300,400.0000,1,1,2026-08-24T00:00:00.000
7400,20260706,20260718,20260618,36900,472,101,195,299,389,365,473,10,10,3,3,IM007400,7400,180.1000,1148.0000,401.0000,1,1,2026-08-24T00:00:00.000
7401,20260630,20260704,20260624,83580,81,252,63,255,208,53,416,6,6,6,3,IM007401,7401,180.8000,1149.3700,402.0000,1,1,2026-08-24T00:00:00.000
7402,20260806,20260624,20260729,65700,154,341,490,375,182,322,456,12,4,3,1,IM007402,7402,181.5000,1150.7400,403.0000,1,1,2026-08-24T00:00:00.000
7403,20260818,20260608,20260708,78720,293,71,170,239,353,190,140,15,9,3,3,IM007403,7403,182.2000,1152.1100,404.0000,1,1,2026-08-24T00:00:00.000
7404,20260610,20260602,20260804,29940,165,228,45,9,222,4,252,8,9,7,1,IM007404,7404,182.9000,1153.4800,405.0000,1,1,2026-08-24T00:00:00.000
7405,20260623,20260527,20260627,4500,313,119,456,217,349,64,489,6,5,5,1,IM007405,7405,183.6000,1154.8500,406.0000,1,1,2026-08-24T00:00:00.000
7406,20260824,20260601,20260626,14580,275,264,368,135,366,270,460,15,10,2,2,IM007406,7406,184.3000,1156.2200,407.0000,1,1,2026-08-24T00:00:00.000
7407,20260821,20260727,20260731,76020,353,11,432,227,301,210,131,8,1,4,2,IM007407,7407,185.0000,1157.5900,408.0000,1,1,2026-08-24T00:00:00.000
7408,20260731,20260726,20260725,83400,249,298,267,447,312,238,424,4,7,7,2,IM007408,7408,185.7000,1158.9600,409.0000,1,1,2026-08-24T00:00:00.000
7409,20260623,20260823,20260727,39240,72,319,460,116,22,399,488,2,7,1,3,IM007409,7409,186.4000,1160.3300,410.0000,1,1,2026-08-24T00:00:00.000
7410,20260808,20260701,20260604,27600,452,46,420,53,54,426,464,10,2,7,2,IM007410,7410,187.1000,1161.7000,411.0000,1,1,2026-08-24T00:00:00.000
7411,20260625,20260818,20260529,43380,88,64,118,239,444,361,463,11,1,5,2,IM007411,7411,187.8000,1163.0700,412.0000,1,1,2026-08-24T00:00:00.000
7412,20260616,20260619,20260602,7920,216,159,476,-1,-1,-1,-1,7,7,3,-1,IM007412,7412,188.5000,1164.4400,413.0000,1,1,2026-08-24T00:00:00.000
7413,20260714,20260611,20260710,62760,83,295,383,186,325,164,442,1,2,2,1,IM007413,7413,189.2000,1165.8100,414.0000,1,1,2026-08-24T00:00:00.000
7414,20260718,20260616,20260630,70380,464,74,18,121,313,6,166,1,2,5,1,IM007414,7414,189.9000,1167.1800,415.0000,1,1,2026-08-24T00:00:00.000
7415,20260609,20260722,20260721,42300,46,170,141,38,227,409,2,1,2,3,4,IM007415,7415,190.6000,1168.5500,416.0000,1,1,2026-08-24T00:00:00.000
7416,20260802,20260802,20260731,83520,357,75,292,129,415,415,212,10,6,3,4,IM007416,7416,191.3000,1169.9200,417.0000,1,1,2026-08-24T00:00:00.000
7417,20260531,20260725,20260728,6540,485,232,255,20,51,159,222,2,1,5,1,IM007417,7417,192.0000,1171.2900,418.0000,1,1,2026-08-24T00:00:00.000
7418,20260706,20260702,20260823,36540,213,41,255,385,212,179,444,9,9,7,4,IM007418,7418,192.7000,1172.6600,419.0000,1,1,2026-08-24T00:00:00.000
7419,20260617,20260711,20260603,63180,234,263,291,214,448,430,35,1,2,5,1,IM007419,7419,193.4000,1174.0300,420.0000,1,1,2026-08-24T00:00:00.000
7420,20260720,20260728,20260628,2460,330,330,73,233,258,64,94,6,1,6,1,IM007420,7420,194.1000,1175.4000,421.0000,1,1,2026-08-24T00:00:00.000
7421,20260723,20260721,20260820,14940,283,257,454,60,242,382,222,14,10,5,3,IM007421,7421,194.8000,1176.7700,422.0000,1,1,2026-08-24T00:00:00.000
7422,20260619,20260713,20260707,75240,289,279,26,208,163,484,312,13,7,3,4,IM007422,7422,195.5000,1178.1400,423.0000,1,1,2026-08-24T00:00:00.000
7423,20260817,20260629,20260703,85620,465,320,263,374,231,383,212,4,1,4,2,IM007423,7423,196.2000,1179.5100,424.0000,1,1,2026-08-24T00:00:00.000
7424,20260713,20260806,20260612,71460,238,65,401,441,168,67,448,2,8,6,3,IM007424,7424,196.9000,1180.8800,425.0000,1,1,2026-08-24T00:00:00.000
7425,20260814,20260703,20260603,36600,232,281,61,82,122,358,274,4,10,2,3,IM007425,7425,197.6000,1182.2500,426.0000,1,1,2026-08-24T00:00:00.000
7426,20260820,20260626,20260625,5040,192,295,11,477,110,139,473,4,6,4,4,IM007426,7426,198.3000,1183.6200,427.0000,1,1,2026-08-24T00:00:00.000
7427,20260807,20260601,20260726,71580,484,192,238,496,99,363,352,5,9,3,2,IM007427,7427,199.0000,1184.9900,428.0000,1,1,2026-08-24T00:00:00.000
7428,20260723,20260721,20260801,33300,3,188,465,49,433,240,400,13,5,2,2,IM007428,7428,199.7000,1186.3600,429.0000,1,1,2026-08-24T00:00:00.000
7429,20260731,20260807,20260610,27660,128,42,288,-1,-1,-1,-1,2,1,1,-1,IM007429,7429,200.4000,1187.7300,430.0000,1,1,2026-08-24T00:00:00.000
7430,20260820,20260821,20260527,36480,79,66,276,366,326,325,209,16,3,7,3,IM007430,7430,201.1000,1189.1000,431.0000,1,1,2026-08-24T00:00:00.000
7431,20260726,20260605,20260811,39360,351,5,225,222,407,255,257,12,1,1,2,IM007431,7431,201.8000,1190.4700,432.0000,1,1,2026-08-24T00:00:00.000
7432,20260820,20260623,20260624,7920,342,102,313,301,129,17,263,7,10,1,4,IM007432,7432,202.5000,1191.8400,433.0000,1,1,2026-08-24T00:00:00.000
7433,20260807,20260703,20260607,6780,98,238,177,149,228,465,283,1,6,5,2,IM007433,7433,203.2000,1193.2100,434.0000,1,1,2026-08-24T00:00:00.000
7434,20260622,20260816,20260717,58680,376,86,248,396,459,448,234,13,5,4,3,IM007434,7434,203.9000,1194.5800,435.0000,1,1,2026-08-24T00:00:00.000
7435,20260719,20260625,20260627,82560,121,272,345,101,130,153,208,1,10,6,2,IM007435,7435,204.6000,1195.9500,436.0000,1,1,2026-08-24T00:00:00.000
7436,20260530,20260604,20260817,61800,412,89,398,162,116,103,167,9,7,3,2,IM007436,7436,205.3000,1197.3200,437.0000,1,1,2026-08-24T00:00:00.000
7437,20260709,20260812,20260708,17040,80,278,270,393,123,443,266,13,5,7,3,IM007437,7437,206.0000,1198.6900,438.0000,1,1,2026-08-24T00:00:00.000
7438,20260604,20260627,20260816,67500,388,317,77,494,249,465,219,4,5,5,4,IM007438,7438,206.7000,1200.0600,439.0000,1,1,2026-08-24T00:00:00.000
7439,20260817,20260721,20260706,33300,44,41,145,307,33,165,178,3,1,5,3,IM007439,7439,207.4000,1201.4300,440.0000,1,1,2026-08-24T00:00:00.000
7440,20260629,20260601,20260820,11460,470,342,297,372,312,51,348,13,1,4,3,IM007440,7440,208.1000,1202.8000,441.0000,1,1,2026-08-24T00:00:00.000
7441,20260809,20260815,20260629,26400,245,12,491,205,284,186,274,13,10,5,3,IM007441,7441,208.8000,1204.1700,442.0000,1,1,2026-08-24T00:00:00.000
7442,20260729,20260802,20260724,27240,439,273,134,373,41,183,423,8,2,5,4,IM007442,7442,209.5000,1205.5400,443.0000,1,1,2026-08-24T00:00:00.000
7443,20260726,20260703,20260613,5160,221,200,115,493,430,62,312,9,5,5,2,IM007443,7443,210.2000,1206.9100,444.0000,1,1,2026-08-24T00:00:00.000
7444,20260807,20260817,20260629,64140,182,196,463,465,248,278,151,1,10,3,2,IM007444,7444,210.9000,1208.2800,445.0000,1,1,2026-08-24T00:00:00.000
7445,20260803,20260623,20260629,49560,382,339,297,72,13,393,146,9,9,5,1,IM007445,7445,211.6000,1209.6500,446.0000,1,1,2026-08-24T00:00:00.000
7446,20260705,20260616,20260624,15240,294,209,67,-1,-1,-1,-1,2,2,3,-1,IM007446,7446,212.3000,1211.0200,447.0000,1,1,2026-08-24T00:00:00.000
7447,20260812,20260812,20260820,48420,438,13,349,185,32,426,108,1,8,7,2,IM007447,7447,213.0000,1212.3900,448.0000,1,1,2026-08-24T00:00:00.000
7448,20260806,20260616,20260814,14760,272,233,216,106,481,425,20,10,7,3,4,IM007448,7448,213.7000,1213.7600,449.0000,1,1,2026-08-24T00:00:00.000
7449,20260709,20260613,20260601,8580,304,172,63,135,58,337,91,8,4,4,2,IM007449,7449,214.4000,1215.1300,450.0000,1,1,2026-08-24T00:00:00.000
7450,20260822,20260706,20260625,67560,124,60,233,60,229,194,191,1,2,2,3,IM007450,7450,215.1000,1216.5000,451.0000,1,1,2026-08-24T00:00:00.000
7451,20260703,20260613,20260618,49140,456,317,243,134,403,198,96,5,1,2,1,IM007451,7451,215.8000,1217.8700,452.0000,1,1,2026-08-24T00:00:00.000
7452,20260809,20260802,20260729,11580,337,335,5,361,393,5,371,5,7,3,4,IM007452,7452,216.5000,1219.2400,453.0000,1,1,2026-08-24T00:00:00.000
7453,20260802,20260625,20260815,50400,74,285,177,457,308,198,139,13,3,4,1,IM007453,7453,217.2000,1220.6100,454.0000,1,1,2026-08-24T00:00:00.000
7454,20260713,20260619,20260607,22020,266,157,419,348,384,336,85,5,5,4,4,IM007454,7454,217.9000,1221.9800,455.0000,1,1,2026-08-24T00:00:00.000
7455,20260603,20260803,20260615,70500,374,324,172,32,53,38,29,2,10,6,1,IM007455,7455,218.6000,1223.3500,456.0000,1,1,2026-08-24T00:00:00.000
7456,20260630,20260820,20260817,86160,179,7,334,336,9,155,351,10,7,5,3,IM007456,7456,219.3000,1224.7200,457.0000,1,1,2026-08-24T00:00:00.000
7457,20260529,20260629,20260612,46440,236,266,31,368,462,372,207,1,6,6,1,IM007457,7457,220.0000,1226.0900,458.0000,1,1,2026-08-24T00:00:00.000
7458,20260810,20260601,20260531,42900,79,206,280,447,185,367,326,9,8,2,2,IM007458,7458,220.7000,1227.4600,459.0000,1,1,2026-08-24T00:00:00.000
7459,20260619,20260629,20260722,28140,92,290,407,52,187,371,306,5,4,1,2,IM007459,7459,221.4000,1228.8300,460.0000,1,1,2026-08-24T00:00:00.000
7460,20260730,20260528,20260628,31620,402,277,448,467,179,20,396,9,9,1,2,IM007460,7460,222.1000,1230.2000,461.0000,1,1,2026-08-24T00:00:00.000
7461,20260812,20260725,20260706,48960,435,128,412,25,166,465,480,16,10,1,1,IM007461,7461,222.8000,1231.5700,462.0000,1,1,2026-08-24T00:00:00.000
7462,20260528,20260616,20260725,56580,28,205,299,382,481,297,197,6,9,5,1,IM007462,7462,223.5000,1232.9400,463.0000,1,1,2026-08-24T00:00:00.000
7463,20260614,20260623,20260717,53760,410,154,205,-1,-1,-1,-1,4,2,6,-1,IM007463,7463,224.2000,1234.3100,464.0000,1,1,2026-08-24T00:00:00.000
7464,20260808,20260702,20260723,78000,170,128,106,311,122,224,172,2,5,7,2,IM007464,7464,224.9000,1235.6800,465.0000,1,1,2026-08-24T00:00:00.000
7465,20260808,20260814,20260717,10740,18,288,309,14,289,324,41,6,3,7,2,IM007465,7465,225.6000,1237.0500,466.0000,1,1,2026-08-24T00:00:00.000
7466,20260721,20260619,20260716,80580,94,340,139,376,253,410,240,2,7,1,3,IM007466,7466,226.3000,1238.4200,467.0000,1,1,2026-08-24T00:00:00.000
7467,20260811,20260527,20260712,1800,286,9,256,242,211,148,397,10,9,1,2,IM007467,7467,227.0000,1239.7900,468.0000,1,1,2026-08-24T00:00:00.000
7468,20260619,20260608,20260812,42840,27,349,475,325,190,144,363,15,10,7,4,IM007468,7468,227.7000,1241.1600,469.0000,1,1,2026-08-24T00:00:00.000
7469,20260814,20260724,20260628,32880,457,190,34,365,387,253,263,14,3,7,2,IM007469,7469,228.4000,1242.5300,470.0000,1,1,2026-08-24T00:00:00.000
7470,20260806,20260822,20260607,46320,394,117,44,144,49,302,34,2,5,4,1,IM007470,7470,229.1000,1243.9000,471.0000,1,1,2026-08-24T00:00:00.000
7471,20260822,20260607,20260726,73920,340,258,227,497,124,416,283,14,8,3,3,IM007471,7471,229.8000,1245.2700,472.0000,1,1,2026-08-24T00:00:00.000
7472,20260626,20260605,20260806,57840,275,96,399,476,242,383,14,11,1,5,1,IM007472,7472,230.5000,1246.6400,473.0000,1,1,2026-08-24T00:00:00.000
7473,20260810,20260704,20260623,40260,426,328,239,114,345,424,225,4,5,6,4,IM007473,7473,231.2000,1248.0100,474.0000,1,1,2026-08-24T00:00:00.000
7474,20260713,20260622,20260608,31320,32,32,494,31,428,468,64,15,3,3,3,IM007474,7474,231.9000,1249.3800,475.0000,1,1,2026-08-24T00:00:00.000
7475,20260813,20260709,20260718,4680,221,294,193,472,247,316,231,14,7,7,4,IM007475,7475,232.6000,1250.7500,476.0000,1,1,2026-08-24T00:00:00.000
7476,20260714,20260530,20260820,50940,264,272,86,351,107,131,260,3,3,3,2,IM007476,7476,233.3000,1252.1200,477.0000,1,1,2026-08-24T00:00:00.000
7477,20260705,20260824,20260616,65580,238,63,77,150,389,66,498,2,3,1,2,IM007477,7477,234.0000,1253.4900,478.0000,1,1,2026-08-24T00:00:00.000
7478,20260810,20260730,20260626,40080,344,249,116,345,232,6,208,9,1,4,4,IM007478,7478,234.7000,1254.8600,479.0000,1,1,2026-08-24T00:00:00.000
7479,20260809,20260530,20260609,7560,35,63,455,331,168,448,441,6,10,6,1,IM007479,7479,235.4000,1256.2300,480.0000,1,1,2026-08-24T00:00:00.000
7480,20260731,20260721,20260801,23940,31,101,27,-1,-1,-1,-1,6,1,5,-1,IM007480,7480,236.1000,1257.6000,481.0000,1,1,2026-08-24T00:00:00.000
7481,20260807,20260621,20260529,56940,29,342,302,127,60,352,81,14,9,5,1,IM007481,7481,236.8000,1258.9700,482.0000,1,1,2026-08-24T00:00:00.000
7482,20260530,20260608,20260820,68400,119,175,209,184,453,90,421,15,2,5,3,IM007482,7482,237.5000,1260.3400,483.0000,1,1,2026-08-24T00:00:00.000
7483,20260818,20260607,20260730,49500,186,335,99,293,199,276,183,4,5,2,2,IM007483,7483,238.2000,1261.7100,484.0000,1,1,2026-08-24T00:00:00.000
7484,20260719,20260527,20260619,51060,277,200,300,316,107,85,461,9,1,7,2,IM007484,7484,238.9000,1263.0800,485.0000,1,1,2026-08-24T00:00:00.000
7485,20260605,20260622,20260728,65760,113,225,80,176,112,270,104,6,5,7,3,IM007485,7485,239.6000,1264.4500,486.0000,1,1,2026-08-24T00:00:00.000
7486,20260724,20260601,20260611,53040,77,130,350,107,107,199,335,15,8,7,1,IM007486,7486,240.3000,1265.8200,487.0000,1,1,2026-08-24T00:00:00.000
7487,20260819,20260601,20260530,12000,405,23,182,91,337,373,399,10,3,4,4,IM007487,7487,241.0000,1267.1900,488.0000,1,1,2026-08-24T00:00:00.000
7488,20260729,20260712,20260629,54720,486,71,481,10,256,421,339,5,8,4,2,IM007488,7488,241.7000,1268.5600,489.0000,1,1,2026-08-24T00:00:00.000
7489,20260623,20260719,20260806,82020,487,66,389,173,271,373,439,4,4,1,1,IM007489,7489,242.4000,1269.9300,490.0000,1,1,2026-08-24T00:00:00.000
7490,20260821,20260806,20260815,600,35,163,224,487,85,288,254,16,6,5,2,IM007490,7490,243.1000,1271.3000,491.0000,1,1,2026-08-24T00:00:00.000
7491,20260818,20260816,20260615,52320,46,43,272,392,11,42,327,6,5,5,1,IM007491,7491,243.8000,1272.6700,492.0000,1,1,2026-08-24T00:00:00.000
7492,20260623,20260705,20260604,55800,309,136,267,232,174,338,392,3,9,6,1,IM007492,7492,244.5000,1274.0400,493.0000,1,1,2026-08-24T00:00:00.000
7493,20260805,20260728,20260813,7560,122,58,393,330,344,36,493,12,6,6,4,IM007493,7493,245.2000,1275.4100,494.0000,1,1,2026-08-24T00:00:00.000
7494,20260720,20260612,20260721,64140,3,281,268,102,406,95,205,16,3,7,2,IM007494,7494,245.9000,1276.7800,495.0000,1,1,2026-08-24T00:00:00.000
7495,20260626,20260711,20260530,47040,62,336,106,241,39,255,146,14,2,2,1,IM007495,7495,246.6000,1278.1500,496.0000,1,1,2026-08-24T00:00:00.000
7496,20260528,20260701,20260607,42120,328,279,249,30,477,220,164,16,9,4,4,IM007496,7496,247.3000,1279.5200,497.0000,1,1,2026-08-24T00:00:00.000
7497,20260801,20260818,20260625,71640,334,299,214,-1,-1,-1,-1,11,3,4,-1,IM007497,7497,248.0000,1280.8900,498.0000,1,1,2026-08-24T00:00:00.000
7498,20260529,20260814,20260619,9660,278,119,76,27,181,280,380,7,8,4,2,IM007498,7498,248.7000,1282.2600,499.0000,1,1,2026-08-24T00:00:00.000
7499,20260814,20260731,20260527,7980,216,21,367,269,331,128,88,11,3,1,3,IM007499,7499,249.4000,1283.6300,500.0000,1,1,2026-08-24T00:00:00.000
7500,20260813,20260727,20260711,360,69,93,227,281,316,345,237,12,4,1,1,IM007500,7500,250.1000,1285.0000,501.0000,1,1,2026-08-24T00:00:00.000
7501,20260527,20260605,20260628,2040,429,261,255,302,50,54,307,5,9,5,2,IM007501,7501,250.8000,1286.3700,502.0000,1,1,2026-08-24T00:00:00.000
7502,20260724,20260817,20260820,64620,287,236,362,427,185,311,377,3,2,2,4,IM007502,7502,251.5000,1287.7400,503.0000,1,1,2026-08-24T00:00:00.000
7503,20260810,20260818,20260606,83880,162,18,185,364,149,421,154,9,9,1,2,IM007503,7503,252.2000,1289.1100,504.0000,1,1,2026-08-24T00:00:00.000
7504,20260708,20260529,20260616,69180,88,243,65,378,253,23,135,10,1,4,4,IM007504,7504,252.9000,1290.4800,505.0000,1,1,2026-08-24T00:00:00.000
7505,20260709,20260612,20260704,73380,421,44,344,285,88,366,4,7,10,1,2,IM007505,7505,253.6000,1291.8500,506.0000,1,1,2026-08-24T00:00:00.000
7506,20260818,20260711,20260822,2460,432,291,279,45,486,334,260,14,7,3,1,IM007506,7506,254.3000,1293.2200,507.0000,1,1,2026-08-24T00:00:00.000
7507,20260807,20260801,20260820,22320,49,138,9,207,484,357,355,11,1,4,1,IM007507,7507,255.0000,1294.5900,508.0000,1,1,2026-08-24T00:00:00.000
7508,20260531,20260814,20260803,68520,13,334,87,268,305,27,247,9,6,7,3,IM007508,7508,255.7000,1295.9600,509.0000,1,1,2026-08-24T00:00:00.000
7509,20260529,20260705,20260713,74280,461,91,498,221,493,292,340,8,8,2,2,IM007509,7509,256.4000,1297.3300,510.0000,1,1,2026-08-24T00:00:00.000
7510,20260630,20260625,20260628,19980,64,179,246,385,162,357,437,2,2,2,4,IM007510,7510,257.1000,1298.7000,511.0000,1,1,2026-08-24T00:00:00.000
7511,20260604,20260723,20260614,30360,1,220,181,138,285,268,251,11,6,6,2,IM007511,7511,257.8000,1300.0700,512.0000,1,1,2026-08-24T00:00:00.000
7512,20260705,20260703,20260809,84600,433,110,115,184,90,164,14,7,2,6,1,IM007512,7512,258.5000,1301.4400,513.0000,1,1,2026-08-24T00:00:00.000
7513,20260603,20260724,20260722,45240,159,291,137,400,393,478,140,6,3,2,3,IM007513,7513,259.2000,1302.8100,514.0000,1,1,2026-08-24T00:00:00.000
7514,20260801,20260814,20260622,22920,315,322,287,-1,-1,-1,-1,10,8,4,-1,IM007514,7514,259.9000,1304.1800,515.0000,1,1,2026-08-24T00:00:00.000
7515,20260721,20260807,20260804,84540,24,59,67,235,473,302,168,15,2,6,4,IM007515,7515,260.6000,1305.5500,516.0000,1,1,2026-08-24T00:00:00.000
7516,20260820,20260530,20260713,26760,460,33,114,397,478,279,492,2,3,7,2,IM007516,7516,261.3000,1306.9200,517.0000,1,1,2026-08-24T00:00:00.000
7517,20260704,20260712,20260816,59460,307,334,494,314,38,173,15,16,3,3,4,IM007517,7517,262.0000,1308.2900,518.0000,1,1,2026-08-24T00:00:00.000
7518,20260701,20260824,20260622,18840,369,326,38,456,301,182,490,8,4,2,3,IM007518,7518,262.7000,1309.6600,519.0000,1,1,2026-08-24T00:00:00.000
7519,20260719,20260607,20260705,30000,331,29,469,279,333,319,481,9,1,3,1,IM007519,7519,263.4000,1311.0300,520.0000,1,1,2026-08-24T00:00:00.000
7520,20260816,20260619,20260529,29160,125,20,223,500,449,182,405,3,2,1,3,IM007520,7520,264.1000,1312.4000,521.0000,1,1,2026-08-24T00:00:00.000
7521,20260615,20260703,20260708,28260,359,287,280,345,361,367,432,14,6,2,1,IM007521,7521,264.8000,1313.7700,522.0000,1,1,2026-08-24T00:00:00.000
7522,20260728,20260718,20260528,51660,294,328,427,287,151,417,236,6,8,5,2,IM007522,7522,265.5000,1315.1400,523.0000,1,1,2026-08-24T00:00:00.000
7523,20260817,20260619,20260706,24480,435,140,367,492,296,280,203,16,3,3,4,IM007523,7523,266.2000,1316.5100,524.0000,1,1,2026-08-24T00:00:00.000
7524,20260809,20260704,20260720,76620,19,226,208,348,67,255,36,7,5,7,2,IM007524,7524,266.9000,1317.8800,525.0000,1,1,2026-08-24T00:00:00.000
7525,20260611,20260613,20260728,39840,382,81,270,465,101,60,176,10,10,2,1,IM007525,7525,267.6000,1319.2500,526.0000,1,1,2026-08-24T00:00:00.000
7526,20260727,20260621,20260801,7320,289,152,105,444,384,425,403,12,3,7,3,IM007526,7526,268.3000,1320.6200,527.0000,1,1,2026-08-24T00:00:00.000
7527,20260810,20260718,20260611,33780,172,269,163,417,11,495,375,11,1,7,4,IM007527,7527,269.0000,1321.9900,528.0000,1,1,2026-08-24T00:00:00.000
7528,20260611,20260822,20260716,49860,333,204,362,103,151,493,1,7,9,1,1,IM007528,7528,269.7000,1323.3600,529.0000,1,1,2026-08-24T00:00:00.000
7529,20260626,20260717,20260621,51900,101,345,146,372,245,239,303,14,4,6,2,IM007529,7529,270.4000,1324.7300,530.0000,1,1,2026-08-24T00:00:00.000
7530,20260722,20260617,20260717,58680,195,240,28,185,94,361,206,16,2,5,4,IM007530,7530,271.1000,1326.1000,531.0000,1,1,2026-08-24T00:00:00.000
7531,20260530,20260621,20260529,43200,323,100,330,-1,-1,-1,-1,6,10,4,-1,IM007531,7531,271.8000,1327.4700,532.0000,1,1,2026-08-24T00:00:00.000
7532,20260723,20260619,20260822,21660,116,154,112,398,39,15,319,1,10,6,4,IM007532,7532,272.5000,1328.8400,533.0000,1,1,2026-08-24T00:00:00.000
7533,20260725,20260707,20260714,27360,318,61,230,1,209,115,52,6,2,3,4,IM007533,7533,273.2000,1330.2100,534.0000,1,1,2026-08-24T00:00:00.000
7534,20260814,20260612,20260621,78360,123,131,203,445,459,209,285,14,3,4,1,IM007534,7534,273.9000,1331.5800,535.0000,1,1,2026-08-24T00:00:00.000
7535,20260624,20260723,20260810,3420,311,182,318,159,455,424,310,14,7,2,3,IM007535,7535,274.6000,1332.9500,536.0000,1,1,2026-08-24T00:00:00.000
7536,20260626,20260620,20260712,33060,77,202,241,33,5,71,234,15,5,4,2,IM007536,7536,275.3000,1334.3200,537.0000,1,1,2026-08-24T00:00:00.000
7537,20260808,20260702,20260614,19680,408,114,206,415,423,56,440,6,9,7,1,IM007537,7537,276.0000,1335.6900,538.0000,1,1,2026-08-24T00:00:00.000
7538,20260702,20260601,20260611,10020,180,28,368,85,433,396,381,7,7,4,3,IM007538,7538,276.7000,1337.0600,539.0000,1,1,2026-08-24T00:00:00.000
7539,20260818,20260725,20260806,48900,132,62,98,155,436,345,4,11,4,7,2,IM007539,7539,277.4000,1338.4300,540.0000,1,1,2026-08-24T00:00:00.000
7540,20260812,20260527,20260731,18060,301,80,424,252,410,365,70,16,5,4,3,IM007540,7540,278.1000,1339.8000,541.0000,1,1,2026-08-24T00:00:00.000
7541,20260617,20260721,20260715,18960,435,141,241,370,173,254,301,6,1,1,3,IM007541,7541,278.8000,1341.1700,542.0000,1,1,2026-08-24T00:00:00.000
7542,20260801,20260730,20260601,14160,297,339,211,14,129,376,53,1,8,2,4,IM007542,7542,279.5000,1342.5400,543.0000,1,1,2026-08-24T00:00:00.000
7543,20260608,20260730,20260707,23220,211,344,144,48,382,222,380,16,4,4,2,IM007543,7543,280.2000,1343.9100,544.0000,1,1,2026-08-24T00:00:00.000
7544,20260729,20260624,20260726,41400,264,20,172,90,74,85,323,7,5,6,2,IM007544,7544,280.9000,1345.2800,545.0000,1,1,2026-08-24T00:00:00.000
7545,20260627,20260602,20260803,43080,108,103,232,36,299,143,68,14,4,1,1,IM007545,7545,281.6000,1346.6500,546.0000,1,1,2026-08-24T00:00:00.000
7546,20260705,20260815,20260609,11520,146,208,200,178,74,193,68,15,8,5,1,IM007546,7546,282.3000,1348.0200,547.0000,1,1,2026-08-24T00:00:00.000
7547,20260717,20260617,20260711,44880,134,334,386,58,161,50,249,15,7,2,4,IM007547,7547,283.0000,1349.3900,548.0000,1,1,2026-08-24T00:00:00.000
7548,20260804,20260802,20260714,82140,187,100,371,-1,-1,-1,-1,11,5,1,-1,IM007548,7548,283.7000,1350.7600,549.0000,1,1,2026-08-24T00:00:00.000
7549,20260630,20260812,20260711,44100,183,302,25,282,45,3,192,12,10,7,3,IM007549,7549,284.4000,1352.1300,550.0000,1,1,2026-08-24T00:00:00.000
7550,20260725,20260802,20260601,39600,127,52,283,103,28,80,71,2,2,4,1,IM007550,7550,285.1000,1353.5000,551.0000,1,1,2026-08-24T00:00:00.000
