PurchaseOrderSpendKey,OrderDateKey,RequestedDeliveryDateKey,PromisedDeliveryDateKey,PurchaseOrderHeaderKey,PurchaseOrderLineKey,SupplierKey,ProductKey,PlantKey,CostCenterKey,PurchaseOrderLifecycleStatusKey,UnitOfMeasureKey,CurrencyKey,PurchaseOrderDistributionNumber,OrderedQuantity,UnitPriceAmount,ExtendedAmount,SourceSystemKey,BatchId,LoadedAtUtc
2575,20260628,20260805,20260806,225,211,32,93,326,314,1,2,4,POS002575,802.6000,3537.7500,3537.7500,1,1,2026-08-24T00:00:00.000
2576,20260719,20260805,20260624,402,132,389,401,105,400,6,7,5,POS002576,803.3000,3539.1200,3539.1200,1,1,2026-08-24T00:00:00.000
2577,20260623,20260606,20260813,97,291,251,319,40,198,6,6,3,POS002577,804.0000,3540.4900,3540.4900,1,1,2026-08-24T00:00:00.000
2578,20260812,20260701,20260715,487,95,61,255,347,217,2,2,4,POS002578,804.7000,3541.8600,3541.8600,1,1,2026-08-24T00:00:00.000
2579,20260714,20260717,20260820,204,181,311,265,201,324,4,4,4,POS002579,805.4000,3543.2300,3543.2300,1,1,2026-08-24T00:00:00.000
2580,20260608,20260611,20260714,338,154,459,265,231,315,6,7,2,POS002580,806.1000,3544.6000,3544.6000,1,1,2026-08-24T00:00:00.000
2581,20260624,20260531,20260530,413,31,468,207,175,378,10,4,5,POS002581,806.8000,3545.9700,3545.9700,1,1,2026-08-24T00:00:00.000
2582,20260802,20260629,20260821,203,220,379,110,34,257,7,6,1,POS002582,807.5000,3547.3400,3547.3400,1,1,2026-08-24T00:00:00.000
2583,20260618,20260714,20260707,33,250,88,437,253,101,9,2,5,POS002583,808.2000,3548.7100,3548.7100,1,1,2026-08-24T00:00:00.000
2584,20260719,20260629,20260815,36,423,129,-1,133,-1,3,2,4,POS002584,808.9000,3550.0800,3550.0800,1,1,2026-08-24T00:00:00.000
2585,20260611,20260808,20260724,494,221,443,445,167,191,9,7,4,POS002585,809.6000,3551.4500,3551.4500,1,1,2026-08-24T00:00:00.000
2586,20260531,20260823,20260714,13,61,195,168,231,360,10,6,1,POS002586,810.3000,3552.8200,3552.8200,1,1,2026-08-24T00:00:00.000
2587,20260604,20260603,20260814,100,106,226,99,70,14,4,7,3,POS002587,811.0000,3554.1900,3554.1900,1,1,2026-08-24T00:00:00.000
2588,20260812,20260716,20260702,17,21,461,411,234,315,5,6,5,POS002588,811.7000,3555.5600,3555.5600,1,1,2026-08-24T00:00:00.000
2589,20260604,20260809,20260530,400,367,500,427,287,213,10,1,1,POS002589,812.4000,3556.9300,3556.9300,1,1,2026-08-24T00:00:00.000
2590,20260606,20260721,20260530,243,446,323,142,180,498,2,2,5,POS002590,813.1000,3558.3000,3558.3000,1,1,2026-08-24T00:00:00.000
2591,20260612,20260719,20260818,311,121,91,203,151,263,12,3,4,POS002591,813.8000,3559.6700,3559.6700,1,1,2026-08-24T00:00:00.000
2592,20260810,20260624,20260815,306,178,436,16,304,417,1,7,5,POS002592,814.5000,3561.0400,3561.0400,1,1,2026-08-24T00:00:00.000
2593,20260722,20260610,20260703,187,257,72,428,225,447,3,4,4,POS002593,815.2000,3562.4100,3562.4100,1,1,2026-08-24T00:00:00.000
2594,20260711,20260711,20260609,346,24,232,307,110,498,12,3,5,POS002594,815.9000,3563.7800,3563.7800,1,1,2026-08-24T00:00:00.000
2595,20260731,20260819,20260805,179,230,321,334,122,20,4,2,1,POS002595,816.6000,3565.1500,3565.1500,1,1,2026-08-24T00:00:00.000
2596,20260804,20260725,20260528,94,176,228,150,272,101,5,4,1,POS002596,817.3000,3566.5200,3566.5200,1,1,2026-08-24T00:00:00.000
2597,20260710,20260615,20260815,372,374,484,400,276,458,8,5,4,POS002597,818.0000,3567.8900,3567.8900,1,1,2026-08-24T00:00:00.000
2598,20260711,20260821,20260709,478,350,1,247,132,92,5,6,3,POS002598,818.7000,3569.2600,3569.2600,1,1,2026-08-24T00:00:00.000
2599,20260626,20260824,20260615,287,171,395,363,323,155,3,3,2,POS002599,819.4000,3570.6300,3570.6300,1,1,2026-08-24T00:00:00.000
2600,20260712,20260806,20260805,397,372,33,71,310,489,1,2,4,POS002600,820.1000,3572.0000,3572.0000,1,1,2026-08-24T00:00:00.000
2601,20260710,20260707,20260605,307,486,445,-1,31,-1,1,6,2,POS002601,820.8000,3573.3700,3573.3700,1,1,2026-08-24T00:00:00.000
2602,20260726,20260726,20260803,69,408,446,356,91,375,11,1,1,POS002602,821.5000,3574.7400,3574.7400,1,1,2026-08-24T00:00:00.000
2603,20260718,20260722,20260810,351,260,85,201,78,188,7,6,5,POS002603,822.2000,3576.1100,3576.1100,1,1,2026-08-24T00:00:00.000
2604,20260823,20260626,20260805,29,345,150,329,237,285,7,7,1,POS002604,822.9000,3577.4800,3577.4800,1,1,2026-08-24T00:00:00.000
2605,20260709,20260822,20260606,329,320,424,379,242,133,11,3,1,POS002605,823.6000,3578.8500,3578.8500,1,1,2026-08-24T00:00:00.000
2606,20260810,20260616,20260615,370,136,317,346,311,91,6,6,5,POS002606,824.3000,3580.2200,3580.2200,1,1,2026-08-24T00:00:00.000
2607,20260729,20260816,20260617,170,95,471,117,106,61,4,1,4,POS002607,825.0000,3581.5900,3581.5900,1,1,2026-08-24T00:00:00.000
2608,20260731,20260725,20260602,408,171,384,349,128,301,11,1,4,POS002608,825.7000,3582.9600,3582.9600,1,1,2026-08-24T00:00:00.000
2609,20260715,20260711,20260709,35,432,440,111,103,405,6,5,3,POS002609,826.4000,3584.3300,3584.3300,1,1,2026-08-24T00:00:00.000
2610,20260805,20260803,20260710,259,83,380,94,230,475,4,5,4,POS002610,827.1000,3585.7000,3585.7000,1,1,2026-08-24T00:00:00.000
2611,20260718,20260811,20260817,257,49,209,307,59,104,5,6,4,POS002611,827.8000,3587.0700,3587.0700,1,1,2026-08-24T00:00:00.000
2612,20260726,20260804,20260806,39,285,148,342,71,449,11,3,5,POS002612,828.5000,3588.4400,3588.4400,1,1,2026-08-24T00:00:00.000
2613,20260809,20260812,20260803,20,387,352,359,310,274,5,2,3,POS002613,829.2000,3589.8100,3589.8100,1,1,2026-08-24T00:00:00.000
2614,20260608,20260628,20260605,387,77,259,145,210,159,12,6,4,POS002614,829.9000,3591.1800,3591.1800,1,1,2026-08-24T00:00:00.000
2615,20260705,20260810,20260708,90,225,262,75,3,106,5,4,1,POS002615,830.6000,3592.5500,3592.5500,1,1,2026-08-24T00:00:00.000
2616,20260613,20260605,20260724,348,260,88,484,248,370,2,6,4,POS002616,831.3000,3593.9200,3593.9200,1,1,2026-08-24T00:00:00.000
2617,20260710,20260613,20260602,63,89,224,70,102,381,5,1,3,POS002617,832.0000,3595.2900,3595.2900,1,1,2026-08-24T00:00:00.000
2618,20260601,20260629,20260711,250,206,437,-1,314,-1,9,7,2,POS002618,832.7000,3596.6600,3596.6600,1,1,2026-08-24T00:00:00.000
2619,20260804,20260804,20260714,456,438,296,62,127,475,1,6,5,POS002619,833.4000,3598.0300,3598.0300,1,1,2026-08-24T00:00:00.000
2620,20260614,20260815,20260614,4,253,222,183,145,210,4,4,4,POS002620,834.1000,3599.4000,3599.4000,1,1,2026-08-24T00:00:00.000
2621,20260812,20260731,20260824,99,426,42,401,68,85,8,1,3,POS002621,834.8000,3600.7700,3600.7700,1,1,2026-08-24T00:00:00.000
2622,20260820,20260712,20260820,163,159,245,200,156,169,10,7,5,POS002622,835.5000,3602.1400,3602.1400,1,1,2026-08-24T00:00:00.000
2623,20260715,20260530,20260625,178,135,249,233,15,6,10,3,3,POS002623,836.2000,3603.5100,3603.5100,1,1,2026-08-24T00:00:00.000
2624,20260810,20260603,20260729,175,153,243,498,340,204,6,7,1,POS002624,836.9000,3604.8800,3604.8800,1,1,2026-08-24T00:00:00.000
2625,20260820,20260630,20260723,224,6,150,109,300,486,8,1,3,POS002625,837.6000,3606.2500,3606.2500,1,1,2026-08-24T00:00:00.000
2626,20260530,20260721,20260812,125,284,416,190,100,291,8,7,1,POS002626,838.3000,3607.6200,3607.6200,1,1,2026-08-24T00:00:00.000
2627,20260619,20260608,20260629,443,497,393,175,337,114,10,6,2,POS002627,839.0000,3608.9900,3608.9900,1,1,2026-08-24T00:00:00.000
2628,20260612,20260528,20260805,174,426,240,180,76,301,5,5,1,POS002628,839.7000,3610.3600,3610.3600,1,1,2026-08-24T00:00:00.000
2629,20260703,20260618,20260804,350,306,376,383,177,456,7,1,1,POS002629,840.4000,3611.7300,3611.7300,1,1,2026-08-24T00:00:00.000
2630,20260719,20260607,20260616,360,499,237,38,349,121,4,1,4,POS002630,841.1000,3613.1000,3613.1000,1,1,2026-08-24T00:00:00.000
2631,20260610,20260804,20260711,313,428,25,373,350,205,8,4,1,POS002631,841.8000,3614.4700,3614.4700,1,1,2026-08-24T00:00:00.000
2632,20260808,20260805,20260528,215,335,193,60,70,191,7,6,2,POS002632,842.5000,3615.8400,3615.8400,1,1,2026-08-24T00:00:00.000
2633,20260722,20260721,20260725,98,111,414,464,292,171,9,4,4,POS002633,843.2000,3617.2100,3617.2100,1,1,2026-08-24T00:00:00.000
2634,20260822,20260623,20260528,473,314,275,9,127,172,6,2,2,POS002634,843.9000,3618.5800,3618.5800,1,1,2026-08-24T00:00:00.000
2635,20260824,20260806,20260716,493,125,429,-1,283,-1,7,2,1,POS002635,844.6000,3619.9500,3619.9500,1,1,2026-08-24T00:00:00.000
2636,20260602,20260528,20260606,321,241,429,439,138,254,2,1,3,POS002636,845.3000,3621.3200,3621.3200,1,1,2026-08-24T00:00:00.000
2637,20260527,20260817,20260808,247,17,102,483,128,464,6,7,5,POS002637,846.0000,3622.6900,3622.6900,1,1,2026-08-24T00:00:00.000
2638,20260602,20260612,20260615,35,448,96,403,302,188,5,6,2,POS002638,846.7000,3624.0600,3624.0600,1,1,2026-08-24T00:00:00.000
2639,20260701,20260712,20260604,298,119,246,35,257,123,11,2,2,POS002639,847.4000,3625.4300,3625.4300,1,1,2026-08-24T00:00:00.000
2640,20260704,20260623,20260708,112,307,187,336,110,292,7,2,3,POS002640,848.1000,3626.8000,3626.8000,1,1,2026-08-24T00:00:00.000
2641,20260701,20260603,20260614,385,188,163,143,336,37,1,6,5,POS002641,848.8000,3628.1700,3628.1700,1,1,2026-08-24T00:00:00.000
2642,20260701,20260812,20260812,446,111,167,445,226,239,9,7,5,POS002642,849.5000,3629.5400,3629.5400,1,1,2026-08-24T00:00:00.000
2643,20260705,20260621,20260527,408,6,183,338,349,486,5,7,2,POS002643,850.2000,3630.9100,3630.9100,1,1,2026-08-24T00:00:00.000
2644,20260607,20260820,20260722,409,249,430,422,40,391,7,5,3,POS002644,850.9000,3632.2800,3632.2800,1,1,2026-08-24T00:00:00.000
2645,20260706,20260531,20260709,491,163,314,178,150,88,11,6,4,POS002645,851.6000,3633.6500,3633.6500,1,1,2026-08-24T00:00:00.000
2646,20260808,20260620,20260711,222,372,22,230,275,219,11,1,5,POS002646,852.3000,3635.0200,3635.0200,1,1,2026-08-24T00:00:00.000
2647,20260604,20260704,20260813,43,170,146,203,312,219,12,4,2,POS002647,853.0000,3636.3900,3636.3900,1,1,2026-08-24T00:00:00.000
2648,20260812,20260706,20260710,165,419,484,277,157,72,4,7,5,POS002648,853.7000,3637.7600,3637.7600,1,1,2026-08-24T00:00:00.000
2649,20260607,20260723,20260801,17,93,211,374,221,405,8,1,3,POS002649,854.4000,3639.1300,3639.1300,1,1,2026-08-24T00:00:00.000
2650,20260530,20260627,20260726,196,305,154,45,271,216,4,7,4,POS002650,855.1000,3640.5000,3640.5000,1,1,2026-08-24T00:00:00.000
2651,20260528,20260717,20260617,359,41,195,376,320,211,5,7,1,POS002651,855.8000,3641.8700,3641.8700,1,1,2026-08-24T00:00:00.000
2652,20260719,20260724,20260731,127,483,301,-1,167,-1,4,3,5,POS002652,856.5000,3643.2400,3643.2400,1,1,2026-08-24T00:00:00.000
2653,20260819,20260802,20260708,363,481,150,353,74,262,11,1,2,POS002653,857.2000,3644.6100,3644.6100,1,1,2026-08-24T00:00:00.000
2654,20260719,20260605,20260614,124,101,372,342,176,394,11,6,4,POS002654,857.9000,3645.9800,3645.9800,1,1,2026-08-24T00:00:00.000
2655,20260718,20260614,20260619,480,138,28,11,296,427,6,2,2,POS002655,858.6000,3647.3500,3647.3500,1,1,2026-08-24T00:00:00.000
2656,20260612,20260704,20260824,375,459,462,440,312,75,8,7,1,POS002656,859.3000,3648.7200,3648.7200,1,1,2026-08-24T00:00:00.000
2657,20260612,20260703,20260820,21,389,60,263,180,355,7,3,2,POS002657,860.0000,3650.0900,3650.0900,1,1,2026-08-24T00:00:00.000
2658,20260607,20260813,20260824,329,212,390,231,27,498,9,5,3,POS002658,860.7000,3651.4600,3651.4600,1,1,2026-08-24T00:00:00.000
2659,20260605,20260603,20260817,243,162,417,87,112,411,11,2,2,POS002659,861.4000,3652.8300,3652.8300,1,1,2026-08-24T00:00:00.000
2660,20260709,20260624,20260807,62,136,220,118,235,240,3,4,2,POS002660,862.1000,3654.2000,3654.2000,1,1,2026-08-24T00:00:00.000
2661,20260719,20260722,20260725,117,131,145,349,260,9,12,7,3,POS002661,862.8000,3655.5700,3655.5700,1,1,2026-08-24T00:00:00.000
2662,20260723,20260724,20260728,189,185,426,108,56,71,8,6,2,POS002662,863.5000,3656.9400,3656.9400,1,1,2026-08-24T00:00:00.000
2663,20260816,20260718,20260717,265,211,64,498,284,90,10,7,4,POS002663,864.2000,3658.3100,3658.3100,1,1,2026-08-24T00:00:00.000
2664,20260808,20260801,20260603,389,291,427,203,219,176,4,7,5,POS002664,864.9000,3659.6800,3659.6800,1,1,2026-08-24T00:00:00.000
2665,20260729,20260605,20260722,282,466,14,143,112,337,5,1,5,POS002665,865.6000,3661.0500,3661.0500,1,1,2026-08-24T00:00:00.000
2666,20260809,20260803,20260613,436,265,286,160,274,89,10,1,4,POS002666,866.3000,3662.4200,3662.4200,1,1,2026-08-24T00:00:00.000
2667,20260720,20260824,20260616,320,126,33,44,202,179,4,2,1,POS002667,867.0000,3663.7900,3663.7900,1,1,2026-08-24T00:00:00.000
2668,20260621,20260610,20260705,39,71,202,352,179,470,7,3,3,POS002668,867.7000,3665.1600,3665.1600,1,1,2026-08-24T00:00:00.000
2669,20260720,20260627,20260824,364,33,451,-1,325,-1,2,3,4,POS002669,868.4000,3666.5300,3666.5300,1,1,2026-08-24T00:00:00.000
2670,20260626,20260724,20260625,66,325,22,26,286,456,7,7,4,POS002670,869.1000,3667.9000,3667.9000,1,1,2026-08-24T00:00:00.000
2671,20260531,20260811,20260610,312,328,41,373,224,355,12,6,3,POS002671,869.8000,3669.2700,3669.2700,1,1,2026-08-24T00:00:00.000
2672,20260615,20260820,20260802,239,392,411,79,235,429,6,5,2,POS002672,870.5000,3670.6400,3670.6400,1,1,2026-08-24T00:00:00.000
2673,20260627,20260628,20260703,338,175,449,76,312,333,1,2,3,POS002673,871.2000,3672.0100,3672.0100,1,1,2026-08-24T00:00:00.000
2674,20260813,20260803,20260718,402,83,187,127,64,428,9,4,3,POS002674,871.9000,3673.3800,3673.3800,1,1,2026-08-24T00:00:00.000
2675,20260602,20260628,20260715,238,19,262,492,236,273,9,5,2,POS002675,872.6000,3674.7500,3674.7500,1,1,2026-08-24T00:00:00.000
2676,20260707,20260620,20260601,337,237,381,23,67,280,4,1,2,POS002676,873.3000,3676.1200,3676.1200,1,1,2026-08-24T00:00:00.000
2677,20260709,20260701,20260709,443,353,415,435,327,187,4,1,2,POS002677,874.0000,3677.4900,3677.4900,1,1,2026-08-24T00:00:00.000
2678,20260810,20260531,20260630,114,197,428,153,105,62,7,3,1,POS002678,874.7000,3678.8600,3678.8600,1,1,2026-08-24T00:00:00.000
2679,20260721,20260705,20260721,367,417,252,474,12,297,5,6,3,POS002679,875.4000,3680.2300,3680.2300,1,1,2026-08-24T00:00:00.000
2680,20260719,20260712,20260719,193,302,314,11,85,438,8,2,3,POS002680,876.1000,3681.6000,3681.6000,1,1,2026-08-24T00:00:00.000
2681,20260727,20260610,20260712,336,84,146,302,62,448,1,3,5,POS002681,876.8000,3682.9700,3682.9700,1,1,2026-08-24T00:00:00.000
2682,20260702,20260711,20260610,446,399,139,35,274,363,5,7,2,POS002682,877.5000,3684.3400,3684.3400,1,1,2026-08-24T00:00:00.000
2683,20260722,20260816,20260728,490,202,49,345,60,226,10,6,2,POS002683,878.2000,3685.7100,3685.7100,1,1,2026-08-24T00:00:00.000
2684,20260814,20260705,20260531,30,444,54,94,50,376,9,4,2,POS002684,878.9000,3687.0800,3687.0800,1,1,2026-08-24T00:00:00.000
2685,20260820,20260715,20260810,449,70,48,391,326,407,3,3,5,POS002685,879.6000,3688.4500,3688.4500,1,1,2026-08-24T00:00:00.000
2686,20260608,20260630,20260815,168,31,366,-1,346,-1,9,6,1,POS002686,880.3000,3689.8200,3689.8200,1,1,2026-08-24T00:00:00.000
2687,20260710,20260617,20260807,412,158,22,362,106,294,6,3,3,POS002687,881.0000,3691.1900,3691.1900,1,1,2026-08-24T00:00:00.000
2688,20260813,20260610,20260819,39,36,128,482,284,250,4,3,1,POS002688,881.7000,3692.5600,3692.5600,1,1,2026-08-24T00:00:00.000
2689,20260629,20260608,20260808,42,137,475,181,29,353,7,3,3,POS002689,882.4000,3693.9300,3693.9300,1,1,2026-08-24T00:00:00.000
2690,20260730,20260809,20260718,90,380,487,267,134,339,12,7,4,POS002690,883.1000,3695.3000,3695.3000,1,1,2026-08-24T00:00:00.000
2691,20260609,20260719,20260801,468,253,106,480,123,134,1,1,1,POS002691,883.8000,3696.6700,3696.6700,1,1,2026-08-24T00:00:00.000
2692,20260725,20260613,20260805,159,126,206,223,221,44,10,2,4,POS002692,884.5000,3698.0400,3698.0400,1,1,2026-08-24T00:00:00.000
2693,20260803,20260530,20260602,323,13,126,333,15,238,12,7,4,POS002693,885.2000,3699.4100,3699.4100,1,1,2026-08-24T00:00:00.000
2694,20260819,20260801,20260607,489,100,257,51,278,354,4,7,2,POS002694,885.9000,3700.7800,3700.7800,1,1,2026-08-24T00:00:00.000
2695,20260609,20260609,20260716,62,63,320,461,92,116,11,3,4,POS002695,886.6000,3702.1500,3702.1500,1,1,2026-08-24T00:00:00.000
2696,20260531,20260619,20260629,323,165,163,284,266,398,1,6,2,POS002696,887.3000,3703.5200,3703.5200,1,1,2026-08-24T00:00:00.000
2697,20260705,20260720,20260703,431,497,419,467,124,403,2,5,2,POS002697,888.0000,3704.8900,3704.8900,1,1,2026-08-24T00:00:00.000
2698,20260704,20260719,20260606,245,428,407,234,241,475,8,4,4,POS002698,888.7000,3706.2600,3706.2600,1,1,2026-08-24T00:00:00.000
2699,20260704,20260626,20260604,59,253,135,58,178,129,6,7,1,POS002699,889.4000,3707.6300,3707.6300,1,1,2026-08-24T00:00:00.000
2700,20260708,20260604,20260726,338,90,121,292,216,336,3,7,1,POS002700,890.1000,3709.0000,3709.0000,1,1,2026-08-24T00:00:00.000
2701,20260614,20260820,20260608,123,336,128,97,283,419,3,4,4,POS002701,890.8000,3710.3700,3710.3700,1,1,2026-08-24T00:00:00.000
2702,20260601,20260708,20260610,186,353,226,499,5,435,9,2,4,POS002702,891.5000,3711.7400,3711.7400,1,1,2026-08-24T00:00:00.000
2703,20260606,20260712,20260731,420,62,109,-1,74,-1,2,2,4,POS002703,892.2000,3713.1100,3713.1100,1,1,2026-08-24T00:00:00.000
2704,20260528,20260816,20260802,242,89,365,244,67,305,7,3,2,POS002704,892.9000,3714.4800,3714.4800,1,1,2026-08-24T00:00:00.000
2705,20260611,20260718,20260809,76,169,320,473,55,164,8,7,1,POS002705,893.6000,3715.8500,3715.8500,1,1,2026-08-24T00:00:00.000
2706,20260803,20260720,20260819,229,80,151,460,231,248,3,4,3,POS002706,894.3000,3717.2200,3717.2200,1,1,2026-08-24T00:00:00.000
2707,20260627,20260527,20260610,364,320,141,183,270,439,1,3,5,POS002707,895.0000,3718.5900,3718.5900,1,1,2026-08-24T00:00:00.000
2708,20260611,20260724,20260703,446,484,256,320,231,285,11,1,2,POS002708,895.7000,3719.9600,3719.9600,1,1,2026-08-24T00:00:00.000
2709,20260622,20260714,20260622,414,262,176,115,57,104,3,4,5,POS002709,896.4000,3721.3300,3721.3300,1,1,2026-08-24T00:00:00.000
2710,20260719,20260709,20260528,230,205,422,139,164,289,12,1,5,POS002710,897.1000,3722.7000,3722.7000,1,1,2026-08-24T00:00:00.000
2711,20260708,20260812,20260807,67,233,159,102,225,322,11,7,5,POS002711,897.8000,3724.0700,3724.0700,1,1,2026-08-24T00:00:00.000
2712,20260805,20260711,20260725,124,437,2,480,52,187,4,3,1,POS002712,898.5000,3725.4400,3725.4400,1,1,2026-08-24T00:00:00.000
2713,20260708,20260612,20260615,156,357,195,238,285,310,8,3,2,POS002713,899.2000,3726.8100,3726.8100,1,1,2026-08-24T00:00:00.000
2714,20260620,20260820,20260714,48,421,27,203,239,69,3,3,5,POS002714,899.9000,3728.1800,3728.1800,1,1,2026-08-24T00:00:00.000
2715,20260713,20260627,20260702,28,30,127,468,131,338,1,2,5,POS002715,900.6000,3729.5500,3729.5500,1,1,2026-08-24T00:00:00.000
2716,20260721,20260623,20260719,23,165,341,490,340,247,3,2,4,POS002716,901.3000,3730.9200,3730.9200,1,1,2026-08-24T00:00:00.000
2717,20260628,20260804,20260824,33,411,17,14,103,145,10,5,1,POS002717,902.0000,3732.2900,3732.2900,1,1,2026-08-24T00:00:00.000
2718,20260808,20260806,20260811,23,462,397,121,292,132,6,1,3,POS002718,902.7000,3733.6600,3733.6600,1,1,2026-08-24T00:00:00.000
2719,20260602,20260824,20260823,422,23,241,266,203,38,2,5,2,POS002719,903.4000,3735.0300,3735.0300,1,1,2026-08-24T00:00:00.000
2720,20260723,20260808,20260821,217,305,348,-1,8,-1,9,5,3,POS002720,904.1000,3736.4000,3736.4000,1,1,2026-08-24T00:00:00.000
2721,20260812,20260622,20260708,166,91,249,179,18,457,6,4,1,POS002721,904.8000,3737.7700,3737.7700,1,1,2026-08-24T00:00:00.000
2722,20260811,20260609,20260805,379,106,312,426,5,406,4,2,2,POS002722,905.5000,3739.1400,3739.1400,1,1,2026-08-24T00:00:00.000
2723,20260704,20260613,20260713,449,346,472,204,194,452,2,5,2,POS002723,906.2000,3740.5100,3740.5100,1,1,2026-08-24T00:00:00.000
2724,20260822,20260810,20260728,125,85,186,160,145,197,6,3,2,POS002724,906.9000,3741.8800,3741.8800,1,1,2026-08-24T00:00:00.000
2725,20260824,20260531,20260715,468,495,459,175,27,206,10,1,2,POS002725,907.6000,3743.2500,3743.2500,1,1,2026-08-24T00:00:00.000
2726,20260617,20260804,20260819,422,317,187,29,119,367,5,4,3,POS002726,908.3000,3744.6200,3744.6200,1,1,2026-08-24T00:00:00.000
2727,20260616,20260718,20260624,422,41,178,163,275,14,12,6,1,POS002727,909.0000,3745.9900,3745.9900,1,1,2026-08-24T00:00:00.000
2728,20260624,20260706,20260623,348,396,145,470,84,386,6,5,3,POS002728,909.7000,3747.3600,3747.3600,1,1,2026-08-24T00:00:00.000
2729,20260527,20260820,20260721,468,41,136,406,163,475,8,3,3,POS002729,910.4000,3748.7300,3748.7300,1,1,2026-08-24T00:00:00.000
2730,20260530,20260721,20260809,316,368,51,390,201,233,4,4,4,POS002730,911.1000,3750.1000,3750.1000,1,1,2026-08-24T00:00:00.000
2731,20260817,20260804,20260722,352,81,27,419,34,277,10,2,2,POS002731,911.8000,3751.4700,3751.4700,1,1,2026-08-24T00:00:00.000
2732,20260807,20260802,20260808,296,342,134,335,238,11,9,3,4,POS002732,912.5000,3752.8400,3752.8400,1,1,2026-08-24T00:00:00.000
2733,20260811,20260709,20260806,44,461,298,96,300,55,6,7,5,POS002733,913.2000,3754.2100,3754.2100,1,1,2026-08-24T00:00:00.000
2734,20260819,20260721,20260623,482,212,203,183,145,329,12,2,5,POS002734,913.9000,3755.5800,3755.5800,1,1,2026-08-24T00:00:00.000
2735,20260617,20260622,20260616,343,306,313,237,20,475,4,7,4,POS002735,914.6000,3756.9500,3756.9500,1,1,2026-08-24T00:00:00.000
2736,20260629,20260802,20260727,167,329,215,422,17,142,10,1,1,POS002736,915.3000,3758.3200,3758.3200,1,1,2026-08-24T00:00:00.000
2737,20260529,20260602,20260727,327,66,276,-1,153,-1,10,6,2,POS002737,916.0000,3759.6900,3759.6900,1,1,2026-08-24T00:00:00.000
2738,20260615,20260620,20260623,305,270,203,424,314,220,11,3,1,POS002738,916.7000,3761.0600,3761.0600,1,1,2026-08-24T00:00:00.000
2739,20260727,20260719,20260806,28,220,62,85,119,459,4,2,5,POS002739,917.4000,3762.4300,3762.4300,1,1,2026-08-24T00:00:00.000
2740,20260530,20260722,20260729,381,352,311,264,170,438,12,5,1,POS002740,918.1000,3763.8000,3763.8000,1,1,2026-08-24T00:00:00.000
