FinanceProductCostSnapshotKey,SnapshotDateKey,EffectiveDateKey,ProductKey,PlantKey,FinanceProductCostVersionKey,FinanceCostComponentDetailKey,FinanceCostElementDetailKey,FinanceCostingMethodKey,CurrencyKey,StandardCostAmount,ActualCostAmount,CostVarianceAmount,CostQuantity,SourceSystemKey,BatchId,LoadedAtUtc
2242,20260601,20260605,290,289,13,279,489,3,4,3081.5400,3081.5400,3081.5400,3081.5400,1,1,2026-08-24T00:00:00.000
2243,20260605,20260712,4,50,158,383,424,8,1,3082.9100,3082.9100,3082.9100,3082.9100,1,1,2026-08-24T00:00:00.000
2244,20260810,20260809,464,329,145,92,247,1,3,3084.2800,3084.2800,3084.2800,3084.2800,1,1,2026-08-24T00:00:00.000
2245,20260809,20260815,142,70,188,72,454,3,1,3085.6500,3085.6500,3085.6500,3085.6500,1,1,2026-08-24T00:00:00.000
2246,20260714,20260717,385,125,22,115,294,5,5,3087.0200,3087.0200,3087.0200,3087.0200,1,1,2026-08-24T00:00:00.000
2247,20260531,20260710,252,231,323,216,276,8,1,3088.3900,3088.3900,3088.3900,3088.3900,1,1,2026-08-24T00:00:00.000
2248,20260803,20260623,410,236,439,469,357,7,2,3089.7600,3089.7600,3089.7600,3089.7600,1,1,2026-08-24T00:00:00.000
2249,20260824,20260814,457,286,53,388,244,5,4,3091.1300,3091.1300,3091.1300,3091.1300,1,1,2026-08-24T00:00:00.000
2250,20260628,20260720,167,228,482,476,140,6,1,3092.5000,3092.5000,3092.5000,3092.5000,1,1,2026-08-24T00:00:00.000
2251,20260715,20260717,2,12,180,99,408,3,3,3093.8700,3093.8700,3093.8700,3093.8700,1,1,2026-08-24T00:00:00.000
2252,20260728,20260622,99,284,54,156,30,8,2,3095.2400,3095.2400,3095.2400,3095.2400,1,1,2026-08-24T00:00:00.000
2253,20260617,20260623,148,73,125,350,101,2,4,3096.6100,3096.6100,3096.6100,3096.6100,1,1,2026-08-24T00:00:00.000
2254,20260530,20260724,47,32,101,309,312,3,1,3097.9800,3097.9800,3097.9800,3097.9800,1,1,2026-08-24T00:00:00.000
2255,20260625,20260610,51,24,488,203,136,7,2,3099.3500,3099.3500,3099.3500,3099.3500,1,1,2026-08-24T00:00:00.000
2256,20260625,20260615,468,144,353,419,332,2,3,3100.7200,3100.7200,3100.7200,3100.7200,1,1,2026-08-24T00:00:00.000
2257,20260702,20260621,298,274,226,49,413,3,2,3102.0900,3102.0900,3102.0900,3102.0900,1,1,2026-08-24T00:00:00.000
2258,20260606,20260630,185,77,42,179,398,6,2,3103.4600,3103.4600,3103.4600,3103.4600,1,1,2026-08-24T00:00:00.000
2259,20260619,20260608,61,318,204,188,457,6,1,3104.8300,3104.8300,3104.8300,3104.8300,1,1,2026-08-24T00:00:00.000
2260,20260801,20260606,27,178,395,204,374,2,5,3106.2000,3106.2000,3106.2000,3106.2000,1,1,2026-08-24T00:00:00.000
2261,20260711,20260630,199,224,60,498,264,3,1,3107.5700,3107.5700,3107.5700,3107.5700,1,1,2026-08-24T00:00:00.000
2262,20260603,20260720,30,225,389,411,113,3,2,3108.9400,3108.9400,3108.9400,3108.9400,1,1,2026-08-24T00:00:00.000
2263,20260530,20260622,158,41,356,78,410,1,3,3110.3100,3110.3100,3110.3100,3110.3100,1,1,2026-08-24T00:00:00.000
2264,20260627,20260630,89,298,281,139,372,7,5,3111.6800,3111.6800,3111.6800,3111.6800,1,1,2026-08-24T00:00:00.000
2265,20260719,20260701,189,296,308,192,421,3,3,3113.0500,3113.0500,3113.0500,3113.0500,1,1,2026-08-24T00:00:00.000
2266,20260612,20260607,439,142,446,91,248,4,3,3114.4200,3114.4200,3114.4200,3114.4200,1,1,2026-08-24T00:00:00.000
2267,20260807,20260712,168,234,197,132,40,7,1,3115.7900,3115.7900,3115.7900,3115.7900,1,1,2026-08-24T00:00:00.000
2268,20260715,20260630,141,125,210,34,461,3,1,3117.1600,3117.1600,3117.1600,3117.1600,1,1,2026-08-24T00:00:00.000
2269,20260625,20260815,255,129,165,401,422,2,2,3118.5300,3118.5300,3118.5300,3118.5300,1,1,2026-08-24T00:00:00.000
2270,20260824,20260706,53,120,342,257,207,2,1,3119.9000,3119.9000,3119.9000,3119.9000,1,1,2026-08-24T00:00:00.000
2271,20260630,20260702,53,8,240,113,28,6,1,3121.2700,3121.2700,3121.2700,3121.2700,1,1,2026-08-24T00:00:00.000
2272,20260618,20260819,243,274,397,99,136,2,1,3122.6400,3122.6400,3122.6400,3122.6400,1,1,2026-08-24T00:00:00.000
2273,20260715,20260614,278,237,212,477,290,1,4,3124.0100,3124.0100,3124.0100,3124.0100,1,1,2026-08-24T00:00:00.000
2274,20260802,20260819,367,185,39,449,41,7,2,3125.3800,3125.3800,3125.3800,3125.3800,1,1,2026-08-24T00:00:00.000
2275,20260822,20260809,251,165,432,179,340,1,1,3126.7500,3126.7500,3126.7500,3126.7500,1,1,2026-08-24T00:00:00.000
2276,20260726,20260710,492,301,242,117,411,4,5,3128.1200,3128.1200,3128.1200,3128.1200,1,1,2026-08-24T00:00:00.000
2277,20260722,20260819,203,193,192,260,270,2,5,3129.4900,3129.4900,3129.4900,3129.4900,1,1,2026-08-24T00:00:00.000
2278,20260601,20260718,260,218,454,116,172,7,5,3130.8600,3130.8600,3130.8600,3130.8600,1,1,2026-08-24T00:00:00.000
2279,20260621,20260615,199,49,383,244,74,4,1,3132.2300,3132.2300,3132.2300,3132.2300,1,1,2026-08-24T00:00:00.000
2280,20260806,20260709,448,337,248,477,166,3,4,3133.6000,3133.6000,3133.6000,3133.6000,1,1,2026-08-24T00:00:00.000
2281,20260628,20260817,4,323,442,88,163,7,4,3134.9700,3134.9700,3134.9700,3134.9700,1,1,2026-08-24T00:00:00.000
2282,20260803,20260812,338,94,88,451,366,3,1,3136.3400,3136.3400,3136.3400,3136.3400,1,1,2026-08-24T00:00:00.000
2283,20260803,20260724,384,219,493,204,470,3,2,3137.7100,3137.7100,3137.7100,3137.7100,1,1,2026-08-24T00:00:00.000
2284,20260706,20260814,89,154,463,200,352,1,4,3139.0800,3139.0800,3139.0800,3139.0800,1,1,2026-08-24T00:00:00.000
2285,20260725,20260818,5,329,395,136,53,4,5,3140.4500,3140.4500,3140.4500,3140.4500,1,1,2026-08-24T00:00:00.000
2286,20260710,20260806,109,92,301,410,256,1,5,3141.8200,3141.8200,3141.8200,3141.8200,1,1,2026-08-24T00:00:00.000
2287,20260706,20260531,288,107,146,424,415,3,4,3143.1900,3143.1900,3143.1900,3143.1900,1,1,2026-08-24T00:00:00.000
2288,20260719,20260530,171,189,106,59,126,2,5,3144.5600,3144.5600,3144.5600,3144.5600,1,1,2026-08-24T00:00:00.000
2289,20260611,20260529,328,296,340,66,29,3,1,3145.9300,3145.9300,3145.9300,3145.9300,1,1,2026-08-24T00:00:00.000
2290,20260622,20260720,389,111,245,73,137,5,1,3147.3000,3147.3000,3147.3000,3147.3000,1,1,2026-08-24T00:00:00.000
2291,20260716,20260620,304,170,465,106,343,8,3,3148.6700,3148.6700,3148.6700,3148.6700,1,1,2026-08-24T00:00:00.000
2292,20260710,20260627,435,266,333,19,360,8,5,3150.0400,3150.0400,3150.0400,3150.0400,1,1,2026-08-24T00:00:00.000
2293,20260602,20260804,484,117,22,53,67,1,5,3151.4100,3151.4100,3151.4100,3151.4100,1,1,2026-08-24T00:00:00.000
2294,20260614,20260802,357,295,395,339,177,8,4,3152.7800,3152.7800,3152.7800,3152.7800,1,1,2026-08-24T00:00:00.000
2295,20260714,20260716,331,175,447,233,331,8,1,3154.1500,3154.1500,3154.1500,3154.1500,1,1,2026-08-24T00:00:00.000
2296,20260711,20260715,76,200,241,270,274,1,4,3155.5200,3155.5200,3155.5200,3155.5200,1,1,2026-08-24T00:00:00.000
2297,20260628,20260728,179,6,94,144,383,7,4,3156.8900,3156.8900,3156.8900,3156.8900,1,1,2026-08-24T00:00:00.000
2298,20260708,20260627,450,318,182,4,390,5,4,3158.2600,3158.2600,3158.2600,3158.2600,1,1,2026-08-24T00:00:00.000
2299,20260823,20260708,159,232,401,411,496,3,3,3159.6300,3159.6300,3159.6300,3159.6300,1,1,2026-08-24T00:00:00.000
2300,20260818,20260615,82,183,51,375,322,2,1,3161.0000,3161.0000,3161.0000,3161.0000,1,1,2026-08-24T00:00:00.000
2301,20260714,20260714,163,145,319,462,266,6,1,3162.3700,3162.3700,3162.3700,3162.3700,1,1,2026-08-24T00:00:00.000
2302,20260603,20260528,371,24,319,108,362,7,2,3163.7400,3163.7400,3163.7400,3163.7400,1,1,2026-08-24T00:00:00.000
2303,20260726,20260731,312,174,199,73,270,7,4,3165.1100,3165.1100,3165.1100,3165.1100,1,1,2026-08-24T00:00:00.000
2304,20260623,20260801,189,87,91,53,71,7,5,3166.4800,3166.4800,3166.4800,3166.4800,1,1,2026-08-24T00:00:00.000
2305,20260531,20260718,363,135,193,194,269,4,5,3167.8500,3167.8500,3167.8500,3167.8500,1,1,2026-08-24T00:00:00.000
2306,20260701,20260611,279,173,160,326,406,8,1,3169.2200,3169.2200,3169.2200,3169.2200,1,1,2026-08-24T00:00:00.000
2307,20260705,20260722,140,190,182,222,206,5,2,3170.5900,3170.5900,3170.5900,3170.5900,1,1,2026-08-24T00:00:00.000
2308,20260603,20260718,134,253,344,500,379,1,2,3171.9600,3171.9600,3171.9600,3171.9600,1,1,2026-08-24T00:00:00.000
2309,20260719,20260605,378,47,386,34,172,2,1,3173.3300,3173.3300,3173.3300,3173.3300,1,1,2026-08-24T00:00:00.000
2310,20260628,20260705,22,18,23,109,207,2,5,3174.7000,3174.7000,3174.7000,3174.7000,1,1,2026-08-24T00:00:00.000
2311,20260721,20260602,202,103,88,166,227,4,1,3176.0700,3176.0700,3176.0700,3176.0700,1,1,2026-08-24T00:00:00.000
2312,20260622,20260823,369,159,449,90,239,7,3,3177.4400,3177.4400,3177.4400,3177.4400,1,1,2026-08-24T00:00:00.000
2313,20260628,20260718,118,50,499,27,419,4,3,3178.8100,3178.8100,3178.8100,3178.8100,1,1,2026-08-24T00:00:00.000
2314,20260824,20260711,64,256,214,80,427,6,3,3180.1800,3180.1800,3180.1800,3180.1800,1,1,2026-08-24T00:00:00.000
2315,20260824,20260527,221,39,39,62,48,7,3,3181.5500,3181.5500,3181.5500,3181.5500,1,1,2026-08-24T00:00:00.000
2316,20260728,20260808,466,21,2,463,206,6,4,3182.9200,3182.9200,3182.9200,3182.9200,1,1,2026-08-24T00:00:00.000
2317,20260606,20260721,326,104,152,473,195,2,2,3184.2900,3184.2900,3184.2900,3184.2900,1,1,2026-08-24T00:00:00.000
2318,20260606,20260604,17,242,473,66,404,7,1,3185.6600,3185.6600,3185.6600,3185.6600,1,1,2026-08-24T00:00:00.000
2319,20260809,20260708,499,100,447,13,12,4,1,3187.0300,3187.0300,3187.0300,3187.0300,1,1,2026-08-24T00:00:00.000
2320,20260712,20260718,80,319,107,164,151,3,3,3188.4000,3188.4000,3188.4000,3188.4000,1,1,2026-08-24T00:00:00.000
2321,20260723,20260721,43,328,83,441,113,1,1,3189.7700,3189.7700,3189.7700,3189.7700,1,1,2026-08-24T00:00:00.000
2322,20260629,20260528,407,10,225,470,144,8,4,3191.1400,3191.1400,3191.1400,3191.1400,1,1,2026-08-24T00:00:00.000
2323,20260724,20260803,276,41,440,473,64,6,2,3192.5100,3192.5100,3192.5100,3192.5100,1,1,2026-08-24T00:00:00.000
2324,20260603,20260604,299,69,301,345,285,1,3,3193.8800,3193.8800,3193.8800,3193.8800,1,1,2026-08-24T00:00:00.000
2325,20260809,20260809,375,110,33,304,496,2,3,3195.2500,3195.2500,3195.2500,3195.2500,1,1,2026-08-24T00:00:00.000
2326,20260711,20260620,429,331,96,237,400,1,2,3196.6200,3196.6200,3196.6200,3196.6200,1,1,2026-08-24T00:00:00.000
2327,20260601,20260617,198,33,454,408,124,3,1,3197.9900,3197.9900,3197.9900,3197.9900,1,1,2026-08-24T00:00:00.000
2328,20260628,20260608,5,215,196,66,139,3,1,3199.3600,3199.3600,3199.3600,3199.3600,1,1,2026-08-24T00:00:00.000
2329,20260528,20260603,255,239,176,188,195,2,5,3200.7300,3200.7300,3200.7300,3200.7300,1,1,2026-08-24T00:00:00.000
2330,20260527,20260730,119,196,318,374,230,6,1,3202.1000,3202.1000,3202.1000,3202.1000,1,1,2026-08-24T00:00:00.000
2331,20260818,20260704,356,57,496,360,331,1,4,3203.4700,3203.4700,3203.4700,3203.4700,1,1,2026-08-24T00:00:00.000
2332,20260811,20260803,198,2,156,392,464,1,1,3204.8400,3204.8400,3204.8400,3204.8400,1,1,2026-08-24T00:00:00.000
2333,20260723,20260726,430,151,29,450,164,4,1,3206.2100,3206.2100,3206.2100,3206.2100,1,1,2026-08-24T00:00:00.000
2334,20260625,20260609,144,116,193,101,243,5,5,3207.5800,3207.5800,3207.5800,3207.5800,1,1,2026-08-24T00:00:00.000
2335,20260824,20260801,312,241,84,199,98,6,3,3208.9500,3208.9500,3208.9500,3208.9500,1,1,2026-08-24T00:00:00.000
2336,20260809,20260709,248,77,420,231,265,6,5,3210.3200,3210.3200,3210.3200,3210.3200,1,1,2026-08-24T00:00:00.000
2337,20260803,20260629,27,234,284,306,76,4,1,3211.6900,3211.6900,3211.6900,3211.6900,1,1,2026-08-24T00:00:00.000
2338,20260706,20260604,498,149,171,33,332,5,4,3213.0600,3213.0600,3213.0600,3213.0600,1,1,2026-08-24T00:00:00.000
2339,20260816,20260730,399,313,169,282,182,1,1,3214.4300,3214.4300,3214.4300,3214.4300,1,1,2026-08-24T00:00:00.000
2340,20260610,20260601,280,97,479,483,270,6,1,3215.8000,3215.8000,3215.8000,3215.8000,1,1,2026-08-24T00:00:00.000
2341,20260627,20260729,137,113,471,154,165,7,2,3217.1700,3217.1700,3217.1700,3217.1700,1,1,2026-08-24T00:00:00.000
2342,20260530,20260701,273,32,333,192,296,3,3,3218.5400,3218.5400,3218.5400,3218.5400,1,1,2026-08-24T00:00:00.000
2343,20260724,20260724,201,347,112,245,62,8,5,3219.9100,3219.9100,3219.9100,3219.9100,1,1,2026-08-24T00:00:00.000
2344,20260720,20260531,18,157,193,230,339,3,4,3221.2800,3221.2800,3221.2800,3221.2800,1,1,2026-08-24T00:00:00.000
2345,20260623,20260818,105,212,285,212,308,2,1,3222.6500,3222.6500,3222.6500,3222.6500,1,1,2026-08-24T00:00:00.000
2346,20260709,20260603,369,244,362,89,135,3,5,3224.0200,3224.0200,3224.0200,3224.0200,1,1,2026-08-24T00:00:00.000
2347,20260614,20260628,457,323,367,35,328,4,3,3225.3900,3225.3900,3225.3900,3225.3900,1,1,2026-08-24T00:00:00.000
2348,20260710,20260709,298,349,100,368,320,4,3,3226.7600,3226.7600,3226.7600,3226.7600,1,1,2026-08-24T00:00:00.000
2349,20260725,20260808,326,129,368,278,100,1,2,3228.1300,3228.1300,3228.1300,3228.1300,1,1,2026-08-24T00:00:00.000
2350,20260706,20260823,390,296,447,153,284,8,2,3229.5000,3229.5000,3229.5000,3229.5000,1,1,2026-08-24T00:00:00.000
2351,20260623,20260618,177,235,46,405,145,4,1,3230.8700,3230.8700,3230.8700,3230.8700,1,1,2026-08-24T00:00:00.000
2352,20260528,20260619,324,111,393,226,258,1,3,3232.2400,3232.2400,3232.2400,3232.2400,1,1,2026-08-24T00:00:00.000
2353,20260821,20260622,74,152,351,17,112,3,2,3233.6100,3233.6100,3233.6100,3233.6100,1,1,2026-08-24T00:00:00.000
2354,20260707,20260812,203,266,311,85,303,3,3,3234.9800,3234.9800,3234.9800,3234.9800,1,1,2026-08-24T00:00:00.000
2355,20260622,20260607,443,327,142,384,389,7,5,3236.3500,3236.3500,3236.3500,3236.3500,1,1,2026-08-24T00:00:00.000
2356,20260820,20260709,307,290,123,413,234,8,4,3237.7200,3237.7200,3237.7200,3237.7200,1,1,2026-08-24T00:00:00.000
2357,20260629,20260530,133,293,362,463,461,2,3,3239.0900,3239.0900,3239.0900,3239.0900,1,1,2026-08-24T00:00:00.000
2358,20260529,20260822,130,114,273,115,72,1,2,3240.4600,3240.4600,3240.4600,3240.4600,1,1,2026-08-24T00:00:00.000
2359,20260709,20260601,488,202,185,398,226,1,2,3241.8300,3241.8300,3241.8300,3241.8300,1,1,2026-08-24T00:00:00.000
2360,20260819,20260820,265,127,356,485,481,5,5,3243.2000,3243.2000,3243.2000,3243.2000,1,1,2026-08-24T00:00:00.000
2361,20260809,20260810,473,90,240,495,449,6,2,3244.5700,3244.5700,3244.5700,3244.5700,1,1,2026-08-24T00:00:00.000
2362,20260701,20260818,396,187,137,58,359,3,4,3245.9400,3245.9400,3245.9400,3245.9400,1,1,2026-08-24T00:00:00.000
2363,20260823,20260628,299,91,327,232,383,8,3,3247.3100,3247.3100,3247.3100,3247.3100,1,1,2026-08-24T00:00:00.000
2364,20260727,20260810,189,55,48,153,474,5,3,3248.6800,3248.6800,3248.6800,3248.6800,1,1,2026-08-24T00:00:00.000
2365,20260823,20260618,466,325,328,207,147,4,5,3250.0500,3250.0500,3250.0500,3250.0500,1,1,2026-08-24T00:00:00.000
2366,20260614,20260605,189,238,286,195,405,7,5,3251.4200,3251.4200,3251.4200,3251.4200,1,1,2026-08-24T00:00:00.000
2367,20260719,20260729,391,138,119,475,166,2,2,3252.7900,3252.7900,3252.7900,3252.7900,1,1,2026-08-24T00:00:00.000
2368,20260622,20260620,361,15,361,81,7,4,2,3254.1600,3254.1600,3254.1600,3254.1600,1,1,2026-08-24T00:00:00.000
2369,20260620,20260720,292,177,197,355,405,3,1,3255.5300,3255.5300,3255.5300,3255.5300,1,1,2026-08-24T00:00:00.000
2370,20260724,20260609,411,113,486,203,403,3,2,3256.9000,3256.9000,3256.9000,3256.9000,1,1,2026-08-24T00:00:00.000
2371,20260713,20260622,267,224,22,415,265,3,2,3258.2700,3258.2700,3258.2700,3258.2700,1,1,2026-08-24T00:00:00.000
2372,20260722,20260621,458,75,389,346,314,2,5,3259.6400,3259.6400,3259.6400,3259.6400,1,1,2026-08-24T00:00:00.000
2373,20260808,20260629,428,181,37,466,212,3,3,3261.0100,3261.0100,3261.0100,3261.0100,1,1,2026-08-24T00:00:00.000
2374,20260813,20260813,247,278,288,365,338,8,2,3262.3800,3262.3800,3262.3800,3262.3800,1,1,2026-08-24T00:00:00.000
2375,20260724,20260614,413,23,461,484,28,1,3,3263.7500,3263.7500,3263.7500,3263.7500,1,1,2026-08-24T00:00:00.000
2376,20260809,20260821,149,17,107,461,218,7,1,3265.1200,3265.1200,3265.1200,3265.1200,1,1,2026-08-24T00:00:00.000
2377,20260823,20260716,455,275,359,230,261,1,5,3266.4900,3266.4900,3266.4900,3266.4900,1,1,2026-08-24T00:00:00.000
2378,20260805,20260819,238,333,243,32,277,2,1,3267.8600,3267.8600,3267.8600,3267.8600,1,1,2026-08-24T00:00:00.000
2379,20260528,20260818,195,194,140,414,314,2,3,3269.2300,3269.2300,3269.2300,3269.2300,1,1,2026-08-24T00:00:00.000
2380,20260716,20260801,398,105,459,349,495,1,4,3270.6000,3270.6000,3270.6000,3270.6000,1,1,2026-08-24T00:00:00.000
2381,20260604,20260627,367,211,118,300,83,8,2,3271.9700,3271.9700,3271.9700,3271.9700,1,1,2026-08-24T00:00:00.000
2382,20260822,20260628,47,139,95,40,345,3,1,3273.3400,3273.3400,3273.3400,3273.3400,1,1,2026-08-24T00:00:00.000
2383,20260811,20260814,310,292,208,288,70,5,3,3274.7100,3274.7100,3274.7100,3274.7100,1,1,2026-08-24T00:00:00.000
2384,20260611,20260804,367,333,39,417,130,3,3,3276.0800,3276.0800,3276.0800,3276.0800,1,1,2026-08-24T00:00:00.000
2385,20260819,20260702,451,277,406,386,142,6,5,3277.4500,3277.4500,3277.4500,3277.4500,1,1,2026-08-24T00:00:00.000
2386,20260610,20260812,370,342,80,433,414,2,1,3278.8200,3278.8200,3278.8200,3278.8200,1,1,2026-08-24T00:00:00.000
2387,20260627,20260727,167,328,379,164,205,1,5,3280.1900,3280.1900,3280.1900,3280.1900,1,1,2026-08-24T00:00:00.000
2388,20260622,20260811,241,234,359,387,5,3,1,3281.5600,3281.5600,3281.5600,3281.5600,1,1,2026-08-24T00:00:00.000
2389,20260719,20260629,112,14,122,387,310,6,5,3282.9300,3282.9300,3282.9300,3282.9300,1,1,2026-08-24T00:00:00.000
2390,20260822,20260807,479,240,487,423,411,2,3,3284.3000,3284.3000,3284.3000,3284.3000,1,1,2026-08-24T00:00:00.000
2391,20260731,20260711,293,285,136,141,488,1,4,3285.6700,3285.6700,3285.6700,3285.6700,1,1,2026-08-24T00:00:00.000
2392,20260611,20260808,391,103,238,438,127,6,5,3287.0400,3287.0400,3287.0400,3287.0400,1,1,2026-08-24T00:00:00.000
2393,20260609,20260817,352,6,468,181,485,7,2,3288.4100,3288.4100,3288.4100,3288.4100,1,1,2026-08-24T00:00:00.000
2394,20260713,20260710,223,144,27,477,4,6,5,3289.7800,3289.7800,3289.7800,3289.7800,1,1,2026-08-24T00:00:00.000
2395,20260805,20260615,12,157,54,102,403,3,2,3291.1500,3291.1500,3291.1500,3291.1500,1,1,2026-08-24T00:00:00.000
2396,20260806,20260608,432,272,344,342,376,7,2,3292.5200,3292.5200,3292.5200,3292.5200,1,1,2026-08-24T00:00:00.000
2397,20260724,20260601,183,25,226,327,364,7,4,3293.8900,3293.8900,3293.8900,3293.8900,1,1,2026-08-24T00:00:00.000
2398,20260604,20260808,349,310,445,375,412,1,5,3295.2600,3295.2600,3295.2600,3295.2600,1,1,2026-08-24T00:00:00.000
2399,20260714,20260817,326,64,352,498,365,3,5,3296.6300,3296.6300,3296.6300,3296.6300,1,1,2026-08-24T00:00:00.000
2400,20260820,20260718,45,235,313,252,187,4,3,3298.0000,3298.0000,3298.0000,3298.0000,1,1,2026-08-24T00:00:00.000
2401,20260726,20260812,128,266,376,426,10,2,5,3299.3700,3299.3700,3299.3700,3299.3700,1,1,2026-08-24T00:00:00.000
2402,20260729,20260703,271,65,484,283,340,2,1,3300.7400,3300.7400,3300.7400,3300.7400,1,1,2026-08-24T00:00:00.000
2403,20260816,20260630,318,41,223,460,425,3,5,3302.1100,3302.1100,3302.1100,3302.1100,1,1,2026-08-24T00:00:00.000
2404,20260804,20260628,140,157,270,16,33,8,4,3303.4800,3303.4800,3303.4800,3303.4800,1,1,2026-08-24T00:00:00.000
2405,20260608,20260705,496,109,328,284,87,5,1,3304.8500,3304.8500,3304.8500,3304.8500,1,1,2026-08-24T00:00:00.000
2406,20260601,20260609,384,178,434,128,167,3,1,3306.2200,3306.2200,3306.2200,3306.2200,1,1,2026-08-24T00:00:00.000
2407,20260612,20260810,208,339,365,82,439,4,4,3307.5900,3307.5900,3307.5900,3307.5900,1,1,2026-08-24T00:00:00.000
2408,20260621,20260720,157,287,338,479,322,8,3,3308.9600,3308.9600,3308.9600,3308.9600,1,1,2026-08-24T00:00:00.000
2409,20260802,20260702,51,76,15,368,5,7,3,3310.3300,3310.3300,3310.3300,3310.3300,1,1,2026-08-24T00:00:00.000
2410,20260822,20260614,156,110,308,496,146,8,5,3311.7000,3311.7000,3311.7000,3311.7000,1,1,2026-08-24T00:00:00.000
2411,20260608,20260612,226,145,177,65,297,2,2,3313.0700,3313.0700,3313.0700,3313.0700,1,1,2026-08-24T00:00:00.000
2412,20260627,20260812,247,17,31,140,482,7,2,3314.4400,3314.4400,3314.4400,3314.4400,1,1,2026-08-24T00:00:00.000
2413,20260806,20260608,385,21,213,288,111,5,3,3315.8100,3315.8100,3315.8100,3315.8100,1,1,2026-08-24T00:00:00.000
2414,20260817,20260801,155,165,41,318,301,6,3,3317.1800,3317.1800,3317.1800,3317.1800,1,1,2026-08-24T00:00:00.000
2415,20260712,20260614,307,76,446,338,187,5,5,3318.5500,3318.5500,3318.5500,3318.5500,1,1,2026-08-24T00:00:00.000
2416,20260717,20260527,47,67,171,101,314,5,4,3319.9200,3319.9200,3319.9200,3319.9200,1,1,2026-08-24T00:00:00.000
2417,20260813,20260616,439,89,340,112,463,4,1,3321.2900,3321.2900,3321.2900,3321.2900,1,1,2026-08-24T00:00:00.000
2418,20260720,20260608,406,17,291,175,111,4,2,3322.6600,3322.6600,3322.6600,3322.6600,1,1,2026-08-24T00:00:00.000
2419,20260817,20260705,445,64,126,440,447,1,4,3324.0300,3324.0300,3324.0300,3324.0300,1,1,2026-08-24T00:00:00.000
2420,20260601,20260603,396,176,331,148,64,4,4,3325.4000,3325.4000,3325.4000,3325.4000,1,1,2026-08-24T00:00:00.000
2421,20260807,20260708,482,52,62,447,399,3,4,3326.7700,3326.7700,3326.7700,3326.7700,1,1,2026-08-24T00:00:00.000
2422,20260609,20260727,379,93,347,401,482,6,2,3328.1400,3328.1400,3328.1400,3328.1400,1,1,2026-08-24T00:00:00.000
2423,20260810,20260630,45,220,33,186,135,2,4,3329.5100,3329.5100,3329.5100,3329.5100,1,1,2026-08-24T00:00:00.000
2424,20260629,20260628,393,24,483,395,21,6,1,3330.8800,3330.8800,3330.8800,3330.8800,1,1,2026-08-24T00:00:00.000
2425,20260621,20260708,90,268,271,42,373,7,2,3332.2500,3332.2500,3332.2500,3332.2500,1,1,2026-08-24T00:00:00.000
2426,20260707,20260721,315,130,214,248,427,7,5,3333.6200,3333.6200,3333.6200,3333.6200,1,1,2026-08-24T00:00:00.000
2427,20260727,20260617,256,264,489,476,131,7,4,3334.9900,3334.9900,3334.9900,3334.9900,1,1,2026-08-24T00:00:00.000
2428,20260730,20260721,67,129,436,32,429,1,2,3336.3600,3336.3600,3336.3600,3336.3600,1,1,2026-08-24T00:00:00.000
2429,20260703,20260615,220,66,185,374,32,3,1,3337.7300,3337.7300,3337.7300,3337.7300,1,1,2026-08-24T00:00:00.000
2430,20260727,20260701,233,59,153,61,369,1,2,3339.1000,3339.1000,3339.1000,3339.1000,1,1,2026-08-24T00:00:00.000
2431,20260610,20260714,458,150,345,136,80,7,5,3340.4700,3340.4700,3340.4700,3340.4700,1,1,2026-08-24T00:00:00.000
2432,20260812,20260810,440,51,274,316,245,6,5,3341.8400,3341.8400,3341.8400,3341.8400,1,1,2026-08-24T00:00:00.000
2433,20260721,20260713,318,320,120,206,491,2,2,3343.2100,3343.2100,3343.2100,3343.2100,1,1,2026-08-24T00:00:00.000
2434,20260615,20260708,236,249,138,245,204,6,3,3344.5800,3344.5800,3344.5800,3344.5800,1,1,2026-08-24T00:00:00.000
