FinancePurchasePriceVarianceKey,PostingDateKey,InvoiceDateKey,ProductKey,PlantKey,SupplierKey,CostCenterKey,FinanceCostElementDetailKey,FinanceVarianceTypeKey,CurrencyKey,SupplierInvoiceNumber,PurchaseOrderNumber,InvoiceQuantity,StandardCostAmount,ActualPriceAmount,PurchasePriceVarianceAmount,SourceSystemKey,BatchId,LoadedAtUtc
1720,20260704,20260621,462,204,153,143,472,19,1,FPPV001720,FPPV001720,204.1000,2366.4000,2366.4000,2366.4000,1,1,2026-08-24T00:00:00.000
1721,20260712,20260810,158,57,418,461,407,12,1,FPPV001721,FPPV001721,204.8000,2367.7700,2367.7700,2367.7700,1,1,2026-08-24T00:00:00.000
1722,20260628,20260623,481,230,371,134,98,13,1,FPPV001722,FPPV001722,205.5000,2369.1400,2369.1400,2369.1400,1,1,2026-08-24T00:00:00.000
1723,20260603,20260728,456,209,2,456,18,10,2,FPPV001723,FPPV001723,206.2000,2370.5100,2370.5100,2370.5100,1,1,2026-08-24T00:00:00.000
1724,20260728,20260705,327,116,44,214,282,11,1,FPPV001724,FPPV001724,206.9000,2371.8800,2371.8800,2371.8800,1,1,2026-08-24T00:00:00.000
1725,20260604,20260710,311,2,346,310,45,1,1,FPPV001725,FPPV001725,207.6000,2373.2500,2373.2500,2373.2500,1,1,2026-08-24T00:00:00.000
1726,20260721,20260707,31,229,445,5,126,8,5,FPPV001726,FPPV001726,208.3000,2374.6200,2374.6200,2374.6200,1,1,2026-08-24T00:00:00.000
1727,20260801,20260815,221,140,487,422,51,8,1,FPPV001727,FPPV001727,209.0000,2375.9900,2375.9900,2375.9900,1,1,2026-08-24T00:00:00.000
1728,20260617,20260621,231,179,82,125,20,14,4,FPPV001728,FPPV001728,209.7000,2377.3600,2377.3600,2377.3600,1,1,2026-08-24T00:00:00.000
1729,20260815,20260807,473,123,174,472,143,14,3,FPPV001729,FPPV001729,210.4000,2378.7300,2378.7300,2378.7300,1,1,2026-08-24T00:00:00.000
1730,20260620,20260824,375,300,231,224,286,17,4,FPPV001730,FPPV001730,211.1000,2380.1000,2380.1000,2380.1000,1,1,2026-08-24T00:00:00.000
1731,20260810,20260601,251,186,402,494,9,16,5,FPPV001731,FPPV001731,211.8000,2381.4700,2381.4700,2381.4700,1,1,2026-08-24T00:00:00.000
1732,20260820,20260713,284,253,69,494,204,20,2,FPPV001732,FPPV001732,212.5000,2382.8400,2382.8400,2382.8400,1,1,2026-08-24T00:00:00.000
1733,20260804,20260725,113,296,401,500,82,15,2,FPPV001733,FPPV001733,213.2000,2384.2100,2384.2100,2384.2100,1,1,2026-08-24T00:00:00.000
1734,20260823,20260613,300,229,265,-1,29,15,3,FPPV001734,FPPV001734,213.9000,2385.5800,2385.5800,2385.5800,1,1,2026-08-24T00:00:00.000
1735,20260806,20260527,402,104,204,185,492,6,5,FPPV001735,FPPV001735,214.6000,2386.9500,2386.9500,2386.9500,1,1,2026-08-24T00:00:00.000
1736,20260710,20260726,59,137,366,185,351,8,5,FPPV001736,FPPV001736,215.3000,2388.3200,2388.3200,2388.3200,1,1,2026-08-24T00:00:00.000
1737,20260626,20260716,164,37,84,128,295,13,2,FPPV001737,FPPV001737,216.0000,2389.6900,2389.6900,2389.6900,1,1,2026-08-24T00:00:00.000
1738,20260701,20260604,180,116,453,121,116,14,3,FPPV001738,FPPV001738,216.7000,2391.0600,2391.0600,2391.0600,1,1,2026-08-24T00:00:00.000
1739,20260702,20260621,446,316,420,495,144,16,4,FPPV001739,FPPV001739,217.4000,2392.4300,2392.4300,2392.4300,1,1,2026-08-24T00:00:00.000
1740,20260708,20260811,212,51,355,470,253,18,3,FPPV001740,FPPV001740,218.1000,2393.8000,2393.8000,2393.8000,1,1,2026-08-24T00:00:00.000
1741,20260813,20260729,437,318,98,173,310,2,1,FPPV001741,FPPV001741,218.8000,2395.1700,2395.1700,2395.1700,1,1,2026-08-24T00:00:00.000
1742,20260816,20260725,47,15,109,322,293,14,2,FPPV001742,FPPV001742,219.5000,2396.5400,2396.5400,2396.5400,1,1,2026-08-24T00:00:00.000
1743,20260616,20260612,74,211,159,318,71,7,4,FPPV001743,FPPV001743,220.2000,2397.9100,2397.9100,2397.9100,1,1,2026-08-24T00:00:00.000
1744,20260612,20260814,392,307,270,493,499,8,1,FPPV001744,FPPV001744,220.9000,2399.2800,2399.2800,2399.2800,1,1,2026-08-24T00:00:00.000
1745,20260626,20260628,350,87,332,289,361,2,4,FPPV001745,FPPV001745,221.6000,2400.6500,2400.6500,2400.6500,1,1,2026-08-24T00:00:00.000
1746,20260801,20260606,215,271,53,106,475,11,1,FPPV001746,FPPV001746,222.3000,2402.0200,2402.0200,2402.0200,1,1,2026-08-24T00:00:00.000
1747,20260611,20260702,483,147,212,411,145,8,3,FPPV001747,FPPV001747,223.0000,2403.3900,2403.3900,2403.3900,1,1,2026-08-24T00:00:00.000
1748,20260617,20260810,92,234,277,13,79,12,1,FPPV001748,FPPV001748,223.7000,2404.7600,2404.7600,2404.7600,1,1,2026-08-24T00:00:00.000
1749,20260613,20260531,297,288,366,473,70,4,5,FPPV001749,FPPV001749,224.4000,2406.1300,2406.1300,2406.1300,1,1,2026-08-24T00:00:00.000
1750,20260628,20260619,160,247,152,180,187,17,4,FPPV001750,FPPV001750,225.1000,2407.5000,2407.5000,2407.5000,1,1,2026-08-24T00:00:00.000
1751,20260617,20260822,107,298,67,-1,346,6,5,FPPV001751,FPPV001751,225.8000,2408.8700,2408.8700,2408.8700,1,1,2026-08-24T00:00:00.000
1752,20260707,20260611,47,237,54,68,326,5,4,FPPV001752,FPPV001752,226.5000,2410.2400,2410.2400,2410.2400,1,1,2026-08-24T00:00:00.000
1753,20260821,20260701,267,271,363,262,458,12,4,FPPV001753,FPPV001753,227.2000,2411.6100,2411.6100,2411.6100,1,1,2026-08-24T00:00:00.000
1754,20260613,20260801,98,137,9,424,166,11,3,FPPV001754,FPPV001754,227.9000,2412.9800,2412.9800,2412.9800,1,1,2026-08-24T00:00:00.000
1755,20260702,20260819,213,217,91,485,366,10,2,FPPV001755,FPPV001755,228.6000,2414.3500,2414.3500,2414.3500,1,1,2026-08-24T00:00:00.000
1756,20260719,20260704,137,67,286,237,146,10,3,FPPV001756,FPPV001756,229.3000,2415.7200,2415.7200,2415.7200,1,1,2026-08-24T00:00:00.000
1757,20260608,20260705,184,89,254,473,500,12,5,FPPV001757,FPPV001757,230.0000,2417.0900,2417.0900,2417.0900,1,1,2026-08-24T00:00:00.000
1758,20260820,20260622,433,216,230,249,23,19,3,FPPV001758,FPPV001758,230.7000,2418.4600,2418.4600,2418.4600,1,1,2026-08-24T00:00:00.000
1759,20260819,20260629,369,231,375,87,481,18,3,FPPV001759,FPPV001759,231.4000,2419.8300,2419.8300,2419.8300,1,1,2026-08-24T00:00:00.000
1760,20260802,20260819,7,306,271,378,309,10,1,FPPV001760,FPPV001760,232.1000,2421.2000,2421.2000,2421.2000,1,1,2026-08-24T00:00:00.000
1761,20260721,20260711,59,307,319,180,420,6,3,FPPV001761,FPPV001761,232.8000,2422.5700,2422.5700,2422.5700,1,1,2026-08-24T00:00:00.000
1762,20260718,20260817,168,345,176,77,239,17,2,FPPV001762,FPPV001762,233.5000,2423.9400,2423.9400,2423.9400,1,1,2026-08-24T00:00:00.000
1763,20260721,20260714,204,96,437,147,321,8,4,FPPV001763,FPPV001763,234.2000,2425.3100,2425.3100,2425.3100,1,1,2026-08-24T00:00:00.000
1764,20260803,20260726,387,320,61,302,165,20,3,FPPV001764,FPPV001764,234.9000,2426.6800,2426.6800,2426.6800,1,1,2026-08-24T00:00:00.000
1765,20260630,20260704,58,91,397,252,475,8,3,FPPV001765,FPPV001765,235.6000,2428.0500,2428.0500,2428.0500,1,1,2026-08-24T00:00:00.000
1766,20260713,20260723,211,186,150,15,299,15,5,FPPV001766,FPPV001766,236.3000,2429.4200,2429.4200,2429.4200,1,1,2026-08-24T00:00:00.000
1767,20260602,20260709,418,282,468,104,164,17,4,FPPV001767,FPPV001767,237.0000,2430.7900,2430.7900,2430.7900,1,1,2026-08-24T00:00:00.000
1768,20260721,20260716,99,82,483,-1,5,9,1,FPPV001768,FPPV001768,237.7000,2432.1600,2432.1600,2432.1600,1,1,2026-08-24T00:00:00.000
1769,20260602,20260703,463,212,290,75,43,5,2,FPPV001769,FPPV001769,238.4000,2433.5300,2433.5300,2433.5300,1,1,2026-08-24T00:00:00.000
1770,20260601,20260712,492,240,297,308,180,2,5,FPPV001770,FPPV001770,239.1000,2434.9000,2434.9000,2434.9000,1,1,2026-08-24T00:00:00.000
1771,20260617,20260607,78,197,223,486,11,4,5,FPPV001771,FPPV001771,239.8000,2436.2700,2436.2700,2436.2700,1,1,2026-08-24T00:00:00.000
1772,20260804,20260610,89,189,365,399,202,8,2,FPPV001772,FPPV001772,240.5000,2437.6400,2437.6400,2437.6400,1,1,2026-08-24T00:00:00.000
1773,20260813,20260601,97,215,468,176,80,15,4,FPPV001773,FPPV001773,241.2000,2439.0100,2439.0100,2439.0100,1,1,2026-08-24T00:00:00.000
1774,20260609,20260709,332,41,16,97,28,19,3,FPPV001774,FPPV001774,241.9000,2440.3800,2440.3800,2440.3800,1,1,2026-08-24T00:00:00.000
1775,20260801,20260719,249,253,25,77,122,4,2,FPPV001775,FPPV001775,242.6000,2441.7500,2441.7500,2441.7500,1,1,2026-08-24T00:00:00.000
1776,20260702,20260716,158,118,366,150,76,18,2,FPPV001776,FPPV001776,243.3000,2443.1200,2443.1200,2443.1200,1,1,2026-08-24T00:00:00.000
1777,20260615,20260607,481,330,463,321,221,10,1,FPPV001777,FPPV001777,244.0000,2444.4900,2444.4900,2444.4900,1,1,2026-08-24T00:00:00.000
1778,20260715,20260706,344,299,375,363,442,13,5,FPPV001778,FPPV001778,244.7000,2445.8600,2445.8600,2445.8600,1,1,2026-08-24T00:00:00.000
1779,20260803,20260714,314,97,330,77,48,2,3,FPPV001779,FPPV001779,245.4000,2447.2300,2447.2300,2447.2300,1,1,2026-08-24T00:00:00.000
1780,20260627,20260808,218,224,19,18,281,3,2,FPPV001780,FPPV001780,246.1000,2448.6000,2448.6000,2448.6000,1,1,2026-08-24T00:00:00.000
1781,20260817,20260811,64,271,246,290,478,3,5,FPPV001781,FPPV001781,246.8000,2449.9700,2449.9700,2449.9700,1,1,2026-08-24T00:00:00.000
1782,20260808,20260607,182,17,380,256,448,4,3,FPPV001782,FPPV001782,247.5000,2451.3400,2451.3400,2451.3400,1,1,2026-08-24T00:00:00.000
1783,20260822,20260601,335,27,396,225,216,6,2,FPPV001783,FPPV001783,248.2000,2452.7100,2452.7100,2452.7100,1,1,2026-08-24T00:00:00.000
1784,20260620,20260704,177,26,295,154,38,6,1,FPPV001784,FPPV001784,248.9000,2454.0800,2454.0800,2454.0800,1,1,2026-08-24T00:00:00.000
1785,20260727,20260821,495,216,153,-1,196,16,3,FPPV001785,FPPV001785,249.6000,2455.4500,2455.4500,2455.4500,1,1,2026-08-24T00:00:00.000
1786,20260609,20260817,370,105,83,46,155,19,4,FPPV001786,FPPV001786,250.3000,2456.8200,2456.8200,2456.8200,1,1,2026-08-24T00:00:00.000
1787,20260614,20260806,390,4,363,493,359,7,5,FPPV001787,FPPV001787,251.0000,2458.1900,2458.1900,2458.1900,1,1,2026-08-24T00:00:00.000
1788,20260711,20260719,156,250,25,436,480,14,4,FPPV001788,FPPV001788,251.7000,2459.5600,2459.5600,2459.5600,1,1,2026-08-24T00:00:00.000
1789,20260719,20260809,176,58,218,420,239,2,3,FPPV001789,FPPV001789,252.4000,2460.9300,2460.9300,2460.9300,1,1,2026-08-24T00:00:00.000
1790,20260811,20260605,174,189,173,413,473,13,1,FPPV001790,FPPV001790,253.1000,2462.3000,2462.3000,2462.3000,1,1,2026-08-24T00:00:00.000
1791,20260606,20260609,124,68,167,241,30,19,2,FPPV001791,FPPV001791,253.8000,2463.6700,2463.6700,2463.6700,1,1,2026-08-24T00:00:00.000
1792,20260820,20260717,130,72,175,375,494,7,2,FPPV001792,FPPV001792,254.5000,2465.0400,2465.0400,2465.0400,1,1,2026-08-24T00:00:00.000
1793,20260620,20260717,334,343,321,217,161,11,5,FPPV001793,FPPV001793,255.2000,2466.4100,2466.4100,2466.4100,1,1,2026-08-24T00:00:00.000
1794,20260801,20260622,202,118,51,421,493,11,5,FPPV001794,FPPV001794,255.9000,2467.7800,2467.7800,2467.7800,1,1,2026-08-24T00:00:00.000
1795,20260717,20260809,308,132,113,156,270,20,3,FPPV001795,FPPV001795,256.6000,2469.1500,2469.1500,2469.1500,1,1,2026-08-24T00:00:00.000
1796,20260823,20260709,499,59,247,409,336,16,5,FPPV001796,FPPV001796,257.3000,2470.5200,2470.5200,2470.5200,1,1,2026-08-24T00:00:00.000
1797,20260822,20260627,90,300,285,471,213,10,1,FPPV001797,FPPV001797,258.0000,2471.8900,2471.8900,2471.8900,1,1,2026-08-24T00:00:00.000
1798,20260603,20260819,85,105,227,357,439,8,3,FPPV001798,FPPV001798,258.7000,2473.2600,2473.2600,2473.2600,1,1,2026-08-24T00:00:00.000
1799,20260527,20260724,132,76,16,354,164,8,2,FPPV001799,FPPV001799,259.4000,2474.6300,2474.6300,2474.6300,1,1,2026-08-24T00:00:00.000
1800,20260619,20260711,65,131,130,100,19,7,2,FPPV001800,FPPV001800,260.1000,2476.0000,2476.0000,2476.0000,1,1,2026-08-24T00:00:00.000
1801,20260810,20260702,120,225,385,430,386,14,2,FPPV001801,FPPV001801,260.8000,2477.3700,2477.3700,2477.3700,1,1,2026-08-24T00:00:00.000
1802,20260818,20260818,27,201,15,-1,42,17,2,FPPV001802,FPPV001802,261.5000,2478.7400,2478.7400,2478.7400,1,1,2026-08-24T00:00:00.000
1803,20260702,20260717,385,297,85,214,281,4,4,FPPV001803,FPPV001803,262.2000,2480.1100,2480.1100,2480.1100,1,1,2026-08-24T00:00:00.000
1804,20260717,20260820,356,303,142,317,90,18,3,FPPV001804,FPPV001804,262.9000,2481.4800,2481.4800,2481.4800,1,1,2026-08-24T00:00:00.000
1805,20260621,20260717,443,258,137,500,263,15,3,FPPV001805,FPPV001805,263.6000,2482.8500,2482.8500,2482.8500,1,1,2026-08-24T00:00:00.000
1806,20260822,20260824,142,289,388,139,93,14,4,FPPV001806,FPPV001806,264.3000,2484.2200,2484.2200,2484.2200,1,1,2026-08-24T00:00:00.000
1807,20260819,20260624,134,332,153,411,58,13,3,FPPV001807,FPPV001807,265.0000,2485.5900,2485.5900,2485.5900,1,1,2026-08-24T00:00:00.000
1808,20260610,20260529,370,113,46,381,278,16,1,FPPV001808,FPPV001808,265.7000,2486.9600,2486.9600,2486.9600,1,1,2026-08-24T00:00:00.000
1809,20260703,20260626,323,257,306,365,462,12,4,FPPV001809,FPPV001809,266.4000,2488.3300,2488.3300,2488.3300,1,1,2026-08-24T00:00:00.000
1810,20260612,20260804,56,187,10,460,331,10,5,FPPV001810,FPPV001810,267.1000,2489.7000,2489.7000,2489.7000,1,1,2026-08-24T00:00:00.000
1811,20260708,20260804,301,177,439,242,228,13,1,FPPV001811,FPPV001811,267.8000,2491.0700,2491.0700,2491.0700,1,1,2026-08-24T00:00:00.000
1812,20260801,20260621,14,70,39,91,264,5,3,FPPV001812,FPPV001812,268.5000,2492.4400,2492.4400,2492.4400,1,1,2026-08-24T00:00:00.000
1813,20260715,20260603,445,113,404,54,87,5,1,FPPV001813,FPPV001813,269.2000,2493.8100,2493.8100,2493.8100,1,1,2026-08-24T00:00:00.000
1814,20260529,20260722,182,272,150,428,408,18,3,FPPV001814,FPPV001814,269.9000,2495.1800,2495.1800,2495.1800,1,1,2026-08-24T00:00:00.000
1815,20260809,20260529,57,304,250,308,117,8,3,FPPV001815,FPPV001815,270.6000,2496.5500,2496.5500,2496.5500,1,1,2026-08-24T00:00:00.000
1816,20260704,20260814,114,164,477,107,47,19,3,FPPV001816,FPPV001816,271.3000,2497.9200,2497.9200,2497.9200,1,1,2026-08-24T00:00:00.000
1817,20260718,20260812,478,62,288,107,12,15,3,FPPV001817,FPPV001817,272.0000,2499.2900,2499.2900,2499.2900,1,1,2026-08-24T00:00:00.000
1818,20260729,20260724,459,117,423,447,107,6,5,FPPV001818,FPPV001818,272.7000,2500.6600,2500.6600,2500.6600,1,1,2026-08-24T00:00:00.000
1819,20260629,20260811,70,260,124,-1,419,19,1,FPPV001819,FPPV001819,273.4000,2502.0300,2502.0300,2502.0300,1,1,2026-08-24T00:00:00.000
1820,20260818,20260715,365,278,323,211,416,15,1,FPPV001820,FPPV001820,274.1000,2503.4000,2503.4000,2503.4000,1,1,2026-08-24T00:00:00.000
1821,20260614,20260624,108,97,498,148,82,20,3,FPPV001821,FPPV001821,274.8000,2504.7700,2504.7700,2504.7700,1,1,2026-08-24T00:00:00.000
1822,20260622,20260816,476,35,261,304,331,20,4,FPPV001822,FPPV001822,275.5000,2506.1400,2506.1400,2506.1400,1,1,2026-08-24T00:00:00.000
1823,20260724,20260806,237,136,468,75,29,18,5,FPPV001823,FPPV001823,276.2000,2507.5100,2507.5100,2507.5100,1,1,2026-08-24T00:00:00.000
1824,20260802,20260630,93,79,291,148,355,18,5,FPPV001824,FPPV001824,276.9000,2508.8800,2508.8800,2508.8800,1,1,2026-08-24T00:00:00.000
1825,20260627,20260611,37,292,251,295,45,5,5,FPPV001825,FPPV001825,277.6000,2510.2500,2510.2500,2510.2500,1,1,2026-08-24T00:00:00.000
1826,20260602,20260812,371,127,377,57,149,2,4,FPPV001826,FPPV001826,278.3000,2511.6200,2511.6200,2511.6200,1,1,2026-08-24T00:00:00.000
1827,20260705,20260610,240,114,243,82,488,20,1,FPPV001827,FPPV001827,279.0000,2512.9900,2512.9900,2512.9900,1,1,2026-08-24T00:00:00.000
1828,20260629,20260706,190,77,87,167,393,18,4,FPPV001828,FPPV001828,279.7000,2514.3600,2514.3600,2514.3600,1,1,2026-08-24T00:00:00.000
1829,20260727,20260620,226,282,305,261,456,14,5,FPPV001829,FPPV001829,280.4000,2515.7300,2515.7300,2515.7300,1,1,2026-08-24T00:00:00.000
1830,20260807,20260729,240,273,105,209,191,5,2,FPPV001830,FPPV001830,281.1000,2517.1000,2517.1000,2517.1000,1,1,2026-08-24T00:00:00.000
1831,20260819,20260603,77,177,71,147,274,19,2,FPPV001831,FPPV001831,281.8000,2518.4700,2518.4700,2518.4700,1,1,2026-08-24T00:00:00.000
1832,20260603,20260609,404,85,153,229,213,8,4,FPPV001832,FPPV001832,282.5000,2519.8400,2519.8400,2519.8400,1,1,2026-08-24T00:00:00.000
1833,20260718,20260606,437,331,5,451,202,13,2,FPPV001833,FPPV001833,283.2000,2521.2100,2521.2100,2521.2100,1,1,2026-08-24T00:00:00.000
1834,20260623,20260614,84,30,487,92,204,17,5,FPPV001834,FPPV001834,283.9000,2522.5800,2522.5800,2522.5800,1,1,2026-08-24T00:00:00.000
1835,20260530,20260530,348,62,247,244,1,10,4,FPPV001835,FPPV001835,284.6000,2523.9500,2523.9500,2523.9500,1,1,2026-08-24T00:00:00.000
1836,20260709,20260617,75,116,186,-1,165,13,2,FPPV001836,FPPV001836,285.3000,2525.3200,2525.3200,2525.3200,1,1,2026-08-24T00:00:00.000
1837,20260620,20260629,138,175,73,313,295,20,5,FPPV001837,FPPV001837,286.0000,2526.6900,2526.6900,2526.6900,1,1,2026-08-24T00:00:00.000
1838,20260724,20260703,140,214,121,337,312,11,2,FPPV001838,FPPV001838,286.7000,2528.0600,2528.0600,2528.0600,1,1,2026-08-24T00:00:00.000
1839,20260811,20260728,360,135,345,149,50,20,2,FPPV001839,FPPV001839,287.4000,2529.4300,2529.4300,2529.4300,1,1,2026-08-24T00:00:00.000
1840,20260814,20260626,138,96,2,280,287,5,5,FPPV001840,FPPV001840,288.1000,2530.8000,2530.8000,2530.8000,1,1,2026-08-24T00:00:00.000
1841,20260702,20260529,18,65,35,81,237,11,2,FPPV001841,FPPV001841,288.8000,2532.1700,2532.1700,2532.1700,1,1,2026-08-24T00:00:00.000
1842,20260819,20260616,335,292,355,422,290,6,1,FPPV001842,FPPV001842,289.5000,2533.5400,2533.5400,2533.5400,1,1,2026-08-24T00:00:00.000
1843,20260610,20260801,479,28,292,403,4,16,1,FPPV001843,FPPV001843,290.2000,2534.9100,2534.9100,2534.9100,1,1,2026-08-24T00:00:00.000
1844,20260530,20260806,297,287,48,238,150,15,4,FPPV001844,FPPV001844,290.9000,2536.2800,2536.2800,2536.2800,1,1,2026-08-24T00:00:00.000
1845,20260610,20260707,449,157,358,240,403,9,4,FPPV001845,FPPV001845,291.6000,2537.6500,2537.6500,2537.6500,1,1,2026-08-24T00:00:00.000
1846,20260806,20260621,97,170,382,317,222,13,2,FPPV001846,FPPV001846,292.3000,2539.0200,2539.0200,2539.0200,1,1,2026-08-24T00:00:00.000
1847,20260702,20260611,31,124,238,195,433,18,2,FPPV001847,FPPV001847,293.0000,2540.3900,2540.3900,2540.3900,1,1,2026-08-24T00:00:00.000
1848,20260608,20260820,128,210,198,251,455,4,2,FPPV001848,FPPV001848,293.7000,2541.7600,2541.7600,2541.7600,1,1,2026-08-24T00:00:00.000
1849,20260605,20260821,339,88,165,169,81,20,2,FPPV001849,FPPV001849,294.4000,2543.1300,2543.1300,2543.1300,1,1,2026-08-24T00:00:00.000
1850,20260715,20260610,98,295,217,229,263,5,2,FPPV001850,FPPV001850,295.1000,2544.5000,2544.5000,2544.5000,1,1,2026-08-24T00:00:00.000
1851,20260613,20260730,466,131,371,198,366,6,1,FPPV001851,FPPV001851,295.8000,2545.8700,2545.8700,2545.8700,1,1,2026-08-24T00:00:00.000
1852,20260818,20260625,311,38,67,149,294,8,1,FPPV001852,FPPV001852,296.5000,2547.2400,2547.2400,2547.2400,1,1,2026-08-24T00:00:00.000
1853,20260606,20260821,362,255,129,-1,303,20,3,FPPV001853,FPPV001853,297.2000,2548.6100,2548.6100,2548.6100,1,1,2026-08-24T00:00:00.000
1854,20260622,20260603,171,70,194,409,395,5,1,FPPV001854,FPPV001854,297.9000,2549.9800,2549.9800,2549.9800,1,1,2026-08-24T00:00:00.000
1855,20260715,20260808,117,300,268,205,80,8,2,FPPV001855,FPPV001855,298.6000,2551.3500,2551.3500,2551.3500,1,1,2026-08-24T00:00:00.000
1856,20260730,20260716,127,158,406,117,28,6,2,FPPV001856,FPPV001856,299.3000,2552.7200,2552.7200,2552.7200,1,1,2026-08-24T00:00:00.000
1857,20260602,20260803,264,7,248,89,231,1,2,FPPV001857,FPPV001857,300.0000,2554.0900,2554.0900,2554.0900,1,1,2026-08-24T00:00:00.000
1858,20260620,20260619,229,314,182,456,382,12,4,FPPV001858,FPPV001858,300.7000,2555.4600,2555.4600,2555.4600,1,1,2026-08-24T00:00:00.000
1859,20260712,20260612,293,206,105,246,490,7,1,FPPV001859,FPPV001859,301.4000,2556.8300,2556.8300,2556.8300,1,1,2026-08-24T00:00:00.000
1860,20260713,20260709,116,245,479,410,367,11,1,FPPV001860,FPPV001860,302.1000,2558.2000,2558.2000,2558.2000,1,1,2026-08-24T00:00:00.000
1861,20260716,20260824,458,140,24,216,347,8,5,FPPV001861,FPPV001861,302.8000,2559.5700,2559.5700,2559.5700,1,1,2026-08-24T00:00:00.000
1862,20260702,20260811,17,193,367,327,75,16,3,FPPV001862,FPPV001862,303.5000,2560.9400,2560.9400,2560.9400,1,1,2026-08-24T00:00:00.000
1863,20260720,20260811,164,335,385,207,255,12,3,FPPV001863,FPPV001863,304.2000,2562.3100,2562.3100,2562.3100,1,1,2026-08-24T00:00:00.000
1864,20260806,20260710,332,192,460,428,9,15,5,FPPV001864,FPPV001864,304.9000,2563.6800,2563.6800,2563.6800,1,1,2026-08-24T00:00:00.000
1865,20260820,20260726,205,181,451,263,293,20,1,FPPV001865,FPPV001865,305.6000,2565.0500,2565.0500,2565.0500,1,1,2026-08-24T00:00:00.000
1866,20260808,20260623,318,187,460,240,160,18,1,FPPV001866,FPPV001866,306.3000,2566.4200,2566.4200,2566.4200,1,1,2026-08-24T00:00:00.000
1867,20260710,20260707,285,84,457,321,269,4,2,FPPV001867,FPPV001867,307.0000,2567.7900,2567.7900,2567.7900,1,1,2026-08-24T00:00:00.000
1868,20260820,20260703,248,193,189,57,192,6,5,FPPV001868,FPPV001868,307.7000,2569.1600,2569.1600,2569.1600,1,1,2026-08-24T00:00:00.000
1869,20260823,20260716,475,46,394,472,268,10,1,FPPV001869,FPPV001869,308.4000,2570.5300,2570.5300,2570.5300,1,1,2026-08-24T00:00:00.000
1870,20260808,20260731,64,143,199,-1,446,3,5,FPPV001870,FPPV001870,309.1000,2571.9000,2571.9000,2571.9000,1,1,2026-08-24T00:00:00.000
1871,20260609,20260804,277,22,210,212,425,3,4,FPPV001871,FPPV001871,309.8000,2573.2700,2573.2700,2573.2700,1,1,2026-08-24T00:00:00.000
1872,20260611,20260819,475,287,364,364,383,12,1,FPPV001872,FPPV001872,310.5000,2574.6400,2574.6400,2574.6400,1,1,2026-08-24T00:00:00.000
1873,20260620,20260814,33,126,420,22,255,16,4,FPPV001873,FPPV001873,311.2000,2576.0100,2576.0100,2576.0100,1,1,2026-08-24T00:00:00.000
1874,20260606,20260806,227,88,220,104,357,6,4,FPPV001874,FPPV001874,311.9000,2577.3800,2577.3800,2577.3800,1,1,2026-08-24T00:00:00.000
1875,20260801,20260717,405,63,290,348,165,2,3,FPPV001875,FPPV001875,312.6000,2578.7500,2578.7500,2578.7500,1,1,2026-08-24T00:00:00.000
1876,20260721,20260803,145,17,112,99,310,18,4,FPPV001876,FPPV001876,313.3000,2580.1200,2580.1200,2580.1200,1,1,2026-08-24T00:00:00.000
1877,20260601,20260726,200,9,165,176,126,15,4,FPPV001877,FPPV001877,314.0000,2581.4900,2581.4900,2581.4900,1,1,2026-08-24T00:00:00.000
1878,20260724,20260820,1,138,20,335,330,6,2,FPPV001878,FPPV001878,314.7000,2582.8600,2582.8600,2582.8600,1,1,2026-08-24T00:00:00.000
1879,20260810,20260629,315,276,115,453,294,11,5,FPPV001879,FPPV001879,315.4000,2584.2300,2584.2300,2584.2300,1,1,2026-08-24T00:00:00.000
1880,20260807,20260722,476,226,104,420,233,7,5,FPPV001880,FPPV001880,316.1000,2585.6000,2585.6000,2585.6000,1,1,2026-08-24T00:00:00.000
1881,20260611,20260820,304,54,9,406,103,7,5,FPPV001881,FPPV001881,316.8000,2586.9700,2586.9700,2586.9700,1,1,2026-08-24T00:00:00.000
1882,20260716,20260814,297,13,4,373,362,3,4,FPPV001882,FPPV001882,317.5000,2588.3400,2588.3400,2588.3400,1,1,2026-08-24T00:00:00.000
