SafetyNearMissKey,ObservedDateKey,SubmittedDateKey,ObservedTimeOfDayKey,PlantKey,WorkCenterKey,ReporterEmployeeKey,SafetyIncidentTypeKey,SafetyHazardConditionKey,SafetyIncidentStatusKey,SeverityKey,NearMissNumber,ObservationCount,PotentialRiskScore,SourceSystemKey,BatchId,LoadedAtUtc
1198,20260722,20260812,26760,80,87,5,375,436,2,3,SNM001198,199,199.00,1,1,2026-08-24T00:00:00.000
1199,20260717,20260625,29400,237,287,323,61,39,1,5,SNM001199,200,200.00,1,1,2026-08-24T00:00:00.000
1200,20260608,20260624,71040,13,357,223,212,95,4,2,SNM001200,201,201.00,1,1,2026-08-24T00:00:00.000
1201,20260612,20260621,23580,106,315,92,432,136,4,4,SNM001201,202,202.00,1,1,2026-08-24T00:00:00.000
1202,20260609,20260714,64860,339,17,498,33,190,1,2,SNM001202,203,203.00,1,1,2026-08-24T00:00:00.000
1203,20260612,20260624,28260,248,138,264,344,319,7,5,SNM001203,204,204.00,1,1,2026-08-24T00:00:00.000
1204,20260718,20260529,31080,176,272,75,149,130,4,1,SNM001204,205,205.00,1,1,2026-08-24T00:00:00.000
1205,20260713,20260621,52560,299,338,44,35,402,5,5,SNM001205,206,206.00,1,1,2026-08-24T00:00:00.000
1206,20260701,20260810,47460,43,392,338,73,301,2,4,SNM001206,207,207.00,1,1,2026-08-24T00:00:00.000
1207,20260819,20260824,46200,214,-1,-1,224,212,1,5,SNM001207,208,208.00,1,1,2026-08-24T00:00:00.000
1208,20260606,20260618,83160,207,473,205,153,121,7,4,SNM001208,209,209.00,1,1,2026-08-24T00:00:00.000
1209,20260818,20260813,1560,94,65,24,8,293,6,1,SNM001209,210,210.00,1,1,2026-08-24T00:00:00.000
1210,20260713,20260531,67140,262,401,215,201,40,1,2,SNM001210,211,211.00,1,1,2026-08-24T00:00:00.000
1211,20260808,20260814,21720,150,314,354,46,120,7,2,SNM001211,212,212.00,1,1,2026-08-24T00:00:00.000
1212,20260605,20260725,4260,120,27,246,236,54,2,5,SNM001212,213,213.00,1,1,2026-08-24T00:00:00.000
1213,20260728,20260704,34020,292,4,337,17,56,8,1,SNM001213,214,214.00,1,1,2026-08-24T00:00:00.000
1214,20260630,20260809,54600,53,469,165,67,329,5,4,SNM001214,215,215.00,1,1,2026-08-24T00:00:00.000
1215,20260610,20260620,33000,25,176,459,277,23,5,3,SNM001215,216,216.00,1,1,2026-08-24T00:00:00.000
1216,20260527,20260816,26760,37,171,290,164,365,1,3,SNM001216,217,217.00,1,1,2026-08-24T00:00:00.000
1217,20260824,20260731,7140,322,185,49,26,379,7,3,SNM001217,218,218.00,1,1,2026-08-24T00:00:00.000
1218,20260607,20260721,25620,293,434,252,41,52,8,5,SNM001218,219,219.00,1,1,2026-08-24T00:00:00.000
1219,20260603,20260714,36900,204,224,152,164,48,6,5,SNM001219,220,220.00,1,1,2026-08-24T00:00:00.000
1220,20260531,20260608,55260,303,335,271,233,13,1,5,SNM001220,221,221.00,1,1,2026-08-24T00:00:00.000
1221,20260727,20260710,58380,272,287,471,149,492,1,1,SNM001221,222,222.00,1,1,2026-08-24T00:00:00.000
1222,20260609,20260624,9900,280,163,60,255,196,7,4,SNM001222,223,223.00,1,1,2026-08-24T00:00:00.000
1223,20260712,20260823,21060,102,436,170,24,306,5,4,SNM001223,224,224.00,1,1,2026-08-24T00:00:00.000
1224,20260719,20260611,5160,226,-1,-1,69,251,4,1,SNM001224,225,225.00,1,1,2026-08-24T00:00:00.000
1225,20260804,20260618,8040,228,182,495,154,272,7,3,SNM001225,226,226.00,1,1,2026-08-24T00:00:00.000
1226,20260804,20260623,80280,164,112,182,61,114,4,5,SNM001226,227,227.00,1,1,2026-08-24T00:00:00.000
1227,20260810,20260809,1560,79,194,394,104,300,8,3,SNM001227,228,228.00,1,1,2026-08-24T00:00:00.000
1228,20260628,20260604,66060,285,307,423,183,315,3,2,SNM001228,229,229.00,1,1,2026-08-24T00:00:00.000
1229,20260718,20260617,43860,286,443,189,406,357,4,5,SNM001229,230,230.00,1,1,2026-08-24T00:00:00.000
1230,20260811,20260621,31680,71,14,46,318,133,1,5,SNM001230,231,231.00,1,1,2026-08-24T00:00:00.000
1231,20260625,20260728,45180,313,300,220,39,411,3,1,SNM001231,232,232.00,1,1,2026-08-24T00:00:00.000
1232,20260808,20260705,46980,209,227,7,293,281,7,4,SNM001232,233,233.00,1,1,2026-08-24T00:00:00.000
1233,20260813,20260615,76380,46,450,465,224,222,1,3,SNM001233,234,234.00,1,1,2026-08-24T00:00:00.000
1234,20260723,20260528,13680,177,211,160,244,478,6,5,SNM001234,235,235.00,1,1,2026-08-24T00:00:00.000
1235,20260730,20260817,48480,338,186,114,175,118,2,5,SNM001235,236,236.00,1,1,2026-08-24T00:00:00.000
1236,20260603,20260626,5100,291,164,256,163,116,8,1,SNM001236,237,237.00,1,1,2026-08-24T00:00:00.000
1237,20260715,20260723,85380,87,287,439,228,227,3,5,SNM001237,238,238.00,1,1,2026-08-24T00:00:00.000
1238,20260819,20260619,78540,163,246,110,110,196,4,1,SNM001238,239,239.00,1,1,2026-08-24T00:00:00.000
1239,20260719,20260630,66420,125,484,253,322,301,7,3,SNM001239,240,240.00,1,1,2026-08-24T00:00:00.000
1240,20260821,20260805,83640,184,1,158,311,39,5,2,SNM001240,241,241.00,1,1,2026-08-24T00:00:00.000
1241,20260817,20260817,72840,39,-1,-1,332,294,1,1,SNM001241,242,242.00,1,1,2026-08-24T00:00:00.000
1242,20260611,20260801,9000,237,466,304,3,82,4,3,SNM001242,243,243.00,1,1,2026-08-24T00:00:00.000
1243,20260616,20260818,8880,73,242,411,355,499,6,5,SNM001243,244,244.00,1,1,2026-08-24T00:00:00.000
1244,20260723,20260626,53220,223,147,53,404,271,4,4,SNM001244,245,245.00,1,1,2026-08-24T00:00:00.000
1245,20260608,20260610,30300,245,216,146,215,132,8,3,SNM001245,246,246.00,1,1,2026-08-24T00:00:00.000
1246,20260801,20260716,81780,128,419,142,112,90,8,1,SNM001246,247,247.00,1,1,2026-08-24T00:00:00.000
1247,20260812,20260527,84120,349,292,400,407,220,5,2,SNM001247,248,248.00,1,1,2026-08-24T00:00:00.000
1248,20260629,20260711,69720,34,28,186,105,200,7,1,SNM001248,249,249.00,1,1,2026-08-24T00:00:00.000
1249,20260528,20260817,26040,301,425,285,432,108,8,4,SNM001249,250,250.00,1,1,2026-08-24T00:00:00.000
1250,20260618,20260703,15180,347,426,454,113,57,3,5,SNM001250,251,251.00,1,1,2026-08-24T00:00:00.000
1251,20260807,20260612,65040,192,369,69,183,16,5,1,SNM001251,252,252.00,1,1,2026-08-24T00:00:00.000
1252,20260610,20260823,64500,350,94,310,309,10,6,2,SNM001252,253,253.00,1,1,2026-08-24T00:00:00.000
1253,20260721,20260809,73560,28,34,226,237,107,3,3,SNM001253,254,254.00,1,1,2026-08-24T00:00:00.000
1254,20260626,20260625,51600,226,377,337,403,152,8,1,SNM001254,255,255.00,1,1,2026-08-24T00:00:00.000
1255,20260614,20260602,18060,145,265,217,37,498,5,5,SNM001255,256,256.00,1,1,2026-08-24T00:00:00.000
1256,20260731,20260722,71580,136,472,347,86,88,8,3,SNM001256,257,257.00,1,1,2026-08-24T00:00:00.000
1257,20260713,20260824,61080,184,301,445,91,180,4,4,SNM001257,258,258.00,1,1,2026-08-24T00:00:00.000
1258,20260708,20260719,57360,16,-1,-1,15,166,5,2,SNM001258,259,259.00,1,1,2026-08-24T00:00:00.000
1259,20260625,20260729,21120,24,475,483,147,424,4,5,SNM001259,260,260.00,1,1,2026-08-24T00:00:00.000
1260,20260614,20260801,51720,223,9,362,399,1,3,4,SNM001260,261,261.00,1,1,2026-08-24T00:00:00.000
1261,20260806,20260711,32400,98,428,254,443,347,8,3,SNM001261,262,262.00,1,1,2026-08-24T00:00:00.000
1262,20260601,20260709,22860,121,393,244,441,116,5,5,SNM001262,263,263.00,1,1,2026-08-24T00:00:00.000
1263,20260722,20260617,16620,316,369,400,76,127,3,5,SNM001263,264,264.00,1,1,2026-08-24T00:00:00.000
1264,20260706,20260529,18000,297,222,430,185,396,4,1,SNM001264,265,265.00,1,1,2026-08-24T00:00:00.000
1265,20260710,20260815,41040,176,353,352,37,353,7,4,SNM001265,266,266.00,1,1,2026-08-24T00:00:00.000
1266,20260605,20260704,41220,190,247,130,328,266,1,4,SNM001266,267,267.00,1,1,2026-08-24T00:00:00.000
1267,20260823,20260809,4140,3,296,68,147,113,6,1,SNM001267,268,268.00,1,1,2026-08-24T00:00:00.000
1268,20260801,20260816,49980,206,304,153,198,272,8,3,SNM001268,269,269.00,1,1,2026-08-24T00:00:00.000
1269,20260725,20260801,9600,126,120,107,303,176,6,1,SNM001269,270,270.00,1,1,2026-08-24T00:00:00.000
1270,20260621,20260610,40200,285,119,105,429,40,6,3,SNM001270,271,271.00,1,1,2026-08-24T00:00:00.000
1271,20260527,20260603,60240,74,340,86,169,432,8,3,SNM001271,272,272.00,1,1,2026-08-24T00:00:00.000
1272,20260719,20260818,77100,108,371,330,191,463,3,4,SNM001272,273,273.00,1,1,2026-08-24T00:00:00.000
1273,20260626,20260726,27780,177,123,248,424,112,4,1,SNM001273,274,274.00,1,1,2026-08-24T00:00:00.000
1274,20260625,20260707,60660,336,95,382,218,1,1,3,SNM001274,275,275.00,1,1,2026-08-24T00:00:00.000
1275,20260803,20260628,61560,90,-1,-1,322,163,5,4,SNM001275,276,276.00,1,1,2026-08-24T00:00:00.000
1276,20260820,20260814,17400,187,386,400,245,4,2,2,SNM001276,277,277.00,1,1,2026-08-24T00:00:00.000
1277,20260718,20260728,26160,232,458,44,354,311,4,5,SNM001277,278,278.00,1,1,2026-08-24T00:00:00.000
1278,20260710,20260627,13260,252,228,117,216,416,6,3,SNM001278,279,279.00,1,1,2026-08-24T00:00:00.000
1279,20260804,20260820,39540,191,312,21,260,216,3,2,SNM001279,280,280.00,1,1,2026-08-24T00:00:00.000
1280,20260726,20260716,6300,268,134,87,401,213,6,4,SNM001280,281,281.00,1,1,2026-08-24T00:00:00.000
1281,20260811,20260715,74880,328,225,275,423,350,5,1,SNM001281,282,282.00,1,1,2026-08-24T00:00:00.000
1282,20260715,20260629,1440,216,163,89,203,332,6,4,SNM001282,283,283.00,1,1,2026-08-24T00:00:00.000
1283,20260605,20260627,78660,293,18,352,174,452,4,1,SNM001283,284,284.00,1,1,2026-08-24T00:00:00.000
1284,20260715,20260613,85500,98,288,432,362,110,5,3,SNM001284,285,285.00,1,1,2026-08-24T00:00:00.000
1285,20260629,20260608,48600,273,168,139,404,326,3,2,SNM001285,286,286.00,1,1,2026-08-24T00:00:00.000
1286,20260618,20260820,37860,234,164,30,74,184,1,4,SNM001286,287,287.00,1,1,2026-08-24T00:00:00.000
1287,20260620,20260817,55500,179,315,28,11,381,7,4,SNM001287,288,288.00,1,1,2026-08-24T00:00:00.000
1288,20260811,20260617,9180,200,257,118,234,18,2,4,SNM001288,289,289.00,1,1,2026-08-24T00:00:00.000
1289,20260716,20260704,39600,166,36,354,203,453,2,1,SNM001289,290,290.00,1,1,2026-08-24T00:00:00.000
1290,20260709,20260803,86100,44,470,145,188,263,7,5,SNM001290,291,291.00,1,1,2026-08-24T00:00:00.000
1291,20260704,20260628,29040,147,473,98,89,254,5,4,SNM001291,292,292.00,1,1,2026-08-24T00:00:00.000
1292,20260808,20260813,53280,230,-1,-1,343,145,5,5,SNM001292,293,293.00,1,1,2026-08-24T00:00:00.000
1293,20260627,20260609,28800,324,34,400,240,325,7,2,SNM001293,294,294.00,1,1,2026-08-24T00:00:00.000
1294,20260529,20260630,67500,307,171,323,110,134,6,3,SNM001294,295,295.00,1,1,2026-08-24T00:00:00.000
1295,20260724,20260821,32160,329,328,150,181,422,6,2,SNM001295,296,296.00,1,1,2026-08-24T00:00:00.000
1296,20260626,20260815,9120,226,233,359,169,193,8,5,SNM001296,297,297.00,1,1,2026-08-24T00:00:00.000
1297,20260718,20260530,26160,272,89,96,131,189,2,3,SNM001297,298,298.00,1,1,2026-08-24T00:00:00.000
1298,20260612,20260713,64020,331,437,88,5,241,2,2,SNM001298,299,299.00,1,1,2026-08-24T00:00:00.000
1299,20260627,20260728,6600,69,378,241,206,287,3,5,SNM001299,300,300.00,1,1,2026-08-24T00:00:00.000
1300,20260726,20260730,33180,50,12,228,122,248,2,2,SNM001300,301,301.00,1,1,2026-08-24T00:00:00.000
1301,20260726,20260617,20760,157,485,214,186,413,7,5,SNM001301,302,302.00,1,1,2026-08-24T00:00:00.000
1302,20260615,20260721,30420,276,283,39,311,164,6,5,SNM001302,303,303.00,1,1,2026-08-24T00:00:00.000
1303,20260729,20260531,36240,117,148,368,209,8,3,4,SNM001303,304,304.00,1,1,2026-08-24T00:00:00.000
1304,20260615,20260804,55740,241,261,49,213,118,2,4,SNM001304,305,305.00,1,1,2026-08-24T00:00:00.000
1305,20260801,20260801,45480,102,499,241,166,459,6,1,SNM001305,306,306.00,1,1,2026-08-24T00:00:00.000
1306,20260529,20260818,46260,12,237,350,262,157,8,1,SNM001306,307,307.00,1,1,2026-08-24T00:00:00.000
1307,20260730,20260802,83460,112,251,40,284,303,6,5,SNM001307,308,308.00,1,1,2026-08-24T00:00:00.000
1308,20260529,20260609,36240,266,416,396,259,486,7,3,SNM001308,309,309.00,1,1,2026-08-24T00:00:00.000
1309,20260819,20260527,35100,135,-1,-1,273,139,8,1,SNM001309,310,310.00,1,1,2026-08-24T00:00:00.000
1310,20260602,20260729,46260,301,410,79,347,201,6,2,SNM001310,311,311.00,1,1,2026-08-24T00:00:00.000
1311,20260810,20260810,84360,246,353,455,210,397,4,5,SNM001311,312,312.00,1,1,2026-08-24T00:00:00.000
1312,20260717,20260629,62340,332,356,294,282,220,8,5,SNM001312,313,313.00,1,1,2026-08-24T00:00:00.000
1313,20260723,20260627,4380,146,365,244,120,124,6,3,SNM001313,314,314.00,1,1,2026-08-24T00:00:00.000
1314,20260824,20260605,26700,350,134,297,51,203,6,5,SNM001314,315,315.00,1,1,2026-08-24T00:00:00.000
1315,20260629,20260805,34680,200,464,15,40,434,8,4,SNM001315,316,316.00,1,1,2026-08-24T00:00:00.000
1316,20260605,20260723,44880,247,472,406,14,164,3,5,SNM001316,317,317.00,1,1,2026-08-24T00:00:00.000
1317,20260621,20260607,64920,62,408,22,129,264,3,4,SNM001317,318,318.00,1,1,2026-08-24T00:00:00.000
1318,20260724,20260528,45960,99,158,344,144,216,2,5,SNM001318,319,319.00,1,1,2026-08-24T00:00:00.000
1319,20260718,20260808,22620,106,161,154,225,486,2,1,SNM001319,320,320.00,1,1,2026-08-24T00:00:00.000
1320,20260805,20260618,12480,9,245,132,191,391,5,1,SNM001320,321,321.00,1,1,2026-08-24T00:00:00.000
1321,20260716,20260617,15960,239,446,396,373,111,4,1,SNM001321,322,322.00,1,1,2026-08-24T00:00:00.000
1322,20260822,20260601,72780,345,80,60,160,2,5,5,SNM001322,323,323.00,1,1,2026-08-24T00:00:00.000
1323,20260630,20260622,11340,210,14,303,104,450,3,1,SNM001323,324,324.00,1,1,2026-08-24T00:00:00.000
1324,20260801,20260708,85260,140,467,224,291,119,7,1,SNM001324,325,325.00,1,1,2026-08-24T00:00:00.000
1325,20260822,20260615,79980,16,128,340,222,474,5,1,SNM001325,326,326.00,1,1,2026-08-24T00:00:00.000
1326,20260817,20260622,51660,299,-1,-1,364,362,3,5,SNM001326,327,327.00,1,1,2026-08-24T00:00:00.000
1327,20260531,20260611,53400,183,26,98,48,435,6,2,SNM001327,328,328.00,1,1,2026-08-24T00:00:00.000
1328,20260817,20260710,53160,298,406,354,345,465,8,4,SNM001328,329,329.00,1,1,2026-08-24T00:00:00.000
1329,20260706,20260615,16620,305,470,319,16,69,8,4,SNM001329,330,330.00,1,1,2026-08-24T00:00:00.000
1330,20260623,20260613,9900,191,117,352,134,130,6,5,SNM001330,331,331.00,1,1,2026-08-24T00:00:00.000
1331,20260619,20260608,5640,45,333,204,380,326,7,3,SNM001331,332,332.00,1,1,2026-08-24T00:00:00.000
1332,20260604,20260816,21780,76,421,332,273,55,7,4,SNM001332,333,333.00,1,1,2026-08-24T00:00:00.000
1333,20260804,20260713,40860,269,244,77,128,213,3,3,SNM001333,334,334.00,1,1,2026-08-24T00:00:00.000
1334,20260623,20260705,70680,75,359,315,358,87,5,2,SNM001334,335,335.00,1,1,2026-08-24T00:00:00.000
1335,20260727,20260715,40080,149,220,463,68,479,3,5,SNM001335,336,336.00,1,1,2026-08-24T00:00:00.000
1336,20260723,20260527,12300,242,290,269,60,335,8,4,SNM001336,337,337.00,1,1,2026-08-24T00:00:00.000
1337,20260629,20260629,70380,108,157,254,252,244,2,3,SNM001337,338,338.00,1,1,2026-08-24T00:00:00.000
1338,20260619,20260627,19920,194,354,139,427,213,5,2,SNM001338,339,339.00,1,1,2026-08-24T00:00:00.000
1339,20260604,20260531,71220,134,23,423,235,32,5,4,SNM001339,340,340.00,1,1,2026-08-24T00:00:00.000
1340,20260625,20260709,4140,143,201,496,305,495,7,1,SNM001340,341,341.00,1,1,2026-08-24T00:00:00.000
1341,20260622,20260817,21240,349,163,104,73,25,8,2,SNM001341,342,342.00,1,1,2026-08-24T00:00:00.000
1342,20260712,20260802,33240,85,85,191,420,415,2,1,SNM001342,343,343.00,1,1,2026-08-24T00:00:00.000
1343,20260702,20260803,67560,278,-1,-1,80,182,2,3,SNM001343,344,344.00,1,1,2026-08-24T00:00:00.000
1344,20260807,20260531,83700,165,253,263,170,384,4,5,SNM001344,345,345.00,1,1,2026-08-24T00:00:00.000
1345,20260624,20260720,80400,287,252,184,114,234,4,2,SNM001345,346,346.00,1,1,2026-08-24T00:00:00.000
1346,20260722,20260617,4980,247,104,419,361,297,7,3,SNM001346,347,347.00,1,1,2026-08-24T00:00:00.000
1347,20260718,20260627,46440,188,329,281,254,141,4,4,SNM001347,348,348.00,1,1,2026-08-24T00:00:00.000
1348,20260811,20260705,7620,228,398,262,30,441,6,1,SNM001348,349,349.00,1,1,2026-08-24T00:00:00.000
1349,20260605,20260610,60180,74,202,106,308,487,5,4,SNM001349,350,350.00,1,1,2026-08-24T00:00:00.000
1350,20260821,20260724,46080,49,115,172,122,340,6,4,SNM001350,351,351.00,1,1,2026-08-24T00:00:00.000
1351,20260803,20260705,16020,239,282,110,114,376,1,4,SNM001351,352,352.00,1,1,2026-08-24T00:00:00.000
1352,20260722,20260619,29940,268,194,106,220,176,3,2,SNM001352,353,353.00,1,1,2026-08-24T00:00:00.000
1353,20260704,20260629,6240,68,176,388,405,453,5,5,SNM001353,354,354.00,1,1,2026-08-24T00:00:00.000
1354,20260617,20260601,15960,68,309,397,122,366,3,1,SNM001354,355,355.00,1,1,2026-08-24T00:00:00.000
1355,20260702,20260613,72360,142,392,278,225,462,4,4,SNM001355,356,356.00,1,1,2026-08-24T00:00:00.000
1356,20260604,20260702,8400,199,55,93,210,386,3,1,SNM001356,357,357.00,1,1,2026-08-24T00:00:00.000
1357,20260701,20260810,34440,83,132,364,190,147,2,5,SNM001357,358,358.00,1,1,2026-08-24T00:00:00.000
1358,20260609,20260822,27660,102,425,82,306,431,4,1,SNM001358,359,359.00,1,1,2026-08-24T00:00:00.000
1359,20260801,20260530,10200,325,32,237,341,104,4,3,SNM001359,360,360.00,1,1,2026-08-24T00:00:00.000
1360,20260606,20260729,2580,90,-1,-1,340,428,3,4,SNM001360,361,361.00,1,1,2026-08-24T00:00:00.000
1361,20260614,20260612,82740,103,452,330,38,267,7,1,SNM001361,362,362.00,1,1,2026-08-24T00:00:00.000
1362,20260815,20260622,59280,261,237,301,253,137,7,3,SNM001362,363,363.00,1,1,2026-08-24T00:00:00.000
1363,20260713,20260810,19440,197,374,13,441,440,7,1,SNM001363,364,364.00,1,1,2026-08-24T00:00:00.000
1364,20260707,20260731,32340,268,402,433,310,410,1,2,SNM001364,365,365.00,1,1,2026-08-24T00:00:00.000
1365,20260717,20260813,85500,1,227,45,325,212,8,2,SNM001365,366,366.00,1,1,2026-08-24T00:00:00.000
1366,20260725,20260727,29460,268,86,286,12,472,1,1,SNM001366,367,367.00,1,1,2026-08-24T00:00:00.000
1367,20260801,20260820,48600,163,259,142,303,3,8,2,SNM001367,368,368.00,1,1,2026-08-24T00:00:00.000
1368,20260707,20260710,6840,281,488,174,203,316,4,1,SNM001368,369,369.00,1,1,2026-08-24T00:00:00.000
1369,20260619,20260627,62760,41,465,434,311,434,3,3,SNM001369,370,370.00,1,1,2026-08-24T00:00:00.000
1370,20260710,20260621,43800,100,420,319,264,228,4,5,SNM001370,371,371.00,1,1,2026-08-24T00:00:00.000
1371,20260627,20260617,9600,70,237,171,428,24,4,1,SNM001371,372,372.00,1,1,2026-08-24T00:00:00.000
1372,20260823,20260529,55140,155,369,223,202,206,8,2,SNM001372,373,373.00,1,1,2026-08-24T00:00:00.000
1373,20260601,20260716,33600,107,259,296,203,466,2,5,SNM001373,374,374.00,1,1,2026-08-24T00:00:00.000
1374,20260623,20260703,53280,113,222,485,81,351,3,4,SNM001374,375,375.00,1,1,2026-08-24T00:00:00.000
1375,20260715,20260601,75840,282,374,499,353,500,7,5,SNM001375,376,376.00,1,1,2026-08-24T00:00:00.000
1376,20260719,20260712,55260,205,369,388,245,489,5,5,SNM001376,377,377.00,1,1,2026-08-24T00:00:00.000
1377,20260614,20260528,24420,350,-1,-1,31,299,6,1,SNM001377,378,378.00,1,1,2026-08-24T00:00:00.000
1378,20260607,20260808,23280,189,413,130,322,297,7,2,SNM001378,379,379.00,1,1,2026-08-24T00:00:00.000
1379,20260714,20260725,75780,143,161,467,76,51,2,5,SNM001379,380,380.00,1,1,2026-08-24T00:00:00.000
1380,20260813,20260713,78540,161,90,363,196,118,5,3,SNM001380,381,381.00,1,1,2026-08-24T00:00:00.000
1381,20260531,20260729,57240,23,305,171,199,415,1,4,SNM001381,382,382.00,1,1,2026-08-24T00:00:00.000
1382,20260702,20260817,53040,73,28,139,389,101,5,3,SNM001382,383,383.00,1,1,2026-08-24T00:00:00.000
1383,20260620,20260603,12600,11,23,318,145,200,8,2,SNM001383,384,384.00,1,1,2026-08-24T00:00:00.000
1384,20260719,20260614,61140,23,283,236,169,145,7,1,SNM001384,385,385.00,1,1,2026-08-24T00:00:00.000
1385,20260527,20260726,19020,26,172,405,317,485,1,5,SNM001385,386,386.00,1,1,2026-08-24T00:00:00.000
1386,20260720,20260715,29580,73,35,174,208,114,2,2,SNM001386,387,387.00,1,1,2026-08-24T00:00:00.000
1387,20260531,20260723,13020,82,132,177,6,3,6,3,SNM001387,388,388.00,1,1,2026-08-24T00:00:00.000
1388,20260725,20260620,12300,105,27,219,233,455,6,5,SNM001388,389,389.00,1,1,2026-08-24T00:00:00.000
1389,20260614,20260618,8400,10,293,280,348,23,6,1,SNM001389,390,390.00,1,1,2026-08-24T00:00:00.000
1390,20260708,20260625,71940,320,138,426,87,477,5,1,SNM001390,391,391.00,1,1,2026-08-24T00:00:00.000
1391,20260714,20260723,57060,191,341,3,30,183,1,2,SNM001391,392,392.00,1,1,2026-08-24T00:00:00.000
1392,20260808,20260706,9360,106,416,175,444,159,7,2,SNM001392,393,393.00,1,1,2026-08-24T00:00:00.000
1393,20260804,20260615,68160,56,106,37,199,328,2,2,SNM001393,394,394.00,1,1,2026-08-24T00:00:00.000
1394,20260608,20260801,73080,333,-1,-1,9,90,1,5,SNM001394,395,395.00,1,1,2026-08-24T00:00:00.000
1395,20260726,20260814,61680,218,109,290,369,253,6,4,SNM001395,396,396.00,1,1,2026-08-24T00:00:00.000
1396,20260707,20260606,15180,109,65,450,159,414,6,4,SNM001396,397,397.00,1,1,2026-08-24T00:00:00.000
1397,20260613,20260730,22860,303,309,200,53,75,1,2,SNM001397,398,398.00,1,1,2026-08-24T00:00:00.000
1398,20260628,20260611,16980,23,194,488,334,85,2,1,SNM001398,399,399.00,1,1,2026-08-24T00:00:00.000
1399,20260530,20260807,54660,34,293,424,152,286,5,4,SNM001399,400,400.00,1,1,2026-08-24T00:00:00.000
1400,20260726,20260719,52080,14,106,155,77,119,5,4,SNM001400,401,401.00,1,1,2026-08-24T00:00:00.000
1401,20260729,20260720,65580,155,465,12,83,176,5,5,SNM001401,402,402.00,1,1,2026-08-24T00:00:00.000
1402,20260624,20260605,78300,51,332,77,286,69,2,4,SNM001402,403,403.00,1,1,2026-08-24T00:00:00.000
1403,20260727,20260702,20280,118,308,265,186,159,7,1,SNM001403,404,404.00,1,1,2026-08-24T00:00:00.000
1404,20260814,20260810,14040,276,235,80,78,345,3,3,SNM001404,405,405.00,1,1,2026-08-24T00:00:00.000
1405,20260708,20260725,70320,106,401,495,299,353,2,4,SNM001405,406,406.00,1,1,2026-08-24T00:00:00.000
1406,20260530,20260611,12060,13,451,410,147,417,8,1,SNM001406,407,407.00,1,1,2026-08-24T00:00:00.000
1407,20260603,20260615,43860,332,495,429,342,162,2,3,SNM001407,408,408.00,1,1,2026-08-24T00:00:00.000
1408,20260608,20260813,60,315,267,428,235,331,2,5,SNM001408,409,409.00,1,1,2026-08-24T00:00:00.000
1409,20260705,20260820,81180,89,2,223,62,409,1,5,SNM001409,410,410.00,1,1,2026-08-24T00:00:00.000
1410,20260617,20260821,11940,273,210,394,365,389,6,1,SNM001410,411,411.00,1,1,2026-08-24T00:00:00.000
1411,20260714,20260713,17040,311,-1,-1,197,237,6,4,SNM001411,412,412.00,1,1,2026-08-24T00:00:00.000
1412,20260720,20260723,67080,3,270,393,111,139,5,3,SNM001412,413,413.00,1,1,2026-08-24T00:00:00.000
1413,20260705,20260811,26220,54,219,433,31,21,2,5,SNM001413,414,414.00,1,1,2026-08-24T00:00:00.000
