SalesOrderAllocationKey,AllocationDateKey,PromiseShipDateKey,AllocationTimeOfDayKey,SalesOrderLineKey,SalesFulfillmentPromiseKey,ProductKey,FulfillmentPlantKey,SalesAllocationStatusKey,UnitOfMeasureKey,AllocationDocumentNumber,RequestedQuantity,AllocatedQuantity,UnallocatedQuantity,SourceSystemKey,BatchId,LoadedAtUtc
2888,20260725,20260724,50820,136,119,392,171,4,6,SOA002888,21.7000,21.7000,21.7000,1,1,2026-08-24T00:00:00.000
2889,20260610,20260622,34920,435,453,417,290,2,2,SOA002889,22.4000,22.4000,22.4000,1,1,2026-08-24T00:00:00.000
2890,20260709,20260630,31560,139,46,468,12,10,5,SOA002890,23.1000,23.1000,23.1000,1,1,2026-08-24T00:00:00.000
2891,20260529,20260630,57180,408,216,468,209,9,5,SOA002891,23.8000,23.8000,23.8000,1,1,2026-08-24T00:00:00.000
2892,20260727,20260703,34560,328,358,380,201,7,7,SOA002892,24.5000,24.5000,24.5000,1,1,2026-08-24T00:00:00.000
2893,20260706,20260622,10860,355,21,172,131,5,1,SOA002893,25.2000,25.2000,25.2000,1,1,2026-08-24T00:00:00.000
2894,20260710,20260811,37020,62,133,262,309,7,1,SOA002894,25.9000,25.9000,25.9000,1,1,2026-08-24T00:00:00.000
2895,20260812,20260709,2760,411,373,381,265,3,7,SOA002895,26.6000,26.6000,26.6000,1,1,2026-08-24T00:00:00.000
2896,20260718,20260628,12540,365,68,340,326,6,1,SOA002896,27.3000,27.3000,27.3000,1,1,2026-08-24T00:00:00.000
2897,20260718,20260614,49200,444,367,326,25,6,6,SOA002897,28.0000,28.0000,28.0000,1,1,2026-08-24T00:00:00.000
2898,20260609,20260811,26820,498,162,441,213,6,2,SOA002898,28.7000,28.7000,28.7000,1,1,2026-08-24T00:00:00.000
2899,20260812,20260531,9480,158,81,328,148,6,3,SOA002899,29.4000,29.4000,29.4000,1,1,2026-08-24T00:00:00.000
2900,20260822,20260801,52620,396,138,62,95,1,1,SOA002900,30.1000,30.1000,30.1000,1,1,2026-08-24T00:00:00.000
2901,20260624,20260802,73020,419,58,4,232,5,1,SOA002901,30.8000,30.8000,30.8000,1,1,2026-08-24T00:00:00.000
2902,20260809,20260812,60060,342,78,63,241,1,1,SOA002902,31.5000,31.5000,31.5000,1,1,2026-08-24T00:00:00.000
2903,20260810,20260618,44700,457,334,374,141,5,6,SOA002903,32.2000,32.2000,32.2000,1,1,2026-08-24T00:00:00.000
2904,20260630,20260823,43980,67,328,282,73,1,6,SOA002904,32.9000,32.9000,32.9000,1,1,2026-08-24T00:00:00.000
2905,20260814,20260812,21720,31,246,162,216,7,4,SOA002905,33.6000,33.6000,33.6000,1,1,2026-08-24T00:00:00.000
2906,20260713,20260727,78780,199,6,6,257,2,3,SOA002906,34.3000,34.3000,34.3000,1,1,2026-08-24T00:00:00.000
2907,20260712,20260730,34020,356,108,74,180,3,4,SOA002907,35.0000,35.0000,35.0000,1,1,2026-08-24T00:00:00.000
2908,20260713,20260809,63300,480,258,171,230,3,2,SOA002908,35.7000,35.7000,35.7000,1,1,2026-08-24T00:00:00.000
2909,20260719,20260604,25200,250,2,300,73,1,2,SOA002909,36.4000,36.4000,36.4000,1,1,2026-08-24T00:00:00.000
2910,20260705,20260621,57600,125,249,104,294,3,2,SOA002910,37.1000,37.1000,37.1000,1,1,2026-08-24T00:00:00.000
2911,20260802,20260711,66540,403,214,13,129,3,4,SOA002911,37.8000,37.8000,37.8000,1,1,2026-08-24T00:00:00.000
2912,20260607,20260717,43800,199,363,2,141,7,3,SOA002912,38.5000,38.5000,38.5000,1,1,2026-08-24T00:00:00.000
2913,20260619,20260820,49620,248,333,161,168,2,7,SOA002913,39.2000,39.2000,39.2000,1,1,2026-08-24T00:00:00.000
2914,20260529,20260720,49440,437,99,1,314,8,2,SOA002914,39.9000,39.9000,39.9000,1,1,2026-08-24T00:00:00.000
2915,20260812,20260621,76620,278,487,218,128,7,4,SOA002915,40.6000,40.6000,40.6000,1,1,2026-08-24T00:00:00.000
2916,20260710,20260719,83280,326,335,497,333,9,4,SOA002916,41.3000,41.3000,41.3000,1,1,2026-08-24T00:00:00.000
2917,20260803,20260823,24180,363,266,67,148,8,5,SOA002917,42.0000,42.0000,42.0000,1,1,2026-08-24T00:00:00.000
2918,20260723,20260623,4680,44,476,309,2,9,3,SOA002918,42.7000,42.7000,42.7000,1,1,2026-08-24T00:00:00.000
2919,20260812,20260809,54300,484,350,314,9,4,2,SOA002919,43.4000,43.4000,43.4000,1,1,2026-08-24T00:00:00.000
2920,20260725,20260603,47100,353,230,84,81,1,4,SOA002920,44.1000,44.1000,44.1000,1,1,2026-08-24T00:00:00.000
2921,20260529,20260806,57300,43,287,494,117,1,4,SOA002921,44.8000,44.8000,44.8000,1,1,2026-08-24T00:00:00.000
2922,20260612,20260622,38700,132,118,258,71,9,2,SOA002922,45.5000,45.5000,45.5000,1,1,2026-08-24T00:00:00.000
2923,20260720,20260619,32700,344,334,7,220,4,7,SOA002923,46.2000,46.2000,46.2000,1,1,2026-08-24T00:00:00.000
2924,20260528,20260622,61620,36,401,254,228,4,5,SOA002924,46.9000,46.9000,46.9000,1,1,2026-08-24T00:00:00.000
2925,20260712,20260824,52560,422,119,201,181,8,3,SOA002925,47.6000,47.6000,47.6000,1,1,2026-08-24T00:00:00.000
2926,20260824,20260627,9660,55,473,220,224,6,4,SOA002926,48.3000,48.3000,48.3000,1,1,2026-08-24T00:00:00.000
2927,20260814,20260707,67140,421,177,409,249,4,3,SOA002927,49.0000,49.0000,49.0000,1,1,2026-08-24T00:00:00.000
2928,20260714,20260528,67080,464,460,288,182,10,2,SOA002928,49.7000,49.7000,49.7000,1,1,2026-08-24T00:00:00.000
2929,20260619,20260617,72660,273,91,71,260,4,2,SOA002929,50.4000,50.4000,50.4000,1,1,2026-08-24T00:00:00.000
2930,20260528,20260804,20460,252,149,9,3,9,7,SOA002930,51.1000,51.1000,51.1000,1,1,2026-08-24T00:00:00.000
2931,20260810,20260707,72900,399,52,90,258,3,6,SOA002931,51.8000,51.8000,51.8000,1,1,2026-08-24T00:00:00.000
2932,20260619,20260728,18180,391,164,463,175,9,4,SOA002932,52.5000,52.5000,52.5000,1,1,2026-08-24T00:00:00.000
2933,20260822,20260805,30420,396,239,239,325,4,1,SOA002933,53.2000,53.2000,53.2000,1,1,2026-08-24T00:00:00.000
2934,20260615,20260802,17040,400,207,294,132,7,5,SOA002934,53.9000,53.9000,53.9000,1,1,2026-08-24T00:00:00.000
2935,20260720,20260705,58620,56,330,404,289,6,7,SOA002935,54.6000,54.6000,54.6000,1,1,2026-08-24T00:00:00.000
2936,20260527,20260704,5640,293,333,498,13,10,6,SOA002936,55.3000,55.3000,55.3000,1,1,2026-08-24T00:00:00.000
2937,20260606,20260813,19860,16,321,164,127,3,6,SOA002937,56.0000,56.0000,56.0000,1,1,2026-08-24T00:00:00.000
2938,20260819,20260608,46260,227,242,461,256,6,6,SOA002938,56.7000,56.7000,56.7000,1,1,2026-08-24T00:00:00.000
2939,20260607,20260607,42360,376,209,378,216,10,1,SOA002939,57.4000,57.4000,57.4000,1,1,2026-08-24T00:00:00.000
2940,20260822,20260803,80760,307,169,40,300,7,1,SOA002940,58.1000,58.1000,58.1000,1,1,2026-08-24T00:00:00.000
2941,20260721,20260627,5040,406,329,178,46,7,7,SOA002941,58.8000,58.8000,58.8000,1,1,2026-08-24T00:00:00.000
2942,20260713,20260728,60780,404,82,112,17,4,2,SOA002942,59.5000,59.5000,59.5000,1,1,2026-08-24T00:00:00.000
2943,20260731,20260815,51840,443,264,276,335,6,6,SOA002943,60.2000,60.2000,60.2000,1,1,2026-08-24T00:00:00.000
2944,20260718,20260803,80220,308,173,3,252,2,4,SOA002944,60.9000,60.9000,60.9000,1,1,2026-08-24T00:00:00.000
2945,20260812,20260819,7500,454,467,384,270,5,7,SOA002945,61.6000,61.6000,61.6000,1,1,2026-08-24T00:00:00.000
2946,20260620,20260527,57780,190,90,416,24,4,4,SOA002946,62.3000,62.3000,62.3000,1,1,2026-08-24T00:00:00.000
2947,20260808,20260729,22980,498,411,19,187,9,4,SOA002947,63.0000,63.0000,63.0000,1,1,2026-08-24T00:00:00.000
2948,20260729,20260730,72840,442,354,155,116,7,2,SOA002948,63.7000,63.7000,63.7000,1,1,2026-08-24T00:00:00.000
2949,20260628,20260714,21240,166,295,49,335,6,5,SOA002949,64.4000,64.4000,64.4000,1,1,2026-08-24T00:00:00.000
2950,20260609,20260529,62340,48,251,409,61,7,1,SOA002950,65.1000,65.1000,65.1000,1,1,2026-08-24T00:00:00.000
2951,20260627,20260707,45420,269,489,122,99,5,5,SOA002951,65.8000,65.8000,65.8000,1,1,2026-08-24T00:00:00.000
2952,20260629,20260710,36540,59,85,406,245,8,7,SOA002952,66.5000,66.5000,66.5000,1,1,2026-08-24T00:00:00.000
2953,20260707,20260609,69000,400,386,105,324,7,6,SOA002953,67.2000,67.2000,67.2000,1,1,2026-08-24T00:00:00.000
2954,20260607,20260725,16380,307,133,188,130,7,7,SOA002954,67.9000,67.9000,67.9000,1,1,2026-08-24T00:00:00.000
2955,20260729,20260720,39480,107,400,338,135,3,3,SOA002955,68.6000,68.6000,68.6000,1,1,2026-08-24T00:00:00.000
2956,20260529,20260607,53340,287,261,424,43,9,5,SOA002956,69.3000,69.3000,69.3000,1,1,2026-08-24T00:00:00.000
2957,20260819,20260612,73560,30,272,260,87,6,7,SOA002957,70.0000,70.0000,70.0000,1,1,2026-08-24T00:00:00.000
2958,20260818,20260728,79500,447,10,170,50,5,1,SOA002958,70.7000,70.7000,70.7000,1,1,2026-08-24T00:00:00.000
2959,20260606,20260729,49440,422,436,207,35,5,6,SOA002959,71.4000,71.4000,71.4000,1,1,2026-08-24T00:00:00.000
2960,20260710,20260724,44820,377,49,180,174,5,7,SOA002960,72.1000,72.1000,72.1000,1,1,2026-08-24T00:00:00.000
2961,20260606,20260813,12060,291,397,385,26,4,1,SOA002961,72.8000,72.8000,72.8000,1,1,2026-08-24T00:00:00.000
2962,20260713,20260717,57540,170,313,148,198,5,2,SOA002962,73.5000,73.5000,73.5000,1,1,2026-08-24T00:00:00.000
2963,20260616,20260625,57060,185,211,207,2,4,2,SOA002963,74.2000,74.2000,74.2000,1,1,2026-08-24T00:00:00.000
2964,20260716,20260803,18960,46,424,398,328,9,3,SOA002964,74.9000,74.9000,74.9000,1,1,2026-08-24T00:00:00.000
2965,20260528,20260824,47580,18,285,257,86,8,1,SOA002965,75.6000,75.6000,75.6000,1,1,2026-08-24T00:00:00.000
2966,20260614,20260608,29340,177,46,201,215,5,6,SOA002966,76.3000,76.3000,76.3000,1,1,2026-08-24T00:00:00.000
2967,20260625,20260823,57000,350,163,244,302,6,7,SOA002967,77.0000,77.0000,77.0000,1,1,2026-08-24T00:00:00.000
2968,20260731,20260623,51480,151,254,337,242,2,3,SOA002968,77.7000,77.7000,77.7000,1,1,2026-08-24T00:00:00.000
2969,20260710,20260630,42240,411,185,322,283,9,6,SOA002969,78.4000,78.4000,78.4000,1,1,2026-08-24T00:00:00.000
2970,20260616,20260814,45780,83,332,172,198,5,3,SOA002970,79.1000,79.1000,79.1000,1,1,2026-08-24T00:00:00.000
2971,20260620,20260623,5340,320,127,265,341,10,1,SOA002971,79.8000,79.8000,79.8000,1,1,2026-08-24T00:00:00.000
2972,20260621,20260607,72420,419,95,247,166,1,5,SOA002972,80.5000,80.5000,80.5000,1,1,2026-08-24T00:00:00.000
2973,20260629,20260621,41220,418,266,463,23,6,2,SOA002973,81.2000,81.2000,81.2000,1,1,2026-08-24T00:00:00.000
2974,20260529,20260706,34320,368,367,227,282,10,6,SOA002974,81.9000,81.9000,81.9000,1,1,2026-08-24T00:00:00.000
2975,20260721,20260731,1020,128,130,56,20,6,3,SOA002975,82.6000,82.6000,82.6000,1,1,2026-08-24T00:00:00.000
2976,20260814,20260729,26460,153,19,380,307,4,5,SOA002976,83.3000,83.3000,83.3000,1,1,2026-08-24T00:00:00.000
2977,20260707,20260601,60240,36,76,322,303,5,4,SOA002977,84.0000,84.0000,84.0000,1,1,2026-08-24T00:00:00.000
2978,20260806,20260728,27540,85,54,63,327,6,2,SOA002978,84.7000,84.7000,84.7000,1,1,2026-08-24T00:00:00.000
2979,20260710,20260611,6840,470,93,378,237,8,2,SOA002979,85.4000,85.4000,85.4000,1,1,2026-08-24T00:00:00.000
2980,20260707,20260610,70320,467,341,6,158,4,7,SOA002980,86.1000,86.1000,86.1000,1,1,2026-08-24T00:00:00.000
2981,20260728,20260706,55200,356,371,194,301,2,1,SOA002981,86.8000,86.8000,86.8000,1,1,2026-08-24T00:00:00.000
2982,20260802,20260706,40380,179,443,39,254,9,5,SOA002982,87.5000,87.5000,87.5000,1,1,2026-08-24T00:00:00.000
2983,20260630,20260808,36840,461,334,436,342,3,4,SOA002983,88.2000,88.2000,88.2000,1,1,2026-08-24T00:00:00.000
2984,20260714,20260804,82440,106,355,98,78,3,7,SOA002984,88.9000,88.9000,88.9000,1,1,2026-08-24T00:00:00.000
2985,20260806,20260622,34860,266,129,395,139,8,1,SOA002985,89.6000,89.6000,89.6000,1,1,2026-08-24T00:00:00.000
2986,20260811,20260718,40140,150,319,87,83,8,3,SOA002986,90.3000,90.3000,90.3000,1,1,2026-08-24T00:00:00.000
2987,20260715,20260721,79440,156,100,283,218,8,5,SOA002987,91.0000,91.0000,91.0000,1,1,2026-08-24T00:00:00.000
2988,20260614,20260802,15600,327,479,298,111,4,1,SOA002988,91.7000,91.7000,91.7000,1,1,2026-08-24T00:00:00.000
2989,20260805,20260607,63240,171,308,86,125,9,2,SOA002989,92.4000,92.4000,92.4000,1,1,2026-08-24T00:00:00.000
2990,20260815,20260722,83760,487,167,302,178,4,6,SOA002990,93.1000,93.1000,93.1000,1,1,2026-08-24T00:00:00.000
2991,20260529,20260702,66660,383,450,124,97,8,7,SOA002991,93.8000,93.8000,93.8000,1,1,2026-08-24T00:00:00.000
2992,20260822,20260711,4080,129,181,261,209,9,7,SOA002992,94.5000,94.5000,94.5000,1,1,2026-08-24T00:00:00.000
2993,20260608,20260609,62040,161,384,212,46,2,5,SOA002993,95.2000,95.2000,95.2000,1,1,2026-08-24T00:00:00.000
2994,20260603,20260613,14940,312,330,230,269,2,7,SOA002994,95.9000,95.9000,95.9000,1,1,2026-08-24T00:00:00.000
2995,20260814,20260604,30180,351,419,104,300,9,7,SOA002995,96.6000,96.6000,96.6000,1,1,2026-08-24T00:00:00.000
2996,20260529,20260814,80820,419,142,38,18,7,6,SOA002996,97.3000,97.3000,97.3000,1,1,2026-08-24T00:00:00.000
2997,20260707,20260611,3300,88,65,92,44,5,1,SOA002997,98.0000,98.0000,98.0000,1,1,2026-08-24T00:00:00.000
2998,20260616,20260604,16380,188,381,175,103,7,1,SOA002998,98.7000,98.7000,98.7000,1,1,2026-08-24T00:00:00.000
2999,20260710,20260819,7140,214,215,102,69,8,7,SOA002999,99.4000,99.4000,99.4000,1,1,2026-08-24T00:00:00.000
3000,20260630,20260619,84720,274,441,20,142,1,7,SOA003000,100.1000,100.1000,100.1000,1,1,2026-08-24T00:00:00.000
3001,20260530,20260821,29100,129,92,146,115,5,6,SOA003001,100.8000,100.8000,100.8000,1,1,2026-08-24T00:00:00.000
3002,20260821,20260821,77880,238,315,68,108,4,3,SOA003002,101.5000,101.5000,101.5000,1,1,2026-08-24T00:00:00.000
3003,20260815,20260717,26880,210,199,56,142,5,1,SOA003003,102.2000,102.2000,102.2000,1,1,2026-08-24T00:00:00.000
3004,20260721,20260718,25380,67,2,499,333,6,2,SOA003004,102.9000,102.9000,102.9000,1,1,2026-08-24T00:00:00.000
3005,20260622,20260820,76020,443,468,392,270,3,4,SOA003005,103.6000,103.6000,103.6000,1,1,2026-08-24T00:00:00.000
3006,20260823,20260724,26880,128,495,15,79,10,7,SOA003006,104.3000,104.3000,104.3000,1,1,2026-08-24T00:00:00.000
3007,20260804,20260622,38160,339,310,41,145,10,1,SOA003007,105.0000,105.0000,105.0000,1,1,2026-08-24T00:00:00.000
3008,20260730,20260725,41640,36,179,118,261,1,7,SOA003008,105.7000,105.7000,105.7000,1,1,2026-08-24T00:00:00.000
3009,20260530,20260807,65700,424,488,428,53,6,7,SOA003009,106.4000,106.4000,106.4000,1,1,2026-08-24T00:00:00.000
3010,20260615,20260618,63420,468,340,202,178,4,4,SOA003010,107.1000,107.1000,107.1000,1,1,2026-08-24T00:00:00.000
3011,20260716,20260713,59040,65,367,249,250,4,2,SOA003011,107.8000,107.8000,107.8000,1,1,2026-08-24T00:00:00.000
3012,20260818,20260727,8820,72,356,414,217,2,5,SOA003012,108.5000,108.5000,108.5000,1,1,2026-08-24T00:00:00.000
3013,20260528,20260630,60600,231,385,123,29,1,5,SOA003013,109.2000,109.2000,109.2000,1,1,2026-08-24T00:00:00.000
3014,20260701,20260623,7440,430,320,242,104,4,1,SOA003014,109.9000,109.9000,109.9000,1,1,2026-08-24T00:00:00.000
3015,20260527,20260801,68460,225,391,257,88,6,1,SOA003015,110.6000,110.6000,110.6000,1,1,2026-08-24T00:00:00.000
3016,20260711,20260714,29400,149,330,251,143,3,5,SOA003016,111.3000,111.3000,111.3000,1,1,2026-08-24T00:00:00.000
3017,20260804,20260629,71280,222,72,334,278,8,3,SOA003017,112.0000,112.0000,112.0000,1,1,2026-08-24T00:00:00.000
3018,20260609,20260629,2700,7,283,353,281,8,4,SOA003018,112.7000,112.7000,112.7000,1,1,2026-08-24T00:00:00.000
3019,20260727,20260527,22740,52,106,414,184,5,4,SOA003019,113.4000,113.4000,113.4000,1,1,2026-08-24T00:00:00.000
3020,20260529,20260804,60600,373,240,176,297,1,5,SOA003020,114.1000,114.1000,114.1000,1,1,2026-08-24T00:00:00.000
3021,20260607,20260530,44220,215,133,427,94,2,5,SOA003021,114.8000,114.8000,114.8000,1,1,2026-08-24T00:00:00.000
3022,20260807,20260719,2100,40,6,294,227,1,1,SOA003022,115.5000,115.5000,115.5000,1,1,2026-08-24T00:00:00.000
3023,20260623,20260810,52500,442,81,110,271,1,3,SOA003023,116.2000,116.2000,116.2000,1,1,2026-08-24T00:00:00.000
3024,20260821,20260722,55080,299,305,473,301,10,1,SOA003024,116.9000,116.9000,116.9000,1,1,2026-08-24T00:00:00.000
3025,20260628,20260805,5940,36,470,392,65,10,5,SOA003025,117.6000,117.6000,117.6000,1,1,2026-08-24T00:00:00.000
3026,20260723,20260527,36600,455,366,462,97,5,2,SOA003026,118.3000,118.3000,118.3000,1,1,2026-08-24T00:00:00.000
3027,20260607,20260816,22680,61,80,110,107,2,6,SOA003027,119.0000,119.0000,119.0000,1,1,2026-08-24T00:00:00.000
3028,20260824,20260722,51300,312,342,468,198,1,2,SOA003028,119.7000,119.7000,119.7000,1,1,2026-08-24T00:00:00.000
3029,20260810,20260803,27480,407,83,304,179,7,6,SOA003029,120.4000,120.4000,120.4000,1,1,2026-08-24T00:00:00.000
3030,20260704,20260714,51060,166,450,458,235,8,1,SOA003030,121.1000,121.1000,121.1000,1,1,2026-08-24T00:00:00.000
3031,20260801,20260729,50820,294,147,280,147,7,3,SOA003031,121.8000,121.8000,121.8000,1,1,2026-08-24T00:00:00.000
3032,20260730,20260624,21720,390,499,41,55,8,3,SOA003032,122.5000,122.5000,122.5000,1,1,2026-08-24T00:00:00.000
3033,20260706,20260604,16020,388,217,232,349,10,6,SOA003033,123.2000,123.2000,123.2000,1,1,2026-08-24T00:00:00.000
3034,20260809,20260617,61740,170,201,361,147,10,5,SOA003034,123.9000,123.9000,123.9000,1,1,2026-08-24T00:00:00.000
3035,20260715,20260730,23640,43,192,448,321,2,4,SOA003035,124.6000,124.6000,124.6000,1,1,2026-08-24T00:00:00.000
3036,20260528,20260722,2460,464,157,407,298,3,1,SOA003036,125.3000,125.3000,125.3000,1,1,2026-08-24T00:00:00.000
3037,20260816,20260716,84720,470,340,365,45,8,3,SOA003037,126.0000,126.0000,126.0000,1,1,2026-08-24T00:00:00.000
3038,20260731,20260706,14520,194,225,272,223,9,1,SOA003038,126.7000,126.7000,126.7000,1,1,2026-08-24T00:00:00.000
3039,20260624,20260628,5880,495,435,113,216,3,2,SOA003039,127.4000,127.4000,127.4000,1,1,2026-08-24T00:00:00.000
3040,20260712,20260728,63600,35,398,267,135,4,1,SOA003040,128.1000,128.1000,128.1000,1,1,2026-08-24T00:00:00.000
3041,20260619,20260627,84000,158,76,245,264,4,4,SOA003041,128.8000,128.8000,128.8000,1,1,2026-08-24T00:00:00.000
3042,20260705,20260820,1620,188,422,3,301,4,1,SOA003042,129.5000,129.5000,129.5000,1,1,2026-08-24T00:00:00.000
3043,20260822,20260614,49800,415,225,29,44,5,1,SOA003043,130.2000,130.2000,130.2000,1,1,2026-08-24T00:00:00.000
3044,20260712,20260801,22080,389,471,409,201,1,6,SOA003044,130.9000,130.9000,130.9000,1,1,2026-08-24T00:00:00.000
3045,20260802,20260604,25320,280,115,434,252,7,5,SOA003045,131.6000,131.6000,131.6000,1,1,2026-08-24T00:00:00.000
3046,20260810,20260727,8460,388,95,154,19,7,6,SOA003046,132.3000,132.3000,132.3000,1,1,2026-08-24T00:00:00.000
3047,20260607,20260706,66360,69,103,161,157,5,4,SOA003047,133.0000,133.0000,133.0000,1,1,2026-08-24T00:00:00.000
3048,20260620,20260612,33900,153,468,324,76,4,2,SOA003048,133.7000,133.7000,133.7000,1,1,2026-08-24T00:00:00.000
3049,20260603,20260807,31920,214,456,214,299,5,5,SOA003049,134.4000,134.4000,134.4000,1,1,2026-08-24T00:00:00.000
3050,20260708,20260718,5100,241,18,208,317,8,1,SOA003050,135.1000,135.1000,135.1000,1,1,2026-08-24T00:00:00.000
3051,20260809,20260813,2160,208,39,287,206,3,3,SOA003051,135.8000,135.8000,135.8000,1,1,2026-08-24T00:00:00.000
3052,20260628,20260811,51960,98,252,10,83,5,7,SOA003052,136.5000,136.5000,136.5000,1,1,2026-08-24T00:00:00.000
3053,20260815,20260815,15900,376,259,3,182,9,4,SOA003053,137.2000,137.2000,137.2000,1,1,2026-08-24T00:00:00.000
3054,20260816,20260820,36660,49,497,252,280,6,1,SOA003054,137.9000,137.9000,137.9000,1,1,2026-08-24T00:00:00.000
3055,20260812,20260617,50520,3,262,197,350,8,2,SOA003055,138.6000,138.6000,138.6000,1,1,2026-08-24T00:00:00.000
3056,20260805,20260623,74940,363,18,410,329,10,7,SOA003056,139.3000,139.3000,139.3000,1,1,2026-08-24T00:00:00.000
3057,20260823,20260708,66720,414,423,65,309,6,2,SOA003057,140.0000,140.0000,140.0000,1,1,2026-08-24T00:00:00.000
3058,20260719,20260706,39300,390,263,198,153,4,4,SOA003058,140.7000,140.7000,140.7000,1,1,2026-08-24T00:00:00.000
3059,20260715,20260804,71100,102,211,346,187,3,3,SOA003059,141.4000,141.4000,141.4000,1,1,2026-08-24T00:00:00.000
3060,20260529,20260802,29340,405,197,338,187,10,7,SOA003060,142.1000,142.1000,142.1000,1,1,2026-08-24T00:00:00.000
3061,20260623,20260802,27720,334,414,109,200,10,5,SOA003061,142.8000,142.8000,142.8000,1,1,2026-08-24T00:00:00.000
3062,20260719,20260604,70080,234,85,398,215,10,5,SOA003062,143.5000,143.5000,143.5000,1,1,2026-08-24T00:00:00.000
3063,20260718,20260610,17760,32,219,160,219,6,5,SOA003063,144.2000,144.2000,144.2000,1,1,2026-08-24T00:00:00.000
3064,20260602,20260602,34200,113,335,151,121,8,6,SOA003064,144.9000,144.9000,144.9000,1,1,2026-08-24T00:00:00.000
3065,20260529,20260824,28320,423,110,153,344,8,4,SOA003065,145.6000,145.6000,145.6000,1,1,2026-08-24T00:00:00.000
3066,20260815,20260819,52020,497,39,102,104,1,6,SOA003066,146.3000,146.3000,146.3000,1,1,2026-08-24T00:00:00.000
3067,20260726,20260802,7200,257,250,15,9,3,3,SOA003067,147.0000,147.0000,147.0000,1,1,2026-08-24T00:00:00.000
3068,20260628,20260625,61560,20,125,405,280,5,3,SOA003068,147.7000,147.7000,147.7000,1,1,2026-08-24T00:00:00.000
3069,20260813,20260528,62460,361,384,167,62,5,7,SOA003069,148.4000,148.4000,148.4000,1,1,2026-08-24T00:00:00.000
3070,20260717,20260603,25800,431,117,152,301,5,4,SOA003070,149.1000,149.1000,149.1000,1,1,2026-08-24T00:00:00.000
3071,20260730,20260602,69900,12,69,241,191,6,2,SOA003071,149.8000,149.8000,149.8000,1,1,2026-08-24T00:00:00.000
3072,20260819,20260611,40440,269,431,184,317,9,7,SOA003072,150.5000,150.5000,150.5000,1,1,2026-08-24T00:00:00.000
3073,20260814,20260629,45900,229,155,421,50,6,5,SOA003073,151.2000,151.2000,151.2000,1,1,2026-08-24T00:00:00.000
3074,20260818,20260728,15720,10,375,318,334,10,5,SOA003074,151.9000,151.9000,151.9000,1,1,2026-08-24T00:00:00.000
3075,20260716,20260821,80640,89,202,39,251,2,4,SOA003075,152.6000,152.6000,152.6000,1,1,2026-08-24T00:00:00.000
3076,20260727,20260628,24180,131,352,288,83,6,2,SOA003076,153.3000,153.3000,153.3000,1,1,2026-08-24T00:00:00.000
3077,20260606,20260729,23880,32,88,339,288,2,4,SOA003077,154.0000,154.0000,154.0000,1,1,2026-08-24T00:00:00.000
3078,20260601,20260705,72120,187,9,412,103,10,7,SOA003078,154.7000,154.7000,154.7000,1,1,2026-08-24T00:00:00.000
3079,20260621,20260728,17760,181,308,488,326,4,3,SOA003079,155.4000,155.4000,155.4000,1,1,2026-08-24T00:00:00.000
3080,20260814,20260815,16980,254,14,358,64,4,6,SOA003080,156.1000,156.1000,156.1000,1,1,2026-08-24T00:00:00.000
3081,20260819,20260702,31020,158,315,342,300,3,5,SOA003081,156.8000,156.8000,156.8000,1,1,2026-08-24T00:00:00.000
