LaborHeadcountSnapshotKey,SnapshotDateKey,PlantKey,CostCenterKey,BusinessUnitKey,LaborJobGradeKey,LaborEmploymentStatusKey,HeadcountQuantity,FullTimeEquivalentQuantity,OpenPositionQuantity,SourceSystemKey,BatchId,LoadedAtUtc
1578,20260531,334,361,361,23,1,104.7000,104.7000,104.7000,1,1,2026-08-24T00:00:00.000
1579,20260702,242,283,337,30,4,105.4000,105.4000,105.4000,1,1,2026-08-24T00:00:00.000
1580,20260730,189,17,210,4,1,106.1000,106.1000,106.1000,1,1,2026-08-24T00:00:00.000
1581,20260808,104,381,434,7,5,106.8000,106.8000,106.8000,1,1,2026-08-24T00:00:00.000
1582,20260821,270,414,443,1,1,107.5000,107.5000,107.5000,1,1,2026-08-24T00:00:00.000
1583,20260612,246,292,323,24,4,108.2000,108.2000,108.2000,1,1,2026-08-24T00:00:00.000
1584,20260822,203,201,246,9,8,108.9000,108.9000,108.9000,1,1,2026-08-24T00:00:00.000
1585,20260814,318,112,96,8,1,109.6000,109.6000,109.6000,1,1,2026-08-24T00:00:00.000
1586,20260714,273,18,332,2,7,110.3000,110.3000,110.3000,1,1,2026-08-24T00:00:00.000
1587,20260716,284,83,77,14,5,111.0000,111.0000,111.0000,1,1,2026-08-24T00:00:00.000
1588,20260803,242,462,199,21,6,111.7000,111.7000,111.7000,1,1,2026-08-24T00:00:00.000
1589,20260723,332,52,285,33,4,112.4000,112.4000,112.4000,1,1,2026-08-24T00:00:00.000
1590,20260814,70,39,71,25,5,113.1000,113.1000,113.1000,1,1,2026-08-24T00:00:00.000
1591,20260723,131,251,60,27,8,113.8000,113.8000,113.8000,1,1,2026-08-24T00:00:00.000
1592,20260822,8,389,253,5,8,114.5000,114.5000,114.5000,1,1,2026-08-24T00:00:00.000
1593,20260708,147,314,26,8,8,115.2000,115.2000,115.2000,1,1,2026-08-24T00:00:00.000
1594,20260703,153,161,330,34,6,115.9000,115.9000,115.9000,1,1,2026-08-24T00:00:00.000
1595,20260529,308,299,50,25,2,116.6000,116.6000,116.6000,1,1,2026-08-24T00:00:00.000
1596,20260813,256,58,473,10,2,117.3000,117.3000,117.3000,1,1,2026-08-24T00:00:00.000
1597,20260727,337,174,226,7,4,118.0000,118.0000,118.0000,1,1,2026-08-24T00:00:00.000
1598,20260625,80,332,87,3,4,118.7000,118.7000,118.7000,1,1,2026-08-24T00:00:00.000
1599,20260612,220,408,410,10,8,119.4000,119.4000,119.4000,1,1,2026-08-24T00:00:00.000
1600,20260704,135,166,110,17,2,120.1000,120.1000,120.1000,1,1,2026-08-24T00:00:00.000
1601,20260714,82,70,267,27,8,120.8000,120.8000,120.8000,1,1,2026-08-24T00:00:00.000
1602,20260816,164,80,55,2,8,121.5000,121.5000,121.5000,1,1,2026-08-24T00:00:00.000
1603,20260805,261,474,439,9,6,122.2000,122.2000,122.2000,1,1,2026-08-24T00:00:00.000
1604,20260630,297,488,80,33,4,122.9000,122.9000,122.9000,1,1,2026-08-24T00:00:00.000
1605,20260629,140,57,158,34,4,123.6000,123.6000,123.6000,1,1,2026-08-24T00:00:00.000
1606,20260610,337,260,307,10,4,124.3000,124.3000,124.3000,1,1,2026-08-24T00:00:00.000
1607,20260614,296,467,198,4,2,125.0000,125.0000,125.0000,1,1,2026-08-24T00:00:00.000
1608,20260812,85,355,18,23,7,125.7000,125.7000,125.7000,1,1,2026-08-24T00:00:00.000
1609,20260729,18,2,499,2,2,126.4000,126.4000,126.4000,1,1,2026-08-24T00:00:00.000
1610,20260818,24,119,90,29,4,127.1000,127.1000,127.1000,1,1,2026-08-24T00:00:00.000
1611,20260812,21,167,304,15,3,127.8000,127.8000,127.8000,1,1,2026-08-24T00:00:00.000
1612,20260730,332,182,485,20,6,128.5000,128.5000,128.5000,1,1,2026-08-24T00:00:00.000
1613,20260615,215,88,252,7,4,129.2000,129.2000,129.2000,1,1,2026-08-24T00:00:00.000
1614,20260811,214,406,256,16,7,129.9000,129.9000,129.9000,1,1,2026-08-24T00:00:00.000
1615,20260613,346,85,422,34,6,130.6000,130.6000,130.6000,1,1,2026-08-24T00:00:00.000
1616,20260717,276,402,483,10,5,131.3000,131.3000,131.3000,1,1,2026-08-24T00:00:00.000
1617,20260610,289,50,6,16,2,132.0000,132.0000,132.0000,1,1,2026-08-24T00:00:00.000
1618,20260701,303,416,409,16,2,132.7000,132.7000,132.7000,1,1,2026-08-24T00:00:00.000
1619,20260601,301,360,451,30,3,133.4000,133.4000,133.4000,1,1,2026-08-24T00:00:00.000
1620,20260630,157,44,146,32,1,134.1000,134.1000,134.1000,1,1,2026-08-24T00:00:00.000
1621,20260815,32,2,34,31,4,134.8000,134.8000,134.8000,1,1,2026-08-24T00:00:00.000
1622,20260606,349,444,214,16,2,135.5000,135.5000,135.5000,1,1,2026-08-24T00:00:00.000
1623,20260817,162,24,287,15,6,136.2000,136.2000,136.2000,1,1,2026-08-24T00:00:00.000
1624,20260727,247,370,179,12,5,136.9000,136.9000,136.9000,1,1,2026-08-24T00:00:00.000
1625,20260731,14,103,231,25,3,137.6000,137.6000,137.6000,1,1,2026-08-24T00:00:00.000
1626,20260704,60,242,456,32,8,138.3000,138.3000,138.3000,1,1,2026-08-24T00:00:00.000
1627,20260802,345,164,214,24,3,139.0000,139.0000,139.0000,1,1,2026-08-24T00:00:00.000
1628,20260810,307,150,429,23,6,139.7000,139.7000,139.7000,1,1,2026-08-24T00:00:00.000
1629,20260804,280,201,470,3,6,140.4000,140.4000,140.4000,1,1,2026-08-24T00:00:00.000
1630,20260706,176,53,161,25,5,141.1000,141.1000,141.1000,1,1,2026-08-24T00:00:00.000
1631,20260605,292,271,90,31,3,141.8000,141.8000,141.8000,1,1,2026-08-24T00:00:00.000
1632,20260709,219,144,337,5,3,142.5000,142.5000,142.5000,1,1,2026-08-24T00:00:00.000
1633,20260718,58,454,177,12,7,143.2000,143.2000,143.2000,1,1,2026-08-24T00:00:00.000
1634,20260529,320,7,475,23,1,143.9000,143.9000,143.9000,1,1,2026-08-24T00:00:00.000
1635,20260601,199,225,416,5,4,144.6000,144.6000,144.6000,1,1,2026-08-24T00:00:00.000
1636,20260603,252,111,6,26,7,145.3000,145.3000,145.3000,1,1,2026-08-24T00:00:00.000
1637,20260710,11,64,383,12,1,146.0000,146.0000,146.0000,1,1,2026-08-24T00:00:00.000
1638,20260823,269,396,446,20,3,146.7000,146.7000,146.7000,1,1,2026-08-24T00:00:00.000
1639,20260618,24,191,462,33,5,147.4000,147.4000,147.4000,1,1,2026-08-24T00:00:00.000
1640,20260606,28,162,118,13,7,148.1000,148.1000,148.1000,1,1,2026-08-24T00:00:00.000
1641,20260720,90,71,294,34,4,148.8000,148.8000,148.8000,1,1,2026-08-24T00:00:00.000
1642,20260709,293,93,322,27,7,149.5000,149.5000,149.5000,1,1,2026-08-24T00:00:00.000
1643,20260708,201,149,415,33,6,150.2000,150.2000,150.2000,1,1,2026-08-24T00:00:00.000
1644,20260709,261,426,51,20,2,150.9000,150.9000,150.9000,1,1,2026-08-24T00:00:00.000
1645,20260628,216,183,249,23,6,151.6000,151.6000,151.6000,1,1,2026-08-24T00:00:00.000
1646,20260726,169,159,6,11,4,152.3000,152.3000,152.3000,1,1,2026-08-24T00:00:00.000
1647,20260527,192,435,200,5,2,153.0000,153.0000,153.0000,1,1,2026-08-24T00:00:00.000
1648,20260715,78,204,284,6,4,153.7000,153.7000,153.7000,1,1,2026-08-24T00:00:00.000
1649,20260603,101,496,362,20,3,154.4000,154.4000,154.4000,1,1,2026-08-24T00:00:00.000
1650,20260621,19,111,156,28,4,155.1000,155.1000,155.1000,1,1,2026-08-24T00:00:00.000
1651,20260624,292,309,104,1,5,155.8000,155.8000,155.8000,1,1,2026-08-24T00:00:00.000
1652,20260619,17,324,352,18,6,156.5000,156.5000,156.5000,1,1,2026-08-24T00:00:00.000
1653,20260731,236,434,202,10,3,157.2000,157.2000,157.2000,1,1,2026-08-24T00:00:00.000
1654,20260717,56,394,318,23,5,157.9000,157.9000,157.9000,1,1,2026-08-24T00:00:00.000
1655,20260529,322,142,129,20,1,158.6000,158.6000,158.6000,1,1,2026-08-24T00:00:00.000
1656,20260530,303,114,359,18,1,159.3000,159.3000,159.3000,1,1,2026-08-24T00:00:00.000
1657,20260823,248,71,207,10,7,160.0000,160.0000,160.0000,1,1,2026-08-24T00:00:00.000
1658,20260609,124,20,268,12,1,160.7000,160.7000,160.7000,1,1,2026-08-24T00:00:00.000
1659,20260620,211,214,261,4,5,161.4000,161.4000,161.4000,1,1,2026-08-24T00:00:00.000
1660,20260801,80,443,218,19,2,162.1000,162.1000,162.1000,1,1,2026-08-24T00:00:00.000
1661,20260810,243,443,425,18,1,162.8000,162.8000,162.8000,1,1,2026-08-24T00:00:00.000
1662,20260611,137,379,323,10,1,163.5000,163.5000,163.5000,1,1,2026-08-24T00:00:00.000
1663,20260605,229,415,62,2,8,164.2000,164.2000,164.2000,1,1,2026-08-24T00:00:00.000
1664,20260618,276,139,256,22,6,164.9000,164.9000,164.9000,1,1,2026-08-24T00:00:00.000
1665,20260603,279,369,200,6,2,165.6000,165.6000,165.6000,1,1,2026-08-24T00:00:00.000
1666,20260712,52,214,187,1,6,166.3000,166.3000,166.3000,1,1,2026-08-24T00:00:00.000
1667,20260811,272,260,39,2,3,167.0000,167.0000,167.0000,1,1,2026-08-24T00:00:00.000
1668,20260603,337,123,148,9,4,167.7000,167.7000,167.7000,1,1,2026-08-24T00:00:00.000
1669,20260615,224,359,500,17,5,168.4000,168.4000,168.4000,1,1,2026-08-24T00:00:00.000
1670,20260720,152,265,2,2,7,169.1000,169.1000,169.1000,1,1,2026-08-24T00:00:00.000
1671,20260722,200,470,92,10,8,169.8000,169.8000,169.8000,1,1,2026-08-24T00:00:00.000
1672,20260601,271,31,322,31,4,170.5000,170.5000,170.5000,1,1,2026-08-24T00:00:00.000
1673,20260625,159,393,475,21,3,171.2000,171.2000,171.2000,1,1,2026-08-24T00:00:00.000
1674,20260807,5,245,487,22,5,171.9000,171.9000,171.9000,1,1,2026-08-24T00:00:00.000
1675,20260703,262,248,298,14,4,172.6000,172.6000,172.6000,1,1,2026-08-24T00:00:00.000
1676,20260704,89,25,381,17,5,173.3000,173.3000,173.3000,1,1,2026-08-24T00:00:00.000
1677,20260625,220,201,86,2,2,174.0000,174.0000,174.0000,1,1,2026-08-24T00:00:00.000
1678,20260820,173,451,383,16,8,174.7000,174.7000,174.7000,1,1,2026-08-24T00:00:00.000
1679,20260819,281,290,180,28,8,175.4000,175.4000,175.4000,1,1,2026-08-24T00:00:00.000
1680,20260606,141,258,88,9,4,176.1000,176.1000,176.1000,1,1,2026-08-24T00:00:00.000
1681,20260721,210,222,372,10,2,176.8000,176.8000,176.8000,1,1,2026-08-24T00:00:00.000
1682,20260629,142,278,118,18,5,177.5000,177.5000,177.5000,1,1,2026-08-24T00:00:00.000
1683,20260607,122,94,31,12,8,178.2000,178.2000,178.2000,1,1,2026-08-24T00:00:00.000
1684,20260624,247,125,343,16,8,178.9000,178.9000,178.9000,1,1,2026-08-24T00:00:00.000
1685,20260629,350,97,171,2,8,179.6000,179.6000,179.6000,1,1,2026-08-24T00:00:00.000
1686,20260709,14,376,310,28,6,180.3000,180.3000,180.3000,1,1,2026-08-24T00:00:00.000
1687,20260818,204,211,494,9,7,181.0000,181.0000,181.0000,1,1,2026-08-24T00:00:00.000
1688,20260725,51,133,371,19,6,181.7000,181.7000,181.7000,1,1,2026-08-24T00:00:00.000
1689,20260810,61,111,8,14,4,182.4000,182.4000,182.4000,1,1,2026-08-24T00:00:00.000
1690,20260729,233,97,3,13,4,183.1000,183.1000,183.1000,1,1,2026-08-24T00:00:00.000
1691,20260527,97,287,207,30,8,183.8000,183.8000,183.8000,1,1,2026-08-24T00:00:00.000
1692,20260714,152,389,112,6,7,184.5000,184.5000,184.5000,1,1,2026-08-24T00:00:00.000
1693,20260723,54,159,245,32,7,185.2000,185.2000,185.2000,1,1,2026-08-24T00:00:00.000
1694,20260817,158,161,460,5,5,185.9000,185.9000,185.9000,1,1,2026-08-24T00:00:00.000
1695,20260811,43,446,125,5,1,186.6000,186.6000,186.6000,1,1,2026-08-24T00:00:00.000
1696,20260724,234,123,159,29,2,187.3000,187.3000,187.3000,1,1,2026-08-24T00:00:00.000
1697,20260708,175,498,36,2,2,188.0000,188.0000,188.0000,1,1,2026-08-24T00:00:00.000
1698,20260701,40,400,313,4,6,188.7000,188.7000,188.7000,1,1,2026-08-24T00:00:00.000
1699,20260614,319,210,377,23,3,189.4000,189.4000,189.4000,1,1,2026-08-24T00:00:00.000
1700,20260709,239,436,464,17,1,190.1000,190.1000,190.1000,1,1,2026-08-24T00:00:00.000
1701,20260716,317,450,215,9,5,190.8000,190.8000,190.8000,1,1,2026-08-24T00:00:00.000
1702,20260611,177,394,112,33,6,191.5000,191.5000,191.5000,1,1,2026-08-24T00:00:00.000
1703,20260815,24,239,390,4,1,192.2000,192.2000,192.2000,1,1,2026-08-24T00:00:00.000
1704,20260701,225,264,234,24,4,192.9000,192.9000,192.9000,1,1,2026-08-24T00:00:00.000
1705,20260708,248,300,62,33,8,193.6000,193.6000,193.6000,1,1,2026-08-24T00:00:00.000
1706,20260816,247,346,60,33,2,194.3000,194.3000,194.3000,1,1,2026-08-24T00:00:00.000
1707,20260713,165,398,275,1,1,195.0000,195.0000,195.0000,1,1,2026-08-24T00:00:00.000
1708,20260727,117,277,226,6,8,195.7000,195.7000,195.7000,1,1,2026-08-24T00:00:00.000
1709,20260618,190,441,251,23,6,196.4000,196.4000,196.4000,1,1,2026-08-24T00:00:00.000
1710,20260609,100,366,326,15,6,197.1000,197.1000,197.1000,1,1,2026-08-24T00:00:00.000
1711,20260630,137,477,149,7,3,197.8000,197.8000,197.8000,1,1,2026-08-24T00:00:00.000
1712,20260721,275,3,461,2,2,198.5000,198.5000,198.5000,1,1,2026-08-24T00:00:00.000
1713,20260708,213,323,44,10,6,199.2000,199.2000,199.2000,1,1,2026-08-24T00:00:00.000
1714,20260721,195,411,446,9,1,199.9000,199.9000,199.9000,1,1,2026-08-24T00:00:00.000
1715,20260727,245,214,252,11,7,200.6000,200.6000,200.6000,1,1,2026-08-24T00:00:00.000
1716,20260707,187,312,396,25,3,201.3000,201.3000,201.3000,1,1,2026-08-24T00:00:00.000
1717,20260625,158,163,467,10,3,202.0000,202.0000,202.0000,1,1,2026-08-24T00:00:00.000
1718,20260815,262,461,23,30,6,202.7000,202.7000,202.7000,1,1,2026-08-24T00:00:00.000
1719,20260709,176,243,225,25,6,203.4000,203.4000,203.4000,1,1,2026-08-24T00:00:00.000
1720,20260712,42,443,36,20,5,204.1000,204.1000,204.1000,1,1,2026-08-24T00:00:00.000
1721,20260804,10,462,15,23,4,204.8000,204.8000,204.8000,1,1,2026-08-24T00:00:00.000
1722,20260729,326,438,124,23,3,205.5000,205.5000,205.5000,1,1,2026-08-24T00:00:00.000
1723,20260811,324,212,70,24,4,206.2000,206.2000,206.2000,1,1,2026-08-24T00:00:00.000
1724,20260721,123,178,182,33,7,206.9000,206.9000,206.9000,1,1,2026-08-24T00:00:00.000
1725,20260627,68,188,63,26,1,207.6000,207.6000,207.6000,1,1,2026-08-24T00:00:00.000
1726,20260623,295,18,494,20,3,208.3000,208.3000,208.3000,1,1,2026-08-24T00:00:00.000
1727,20260704,83,269,154,4,7,209.0000,209.0000,209.0000,1,1,2026-08-24T00:00:00.000
1728,20260529,215,254,202,5,7,209.7000,209.7000,209.7000,1,1,2026-08-24T00:00:00.000
1729,20260718,90,210,6,10,1,210.4000,210.4000,210.4000,1,1,2026-08-24T00:00:00.000
1730,20260614,291,328,294,7,2,211.1000,211.1000,211.1000,1,1,2026-08-24T00:00:00.000
1731,20260614,174,468,386,8,2,211.8000,211.8000,211.8000,1,1,2026-08-24T00:00:00.000
1732,20260527,65,250,366,31,1,212.5000,212.5000,212.5000,1,1,2026-08-24T00:00:00.000
1733,20260616,116,330,408,8,6,213.2000,213.2000,213.2000,1,1,2026-08-24T00:00:00.000
1734,20260813,4,316,216,14,2,213.9000,213.9000,213.9000,1,1,2026-08-24T00:00:00.000
1735,20260822,246,492,105,30,2,214.6000,214.6000,214.6000,1,1,2026-08-24T00:00:00.000
1736,20260720,274,150,42,28,1,215.3000,215.3000,215.3000,1,1,2026-08-24T00:00:00.000
1737,20260626,277,260,305,2,1,216.0000,216.0000,216.0000,1,1,2026-08-24T00:00:00.000
1738,20260531,164,103,139,1,8,216.7000,216.7000,216.7000,1,1,2026-08-24T00:00:00.000
1739,20260624,233,33,206,25,1,217.4000,217.4000,217.4000,1,1,2026-08-24T00:00:00.000
1740,20260708,134,118,81,10,1,218.1000,218.1000,218.1000,1,1,2026-08-24T00:00:00.000
1741,20260529,332,483,355,31,1,218.8000,218.8000,218.8000,1,1,2026-08-24T00:00:00.000
1742,20260705,267,444,426,28,2,219.5000,219.5000,219.5000,1,1,2026-08-24T00:00:00.000
1743,20260812,71,301,371,13,7,220.2000,220.2000,220.2000,1,1,2026-08-24T00:00:00.000
1744,20260609,142,104,408,33,3,220.9000,220.9000,220.9000,1,1,2026-08-24T00:00:00.000
1745,20260615,2,30,421,17,7,221.6000,221.6000,221.6000,1,1,2026-08-24T00:00:00.000
1746,20260723,2,434,394,12,1,222.3000,222.3000,222.3000,1,1,2026-08-24T00:00:00.000
1747,20260709,140,471,199,18,3,223.0000,223.0000,223.0000,1,1,2026-08-24T00:00:00.000
1748,20260714,181,190,488,34,6,223.7000,223.7000,223.7000,1,1,2026-08-24T00:00:00.000
1749,20260728,252,4,117,15,5,224.4000,224.4000,224.4000,1,1,2026-08-24T00:00:00.000
1750,20260605,170,362,87,31,5,225.1000,225.1000,225.1000,1,1,2026-08-24T00:00:00.000
1751,20260811,29,131,374,8,4,225.8000,225.8000,225.8000,1,1,2026-08-24T00:00:00.000
1752,20260812,46,77,316,31,4,226.5000,226.5000,226.5000,1,1,2026-08-24T00:00:00.000
1753,20260714,224,167,346,16,4,227.2000,227.2000,227.2000,1,1,2026-08-24T00:00:00.000
1754,20260528,317,250,408,3,3,227.9000,227.9000,227.9000,1,1,2026-08-24T00:00:00.000
1755,20260625,266,112,419,34,8,228.6000,228.6000,228.6000,1,1,2026-08-24T00:00:00.000
1756,20260801,141,92,319,16,3,229.3000,229.3000,229.3000,1,1,2026-08-24T00:00:00.000
1757,20260530,311,51,172,29,1,230.0000,230.0000,230.0000,1,1,2026-08-24T00:00:00.000
1758,20260613,264,193,235,4,7,230.7000,230.7000,230.7000,1,1,2026-08-24T00:00:00.000
1759,20260527,341,312,45,4,2,231.4000,231.4000,231.4000,1,1,2026-08-24T00:00:00.000
1760,20260722,163,212,200,32,6,232.1000,232.1000,232.1000,1,1,2026-08-24T00:00:00.000
1761,20260811,218,421,211,24,7,232.8000,232.8000,232.8000,1,1,2026-08-24T00:00:00.000
1762,20260609,8,38,136,12,4,233.5000,233.5000,233.5000,1,1,2026-08-24T00:00:00.000
1763,20260627,82,485,240,16,1,234.2000,234.2000,234.2000,1,1,2026-08-24T00:00:00.000
1764,20260804,19,357,424,21,6,234.9000,234.9000,234.9000,1,1,2026-08-24T00:00:00.000
1765,20260715,141,324,214,18,1,235.6000,235.6000,235.6000,1,1,2026-08-24T00:00:00.000
1766,20260816,156,405,447,10,6,236.3000,236.3000,236.3000,1,1,2026-08-24T00:00:00.000
1767,20260701,132,371,312,5,2,237.0000,237.0000,237.0000,1,1,2026-08-24T00:00:00.000
1768,20260629,290,31,498,24,7,237.7000,237.7000,237.7000,1,1,2026-08-24T00:00:00.000
1769,20260702,12,37,364,1,3,238.4000,238.4000,238.4000,1,1,2026-08-24T00:00:00.000
1770,20260804,94,485,477,23,4,239.1000,239.1000,239.1000,1,1,2026-08-24T00:00:00.000
1771,20260822,256,423,177,2,5,239.8000,239.8000,239.8000,1,1,2026-08-24T00:00:00.000
1772,20260824,287,182,334,13,8,240.5000,240.5000,240.5000,1,1,2026-08-24T00:00:00.000
1773,20260605,70,272,151,14,4,241.2000,241.2000,241.2000,1,1,2026-08-24T00:00:00.000
1774,20260819,221,115,328,14,4,241.9000,241.9000,241.9000,1,1,2026-08-24T00:00:00.000
1775,20260618,318,443,260,32,5,242.6000,242.6000,242.6000,1,1,2026-08-24T00:00:00.000
1776,20260613,333,473,45,32,3,243.3000,243.3000,243.3000,1,1,2026-08-24T00:00:00.000
1777,20260716,240,344,94,34,4,244.0000,244.0000,244.0000,1,1,2026-08-24T00:00:00.000
1778,20260724,130,466,154,7,2,244.7000,244.7000,244.7000,1,1,2026-08-24T00:00:00.000
1779,20260619,143,302,235,17,2,245.4000,245.4000,245.4000,1,1,2026-08-24T00:00:00.000
1780,20260617,323,297,82,23,3,246.1000,246.1000,246.1000,1,1,2026-08-24T00:00:00.000
1781,20260704,4,333,321,3,4,246.8000,246.8000,246.8000,1,1,2026-08-24T00:00:00.000
1782,20260601,201,201,220,6,3,247.5000,247.5000,247.5000,1,1,2026-08-24T00:00:00.000
1783,20260814,36,303,155,32,5,248.2000,248.2000,248.2000,1,1,2026-08-24T00:00:00.000
1784,20260817,319,427,310,29,6,248.9000,248.9000,248.9000,1,1,2026-08-24T00:00:00.000
1785,20260815,48,339,147,14,4,249.6000,249.6000,249.6000,1,1,2026-08-24T00:00:00.000
1786,20260708,347,325,288,24,1,250.3000,250.3000,250.3000,1,1,2026-08-24T00:00:00.000
1787,20260813,247,480,243,23,1,251.0000,251.0000,251.0000,1,1,2026-08-24T00:00:00.000
1788,20260626,250,354,398,3,4,251.7000,251.7000,251.7000,1,1,2026-08-24T00:00:00.000
1789,20260530,60,267,429,16,8,252.4000,252.4000,252.4000,1,1,2026-08-24T00:00:00.000
1790,20260613,20,479,199,6,5,253.1000,253.1000,253.1000,1,1,2026-08-24T00:00:00.000
1791,20260724,165,11,48,2,7,253.8000,253.8000,253.8000,1,1,2026-08-24T00:00:00.000
1792,20260721,160,98,55,34,5,254.5000,254.5000,254.5000,1,1,2026-08-24T00:00:00.000
1793,20260612,239,101,446,16,8,255.2000,255.2000,255.2000,1,1,2026-08-24T00:00:00.000
1794,20260730,66,314,98,14,8,255.9000,255.9000,255.9000,1,1,2026-08-24T00:00:00.000
1795,20260722,325,115,112,12,2,256.6000,256.6000,256.6000,1,1,2026-08-24T00:00:00.000
1796,20260803,114,408,56,32,2,257.3000,257.3000,257.3000,1,1,2026-08-24T00:00:00.000
1797,20260725,228,442,497,29,4,258.0000,258.0000,258.0000,1,1,2026-08-24T00:00:00.000
1798,20260624,13,342,68,7,6,258.7000,258.7000,258.7000,1,1,2026-08-24T00:00:00.000
1799,20260822,48,23,224,8,2,259.4000,259.4000,259.4000,1,1,2026-08-24T00:00:00.000
1800,20260726,29,463,479,13,6,260.1000,260.1000,260.1000,1,1,2026-08-24T00:00:00.000
1801,20260805,127,178,266,17,3,260.8000,260.8000,260.8000,1,1,2026-08-24T00:00:00.000
1802,20260725,57,434,82,31,3,261.5000,261.5000,261.5000,1,1,2026-08-24T00:00:00.000
1803,20260728,340,117,470,29,5,262.2000,262.2000,262.2000,1,1,2026-08-24T00:00:00.000
1804,20260815,279,430,479,29,2,262.9000,262.9000,262.9000,1,1,2026-08-24T00:00:00.000
1805,20260807,63,19,189,16,3,263.6000,263.6000,263.6000,1,1,2026-08-24T00:00:00.000
1806,20260530,270,68,105,8,2,264.3000,264.3000,264.3000,1,1,2026-08-24T00:00:00.000
1807,20260610,227,474,34,30,2,265.0000,265.0000,265.0000,1,1,2026-08-24T00:00:00.000
1808,20260708,249,4,151,10,2,265.7000,265.7000,265.7000,1,1,2026-08-24T00:00:00.000
1809,20260623,3,70,61,12,6,266.4000,266.4000,266.4000,1,1,2026-08-24T00:00:00.000
1810,20260605,317,251,431,7,8,267.1000,267.1000,267.1000,1,1,2026-08-24T00:00:00.000
1811,20260704,5,343,117,34,6,267.8000,267.8000,267.8000,1,1,2026-08-24T00:00:00.000
1812,20260801,291,200,267,8,5,268.5000,268.5000,268.5000,1,1,2026-08-24T00:00:00.000
1813,20260610,330,462,469,34,5,269.2000,269.2000,269.2000,1,1,2026-08-24T00:00:00.000
1814,20260619,294,411,432,32,5,269.9000,269.9000,269.9000,1,1,2026-08-24T00:00:00.000
1815,20260630,299,144,177,3,4,270.6000,270.6000,270.6000,1,1,2026-08-24T00:00:00.000
1816,20260627,277,170,64,2,5,271.3000,271.3000,271.3000,1,1,2026-08-24T00:00:00.000
1817,20260611,259,467,94,33,7,272.0000,272.0000,272.0000,1,1,2026-08-24T00:00:00.000
1818,20260818,174,77,365,4,2,272.7000,272.7000,272.7000,1,1,2026-08-24T00:00:00.000
1819,20260718,53,15,319,14,8,273.4000,273.4000,273.4000,1,1,2026-08-24T00:00:00.000
1820,20260709,60,397,136,22,1,274.1000,274.1000,274.1000,1,1,2026-08-24T00:00:00.000
1821,20260814,327,65,403,2,7,274.8000,274.8000,274.8000,1,1,2026-08-24T00:00:00.000
1822,20260710,11,42,442,26,5,275.5000,275.5000,275.5000,1,1,2026-08-24T00:00:00.000
1823,20260602,244,293,236,10,3,276.2000,276.2000,276.2000,1,1,2026-08-24T00:00:00.000
1824,20260710,110,113,41,34,7,276.9000,276.9000,276.9000,1,1,2026-08-24T00:00:00.000
1825,20260613,134,247,495,8,3,277.6000,277.6000,277.6000,1,1,2026-08-24T00:00:00.000
1826,20260715,24,326,249,7,3,278.3000,278.3000,278.3000,1,1,2026-08-24T00:00:00.000
1827,20260613,291,108,86,33,2,279.0000,279.0000,279.0000,1,1,2026-08-24T00:00:00.000
1828,20260725,73,390,20,16,5,279.7000,279.7000,279.7000,1,1,2026-08-24T00:00:00.000
1829,20260717,239,15,328,33,7,280.4000,280.4000,280.4000,1,1,2026-08-24T00:00:00.000
1830,20260720,133,329,263,11,4,281.1000,281.1000,281.1000,1,1,2026-08-24T00:00:00.000
1831,20260730,58,231,452,20,1,281.8000,281.8000,281.8000,1,1,2026-08-24T00:00:00.000
1832,20260813,206,337,447,21,8,282.5000,282.5000,282.5000,1,1,2026-08-24T00:00:00.000
1833,20260728,157,401,241,34,3,283.2000,283.2000,283.2000,1,1,2026-08-24T00:00:00.000
1834,20260710,260,79,196,9,1,283.9000,283.9000,283.9000,1,1,2026-08-24T00:00:00.000
1835,20260611,226,53,126,32,3,284.6000,284.6000,284.6000,1,1,2026-08-24T00:00:00.000
1836,20260719,288,238,401,2,8,285.3000,285.3000,285.3000,1,1,2026-08-24T00:00:00.000
1837,20260531,248,71,109,31,2,286.0000,286.0000,286.0000,1,1,2026-08-24T00:00:00.000
1838,20260705,294,371,414,17,2,286.7000,286.7000,286.7000,1,1,2026-08-24T00:00:00.000
1839,20260808,220,331,421,32,6,287.4000,287.4000,287.4000,1,1,2026-08-24T00:00:00.000
1840,20260709,9,206,169,9,4,288.1000,288.1000,288.1000,1,1,2026-08-24T00:00:00.000
1841,20260804,72,160,463,25,4,288.8000,288.8000,288.8000,1,1,2026-08-24T00:00:00.000
1842,20260710,296,381,258,10,1,289.5000,289.5000,289.5000,1,1,2026-08-24T00:00:00.000
