LogisticsTrackingEventKey,EventDateKey,EventTimeOfDayKey,LogisticsShipmentHeaderKey,LogisticsDeliveryKey,LogisticsTransportLoadKey,LogisticsContainerKey,LogisticsDockDoorKey,LogisticsTrackingEventTypeKey,SeverityKey,TrackingReferenceNumber,EventCount,EventSequenceNumber,SourceSystemKey,BatchId,LoadedAtUtc
9663,20260624,83760,346,95,133,474,468,33,4,LTE009663,664,9663,1,1,2026-08-24T00:00:00.000
9664,20260707,58680,427,451,158,423,23,8,2,LTE009664,665,9664,1,1,2026-08-24T00:00:00.000
9665,20260807,58080,210,366,219,144,103,9,5,LTE009665,666,9665,1,1,2026-08-24T00:00:00.000
9666,20260613,53820,291,391,196,82,392,22,5,LTE009666,667,9666,1,1,2026-08-24T00:00:00.000
9667,20260823,59220,118,255,152,353,345,2,4,LTE009667,668,9667,1,1,2026-08-24T00:00:00.000
9668,20260620,85980,51,14,479,451,461,20,5,LTE009668,669,9668,1,1,2026-08-24T00:00:00.000
9669,20260817,12120,169,469,115,36,63,31,1,LTE009669,670,9669,1,1,2026-08-24T00:00:00.000
9670,20260730,26760,324,215,124,359,271,21,5,LTE009670,671,9670,1,1,2026-08-24T00:00:00.000
9671,20260621,36660,48,198,279,439,162,26,3,LTE009671,672,9671,1,1,2026-08-24T00:00:00.000
9672,20260727,14520,420,267,59,189,479,6,5,LTE009672,673,9672,1,1,2026-08-24T00:00:00.000
9673,20260709,77040,-1,-1,-1,-1,-1,13,-1,LTE009673,674,9673,1,1,2026-08-24T00:00:00.000
9674,20260704,24840,90,129,382,399,266,4,1,LTE009674,675,9674,1,1,2026-08-24T00:00:00.000
9675,20260724,60600,336,106,464,29,499,9,3,LTE009675,676,9675,1,1,2026-08-24T00:00:00.000
9676,20260803,80400,375,161,167,332,68,22,1,LTE009676,677,9676,1,1,2026-08-24T00:00:00.000
9677,20260728,52800,29,259,166,429,440,14,5,LTE009677,678,9677,1,1,2026-08-24T00:00:00.000
9678,20260701,35400,495,16,256,65,228,24,1,LTE009678,679,9678,1,1,2026-08-24T00:00:00.000
9679,20260803,35940,203,5,393,70,365,2,3,LTE009679,680,9679,1,1,2026-08-24T00:00:00.000
9680,20260605,46500,82,329,464,429,128,27,3,LTE009680,681,9680,1,1,2026-08-24T00:00:00.000
9681,20260811,83580,476,397,178,198,56,16,4,LTE009681,682,9681,1,1,2026-08-24T00:00:00.000
9682,20260803,45120,315,187,235,95,263,11,5,LTE009682,683,9682,1,1,2026-08-24T00:00:00.000
9683,20260713,73800,103,324,172,301,23,22,5,LTE009683,684,9683,1,1,2026-08-24T00:00:00.000
9684,20260715,62460,248,199,247,497,215,7,3,LTE009684,685,9684,1,1,2026-08-24T00:00:00.000
9685,20260711,37140,117,58,226,238,253,31,2,LTE009685,686,9685,1,1,2026-08-24T00:00:00.000
9686,20260807,17160,194,115,312,405,44,12,3,LTE009686,687,9686,1,1,2026-08-24T00:00:00.000
9687,20260821,54360,114,122,486,83,70,2,1,LTE009687,688,9687,1,1,2026-08-24T00:00:00.000
9688,20260705,9360,201,492,352,41,427,11,1,LTE009688,689,9688,1,1,2026-08-24T00:00:00.000
9689,20260626,77880,303,257,77,426,231,10,3,LTE009689,690,9689,1,1,2026-08-24T00:00:00.000
9690,20260808,76620,-1,-1,-1,-1,-1,4,-1,LTE009690,691,9690,1,1,2026-08-24T00:00:00.000
9691,20260808,2160,87,29,255,173,52,1,4,LTE009691,692,9691,1,1,2026-08-24T00:00:00.000
9692,20260716,70380,307,310,104,264,67,8,3,LTE009692,693,9692,1,1,2026-08-24T00:00:00.000
9693,20260608,42780,97,149,274,67,489,20,3,LTE009693,694,9693,1,1,2026-08-24T00:00:00.000
9694,20260824,83220,479,217,187,31,393,33,3,LTE009694,695,9694,1,1,2026-08-24T00:00:00.000
9695,20260824,75540,173,150,252,427,454,33,3,LTE009695,696,9695,1,1,2026-08-24T00:00:00.000
9696,20260811,23760,39,419,405,443,228,30,3,LTE009696,697,9696,1,1,2026-08-24T00:00:00.000
9697,20260607,76080,198,91,303,342,440,12,4,LTE009697,698,9697,1,1,2026-08-24T00:00:00.000
9698,20260802,58260,200,129,169,122,222,20,5,LTE009698,699,9698,1,1,2026-08-24T00:00:00.000
9699,20260629,69420,299,276,345,374,229,3,5,LTE009699,700,9699,1,1,2026-08-24T00:00:00.000
9700,20260822,67500,352,388,61,482,309,8,4,LTE009700,701,9700,1,1,2026-08-24T00:00:00.000
9701,20260531,22560,276,114,402,359,263,19,4,LTE009701,702,9701,1,1,2026-08-24T00:00:00.000
9702,20260627,46980,287,473,206,339,72,17,5,LTE009702,703,9702,1,1,2026-08-24T00:00:00.000
9703,20260712,3780,47,447,103,48,248,6,3,LTE009703,704,9703,1,1,2026-08-24T00:00:00.000
9704,20260621,18540,243,251,130,94,475,3,4,LTE009704,705,9704,1,1,2026-08-24T00:00:00.000
9705,20260821,69120,145,14,226,245,139,30,4,LTE009705,706,9705,1,1,2026-08-24T00:00:00.000
9706,20260803,20520,431,326,36,302,455,13,5,LTE009706,707,9706,1,1,2026-08-24T00:00:00.000
9707,20260711,10020,-1,-1,-1,-1,-1,9,-1,LTE009707,708,9707,1,1,2026-08-24T00:00:00.000
9708,20260712,66840,392,265,271,205,457,23,5,LTE009708,709,9708,1,1,2026-08-24T00:00:00.000
9709,20260716,76260,224,261,380,104,420,5,5,LTE009709,710,9709,1,1,2026-08-24T00:00:00.000
9710,20260723,55440,244,81,68,314,209,8,1,LTE009710,711,9710,1,1,2026-08-24T00:00:00.000
9711,20260816,79680,18,153,411,45,283,14,1,LTE009711,712,9711,1,1,2026-08-24T00:00:00.000
9712,20260705,54600,356,1,287,95,175,9,2,LTE009712,713,9712,1,1,2026-08-24T00:00:00.000
9713,20260530,46620,303,325,325,28,243,19,3,LTE009713,714,9713,1,1,2026-08-24T00:00:00.000
9714,20260628,6480,274,112,408,18,306,19,1,LTE009714,715,9714,1,1,2026-08-24T00:00:00.000
9715,20260701,11400,91,115,10,69,143,5,4,LTE009715,716,9715,1,1,2026-08-24T00:00:00.000
9716,20260604,61320,272,124,194,326,400,25,5,LTE009716,717,9716,1,1,2026-08-24T00:00:00.000
9717,20260714,13140,123,491,195,312,219,12,3,LTE009717,718,9717,1,1,2026-08-24T00:00:00.000
9718,20260731,74940,272,400,171,123,422,31,4,LTE009718,719,9718,1,1,2026-08-24T00:00:00.000
9719,20260724,69960,178,227,105,182,314,22,5,LTE009719,720,9719,1,1,2026-08-24T00:00:00.000
9720,20260805,54960,35,449,387,291,322,33,1,LTE009720,721,9720,1,1,2026-08-24T00:00:00.000
9721,20260704,22500,232,218,277,355,151,17,1,LTE009721,722,9721,1,1,2026-08-24T00:00:00.000
9722,20260605,64200,18,472,94,233,15,30,3,LTE009722,723,9722,1,1,2026-08-24T00:00:00.000
9723,20260728,25020,433,156,204,262,472,34,5,LTE009723,724,9723,1,1,2026-08-24T00:00:00.000
9724,20260803,54720,-1,-1,-1,-1,-1,16,-1,LTE009724,725,9724,1,1,2026-08-24T00:00:00.000
9725,20260624,10140,61,349,150,187,233,33,4,LTE009725,726,9725,1,1,2026-08-24T00:00:00.000
9726,20260813,33720,449,441,86,360,242,21,5,LTE009726,727,9726,1,1,2026-08-24T00:00:00.000
9727,20260817,24480,77,126,58,428,280,4,1,LTE009727,728,9727,1,1,2026-08-24T00:00:00.000
9728,20260717,5400,454,142,268,400,186,14,4,LTE009728,729,9728,1,1,2026-08-24T00:00:00.000
9729,20260606,61200,390,326,360,250,126,33,1,LTE009729,730,9729,1,1,2026-08-24T00:00:00.000
9730,20260723,67560,300,188,84,129,127,9,2,LTE009730,731,9730,1,1,2026-08-24T00:00:00.000
9731,20260626,11280,366,70,179,360,203,23,1,LTE009731,732,9731,1,1,2026-08-24T00:00:00.000
9732,20260609,32700,53,272,260,456,208,26,3,LTE009732,733,9732,1,1,2026-08-24T00:00:00.000
9733,20260619,51900,369,13,450,489,253,2,5,LTE009733,734,9733,1,1,2026-08-24T00:00:00.000
9734,20260819,82320,18,395,334,113,486,35,5,LTE009734,735,9734,1,1,2026-08-24T00:00:00.000
9735,20260712,10500,279,153,239,355,73,21,5,LTE009735,736,9735,1,1,2026-08-24T00:00:00.000
9736,20260807,82380,157,86,498,13,253,17,4,LTE009736,737,9736,1,1,2026-08-24T00:00:00.000
9737,20260711,21360,414,308,480,180,24,16,4,LTE009737,738,9737,1,1,2026-08-24T00:00:00.000
9738,20260530,4740,148,185,287,445,44,29,1,LTE009738,739,9738,1,1,2026-08-24T00:00:00.000
9739,20260529,25320,34,420,395,248,307,33,5,LTE009739,740,9739,1,1,2026-08-24T00:00:00.000
9740,20260708,23280,352,428,168,396,341,34,5,LTE009740,741,9740,1,1,2026-08-24T00:00:00.000
9741,20260614,60240,-1,-1,-1,-1,-1,26,-1,LTE009741,742,9741,1,1,2026-08-24T00:00:00.000
9742,20260531,44160,126,160,452,187,430,3,2,LTE009742,743,9742,1,1,2026-08-24T00:00:00.000
9743,20260623,36120,44,54,141,262,190,35,4,LTE009743,744,9743,1,1,2026-08-24T00:00:00.000
9744,20260701,7620,249,62,494,368,212,21,3,LTE009744,745,9744,1,1,2026-08-24T00:00:00.000
9745,20260714,9060,479,153,345,125,469,28,2,LTE009745,746,9745,1,1,2026-08-24T00:00:00.000
9746,20260705,28260,37,39,191,288,15,19,2,LTE009746,747,9746,1,1,2026-08-24T00:00:00.000
9747,20260815,21240,195,279,149,351,118,17,5,LTE009747,748,9747,1,1,2026-08-24T00:00:00.000
9748,20260625,63180,311,256,400,31,22,29,1,LTE009748,749,9748,1,1,2026-08-24T00:00:00.000
9749,20260711,38820,323,74,186,68,199,5,2,LTE009749,750,9749,1,1,2026-08-24T00:00:00.000
9750,20260706,9300,313,397,146,190,168,26,3,LTE009750,751,9750,1,1,2026-08-24T00:00:00.000
9751,20260630,900,94,235,58,13,129,30,5,LTE009751,752,9751,1,1,2026-08-24T00:00:00.000
9752,20260721,6180,247,316,424,438,263,6,4,LTE009752,753,9752,1,1,2026-08-24T00:00:00.000
9753,20260730,47520,166,221,462,165,102,16,3,LTE009753,754,9753,1,1,2026-08-24T00:00:00.000
9754,20260810,74160,478,440,15,163,69,13,3,LTE009754,755,9754,1,1,2026-08-24T00:00:00.000
9755,20260602,13020,171,18,444,225,141,27,5,LTE009755,756,9755,1,1,2026-08-24T00:00:00.000
9756,20260725,78420,193,437,254,468,78,23,5,LTE009756,757,9756,1,1,2026-08-24T00:00:00.000
9757,20260729,67320,464,466,82,120,484,22,1,LTE009757,758,9757,1,1,2026-08-24T00:00:00.000
9758,20260701,23580,-1,-1,-1,-1,-1,4,-1,LTE009758,759,9758,1,1,2026-08-24T00:00:00.000
9759,20260709,60000,106,71,11,80,14,10,1,LTE009759,760,9759,1,1,2026-08-24T00:00:00.000
9760,20260803,54540,239,100,82,135,106,29,4,LTE009760,761,9760,1,1,2026-08-24T00:00:00.000
9761,20260812,45900,81,340,456,471,33,28,1,LTE009761,762,9761,1,1,2026-08-24T00:00:00.000
9762,20260623,19020,487,431,131,351,33,17,5,LTE009762,763,9762,1,1,2026-08-24T00:00:00.000
9763,20260816,10140,67,411,38,132,209,23,4,LTE009763,764,9763,1,1,2026-08-24T00:00:00.000
9764,20260702,13800,125,341,44,289,410,21,3,LTE009764,765,9764,1,1,2026-08-24T00:00:00.000
9765,20260528,30420,45,173,306,386,266,33,5,LTE009765,766,9765,1,1,2026-08-24T00:00:00.000
9766,20260628,47940,272,465,455,258,208,3,4,LTE009766,767,9766,1,1,2026-08-24T00:00:00.000
9767,20260809,35580,265,42,383,252,445,2,5,LTE009767,768,9767,1,1,2026-08-24T00:00:00.000
9768,20260606,76680,44,472,244,124,385,29,1,LTE009768,769,9768,1,1,2026-08-24T00:00:00.000
9769,20260706,70620,106,437,100,382,442,4,2,LTE009769,770,9769,1,1,2026-08-24T00:00:00.000
9770,20260530,32760,56,458,486,70,473,20,4,LTE009770,771,9770,1,1,2026-08-24T00:00:00.000
9771,20260701,33720,104,313,373,239,74,33,5,LTE009771,772,9771,1,1,2026-08-24T00:00:00.000
9772,20260811,12660,353,146,171,144,475,30,1,LTE009772,773,9772,1,1,2026-08-24T00:00:00.000
9773,20260712,57420,204,32,426,237,93,4,1,LTE009773,774,9773,1,1,2026-08-24T00:00:00.000
9774,20260527,78000,394,484,205,434,214,22,4,LTE009774,775,9774,1,1,2026-08-24T00:00:00.000
9775,20260726,16680,-1,-1,-1,-1,-1,28,-1,LTE009775,776,9775,1,1,2026-08-24T00:00:00.000
9776,20260707,34200,298,498,455,376,400,16,4,LTE009776,777,9776,1,1,2026-08-24T00:00:00.000
9777,20260704,34020,10,472,95,64,430,15,2,LTE009777,778,9777,1,1,2026-08-24T00:00:00.000
9778,20260623,49260,31,474,420,260,167,8,3,LTE009778,779,9778,1,1,2026-08-24T00:00:00.000
9779,20260725,13740,8,308,491,305,307,27,5,LTE009779,780,9779,1,1,2026-08-24T00:00:00.000
9780,20260708,51420,448,79,13,112,80,1,3,LTE009780,781,9780,1,1,2026-08-24T00:00:00.000
9781,20260621,60720,42,151,26,195,224,10,1,LTE009781,782,9781,1,1,2026-08-24T00:00:00.000
9782,20260816,60720,412,82,484,180,348,18,1,LTE009782,783,9782,1,1,2026-08-24T00:00:00.000
9783,20260716,12720,346,144,461,424,208,1,2,LTE009783,784,9783,1,1,2026-08-24T00:00:00.000
9784,20260531,33180,409,321,12,196,119,21,3,LTE009784,785,9784,1,1,2026-08-24T00:00:00.000
9785,20260807,10680,56,45,126,3,93,18,1,LTE009785,786,9785,1,1,2026-08-24T00:00:00.000
9786,20260813,63840,380,118,389,232,110,26,3,LTE009786,787,9786,1,1,2026-08-24T00:00:00.000
9787,20260609,64260,137,351,298,342,8,7,3,LTE009787,788,9787,1,1,2026-08-24T00:00:00.000
9788,20260728,52320,6,113,389,381,220,17,3,LTE009788,789,9788,1,1,2026-08-24T00:00:00.000
9789,20260629,5160,175,294,374,141,417,34,2,LTE009789,790,9789,1,1,2026-08-24T00:00:00.000
9790,20260702,55260,190,44,61,155,178,11,2,LTE009790,791,9790,1,1,2026-08-24T00:00:00.000
9791,20260628,58380,238,131,486,143,414,4,2,LTE009791,792,9791,1,1,2026-08-24T00:00:00.000
9792,20260610,52200,-1,-1,-1,-1,-1,1,-1,LTE009792,793,9792,1,1,2026-08-24T00:00:00.000
9793,20260705,76440,257,489,83,159,111,19,4,LTE009793,794,9793,1,1,2026-08-24T00:00:00.000
9794,20260629,69660,22,194,383,356,493,24,4,LTE009794,795,9794,1,1,2026-08-24T00:00:00.000
9795,20260819,57300,288,297,131,202,256,20,5,LTE009795,796,9795,1,1,2026-08-24T00:00:00.000
9796,20260722,68580,192,469,155,21,435,4,2,LTE009796,797,9796,1,1,2026-08-24T00:00:00.000
9797,20260720,56940,294,429,79,128,410,24,4,LTE009797,798,9797,1,1,2026-08-24T00:00:00.000
9798,20260529,31020,403,384,390,130,420,33,3,LTE009798,799,9798,1,1,2026-08-24T00:00:00.000
9799,20260715,80100,462,498,458,483,325,4,4,LTE009799,800,9799,1,1,2026-08-24T00:00:00.000
9800,20260630,18540,278,197,37,288,100,26,5,LTE009800,801,9800,1,1,2026-08-24T00:00:00.000
9801,20260605,39780,374,42,256,247,422,27,2,LTE009801,802,9801,1,1,2026-08-24T00:00:00.000
9802,20260729,25560,404,134,388,33,43,10,1,LTE009802,803,9802,1,1,2026-08-24T00:00:00.000
9803,20260629,29040,108,388,250,242,296,2,2,LTE009803,804,9803,1,1,2026-08-24T00:00:00.000
9804,20260626,39780,436,493,162,133,235,34,3,LTE009804,805,9804,1,1,2026-08-24T00:00:00.000
9805,20260621,31080,166,480,430,321,24,34,1,LTE009805,806,9805,1,1,2026-08-24T00:00:00.000
9806,20260812,19260,113,158,143,38,337,16,1,LTE009806,807,9806,1,1,2026-08-24T00:00:00.000
9807,20260531,36900,324,202,9,398,102,28,3,LTE009807,808,9807,1,1,2026-08-24T00:00:00.000
9808,20260615,58680,56,40,24,399,443,30,4,LTE009808,809,9808,1,1,2026-08-24T00:00:00.000
9809,20260606,16740,-1,-1,-1,-1,-1,8,-1,LTE009809,810,9809,1,1,2026-08-24T00:00:00.000
9810,20260717,4800,480,83,420,340,74,3,4,LTE009810,811,9810,1,1,2026-08-24T00:00:00.000
9811,20260702,72480,316,456,207,195,34,17,5,LTE009811,812,9811,1,1,2026-08-24T00:00:00.000
9812,20260809,72240,208,143,254,230,325,16,5,LTE009812,813,9812,1,1,2026-08-24T00:00:00.000
9813,20260615,65700,355,5,11,148,464,12,3,LTE009813,814,9813,1,1,2026-08-24T00:00:00.000
9814,20260701,71700,362,213,486,435,426,2,4,LTE009814,815,9814,1,1,2026-08-24T00:00:00.000
9815,20260612,84660,227,67,326,229,119,23,1,LTE009815,816,9815,1,1,2026-08-24T00:00:00.000
9816,20260802,17700,66,461,201,309,5,8,3,LTE009816,817,9816,1,1,2026-08-24T00:00:00.000
9817,20260811,74880,158,29,166,399,401,31,4,LTE009817,818,9817,1,1,2026-08-24T00:00:00.000
9818,20260814,16320,494,27,131,27,407,31,3,LTE009818,819,9818,1,1,2026-08-24T00:00:00.000
9819,20260730,6060,351,401,148,415,324,5,2,LTE009819,820,9819,1,1,2026-08-24T00:00:00.000
9820,20260604,22680,393,203,398,362,283,7,2,LTE009820,821,9820,1,1,2026-08-24T00:00:00.000
9821,20260710,57060,352,160,398,221,191,2,3,LTE009821,822,9821,1,1,2026-08-24T00:00:00.000
9822,20260627,80280,118,126,350,124,250,10,1,LTE009822,823,9822,1,1,2026-08-24T00:00:00.000
9823,20260630,10500,374,378,217,150,310,1,3,LTE009823,824,9823,1,1,2026-08-24T00:00:00.000
9824,20260722,69420,410,187,182,442,275,25,5,LTE009824,825,9824,1,1,2026-08-24T00:00:00.000
9825,20260726,60780,368,458,280,258,123,25,2,LTE009825,826,9825,1,1,2026-08-24T00:00:00.000
9826,20260718,45600,-1,-1,-1,-1,-1,20,-1,LTE009826,827,9826,1,1,2026-08-24T00:00:00.000
9827,20260808,49740,123,426,359,473,389,13,2,LTE009827,828,9827,1,1,2026-08-24T00:00:00.000
9828,20260820,84840,37,302,295,93,375,30,3,LTE009828,829,9828,1,1,2026-08-24T00:00:00.000
9829,20260823,57000,305,377,226,485,82,33,2,LTE009829,830,9829,1,1,2026-08-24T00:00:00.000
9830,20260716,81180,467,500,76,396,421,5,1,LTE009830,831,9830,1,1,2026-08-24T00:00:00.000
9831,20260604,72060,27,303,436,2,122,25,2,LTE009831,832,9831,1,1,2026-08-24T00:00:00.000
9832,20260621,11640,209,182,89,251,149,35,3,LTE009832,833,9832,1,1,2026-08-24T00:00:00.000
9833,20260619,12480,159,327,33,95,332,18,3,LTE009833,834,9833,1,1,2026-08-24T00:00:00.000
9834,20260605,46860,412,66,261,102,97,29,1,LTE009834,835,9834,1,1,2026-08-24T00:00:00.000
9835,20260809,67500,194,239,172,212,494,5,5,LTE009835,836,9835,1,1,2026-08-24T00:00:00.000
9836,20260630,16620,307,287,306,277,229,13,5,LTE009836,837,9836,1,1,2026-08-24T00:00:00.000
9837,20260530,62760,424,226,394,452,216,6,4,LTE009837,838,9837,1,1,2026-08-24T00:00:00.000
9838,20260820,74040,229,440,251,394,63,15,1,LTE009838,839,9838,1,1,2026-08-24T00:00:00.000
9839,20260604,26880,167,97,99,365,274,34,4,LTE009839,840,9839,1,1,2026-08-24T00:00:00.000
9840,20260726,56580,274,116,337,241,403,28,4,LTE009840,841,9840,1,1,2026-08-24T00:00:00.000
9841,20260817,2520,103,223,351,263,409,33,2,LTE009841,842,9841,1,1,2026-08-24T00:00:00.000
9842,20260726,30000,73,487,48,369,441,6,2,LTE009842,843,9842,1,1,2026-08-24T00:00:00.000
9843,20260701,27060,-1,-1,-1,-1,-1,32,-1,LTE009843,844,9843,1,1,2026-08-24T00:00:00.000
9844,20260611,71700,491,238,386,86,100,6,5,LTE009844,845,9844,1,1,2026-08-24T00:00:00.000
9845,20260616,52080,438,61,337,434,86,5,1,LTE009845,846,9845,1,1,2026-08-24T00:00:00.000
9846,20260617,48600,183,281,351,62,311,35,2,LTE009846,847,9846,1,1,2026-08-24T00:00:00.000
9847,20260728,41400,398,252,74,341,295,11,4,LTE009847,848,9847,1,1,2026-08-24T00:00:00.000
9848,20260620,72120,410,215,427,474,50,11,2,LTE009848,849,9848,1,1,2026-08-24T00:00:00.000
9849,20260712,80640,209,255,235,11,106,34,3,LTE009849,850,9849,1,1,2026-08-24T00:00:00.000
9850,20260705,60480,303,237,499,76,345,1,2,LTE009850,851,9850,1,1,2026-08-24T00:00:00.000
9851,20260703,72480,315,38,319,299,349,29,3,LTE009851,852,9851,1,1,2026-08-24T00:00:00.000
9852,20260721,43680,185,126,342,44,211,5,5,LTE009852,853,9852,1,1,2026-08-24T00:00:00.000
9853,20260713,52800,225,405,259,39,337,23,2,LTE009853,854,9853,1,1,2026-08-24T00:00:00.000
9854,20260606,36660,68,393,132,90,462,32,1,LTE009854,855,9854,1,1,2026-08-24T00:00:00.000
9855,20260628,2220,14,177,20,90,464,8,3,LTE009855,856,9855,1,1,2026-08-24T00:00:00.000
9856,20260708,43560,148,90,236,240,149,15,3,LTE009856,857,9856,1,1,2026-08-24T00:00:00.000
9857,20260612,85920,433,175,493,479,97,5,1,LTE009857,858,9857,1,1,2026-08-24T00:00:00.000
9858,20260529,57300,113,428,39,15,454,25,2,LTE009858,859,9858,1,1,2026-08-24T00:00:00.000
9859,20260812,25740,194,216,305,345,497,20,5,LTE009859,860,9859,1,1,2026-08-24T00:00:00.000
9860,20260811,85620,-1,-1,-1,-1,-1,32,-1,LTE009860,861,9860,1,1,2026-08-24T00:00:00.000
9861,20260613,62880,479,89,259,61,404,26,2,LTE009861,862,9861,1,1,2026-08-24T00:00:00.000
9862,20260821,51360,390,169,182,179,466,13,2,LTE009862,863,9862,1,1,2026-08-24T00:00:00.000
9863,20260704,63300,157,454,430,313,139,25,5,LTE009863,864,9863,1,1,2026-08-24T00:00:00.000
9864,20260709,65880,217,216,219,103,118,22,1,LTE009864,865,9864,1,1,2026-08-24T00:00:00.000
9865,20260625,61740,333,89,159,208,257,23,4,LTE009865,866,9865,1,1,2026-08-24T00:00:00.000
9866,20260729,41880,394,449,382,432,142,16,5,LTE009866,867,9866,1,1,2026-08-24T00:00:00.000
9867,20260811,24480,357,132,40,447,212,5,2,LTE009867,868,9867,1,1,2026-08-24T00:00:00.000
9868,20260704,43860,440,474,424,85,322,8,4,LTE009868,869,9868,1,1,2026-08-24T00:00:00.000
9869,20260822,11520,439,80,453,180,235,2,2,LTE009869,870,9869,1,1,2026-08-24T00:00:00.000
9870,20260729,80640,47,402,375,228,40,33,2,LTE009870,871,9870,1,1,2026-08-24T00:00:00.000
9871,20260620,79980,400,385,326,14,215,29,1,LTE009871,872,9871,1,1,2026-08-24T00:00:00.000
9872,20260817,50880,394,44,460,368,493,2,1,LTE009872,873,9872,1,1,2026-08-24T00:00:00.000
9873,20260623,25440,449,31,389,387,329,11,2,LTE009873,874,9873,1,1,2026-08-24T00:00:00.000
9874,20260808,43260,377,111,36,159,233,25,2,LTE009874,875,9874,1,1,2026-08-24T00:00:00.000
9875,20260630,13320,56,61,393,403,69,20,3,LTE009875,876,9875,1,1,2026-08-24T00:00:00.000
9876,20260811,54300,195,97,459,308,45,31,3,LTE009876,877,9876,1,1,2026-08-24T00:00:00.000
9877,20260729,45000,-1,-1,-1,-1,-1,5,-1,LTE009877,878,9877,1,1,2026-08-24T00:00:00.000
9878,20260811,50460,282,469,57,408,6,12,2,LTE009878,879,9878,1,1,2026-08-24T00:00:00.000
9879,20260814,59940,365,462,102,13,362,12,5,LTE009879,880,9879,1,1,2026-08-24T00:00:00.000
9880,20260701,84420,279,25,429,75,217,5,5,LTE009880,881,9880,1,1,2026-08-24T00:00:00.000
9881,20260719,45540,20,51,232,60,263,5,2,LTE009881,882,9881,1,1,2026-08-24T00:00:00.000
9882,20260630,67140,318,191,58,142,360,27,4,LTE009882,883,9882,1,1,2026-08-24T00:00:00.000
9883,20260709,78000,154,448,470,5,463,14,3,LTE009883,884,9883,1,1,2026-08-24T00:00:00.000
9884,20260801,36300,318,36,250,470,413,24,1,LTE009884,885,9884,1,1,2026-08-24T00:00:00.000
9885,20260815,26460,297,155,356,235,72,35,1,LTE009885,886,9885,1,1,2026-08-24T00:00:00.000
9886,20260610,43020,106,247,291,14,83,12,5,LTE009886,887,9886,1,1,2026-08-24T00:00:00.000
9887,20260615,72900,468,308,478,206,190,19,2,LTE009887,888,9887,1,1,2026-08-24T00:00:00.000
9888,20260806,77160,163,209,165,447,442,13,4,LTE009888,889,9888,1,1,2026-08-24T00:00:00.000
9889,20260803,14520,170,154,406,48,428,14,5,LTE009889,890,9889,1,1,2026-08-24T00:00:00.000
9890,20260711,68220,464,165,234,499,226,28,1,LTE009890,891,9890,1,1,2026-08-24T00:00:00.000
9891,20260802,5280,176,202,3,257,34,31,2,LTE009891,892,9891,1,1,2026-08-24T00:00:00.000
9892,20260813,26040,483,282,348,378,89,15,4,LTE009892,893,9892,1,1,2026-08-24T00:00:00.000
9893,20260823,53040,179,403,33,334,70,32,4,LTE009893,894,9893,1,1,2026-08-24T00:00:00.000
9894,20260620,85560,-1,-1,-1,-1,-1,9,-1,LTE009894,895,9894,1,1,2026-08-24T00:00:00.000
9895,20260718,12360,499,307,267,341,424,29,2,LTE009895,896,9895,1,1,2026-08-24T00:00:00.000
9896,20260811,63780,417,305,315,39,309,6,5,LTE009896,897,9896,1,1,2026-08-24T00:00:00.000
9897,20260710,72000,200,440,232,219,33,6,3,LTE009897,898,9897,1,1,2026-08-24T00:00:00.000
9898,20260603,36540,47,178,244,50,256,25,5,LTE009898,899,9898,1,1,2026-08-24T00:00:00.000
9899,20260712,78420,306,317,237,140,372,13,5,LTE009899,900,9899,1,1,2026-08-24T00:00:00.000
9900,20260619,76200,298,368,47,376,29,22,2,LTE009900,901,9900,1,1,2026-08-24T00:00:00.000
9901,20260531,43140,344,104,436,472,276,13,5,LTE009901,902,9901,1,1,2026-08-24T00:00:00.000
9902,20260529,76800,208,449,219,362,138,14,2,LTE009902,903,9902,1,1,2026-08-24T00:00:00.000
9903,20260820,86220,337,271,201,238,402,4,1,LTE009903,904,9903,1,1,2026-08-24T00:00:00.000
9904,20260724,81660,427,409,10,341,43,11,4,LTE009904,905,9904,1,1,2026-08-24T00:00:00.000
9905,20260604,71400,25,119,197,61,495,3,3,LTE009905,906,9905,1,1,2026-08-24T00:00:00.000
9906,20260809,85080,90,333,252,192,268,35,1,LTE009906,907,9906,1,1,2026-08-24T00:00:00.000
9907,20260709,85320,250,195,423,237,393,21,2,LTE009907,908,9907,1,1,2026-08-24T00:00:00.000
