InventoryCycleCountKey,CountDateKey,ApprovalDateKey,PostingDateKey,CountTimeOfDayKey,ProductKey,PlantKey,InventoryBinKey,CounterEmployeeKey,ApproverEmployeeKey,InventoryCountStatusKey,UnitOfMeasureKey,CountSheetNumber,CountSheetLineNumber,SystemQuantity,CountedQuantity,VarianceQuantity,VarianceValueAmount,SourceSystemKey,BatchId,LoadedAtUtc
1050,20260613,20260725,20260728,19440,360,63,9,322,259,7,1,ICC001050,51,735.1000,735.1000,735.1000,1448.5000,1,1,2026-08-24T00:00:00.000
1051,20260620,20260615,20260530,79080,241,282,403,19,377,5,5,ICC001051,52,735.8000,735.8000,735.8000,1449.8700,1,1,2026-08-24T00:00:00.000
1052,20260806,20260619,20260714,8640,11,166,294,105,303,8,2,ICC001052,53,736.5000,736.5000,736.5000,1451.2400,1,1,2026-08-24T00:00:00.000
1053,20260722,20260621,20260729,86040,36,129,220,500,256,8,3,ICC001053,54,737.2000,737.2000,737.2000,1452.6100,1,1,2026-08-24T00:00:00.000
1054,20260626,20260601,20260619,56760,413,201,135,-1,-1,1,7,ICC001054,55,737.9000,737.9000,737.9000,1453.9800,1,1,2026-08-24T00:00:00.000
1055,20260630,20260617,20260811,70740,310,261,485,308,56,2,1,ICC001055,56,738.6000,738.6000,738.6000,1455.3500,1,1,2026-08-24T00:00:00.000
1056,20260616,20260703,20260709,61920,51,306,73,446,387,4,5,ICC001056,57,739.3000,739.3000,739.3000,1456.7200,1,1,2026-08-24T00:00:00.000
1057,20260527,20260813,20260610,22320,300,47,107,376,38,6,2,ICC001057,58,740.0000,740.0000,740.0000,1458.0900,1,1,2026-08-24T00:00:00.000
1058,20260622,20260719,20260629,49500,298,57,90,329,41,8,6,ICC001058,59,740.7000,740.7000,740.7000,1459.4600,1,1,2026-08-24T00:00:00.000
1059,20260809,20260625,20260628,85860,151,218,286,338,392,1,4,ICC001059,60,741.4000,741.4000,741.4000,1460.8300,1,1,2026-08-24T00:00:00.000
1060,20260630,20260622,20260624,73320,344,294,207,104,354,1,4,ICC001060,61,742.1000,742.1000,742.1000,1462.2000,1,1,2026-08-24T00:00:00.000
1061,20260731,20260607,20260615,50280,157,119,147,3,217,5,5,ICC001061,62,742.8000,742.8000,742.8000,1463.5700,1,1,2026-08-24T00:00:00.000
1062,20260703,20260810,20260708,10680,42,209,358,154,356,1,1,ICC001062,63,743.5000,743.5000,743.5000,1464.9400,1,1,2026-08-24T00:00:00.000
1063,20260731,20260815,20260606,8040,143,215,276,256,456,2,4,ICC001063,64,744.2000,744.2000,744.2000,1466.3100,1,1,2026-08-24T00:00:00.000
1064,20260717,20260808,20260612,62520,54,149,268,334,162,5,3,ICC001064,65,744.9000,744.9000,744.9000,1467.6800,1,1,2026-08-24T00:00:00.000
1065,20260629,20260701,20260709,24120,465,258,53,447,92,7,5,ICC001065,66,745.6000,745.6000,745.6000,1469.0500,1,1,2026-08-24T00:00:00.000
1066,20260708,20260704,20260611,9240,289,168,33,390,243,7,7,ICC001066,67,746.3000,746.3000,746.3000,1470.4200,1,1,2026-08-24T00:00:00.000
1067,20260712,20260527,20260715,8100,5,208,103,44,429,1,7,ICC001067,68,747.0000,747.0000,747.0000,1471.7900,1,1,2026-08-24T00:00:00.000
1068,20260614,20260607,20260704,43140,66,177,204,455,328,4,5,ICC001068,69,747.7000,747.7000,747.7000,1473.1600,1,1,2026-08-24T00:00:00.000
1069,20260812,20260714,20260719,10560,484,304,179,280,313,1,2,ICC001069,70,748.4000,748.4000,748.4000,1474.5300,1,1,2026-08-24T00:00:00.000
1070,20260805,20260708,20260723,62400,408,40,327,454,113,1,6,ICC001070,71,749.1000,749.1000,749.1000,1475.9000,1,1,2026-08-24T00:00:00.000
1071,20260714,20260715,20260708,80880,104,72,220,-1,-1,5,2,ICC001071,72,749.8000,749.8000,749.8000,1477.2700,1,1,2026-08-24T00:00:00.000
1072,20260719,20260607,20260604,51840,22,318,469,298,203,5,2,ICC001072,73,750.5000,750.5000,750.5000,1478.6400,1,1,2026-08-24T00:00:00.000
1073,20260725,20260730,20260812,36060,350,330,310,244,164,3,5,ICC001073,74,751.2000,751.2000,751.2000,1480.0100,1,1,2026-08-24T00:00:00.000
1074,20260812,20260809,20260816,32880,246,18,295,41,482,3,4,ICC001074,75,751.9000,751.9000,751.9000,1481.3800,1,1,2026-08-24T00:00:00.000
1075,20260814,20260823,20260720,1200,341,14,225,152,293,3,2,ICC001075,76,752.6000,752.6000,752.6000,1482.7500,1,1,2026-08-24T00:00:00.000
1076,20260725,20260811,20260603,17520,456,55,129,432,264,3,2,ICC001076,77,753.3000,753.3000,753.3000,1484.1200,1,1,2026-08-24T00:00:00.000
1077,20260731,20260819,20260801,48960,444,86,156,142,466,2,2,ICC001077,78,754.0000,754.0000,754.0000,1485.4900,1,1,2026-08-24T00:00:00.000
1078,20260727,20260811,20260708,72180,211,17,275,220,331,1,7,ICC001078,79,754.7000,754.7000,754.7000,1486.8600,1,1,2026-08-24T00:00:00.000
1079,20260602,20260627,20260702,53460,271,318,340,65,172,8,7,ICC001079,80,755.4000,755.4000,755.4000,1488.2300,1,1,2026-08-24T00:00:00.000
1080,20260611,20260817,20260609,68820,219,93,437,86,205,5,6,ICC001080,81,756.1000,756.1000,756.1000,1489.6000,1,1,2026-08-24T00:00:00.000
1081,20260816,20260710,20260823,68400,263,336,7,147,413,3,2,ICC001081,82,756.8000,756.8000,756.8000,1490.9700,1,1,2026-08-24T00:00:00.000
1082,20260529,20260806,20260527,64620,384,216,407,35,413,2,2,ICC001082,83,757.5000,757.5000,757.5000,1492.3400,1,1,2026-08-24T00:00:00.000
1083,20260612,20260625,20260605,2100,202,237,223,46,364,3,3,ICC001083,84,758.2000,758.2000,758.2000,1493.7100,1,1,2026-08-24T00:00:00.000
1084,20260720,20260616,20260820,34560,15,59,308,327,423,8,5,ICC001084,85,758.9000,758.9000,758.9000,1495.0800,1,1,2026-08-24T00:00:00.000
1085,20260702,20260823,20260613,21060,168,212,379,235,415,6,7,ICC001085,86,759.6000,759.6000,759.6000,1496.4500,1,1,2026-08-24T00:00:00.000
1086,20260822,20260823,20260823,39900,285,234,157,136,238,1,2,ICC001086,87,760.3000,760.3000,760.3000,1497.8200,1,1,2026-08-24T00:00:00.000
1087,20260527,20260609,20260814,77160,167,240,403,233,284,6,4,ICC001087,88,761.0000,761.0000,761.0000,1499.1900,1,1,2026-08-24T00:00:00.000
1088,20260709,20260730,20260605,71220,490,93,150,-1,-1,5,1,ICC001088,89,761.7000,761.7000,761.7000,1500.5600,1,1,2026-08-24T00:00:00.000
1089,20260805,20260611,20260728,82140,403,293,308,250,26,2,4,ICC001089,90,762.4000,762.4000,762.4000,1501.9300,1,1,2026-08-24T00:00:00.000
1090,20260716,20260612,20260821,57480,214,315,177,333,285,1,3,ICC001090,91,763.1000,763.1000,763.1000,1503.3000,1,1,2026-08-24T00:00:00.000
1091,20260821,20260812,20260617,81900,116,260,124,294,272,7,1,ICC001091,92,763.8000,763.8000,763.8000,1504.6700,1,1,2026-08-24T00:00:00.000
1092,20260731,20260713,20260812,5460,159,165,82,497,481,2,1,ICC001092,93,764.5000,764.5000,764.5000,1506.0400,1,1,2026-08-24T00:00:00.000
1093,20260618,20260616,20260806,85680,278,56,73,387,226,5,1,ICC001093,94,765.2000,765.2000,765.2000,1507.4100,1,1,2026-08-24T00:00:00.000
1094,20260724,20260717,20260621,10860,331,166,289,144,489,2,3,ICC001094,95,765.9000,765.9000,765.9000,1508.7800,1,1,2026-08-24T00:00:00.000
1095,20260619,20260531,20260819,120,157,329,193,174,313,1,7,ICC001095,96,766.6000,766.6000,766.6000,1510.1500,1,1,2026-08-24T00:00:00.000
1096,20260817,20260728,20260712,47880,494,2,83,344,430,8,5,ICC001096,97,767.3000,767.3000,767.3000,1511.5200,1,1,2026-08-24T00:00:00.000
1097,20260605,20260815,20260711,18720,464,310,16,337,122,6,2,ICC001097,98,768.0000,768.0000,768.0000,1512.8900,1,1,2026-08-24T00:00:00.000
1098,20260729,20260731,20260610,22980,202,152,436,295,393,1,3,ICC001098,99,768.7000,768.7000,768.7000,1514.2600,1,1,2026-08-24T00:00:00.000
1099,20260729,20260530,20260606,83340,410,13,432,118,278,8,6,ICC001099,100,769.4000,769.4000,769.4000,1515.6300,1,1,2026-08-24T00:00:00.000
1100,20260822,20260610,20260716,43380,153,282,491,397,341,4,6,ICC001100,101,770.1000,770.1000,770.1000,1517.0000,1,1,2026-08-24T00:00:00.000
1101,20260715,20260816,20260629,75840,324,158,496,303,411,7,2,ICC001101,102,770.8000,770.8000,770.8000,1518.3700,1,1,2026-08-24T00:00:00.000
1102,20260629,20260809,20260814,3960,34,330,328,131,321,5,7,ICC001102,103,771.5000,771.5000,771.5000,1519.7400,1,1,2026-08-24T00:00:00.000
1103,20260722,20260629,20260610,38460,374,33,233,466,255,2,1,ICC001103,104,772.2000,772.2000,772.2000,1521.1100,1,1,2026-08-24T00:00:00.000
1104,20260801,20260818,20260716,66720,367,235,29,5,84,7,1,ICC001104,105,772.9000,772.9000,772.9000,1522.4800,1,1,2026-08-24T00:00:00.000
1105,20260608,20260727,20260808,84000,191,225,280,-1,-1,2,7,ICC001105,106,773.6000,773.6000,773.6000,1523.8500,1,1,2026-08-24T00:00:00.000
1106,20260801,20260816,20260603,31320,4,104,241,386,475,6,1,ICC001106,107,774.3000,774.3000,774.3000,1525.2200,1,1,2026-08-24T00:00:00.000
1107,20260704,20260726,20260708,1320,460,5,27,469,404,8,3,ICC001107,108,775.0000,775.0000,775.0000,1526.5900,1,1,2026-08-24T00:00:00.000
1108,20260707,20260610,20260528,65100,44,31,51,391,408,4,4,ICC001108,109,775.7000,775.7000,775.7000,1527.9600,1,1,2026-08-24T00:00:00.000
1109,20260613,20260609,20260716,7320,4,277,393,493,136,3,5,ICC001109,110,776.4000,776.4000,776.4000,1529.3300,1,1,2026-08-24T00:00:00.000
1110,20260810,20260605,20260824,31140,212,139,456,417,187,4,3,ICC001110,111,777.1000,777.1000,777.1000,1530.7000,1,1,2026-08-24T00:00:00.000
1111,20260722,20260701,20260618,240,63,52,40,373,472,8,6,ICC001111,112,777.8000,777.8000,777.8000,1532.0700,1,1,2026-08-24T00:00:00.000
1112,20260816,20260602,20260611,21600,55,285,122,91,77,1,4,ICC001112,113,778.5000,778.5000,778.5000,1533.4400,1,1,2026-08-24T00:00:00.000
1113,20260822,20260811,20260803,30120,363,240,176,438,302,5,3,ICC001113,114,779.2000,779.2000,779.2000,1534.8100,1,1,2026-08-24T00:00:00.000
1114,20260527,20260607,20260807,33600,404,64,385,384,384,5,4,ICC001114,115,779.9000,779.9000,779.9000,1536.1800,1,1,2026-08-24T00:00:00.000
1115,20260624,20260613,20260824,50400,397,333,306,134,474,7,6,ICC001115,116,780.6000,780.6000,780.6000,1537.5500,1,1,2026-08-24T00:00:00.000
1116,20260624,20260701,20260728,69060,311,55,208,203,335,4,3,ICC001116,117,781.3000,781.3000,781.3000,1538.9200,1,1,2026-08-24T00:00:00.000
1117,20260619,20260731,20260603,65940,102,226,374,216,45,2,5,ICC001117,118,782.0000,782.0000,782.0000,1540.2900,1,1,2026-08-24T00:00:00.000
1118,20260603,20260608,20260607,12540,340,237,334,195,210,7,1,ICC001118,119,782.7000,782.7000,782.7000,1541.6600,1,1,2026-08-24T00:00:00.000
1119,20260810,20260625,20260729,38640,134,302,318,251,207,5,2,ICC001119,120,783.4000,783.4000,783.4000,1543.0300,1,1,2026-08-24T00:00:00.000
1120,20260715,20260609,20260811,47340,338,168,484,356,7,2,4,ICC001120,121,784.1000,784.1000,784.1000,1544.4000,1,1,2026-08-24T00:00:00.000
1121,20260604,20260711,20260625,55320,359,241,327,240,303,3,3,ICC001121,122,784.8000,784.8000,784.8000,1545.7700,1,1,2026-08-24T00:00:00.000
1122,20260604,20260713,20260728,9480,434,310,451,-1,-1,1,4,ICC001122,123,785.5000,785.5000,785.5000,1547.1400,1,1,2026-08-24T00:00:00.000
1123,20260824,20260805,20260613,32220,357,289,125,250,448,7,3,ICC001123,124,786.2000,786.2000,786.2000,1548.5100,1,1,2026-08-24T00:00:00.000
1124,20260615,20260703,20260705,45240,114,349,360,419,93,7,2,ICC001124,125,786.9000,786.9000,786.9000,1549.8800,1,1,2026-08-24T00:00:00.000
1125,20260712,20260605,20260805,50820,275,285,269,321,185,8,7,ICC001125,126,787.6000,787.6000,787.6000,1551.2500,1,1,2026-08-24T00:00:00.000
1126,20260823,20260607,20260707,30960,53,271,98,251,137,3,7,ICC001126,127,788.3000,788.3000,788.3000,1552.6200,1,1,2026-08-24T00:00:00.000
1127,20260812,20260729,20260721,16680,105,110,175,145,331,5,2,ICC001127,128,789.0000,789.0000,789.0000,1553.9900,1,1,2026-08-24T00:00:00.000
1128,20260716,20260801,20260531,23640,55,87,476,215,275,8,6,ICC001128,129,789.7000,789.7000,789.7000,1555.3600,1,1,2026-08-24T00:00:00.000
1129,20260729,20260801,20260814,46680,74,191,256,303,297,3,5,ICC001129,130,790.4000,790.4000,790.4000,1556.7300,1,1,2026-08-24T00:00:00.000
1130,20260602,20260718,20260720,19140,326,106,387,119,115,6,1,ICC001130,131,791.1000,791.1000,791.1000,1558.1000,1,1,2026-08-24T00:00:00.000
1131,20260824,20260601,20260816,36960,367,272,169,239,416,2,1,ICC001131,132,791.8000,791.8000,791.8000,1559.4700,1,1,2026-08-24T00:00:00.000
1132,20260602,20260708,20260727,73200,117,328,277,398,150,7,2,ICC001132,133,792.5000,792.5000,792.5000,1560.8400,1,1,2026-08-24T00:00:00.000
1133,20260618,20260722,20260624,75360,311,348,362,496,298,8,4,ICC001133,134,793.2000,793.2000,793.2000,1562.2100,1,1,2026-08-24T00:00:00.000
1134,20260716,20260821,20260604,22920,98,313,287,151,178,5,1,ICC001134,135,793.9000,793.9000,793.9000,1563.5800,1,1,2026-08-24T00:00:00.000
1135,20260605,20260607,20260803,19980,50,264,422,133,305,7,7,ICC001135,136,794.6000,794.6000,794.6000,1564.9500,1,1,2026-08-24T00:00:00.000
1136,20260611,20260605,20260619,6720,438,49,270,149,181,6,7,ICC001136,137,795.3000,795.3000,795.3000,1566.3200,1,1,2026-08-24T00:00:00.000
1137,20260730,20260822,20260625,80520,363,182,272,169,85,1,3,ICC001137,138,796.0000,796.0000,796.0000,1567.6900,1,1,2026-08-24T00:00:00.000
1138,20260811,20260528,20260809,63960,61,271,420,368,5,4,3,ICC001138,139,796.7000,796.7000,796.7000,1569.0600,1,1,2026-08-24T00:00:00.000
1139,20260718,20260611,20260617,61200,391,149,328,-1,-1,4,3,ICC001139,140,797.4000,797.4000,797.4000,1570.4300,1,1,2026-08-24T00:00:00.000
1140,20260706,20260701,20260619,15240,435,10,240,24,314,8,7,ICC001140,141,798.1000,798.1000,798.1000,1571.8000,1,1,2026-08-24T00:00:00.000
1141,20260725,20260728,20260702,12300,153,164,37,350,313,3,3,ICC001141,142,798.8000,798.8000,798.8000,1573.1700,1,1,2026-08-24T00:00:00.000
1142,20260615,20260801,20260610,56820,52,22,375,382,76,7,1,ICC001142,143,799.5000,799.5000,799.5000,1574.5400,1,1,2026-08-24T00:00:00.000
1143,20260806,20260530,20260717,77160,368,174,139,72,99,5,3,ICC001143,144,800.2000,800.2000,800.2000,1575.9100,1,1,2026-08-24T00:00:00.000
1144,20260816,20260823,20260823,52740,322,231,267,113,69,7,2,ICC001144,145,800.9000,800.9000,800.9000,1577.2800,1,1,2026-08-24T00:00:00.000
1145,20260602,20260612,20260614,70380,105,238,70,229,304,5,4,ICC001145,146,801.6000,801.6000,801.6000,1578.6500,1,1,2026-08-24T00:00:00.000
1146,20260612,20260702,20260801,71640,239,175,469,47,67,7,5,ICC001146,147,802.3000,802.3000,802.3000,1580.0200,1,1,2026-08-24T00:00:00.000
1147,20260713,20260818,20260719,36300,105,80,58,35,451,8,4,ICC001147,148,803.0000,803.0000,803.0000,1581.3900,1,1,2026-08-24T00:00:00.000
1148,20260622,20260608,20260625,65160,403,67,136,112,448,5,5,ICC001148,149,803.7000,803.7000,803.7000,1582.7600,1,1,2026-08-24T00:00:00.000
1149,20260626,20260707,20260723,54660,241,110,24,344,32,5,5,ICC001149,150,804.4000,804.4000,804.4000,1584.1300,1,1,2026-08-24T00:00:00.000
1150,20260528,20260626,20260629,81420,238,119,167,156,225,8,6,ICC001150,151,805.1000,805.1000,805.1000,1585.5000,1,1,2026-08-24T00:00:00.000
1151,20260727,20260629,20260818,63000,27,305,193,493,51,8,3,ICC001151,152,805.8000,805.8000,805.8000,1586.8700,1,1,2026-08-24T00:00:00.000
1152,20260623,20260725,20260630,47640,335,248,226,149,418,4,1,ICC001152,153,806.5000,806.5000,806.5000,1588.2400,1,1,2026-08-24T00:00:00.000
1153,20260614,20260618,20260624,48960,251,200,154,181,200,3,7,ICC001153,154,807.2000,807.2000,807.2000,1589.6100,1,1,2026-08-24T00:00:00.000
1154,20260728,20260714,20260802,68940,66,255,226,281,128,3,7,ICC001154,155,807.9000,807.9000,807.9000,1590.9800,1,1,2026-08-24T00:00:00.000
1155,20260816,20260616,20260805,66900,448,201,438,230,68,1,5,ICC001155,156,808.6000,808.6000,808.6000,1592.3500,1,1,2026-08-24T00:00:00.000
1156,20260730,20260721,20260702,14820,303,90,175,-1,-1,2,7,ICC001156,157,809.3000,809.3000,809.3000,1593.7200,1,1,2026-08-24T00:00:00.000
1157,20260802,20260610,20260618,64860,452,238,359,241,122,5,6,ICC001157,158,810.0000,810.0000,810.0000,1595.0900,1,1,2026-08-24T00:00:00.000
1158,20260703,20260812,20260621,24420,80,114,58,329,459,7,1,ICC001158,159,810.7000,810.7000,810.7000,1596.4600,1,1,2026-08-24T00:00:00.000
1159,20260529,20260625,20260601,30180,89,182,89,239,293,6,6,ICC001159,160,811.4000,811.4000,811.4000,1597.8300,1,1,2026-08-24T00:00:00.000
1160,20260709,20260722,20260702,70260,78,144,270,424,398,5,7,ICC001160,161,812.1000,812.1000,812.1000,1599.2000,1,1,2026-08-24T00:00:00.000
1161,20260821,20260608,20260813,14520,281,66,2,368,95,3,7,ICC001161,162,812.8000,812.8000,812.8000,1600.5700,1,1,2026-08-24T00:00:00.000
1162,20260720,20260614,20260603,53760,131,315,330,119,321,3,4,ICC001162,163,813.5000,813.5000,813.5000,1601.9400,1,1,2026-08-24T00:00:00.000
1163,20260813,20260807,20260607,64920,61,343,458,387,174,4,5,ICC001163,164,814.2000,814.2000,814.2000,1603.3100,1,1,2026-08-24T00:00:00.000
1164,20260712,20260627,20260605,11220,87,147,383,173,436,8,4,ICC001164,165,814.9000,814.9000,814.9000,1604.6800,1,1,2026-08-24T00:00:00.000
1165,20260706,20260701,20260824,53160,442,279,124,251,333,1,3,ICC001165,166,815.6000,815.6000,815.6000,1606.0500,1,1,2026-08-24T00:00:00.000
1166,20260605,20260708,20260824,74400,488,40,61,447,350,3,3,ICC001166,167,816.3000,816.3000,816.3000,1607.4200,1,1,2026-08-24T00:00:00.000
1167,20260609,20260813,20260703,52260,105,154,412,52,116,3,1,ICC001167,168,817.0000,817.0000,817.0000,1608.7900,1,1,2026-08-24T00:00:00.000
1168,20260807,20260613,20260727,14640,170,227,269,73,154,2,1,ICC001168,169,817.7000,817.7000,817.7000,1610.1600,1,1,2026-08-24T00:00:00.000
1169,20260630,20260808,20260703,51480,459,313,186,67,321,7,3,ICC001169,170,818.4000,818.4000,818.4000,1611.5300,1,1,2026-08-24T00:00:00.000
1170,20260531,20260713,20260726,56880,383,98,29,137,242,7,1,ICC001170,171,819.1000,819.1000,819.1000,1612.9000,1,1,2026-08-24T00:00:00.000
1171,20260715,20260814,20260711,18240,130,44,232,491,301,8,7,ICC001171,172,819.8000,819.8000,819.8000,1614.2700,1,1,2026-08-24T00:00:00.000
1172,20260608,20260817,20260619,25140,320,255,137,178,221,6,4,ICC001172,173,820.5000,820.5000,820.5000,1615.6400,1,1,2026-08-24T00:00:00.000
1173,20260716,20260718,20260714,9240,270,279,402,-1,-1,8,2,ICC001173,174,821.2000,821.2000,821.2000,1617.0100,1,1,2026-08-24T00:00:00.000
1174,20260618,20260708,20260824,17460,92,195,100,128,287,8,7,ICC001174,175,821.9000,821.9000,821.9000,1618.3800,1,1,2026-08-24T00:00:00.000
1175,20260626,20260804,20260621,72780,270,8,25,154,77,4,4,ICC001175,176,822.6000,822.6000,822.6000,1619.7500,1,1,2026-08-24T00:00:00.000
1176,20260802,20260704,20260604,42900,154,258,112,38,106,7,5,ICC001176,177,823.3000,823.3000,823.3000,1621.1200,1,1,2026-08-24T00:00:00.000
1177,20260601,20260806,20260719,72300,21,254,70,433,284,3,2,ICC001177,178,824.0000,824.0000,824.0000,1622.4900,1,1,2026-08-24T00:00:00.000
1178,20260704,20260720,20260811,51540,464,10,54,43,185,1,3,ICC001178,179,824.7000,824.7000,824.7000,1623.8600,1,1,2026-08-24T00:00:00.000
1179,20260703,20260704,20260803,18960,222,4,375,206,441,8,1,ICC001179,180,825.4000,825.4000,825.4000,1625.2300,1,1,2026-08-24T00:00:00.000
1180,20260805,20260716,20260529,61440,374,56,223,398,459,5,1,ICC001180,181,826.1000,826.1000,826.1000,1626.6000,1,1,2026-08-24T00:00:00.000
1181,20260714,20260816,20260608,70380,303,29,372,189,431,8,4,ICC001181,182,826.8000,826.8000,826.8000,1627.9700,1,1,2026-08-24T00:00:00.000
1182,20260722,20260611,20260616,9900,133,256,475,483,127,2,6,ICC001182,183,827.5000,827.5000,827.5000,1629.3400,1,1,2026-08-24T00:00:00.000
1183,20260821,20260722,20260823,1620,24,254,334,177,290,2,3,ICC001183,184,828.2000,828.2000,828.2000,1630.7100,1,1,2026-08-24T00:00:00.000
1184,20260710,20260620,20260529,10020,213,142,359,462,203,2,3,ICC001184,185,828.9000,828.9000,828.9000,1632.0800,1,1,2026-08-24T00:00:00.000
1185,20260807,20260609,20260808,67620,371,55,203,447,276,6,6,ICC001185,186,829.6000,829.6000,829.6000,1633.4500,1,1,2026-08-24T00:00:00.000
1186,20260629,20260719,20260619,20820,225,257,273,346,83,4,6,ICC001186,187,830.3000,830.3000,830.3000,1634.8200,1,1,2026-08-24T00:00:00.000
1187,20260812,20260812,20260530,3300,29,10,130,79,48,2,4,ICC001187,188,831.0000,831.0000,831.0000,1636.1900,1,1,2026-08-24T00:00:00.000
1188,20260710,20260710,20260624,50520,393,66,405,484,217,8,3,ICC001188,189,831.7000,831.7000,831.7000,1637.5600,1,1,2026-08-24T00:00:00.000
1189,20260818,20260724,20260725,19680,403,184,206,372,319,6,1,ICC001189,190,832.4000,832.4000,832.4000,1638.9300,1,1,2026-08-24T00:00:00.000
1190,20260619,20260610,20260801,52440,224,204,179,-1,-1,4,7,ICC001190,191,833.1000,833.1000,833.1000,1640.3000,1,1,2026-08-24T00:00:00.000
1191,20260813,20260602,20260723,23280,100,232,396,293,492,7,5,ICC001191,192,833.8000,833.8000,833.8000,1641.6700,1,1,2026-08-24T00:00:00.000
1192,20260602,20260725,20260621,73020,212,350,369,34,291,7,6,ICC001192,193,834.5000,834.5000,834.5000,1643.0400,1,1,2026-08-24T00:00:00.000
1193,20260629,20260625,20260709,7260,116,202,332,500,125,2,7,ICC001193,194,835.2000,835.2000,835.2000,1644.4100,1,1,2026-08-24T00:00:00.000
1194,20260806,20260708,20260530,15720,355,71,475,351,249,8,5,ICC001194,195,835.9000,835.9000,835.9000,1645.7800,1,1,2026-08-24T00:00:00.000
1195,20260529,20260601,20260701,84360,28,1,150,56,183,5,1,ICC001195,196,836.6000,836.6000,836.6000,1647.1500,1,1,2026-08-24T00:00:00.000
1196,20260822,20260802,20260803,10260,137,230,215,395,359,5,1,ICC001196,197,837.3000,837.3000,837.3000,1648.5200,1,1,2026-08-24T00:00:00.000
1197,20260717,20260803,20260716,42840,267,340,429,38,489,1,6,ICC001197,198,838.0000,838.0000,838.0000,1649.8900,1,1,2026-08-24T00:00:00.000
1198,20260811,20260803,20260804,36720,179,307,34,217,108,6,4,ICC001198,199,838.7000,838.7000,838.7000,1651.2600,1,1,2026-08-24T00:00:00.000
1199,20260621,20260727,20260715,30240,425,177,111,10,191,2,1,ICC001199,200,839.4000,839.4000,839.4000,1652.6300,1,1,2026-08-24T00:00:00.000
1200,20260612,20260718,20260803,2460,357,50,178,447,74,3,5,ICC001200,201,840.1000,840.1000,840.1000,1654.0000,1,1,2026-08-24T00:00:00.000
1201,20260709,20260527,20260818,25620,96,54,163,88,117,8,4,ICC001201,202,840.8000,840.8000,840.8000,1655.3700,1,1,2026-08-24T00:00:00.000
1202,20260530,20260528,20260821,70260,302,6,201,217,290,6,2,ICC001202,203,841.5000,841.5000,841.5000,1656.7400,1,1,2026-08-24T00:00:00.000
1203,20260619,20260710,20260803,26100,52,283,187,15,230,6,5,ICC001203,204,842.2000,842.2000,842.2000,1658.1100,1,1,2026-08-24T00:00:00.000
1204,20260810,20260726,20260611,56400,387,313,357,436,303,5,2,ICC001204,205,842.9000,842.9000,842.9000,1659.4800,1,1,2026-08-24T00:00:00.000
1205,20260630,20260601,20260812,28740,453,287,137,231,401,3,7,ICC001205,206,843.6000,843.6000,843.6000,1660.8500,1,1,2026-08-24T00:00:00.000
1206,20260810,20260709,20260823,83340,460,232,415,244,130,2,4,ICC001206,207,844.3000,844.3000,844.3000,1662.2200,1,1,2026-08-24T00:00:00.000
1207,20260529,20260615,20260601,47220,282,306,270,-1,-1,1,2,ICC001207,208,845.0000,845.0000,845.0000,1663.5900,1,1,2026-08-24T00:00:00.000
1208,20260602,20260822,20260806,53400,428,252,163,12,426,6,5,ICC001208,209,845.7000,845.7000,845.7000,1664.9600,1,1,2026-08-24T00:00:00.000
1209,20260529,20260727,20260813,13260,378,115,139,94,131,5,1,ICC001209,210,846.4000,846.4000,846.4000,1666.3300,1,1,2026-08-24T00:00:00.000
1210,20260724,20260706,20260726,4920,416,179,288,412,72,3,1,ICC001210,211,847.1000,847.1000,847.1000,1667.7000,1,1,2026-08-24T00:00:00.000
1211,20260629,20260731,20260801,28440,149,313,367,139,8,5,7,ICC001211,212,847.8000,847.8000,847.8000,1669.0700,1,1,2026-08-24T00:00:00.000
1212,20260813,20260715,20260822,60240,377,44,387,87,334,3,3,ICC001212,213,848.5000,848.5000,848.5000,1670.4400,1,1,2026-08-24T00:00:00.000
1213,20260619,20260702,20260527,51300,478,62,135,214,350,4,3,ICC001213,214,849.2000,849.2000,849.2000,1671.8100,1,1,2026-08-24T00:00:00.000
1214,20260604,20260528,20260810,66360,313,294,85,112,298,2,2,ICC001214,215,849.9000,849.9000,849.9000,1673.1800,1,1,2026-08-24T00:00:00.000
1215,20260709,20260725,20260607,21840,429,163,400,161,491,2,4,ICC001215,216,850.6000,850.6000,850.6000,1674.5500,1,1,2026-08-24T00:00:00.000
1216,20260809,20260610,20260725,56580,354,82,312,140,52,4,6,ICC001216,217,851.3000,851.3000,851.3000,1675.9200,1,1,2026-08-24T00:00:00.000
1217,20260814,20260809,20260811,12600,189,118,353,28,421,3,7,ICC001217,218,852.0000,852.0000,852.0000,1677.2900,1,1,2026-08-24T00:00:00.000
1218,20260820,20260528,20260806,7560,38,301,144,48,274,4,1,ICC001218,219,852.7000,852.7000,852.7000,1678.6600,1,1,2026-08-24T00:00:00.000
1219,20260804,20260627,20260530,83160,439,325,89,48,375,2,2,ICC001219,220,853.4000,853.4000,853.4000,1680.0300,1,1,2026-08-24T00:00:00.000
1220,20260715,20260814,20260704,79680,44,56,255,312,129,7,1,ICC001220,221,854.1000,854.1000,854.1000,1681.4000,1,1,2026-08-24T00:00:00.000
1221,20260801,20260615,20260811,61860,94,141,27,18,368,8,2,ICC001221,222,854.8000,854.8000,854.8000,1682.7700,1,1,2026-08-24T00:00:00.000
