TimeOfDayKey,ShiftCodeKey,TimeValue,HourNumber,MinuteNumber,SecondNumber,MinuteOfDayNumber,SecondOfDayNumber,AmPmCode,HourBucketName,ShiftBucketName,IsBusinessHour,DisplayTime,SourceSystemKey,BatchId,LoadedAtUtc
77040,3,21:24:00,21,24,0,1284,77040,PM,21:00-21:59,Evening,0,09:24 PM,1,1,2026-08-24T00:00:00.000
77100,3,21:25:00,21,25,0,1285,77100,PM,21:00-21:59,Evening,0,09:25 PM,1,1,2026-08-24T00:00:00.000
77160,3,21:26:00,21,26,0,1286,77160,PM,21:00-21:59,Evening,0,09:26 PM,1,1,2026-08-24T00:00:00.000
77220,3,21:27:00,21,27,0,1287,77220,PM,21:00-21:59,Evening,0,09:27 PM,1,1,2026-08-24T00:00:00.000
77280,3,21:28:00,21,28,0,1288,77280,PM,21:00-21:59,Evening,0,09:28 PM,1,1,2026-08-24T00:00:00.000
77340,3,21:29:00,21,29,0,1289,77340,PM,21:00-21:59,Evening,0,09:29 PM,1,1,2026-08-24T00:00:00.000
77400,3,21:30:00,21,30,0,1290,77400,PM,21:00-21:59,Evening,0,09:30 PM,1,1,2026-08-24T00:00:00.000
77460,3,21:31:00,21,31,0,1291,77460,PM,21:00-21:59,Evening,0,09:31 PM,1,1,2026-08-24T00:00:00.000
77520,3,21:32:00,21,32,0,1292,77520,PM,21:00-21:59,Evening,0,09:32 PM,1,1,2026-08-24T00:00:00.000
77580,3,21:33:00,21,33,0,1293,77580,PM,21:00-21:59,Evening,0,09:33 PM,1,1,2026-08-24T00:00:00.000
77640,3,21:34:00,21,34,0,1294,77640,PM,21:00-21:59,Evening,0,09:34 PM,1,1,2026-08-24T00:00:00.000
77700,3,21:35:00,21,35,0,1295,77700,PM,21:00-21:59,Evening,0,09:35 PM,1,1,2026-08-24T00:00:00.000
77760,3,21:36:00,21,36,0,1296,77760,PM,21:00-21:59,Evening,0,09:36 PM,1,1,2026-08-24T00:00:00.000
77820,3,21:37:00,21,37,0,1297,77820,PM,21:00-21:59,Evening,0,09:37 PM,1,1,2026-08-24T00:00:00.000
77880,3,21:38:00,21,38,0,1298,77880,PM,21:00-21:59,Evening,0,09:38 PM,1,1,2026-08-24T00:00:00.000
77940,3,21:39:00,21,39,0,1299,77940,PM,21:00-21:59,Evening,0,09:39 PM,1,1,2026-08-24T00:00:00.000
78000,3,21:40:00,21,40,0,1300,78000,PM,21:00-21:59,Evening,0,09:40 PM,1,1,2026-08-24T00:00:00.000
78060,3,21:41:00,21,41,0,1301,78060,PM,21:00-21:59,Evening,0,09:41 PM,1,1,2026-08-24T00:00:00.000
78120,3,21:42:00,21,42,0,1302,78120,PM,21:00-21:59,Evening,0,09:42 PM,1,1,2026-08-24T00:00:00.000
78180,3,21:43:00,21,43,0,1303,78180,PM,21:00-21:59,Evening,0,09:43 PM,1,1,2026-08-24T00:00:00.000
78240,3,21:44:00,21,44,0,1304,78240,PM,21:00-21:59,Evening,0,09:44 PM,1,1,2026-08-24T00:00:00.000
78300,3,21:45:00,21,45,0,1305,78300,PM,21:00-21:59,Evening,0,09:45 PM,1,1,2026-08-24T00:00:00.000
78360,3,21:46:00,21,46,0,1306,78360,PM,21:00-21:59,Evening,0,09:46 PM,1,1,2026-08-24T00:00:00.000
78420,3,21:47:00,21,47,0,1307,78420,PM,21:00-21:59,Evening,0,09:47 PM,1,1,2026-08-24T00:00:00.000
78480,3,21:48:00,21,48,0,1308,78480,PM,21:00-21:59,Evening,0,09:48 PM,1,1,2026-08-24T00:00:00.000
78540,3,21:49:00,21,49,0,1309,78540,PM,21:00-21:59,Evening,0,09:49 PM,1,1,2026-08-24T00:00:00.000
78600,3,21:50:00,21,50,0,1310,78600,PM,21:00-21:59,Evening,0,09:50 PM,1,1,2026-08-24T00:00:00.000
78660,3,21:51:00,21,51,0,1311,78660,PM,21:00-21:59,Evening,0,09:51 PM,1,1,2026-08-24T00:00:00.000
78720,3,21:52:00,21,52,0,1312,78720,PM,21:00-21:59,Evening,0,09:52 PM,1,1,2026-08-24T00:00:00.000
78780,3,21:53:00,21,53,0,1313,78780,PM,21:00-21:59,Evening,0,09:53 PM,1,1,2026-08-24T00:00:00.000
78840,3,21:54:00,21,54,0,1314,78840,PM,21:00-21:59,Evening,0,09:54 PM,1,1,2026-08-24T00:00:00.000
78900,3,21:55:00,21,55,0,1315,78900,PM,21:00-21:59,Evening,0,09:55 PM,1,1,2026-08-24T00:00:00.000
78960,3,21:56:00,21,56,0,1316,78960,PM,21:00-21:59,Evening,0,09:56 PM,1,1,2026-08-24T00:00:00.000
79020,3,21:57:00,21,57,0,1317,79020,PM,21:00-21:59,Evening,0,09:57 PM,1,1,2026-08-24T00:00:00.000
79080,3,21:58:00,21,58,0,1318,79080,PM,21:00-21:59,Evening,0,09:58 PM,1,1,2026-08-24T00:00:00.000
79140,3,21:59:00,21,59,0,1319,79140,PM,21:00-21:59,Evening,0,09:59 PM,1,1,2026-08-24T00:00:00.000
79200,3,22:00:00,22,0,0,1320,79200,PM,22:00-22:59,Night,0,10:00 PM,1,1,2026-08-24T00:00:00.000
79260,3,22:01:00,22,1,0,1321,79260,PM,22:00-22:59,Night,0,10:01 PM,1,1,2026-08-24T00:00:00.000
79320,3,22:02:00,22,2,0,1322,79320,PM,22:00-22:59,Night,0,10:02 PM,1,1,2026-08-24T00:00:00.000
79380,3,22:03:00,22,3,0,1323,79380,PM,22:00-22:59,Night,0,10:03 PM,1,1,2026-08-24T00:00:00.000
79440,3,22:04:00,22,4,0,1324,79440,PM,22:00-22:59,Night,0,10:04 PM,1,1,2026-08-24T00:00:00.000
79500,3,22:05:00,22,5,0,1325,79500,PM,22:00-22:59,Night,0,10:05 PM,1,1,2026-08-24T00:00:00.000
79560,3,22:06:00,22,6,0,1326,79560,PM,22:00-22:59,Night,0,10:06 PM,1,1,2026-08-24T00:00:00.000
79620,3,22:07:00,22,7,0,1327,79620,PM,22:00-22:59,Night,0,10:07 PM,1,1,2026-08-24T00:00:00.000
79680,3,22:08:00,22,8,0,1328,79680,PM,22:00-22:59,Night,0,10:08 PM,1,1,2026-08-24T00:00:00.000
79740,3,22:09:00,22,9,0,1329,79740,PM,22:00-22:59,Night,0,10:09 PM,1,1,2026-08-24T00:00:00.000
79800,3,22:10:00,22,10,0,1330,79800,PM,22:00-22:59,Night,0,10:10 PM,1,1,2026-08-24T00:00:00.000
79860,3,22:11:00,22,11,0,1331,79860,PM,22:00-22:59,Night,0,10:11 PM,1,1,2026-08-24T00:00:00.000
79920,3,22:12:00,22,12,0,1332,79920,PM,22:00-22:59,Night,0,10:12 PM,1,1,2026-08-24T00:00:00.000
79980,3,22:13:00,22,13,0,1333,79980,PM,22:00-22:59,Night,0,10:13 PM,1,1,2026-08-24T00:00:00.000
80040,3,22:14:00,22,14,0,1334,80040,PM,22:00-22:59,Night,0,10:14 PM,1,1,2026-08-24T00:00:00.000
80100,3,22:15:00,22,15,0,1335,80100,PM,22:00-22:59,Night,0,10:15 PM,1,1,2026-08-24T00:00:00.000
80160,3,22:16:00,22,16,0,1336,80160,PM,22:00-22:59,Night,0,10:16 PM,1,1,2026-08-24T00:00:00.000
80220,3,22:17:00,22,17,0,1337,80220,PM,22:00-22:59,Night,0,10:17 PM,1,1,2026-08-24T00:00:00.000
80280,3,22:18:00,22,18,0,1338,80280,PM,22:00-22:59,Night,0,10:18 PM,1,1,2026-08-24T00:00:00.000
80340,3,22:19:00,22,19,0,1339,80340,PM,22:00-22:59,Night,0,10:19 PM,1,1,2026-08-24T00:00:00.000
80400,3,22:20:00,22,20,0,1340,80400,PM,22:00-22:59,Night,0,10:20 PM,1,1,2026-08-24T00:00:00.000
80460,3,22:21:00,22,21,0,1341,80460,PM,22:00-22:59,Night,0,10:21 PM,1,1,2026-08-24T00:00:00.000
80520,3,22:22:00,22,22,0,1342,80520,PM,22:00-22:59,Night,0,10:22 PM,1,1,2026-08-24T00:00:00.000
80580,3,22:23:00,22,23,0,1343,80580,PM,22:00-22:59,Night,0,10:23 PM,1,1,2026-08-24T00:00:00.000
80640,3,22:24:00,22,24,0,1344,80640,PM,22:00-22:59,Night,0,10:24 PM,1,1,2026-08-24T00:00:00.000
80700,3,22:25:00,22,25,0,1345,80700,PM,22:00-22:59,Night,0,10:25 PM,1,1,2026-08-24T00:00:00.000
80760,3,22:26:00,22,26,0,1346,80760,PM,22:00-22:59,Night,0,10:26 PM,1,1,2026-08-24T00:00:00.000
80820,3,22:27:00,22,27,0,1347,80820,PM,22:00-22:59,Night,0,10:27 PM,1,1,2026-08-24T00:00:00.000
80880,3,22:28:00,22,28,0,1348,80880,PM,22:00-22:59,Night,0,10:28 PM,1,1,2026-08-24T00:00:00.000
80940,3,22:29:00,22,29,0,1349,80940,PM,22:00-22:59,Night,0,10:29 PM,1,1,2026-08-24T00:00:00.000
81000,3,22:30:00,22,30,0,1350,81000,PM,22:00-22:59,Night,0,10:30 PM,1,1,2026-08-24T00:00:00.000
81060,3,22:31:00,22,31,0,1351,81060,PM,22:00-22:59,Night,0,10:31 PM,1,1,2026-08-24T00:00:00.000
81120,3,22:32:00,22,32,0,1352,81120,PM,22:00-22:59,Night,0,10:32 PM,1,1,2026-08-24T00:00:00.000
81180,3,22:33:00,22,33,0,1353,81180,PM,22:00-22:59,Night,0,10:33 PM,1,1,2026-08-24T00:00:00.000
81240,3,22:34:00,22,34,0,1354,81240,PM,22:00-22:59,Night,0,10:34 PM,1,1,2026-08-24T00:00:00.000
81300,3,22:35:00,22,35,0,1355,81300,PM,22:00-22:59,Night,0,10:35 PM,1,1,2026-08-24T00:00:00.000
81360,3,22:36:00,22,36,0,1356,81360,PM,22:00-22:59,Night,0,10:36 PM,1,1,2026-08-24T00:00:00.000
81420,3,22:37:00,22,37,0,1357,81420,PM,22:00-22:59,Night,0,10:37 PM,1,1,2026-08-24T00:00:00.000
81480,3,22:38:00,22,38,0,1358,81480,PM,22:00-22:59,Night,0,10:38 PM,1,1,2026-08-24T00:00:00.000
81540,3,22:39:00,22,39,0,1359,81540,PM,22:00-22:59,Night,0,10:39 PM,1,1,2026-08-24T00:00:00.000
81600,3,22:40:00,22,40,0,1360,81600,PM,22:00-22:59,Night,0,10:40 PM,1,1,2026-08-24T00:00:00.000
81660,3,22:41:00,22,41,0,1361,81660,PM,22:00-22:59,Night,0,10:41 PM,1,1,2026-08-24T00:00:00.000
81720,3,22:42:00,22,42,0,1362,81720,PM,22:00-22:59,Night,0,10:42 PM,1,1,2026-08-24T00:00:00.000
81780,3,22:43:00,22,43,0,1363,81780,PM,22:00-22:59,Night,0,10:43 PM,1,1,2026-08-24T00:00:00.000
81840,3,22:44:00,22,44,0,1364,81840,PM,22:00-22:59,Night,0,10:44 PM,1,1,2026-08-24T00:00:00.000
81900,3,22:45:00,22,45,0,1365,81900,PM,22:00-22:59,Night,0,10:45 PM,1,1,2026-08-24T00:00:00.000
81960,3,22:46:00,22,46,0,1366,81960,PM,22:00-22:59,Night,0,10:46 PM,1,1,2026-08-24T00:00:00.000
82020,3,22:47:00,22,47,0,1367,82020,PM,22:00-22:59,Night,0,10:47 PM,1,1,2026-08-24T00:00:00.000
82080,3,22:48:00,22,48,0,1368,82080,PM,22:00-22:59,Night,0,10:48 PM,1,1,2026-08-24T00:00:00.000
82140,3,22:49:00,22,49,0,1369,82140,PM,22:00-22:59,Night,0,10:49 PM,1,1,2026-08-24T00:00:00.000
82200,3,22:50:00,22,50,0,1370,82200,PM,22:00-22:59,Night,0,10:50 PM,1,1,2026-08-24T00:00:00.000
82260,3,22:51:00,22,51,0,1371,82260,PM,22:00-22:59,Night,0,10:51 PM,1,1,2026-08-24T00:00:00.000
82320,3,22:52:00,22,52,0,1372,82320,PM,22:00-22:59,Night,0,10:52 PM,1,1,2026-08-24T00:00:00.000
82380,3,22:53:00,22,53,0,1373,82380,PM,22:00-22:59,Night,0,10:53 PM,1,1,2026-08-24T00:00:00.000
82440,3,22:54:00,22,54,0,1374,82440,PM,22:00-22:59,Night,0,10:54 PM,1,1,2026-08-24T00:00:00.000
82500,3,22:55:00,22,55,0,1375,82500,PM,22:00-22:59,Night,0,10:55 PM,1,1,2026-08-24T00:00:00.000
82560,3,22:56:00,22,56,0,1376,82560,PM,22:00-22:59,Night,0,10:56 PM,1,1,2026-08-24T00:00:00.000
82620,3,22:57:00,22,57,0,1377,82620,PM,22:00-22:59,Night,0,10:57 PM,1,1,2026-08-24T00:00:00.000
82680,3,22:58:00,22,58,0,1378,82680,PM,22:00-22:59,Night,0,10:58 PM,1,1,2026-08-24T00:00:00.000
82740,3,22:59:00,22,59,0,1379,82740,PM,22:00-22:59,Night,0,10:59 PM,1,1,2026-08-24T00:00:00.000
82800,3,23:00:00,23,0,0,1380,82800,PM,23:00-23:59,Night,0,11:00 PM,1,1,2026-08-24T00:00:00.000
82860,3,23:01:00,23,1,0,1381,82860,PM,23:00-23:59,Night,0,11:01 PM,1,1,2026-08-24T00:00:00.000
82920,3,23:02:00,23,2,0,1382,82920,PM,23:00-23:59,Night,0,11:02 PM,1,1,2026-08-24T00:00:00.000
82980,3,23:03:00,23,3,0,1383,82980,PM,23:00-23:59,Night,0,11:03 PM,1,1,2026-08-24T00:00:00.000
83040,3,23:04:00,23,4,0,1384,83040,PM,23:00-23:59,Night,0,11:04 PM,1,1,2026-08-24T00:00:00.000
83100,3,23:05:00,23,5,0,1385,83100,PM,23:00-23:59,Night,0,11:05 PM,1,1,2026-08-24T00:00:00.000
83160,3,23:06:00,23,6,0,1386,83160,PM,23:00-23:59,Night,0,11:06 PM,1,1,2026-08-24T00:00:00.000
83220,3,23:07:00,23,7,0,1387,83220,PM,23:00-23:59,Night,0,11:07 PM,1,1,2026-08-24T00:00:00.000
83280,3,23:08:00,23,8,0,1388,83280,PM,23:00-23:59,Night,0,11:08 PM,1,1,2026-08-24T00:00:00.000
83340,3,23:09:00,23,9,0,1389,83340,PM,23:00-23:59,Night,0,11:09 PM,1,1,2026-08-24T00:00:00.000
83400,3,23:10:00,23,10,0,1390,83400,PM,23:00-23:59,Night,0,11:10 PM,1,1,2026-08-24T00:00:00.000
83460,3,23:11:00,23,11,0,1391,83460,PM,23:00-23:59,Night,0,11:11 PM,1,1,2026-08-24T00:00:00.000
83520,3,23:12:00,23,12,0,1392,83520,PM,23:00-23:59,Night,0,11:12 PM,1,1,2026-08-24T00:00:00.000
83580,3,23:13:00,23,13,0,1393,83580,PM,23:00-23:59,Night,0,11:13 PM,1,1,2026-08-24T00:00:00.000
83640,3,23:14:00,23,14,0,1394,83640,PM,23:00-23:59,Night,0,11:14 PM,1,1,2026-08-24T00:00:00.000
83700,3,23:15:00,23,15,0,1395,83700,PM,23:00-23:59,Night,0,11:15 PM,1,1,2026-08-24T00:00:00.000
83760,3,23:16:00,23,16,0,1396,83760,PM,23:00-23:59,Night,0,11:16 PM,1,1,2026-08-24T00:00:00.000
83820,3,23:17:00,23,17,0,1397,83820,PM,23:00-23:59,Night,0,11:17 PM,1,1,2026-08-24T00:00:00.000
83880,3,23:18:00,23,18,0,1398,83880,PM,23:00-23:59,Night,0,11:18 PM,1,1,2026-08-24T00:00:00.000
83940,3,23:19:00,23,19,0,1399,83940,PM,23:00-23:59,Night,0,11:19 PM,1,1,2026-08-24T00:00:00.000
84000,3,23:20:00,23,20,0,1400,84000,PM,23:00-23:59,Night,0,11:20 PM,1,1,2026-08-24T00:00:00.000
84060,3,23:21:00,23,21,0,1401,84060,PM,23:00-23:59,Night,0,11:21 PM,1,1,2026-08-24T00:00:00.000
84120,3,23:22:00,23,22,0,1402,84120,PM,23:00-23:59,Night,0,11:22 PM,1,1,2026-08-24T00:00:00.000
84180,3,23:23:00,23,23,0,1403,84180,PM,23:00-23:59,Night,0,11:23 PM,1,1,2026-08-24T00:00:00.000
84240,3,23:24:00,23,24,0,1404,84240,PM,23:00-23:59,Night,0,11:24 PM,1,1,2026-08-24T00:00:00.000
84300,3,23:25:00,23,25,0,1405,84300,PM,23:00-23:59,Night,0,11:25 PM,1,1,2026-08-24T00:00:00.000
84360,3,23:26:00,23,26,0,1406,84360,PM,23:00-23:59,Night,0,11:26 PM,1,1,2026-08-24T00:00:00.000
84420,3,23:27:00,23,27,0,1407,84420,PM,23:00-23:59,Night,0,11:27 PM,1,1,2026-08-24T00:00:00.000
84480,3,23:28:00,23,28,0,1408,84480,PM,23:00-23:59,Night,0,11:28 PM,1,1,2026-08-24T00:00:00.000
84540,3,23:29:00,23,29,0,1409,84540,PM,23:00-23:59,Night,0,11:29 PM,1,1,2026-08-24T00:00:00.000
84600,3,23:30:00,23,30,0,1410,84600,PM,23:00-23:59,Night,0,11:30 PM,1,1,2026-08-24T00:00:00.000
84660,3,23:31:00,23,31,0,1411,84660,PM,23:00-23:59,Night,0,11:31 PM,1,1,2026-08-24T00:00:00.000
84720,3,23:32:00,23,32,0,1412,84720,PM,23:00-23:59,Night,0,11:32 PM,1,1,2026-08-24T00:00:00.000
84780,3,23:33:00,23,33,0,1413,84780,PM,23:00-23:59,Night,0,11:33 PM,1,1,2026-08-24T00:00:00.000
84840,3,23:34:00,23,34,0,1414,84840,PM,23:00-23:59,Night,0,11:34 PM,1,1,2026-08-24T00:00:00.000
84900,3,23:35:00,23,35,0,1415,84900,PM,23:00-23:59,Night,0,11:35 PM,1,1,2026-08-24T00:00:00.000
84960,3,23:36:00,23,36,0,1416,84960,PM,23:00-23:59,Night,0,11:36 PM,1,1,2026-08-24T00:00:00.000
85020,3,23:37:00,23,37,0,1417,85020,PM,23:00-23:59,Night,0,11:37 PM,1,1,2026-08-24T00:00:00.000
85080,3,23:38:00,23,38,0,1418,85080,PM,23:00-23:59,Night,0,11:38 PM,1,1,2026-08-24T00:00:00.000
85140,3,23:39:00,23,39,0,1419,85140,PM,23:00-23:59,Night,0,11:39 PM,1,1,2026-08-24T00:00:00.000
85200,3,23:40:00,23,40,0,1420,85200,PM,23:00-23:59,Night,0,11:40 PM,1,1,2026-08-24T00:00:00.000
85260,3,23:41:00,23,41,0,1421,85260,PM,23:00-23:59,Night,0,11:41 PM,1,1,2026-08-24T00:00:00.000
85320,3,23:42:00,23,42,0,1422,85320,PM,23:00-23:59,Night,0,11:42 PM,1,1,2026-08-24T00:00:00.000
85380,3,23:43:00,23,43,0,1423,85380,PM,23:00-23:59,Night,0,11:43 PM,1,1,2026-08-24T00:00:00.000
85440,3,23:44:00,23,44,0,1424,85440,PM,23:00-23:59,Night,0,11:44 PM,1,1,2026-08-24T00:00:00.000
85500,3,23:45:00,23,45,0,1425,85500,PM,23:00-23:59,Night,0,11:45 PM,1,1,2026-08-24T00:00:00.000
85560,3,23:46:00,23,46,0,1426,85560,PM,23:00-23:59,Night,0,11:46 PM,1,1,2026-08-24T00:00:00.000
85620,3,23:47:00,23,47,0,1427,85620,PM,23:00-23:59,Night,0,11:47 PM,1,1,2026-08-24T00:00:00.000
85680,3,23:48:00,23,48,0,1428,85680,PM,23:00-23:59,Night,0,11:48 PM,1,1,2026-08-24T00:00:00.000
85740,3,23:49:00,23,49,0,1429,85740,PM,23:00-23:59,Night,0,11:49 PM,1,1,2026-08-24T00:00:00.000
85800,3,23:50:00,23,50,0,1430,85800,PM,23:00-23:59,Night,0,11:50 PM,1,1,2026-08-24T00:00:00.000
85860,3,23:51:00,23,51,0,1431,85860,PM,23:00-23:59,Night,0,11:51 PM,1,1,2026-08-24T00:00:00.000
85920,3,23:52:00,23,52,0,1432,85920,PM,23:00-23:59,Night,0,11:52 PM,1,1,2026-08-24T00:00:00.000
85980,3,23:53:00,23,53,0,1433,85980,PM,23:00-23:59,Night,0,11:53 PM,1,1,2026-08-24T00:00:00.000
86040,3,23:54:00,23,54,0,1434,86040,PM,23:00-23:59,Night,0,11:54 PM,1,1,2026-08-24T00:00:00.000
86100,3,23:55:00,23,55,0,1435,86100,PM,23:00-23:59,Night,0,11:55 PM,1,1,2026-08-24T00:00:00.000
86160,3,23:56:00,23,56,0,1436,86160,PM,23:00-23:59,Night,0,11:56 PM,1,1,2026-08-24T00:00:00.000
86220,3,23:57:00,23,57,0,1437,86220,PM,23:00-23:59,Night,0,11:57 PM,1,1,2026-08-24T00:00:00.000
86280,3,23:58:00,23,58,0,1438,86280,PM,23:00-23:59,Night,0,11:58 PM,1,1,2026-08-24T00:00:00.000
86340,3,23:59:00,23,59,0,1439,86340,PM,23:00-23:59,Night,0,11:59 PM,1,1,2026-08-24T00:00:00.000
