AssetKey,AssetNumber,SiteKey,AssetModelKey,AssetCriticalityKey,ParentAssetKey,AssetStatusKey,MaintenanceStrategyKey,UnitOfMeasureKey,RecordStatusKey,AssetName,AssetDescription,SerialNumber,InstallationDate,CommissionedDate,RetirementDate,ReplacementCostAmount,NameplateCapacityValue,WarrantyEndDate,SafetyCriticalFlag,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
457,A000457,80,332,2,-1,11,2,3,4,Zenith Asset 457,Asset starter record 457,A000457,2021-04-02,2021-04-02,2022-04-02,636.0900,636.0900,2022-04-02,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ac0edf8821b35b73972494ef15d5924fac0edf8821b35b73972494ef15d5924f
458,A000458,222,116,9,-1,5,7,1,2,Vertex Asset 458,Asset starter record 458,A000458,2021-04-03,2021-04-03,2022-04-03,637.4600,637.4600,2022-04-03,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3f9adbca7a2650298d220a85a209f3403f9adbca7a2650298d220a85a209f340
459,A000459,238,496,7,-1,9,6,7,2,Vertex Asset 459,Asset starter record 459,A000459,2021-04-04,2021-04-04,2022-04-04,638.8300,638.8300,2022-04-04,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2e627f8fba4354eca70eb199e90a87b12e627f8fba4354eca70eb199e90a87b1
460,A000460,128,286,3,-1,9,2,3,3,Keystone Asset 460,Asset starter record 460,A000460,2021-04-05,2021-04-05,2022-04-05,640.2000,640.2000,2022-04-05,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d295225e956f529794a90cd917864cdbd295225e956f529794a90cd917864cdb
461,A000461,220,124,9,-1,9,8,2,3,Atlas Asset 461,Asset starter record 461,A000461,2021-04-06,2021-04-06,2022-04-06,641.5700,641.5700,2022-04-06,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e78a53293308519883a206a3554b8930e78a53293308519883a206a3554b8930
462,A000462,459,465,10,-1,5,6,4,1,Forge Asset 462,Asset starter record 462,A000462,2021-04-07,2021-04-07,2022-04-07,642.9400,642.9400,2022-04-07,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2433f7b11ac45165ae03bfb1302e3bdf2433f7b11ac45165ae03bfb1302e3bdf
463,A000463,364,271,6,-1,2,4,1,1,Pioneer Asset 463,Asset starter record 463,A000463,2021-04-08,2021-04-08,2022-04-08,644.3100,644.3100,2022-04-08,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b5e5ee574655ba8b58ac7e5f1dc41760b5e5ee574655ba8b58ac7e5f1dc4176
464,A000464,25,239,9,-1,9,8,5,2,Granite Asset 464,Asset starter record 464,A000464,2021-04-09,2021-04-09,2022-04-09,645.6800,645.6800,2022-04-09,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5ac085abd4f15c37aed69b75a663f2d05ac085abd4f15c37aed69b75a663f2d0
465,A000465,88,434,3,-1,4,7,5,4,Vertex Asset 465,Asset starter record 465,A000465,2021-04-10,2021-04-10,2022-04-10,647.0500,647.0500,2022-04-10,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6b914c7224d5d6faf1738be155e0492e6b914c7224d5d6faf1738be155e0492
466,A000466,390,499,5,-1,14,2,1,1,Granite Asset 466,Asset starter record 466,A000466,2021-04-11,2021-04-11,2022-04-11,648.4200,648.4200,2022-04-11,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ddc7dc0d151c50b6bf42294562cb66abddc7dc0d151c50b6bf42294562cb66ab
467,A000467,190,18,6,-1,16,6,1,3,Junction Asset 467,Asset starter record 467,A000467,2021-04-12,2021-04-12,2022-04-12,649.7900,649.7900,2022-04-12,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f17cb5b9c4ab5dfba9421358d326e3a7f17cb5b9c4ab5dfba9421358d326e3a7
468,A000468,287,193,8,-1,4,7,2,1,Cedar Asset 468,Asset starter record 468,A000468,2021-04-13,2021-04-13,2022-04-13,651.1600,651.1600,2022-04-13,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,118a2ca534c8570c98530babfe02a241118a2ca534c8570c98530babfe02a241
469,A000469,35,483,2,-1,3,1,5,3,Evergreen Asset 469,Asset starter record 469,A000469,2021-04-14,2021-04-14,2022-04-14,652.5300,652.5300,2022-04-14,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6257595d36fc5ea8afef0e68f50996c86257595d36fc5ea8afef0e68f50996c8
470,A000470,35,158,10,-1,4,9,7,1,Pioneer Asset 470,Asset starter record 470,A000470,2021-04-15,2021-04-15,2022-04-15,653.9000,653.9000,2022-04-15,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f0879ec9d595170b2b894a842eb2f800f0879ec9d595170b2b894a842eb2f80
471,A000471,53,151,9,-1,13,3,1,4,Quartz Asset 471,Asset starter record 471,A000471,2021-04-16,2021-04-16,2022-04-16,655.2700,655.2700,2022-04-16,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,675d00974d0c5fa08750a1c44dcc1159675d00974d0c5fa08750a1c44dcc1159
472,A000472,180,195,3,-1,14,6,2,2,Harbor Asset 472,Asset starter record 472,A000472,2021-04-17,2021-04-17,2022-04-17,656.6400,656.6400,2022-04-17,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf9fe39d1b0f5c27919c8a276954ca89cf9fe39d1b0f5c27919c8a276954ca89
473,A000473,370,435,7,-1,14,3,1,4,Ion Asset 473,Asset starter record 473,A000473,2021-04-18,2021-04-18,2022-04-18,658.0100,658.0100,2022-04-18,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3796a39cc9215ace9a096f6c5508f7523796a39cc9215ace9a096f6c5508f752
474,A000474,321,256,3,-1,14,2,3,4,Granite Asset 474,Asset starter record 474,A000474,2021-04-19,2021-04-19,2022-04-19,659.3800,659.3800,2022-04-19,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bd9f4ace8b5c57ca8c7d15a3d27065eabd9f4ace8b5c57ca8c7d15a3d27065ea
475,A000475,24,405,9,-1,12,8,3,1,Keystone Asset 475,Asset starter record 475,A000475,2021-04-20,2021-04-20,2022-04-20,660.7500,660.7500,2022-04-20,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7a23d8aa506758ed9c68775f2bd0ec3a7a23d8aa506758ed9c68775f2bd0ec3a
476,A000476,161,279,10,-1,11,1,7,3,Delta Asset 476,Asset starter record 476,A000476,2021-04-21,2021-04-21,2022-04-21,662.1200,662.1200,2022-04-21,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d9d9ab8af2d5dad95739a00e349d0349d9d9ab8af2d5dad95739a00e349d034
477,A000477,257,326,3,-1,9,2,4,4,Ion Asset 477,Asset starter record 477,A000477,2021-04-22,2021-04-22,2022-04-22,663.4900,663.4900,2022-04-22,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,87b2e52c321d5b3193d457c873f4589e87b2e52c321d5b3193d457c873f4589e
478,A000478,249,483,4,-1,11,1,3,1,Granite Asset 478,Asset starter record 478,A000478,2021-04-23,2021-04-23,2022-04-23,664.8600,664.8600,2022-04-23,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3cc5751377875e51936b1631015c48843cc5751377875e51936b1631015c4884
479,A000479,19,189,9,-1,2,1,7,4,Titan Asset 479,Asset starter record 479,A000479,2021-04-24,2021-04-24,2022-04-24,666.2300,666.2300,2022-04-24,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07f9a71e857f5b56b6d683acd0818ca407f9a71e857f5b56b6d683acd0818ca4
480,A000480,349,31,7,-1,4,10,7,1,Unity Asset 480,Asset starter record 480,A000480,2021-04-25,2021-04-25,2022-04-25,667.6000,667.6000,2022-04-25,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f26ce35a89af597bb19a4f3e0ad0cd97f26ce35a89af597bb19a4f3e0ad0cd97
481,A000481,420,331,4,-1,13,10,1,2,Forge Asset 481,Asset starter record 481,A000481,2021-04-26,2021-04-26,2022-04-26,668.9700,668.9700,2022-04-26,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,326419fc5e6b5528bae511e97d4e375d326419fc5e6b5528bae511e97d4e375d
482,A000482,15,138,10,-1,8,9,3,3,Summit Asset 482,Asset starter record 482,A000482,2021-04-27,2021-04-27,2022-04-27,670.3400,670.3400,2022-04-27,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,78d9c59441475f69b6ed4c506c5a840178d9c59441475f69b6ed4c506c5a8401
483,A000483,287,410,3,-1,6,5,6,1,Unity Asset 483,Asset starter record 483,A000483,2021-04-28,2021-04-28,2022-04-28,671.7100,671.7100,2022-04-28,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bee19ef8f3225221a1ef1b3f6113c97fbee19ef8f3225221a1ef1b3f6113c97f
484,A000484,30,38,5,-1,11,5,1,2,Delta Asset 484,Asset starter record 484,A000484,2021-04-29,2021-04-29,2022-04-29,673.0800,673.0800,2022-04-29,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3400f21bc51d5c5685347d08799978c73400f21bc51d5c5685347d08799978c7
485,A000485,176,455,8,-1,6,1,4,2,Titan Asset 485,Asset starter record 485,A000485,2021-04-30,2021-04-30,2022-04-30,674.4500,674.4500,2022-04-30,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f0bfffce442b5a9ab8b4c6cf6e37a585f0bfffce442b5a9ab8b4c6cf6e37a585
486,A000486,499,183,6,-1,5,5,5,2,Summit Asset 486,Asset starter record 486,A000486,2021-05-01,2021-05-01,2022-05-01,675.8200,675.8200,2022-05-01,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,434cbc23bc90527c9b297397c2316c00434cbc23bc90527c9b297397c2316c00
487,A000487,63,493,9,-1,1,5,2,1,Titan Asset 487,Asset starter record 487,A000487,2021-05-02,2021-05-02,2022-05-02,677.1900,677.1900,2022-05-02,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,847155f2e75c577db30c4fe8c1def766847155f2e75c577db30c4fe8c1def766
488,A000488,202,425,9,-1,8,7,2,4,Junction Asset 488,Asset starter record 488,A000488,2021-05-03,2021-05-03,2022-05-03,678.5600,678.5600,2022-05-03,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,853de3559c735862a0dd204b6e73f994853de3559c735862a0dd204b6e73f994
489,A000489,500,291,6,-1,5,2,5,2,Granite Asset 489,Asset starter record 489,A000489,2021-05-04,2021-05-04,2022-05-04,679.9300,679.9300,2022-05-04,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c237cda364285986b930ac317b974115c237cda364285986b930ac317b974115
490,A000490,392,127,2,-1,6,5,4,4,Forge Asset 490,Asset starter record 490,A000490,2021-05-05,2021-05-05,2022-05-05,681.3000,681.3000,2022-05-05,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8832d68ebb5252de98288951a68a22328832d68ebb5252de98288951a68a2232
491,A000491,220,256,10,-1,14,4,2,2,Junction Asset 491,Asset starter record 491,A000491,2021-05-06,2021-05-06,2022-05-06,682.6700,682.6700,2022-05-06,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,70961d9828485b0fac179534fc1176ef70961d9828485b0fac179534fc1176ef
492,A000492,60,277,8,-1,2,4,7,2,Quartz Asset 492,Asset starter record 492,A000492,2021-05-07,2021-05-07,2022-05-07,684.0400,684.0400,2022-05-07,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,afba72809ec7547d9917fbf85a5f7dfcafba72809ec7547d9917fbf85a5f7dfc
493,A000493,395,190,9,-1,2,8,2,3,Orion Asset 493,Asset starter record 493,A000493,2021-05-08,2021-05-08,2022-05-08,685.4100,685.4100,2022-05-08,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,015cd9335d795569a60dec79075f9369015cd9335d795569a60dec79075f9369
494,A000494,83,167,4,-1,1,4,2,3,Keystone Asset 494,Asset starter record 494,A000494,2021-05-09,2021-05-09,2022-05-09,686.7800,686.7800,2022-05-09,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b1319a6a09ad59109591c729f1184529b1319a6a09ad59109591c729f1184529
495,A000495,89,315,9,-1,10,8,3,1,Titan Asset 495,Asset starter record 495,A000495,2021-05-10,2021-05-10,2022-05-10,688.1500,688.1500,2022-05-10,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0fa5ee4d7674524295d18e233a4bc13d0fa5ee4d7674524295d18e233a4bc13d
496,A000496,41,217,8,-1,16,6,6,4,Unity Asset 496,Asset starter record 496,A000496,2021-05-11,2021-05-11,2022-05-11,689.5200,689.5200,2022-05-11,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d3ed3a7b3a8b54c1905ff78b06f23424d3ed3a7b3a8b54c1905ff78b06f23424
497,A000497,268,481,9,-1,6,10,2,3,Unity Asset 497,Asset starter record 497,A000497,2021-05-12,2021-05-12,2022-05-12,690.8900,690.8900,2022-05-12,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d686ac77bf415a29985c3f1ff3679df1d686ac77bf415a29985c3f1ff3679df1
498,A000498,317,250,2,-1,10,8,4,4,Forge Asset 498,Asset starter record 498,A000498,2021-05-13,2021-05-13,2022-05-13,692.2600,692.2600,2022-05-13,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0cdc7cc63ef95c4083677b8acf8c3d790cdc7cc63ef95c4083677b8acf8c3d79
499,A000499,369,458,2,-1,6,5,1,1,Vertex Asset 499,Asset starter record 499,A000499,2021-05-14,2021-05-14,2022-05-14,693.6300,693.6300,2022-05-14,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,271363b8b2d45a659a83bebb671e6046271363b8b2d45a659a83bebb671e6046
500,A000500,403,467,3,-1,8,9,7,3,Quartz Asset 500,Asset starter record 500,A000500,2021-05-15,2021-05-15,2022-05-15,695.0000,695.0000,2022-05-15,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c41f6ec51fad5bb09aa16cb79786b079c41f6ec51fad5bb09aa16cb79786b079
