ProductKey,ProductNumber,ProductSubfamilyKey,ProductBrandKey,ProductLifecyclePhaseKey,ProductCertificationKey,ParentProductKey,UnitOfMeasureKey,RecordStatusKey,MeasurementSystemKey,HazardClassKey,ProductName,ProductDescription,DrawingNumber,RevisionCode,StandardCostAmount,ListPriceAmount,NetWeightValue,GrossWeightValue,ShelfLifeDays,LotTrackedFlag,SerialTrackedFlag,MakeBuyCode,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
472,P000472,429,293,10,217,-1,3,2,3,10,Harbor Product 472,Product starter record 472,P000472,P000472,656.6400,656.6400,656.6400,656.6400,25,1,1,P000472,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c6fd7996b2b05eb9a91bdcaa66b1627fc6fd7996b2b05eb9a91bdcaa66b1627f
473,P000473,52,314,5,36,-1,7,3,3,18,Keystone Product 473,Product starter record 473,P000473,P000473,658.0100,658.0100,658.0100,658.0100,26,1,1,P000473,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c71e97c613be5589a48f7f44f15166f8c71e97c613be5589a48f7f44f15166f8
474,P000474,474,295,11,21,-1,6,3,3,14,Riverton Product 474,Product starter record 474,P000474,P000474,659.3800,659.3800,659.3800,659.3800,27,1,1,P000474,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b027eb2fc63c5ce3936c10c87b7c4370b027eb2fc63c5ce3936c10c87b7c4370
475,P000475,480,391,7,181,-1,7,4,1,7,Summit Product 475,Product starter record 475,P000475,P000475,660.7500,660.7500,660.7500,660.7500,28,0,0,P000475,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c1f9760f06895155a1fbfb086e945238c1f9760f06895155a1fbfb086e945238
476,P000476,409,66,1,183,-1,4,3,3,17,Titan Product 476,Product starter record 476,P000476,P000476,662.1200,662.1200,662.1200,662.1200,1,1,1,P000476,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f598f8f5ee245435b053ba95deb91472f598f8f5ee245435b053ba95deb91472
477,P000477,432,251,8,20,-1,3,3,2,1,Forge Product 477,Product starter record 477,P000477,P000477,663.4900,663.4900,663.4900,663.4900,2,1,1,P000477,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,589fed6cf50051d5afe10ad67c92e0ab589fed6cf50051d5afe10ad67c92e0ab
478,P000478,335,140,4,41,-1,2,4,2,6,Forge Product 478,Product starter record 478,P000478,P000478,664.8600,664.8600,664.8600,664.8600,3,1,1,P000478,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6285ed5afddf57a381807f7f4010fd2a6285ed5afddf57a381807f7f4010fd2a
479,P000479,144,450,7,236,-1,5,3,2,15,Liberty Product 479,Product starter record 479,P000479,P000479,666.2300,666.2300,666.2300,666.2300,4,1,1,P000479,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,48b31682a0df50c884e38bb6c265419548b31682a0df50c884e38bb6c2654195
480,P000480,481,220,7,71,-1,2,2,2,6,Delta Product 480,Product starter record 480,P000480,P000480,667.6000,667.6000,667.6000,667.6000,5,0,0,P000480,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9a8bee603a0f5f3396458c357fe5da999a8bee603a0f5f3396458c357fe5da99
481,P000481,187,388,1,34,-1,2,1,2,8,Evergreen Product 481,Product starter record 481,P000481,P000481,668.9700,668.9700,668.9700,668.9700,6,1,1,P000481,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,869ed34a049e5144b066223be8b23321869ed34a049e5144b066223be8b23321
482,P000482,500,355,6,66,-1,4,3,1,2,Orion Product 482,Product starter record 482,P000482,P000482,670.3400,670.3400,670.3400,670.3400,7,1,1,P000482,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a14c73afea1957d597f45abd10a30401a14c73afea1957d597f45abd10a30401
483,P000483,496,298,8,221,-1,7,2,2,10,Summit Product 483,Product starter record 483,P000483,P000483,671.7100,671.7100,671.7100,671.7100,8,1,1,P000483,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,47e790744b68582aad4192eed8e412bb47e790744b68582aad4192eed8e412bb
484,P000484,8,423,7,171,-1,7,1,2,15,Ion Product 484,Product starter record 484,P000484,P000484,673.0800,673.0800,673.0800,673.0800,9,1,1,P000484,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e92576abfc6a5d4c9312dc765176a085e92576abfc6a5d4c9312dc765176a085
485,P000485,311,369,1,13,-1,3,2,2,11,Keystone Product 485,Product starter record 485,P000485,P000485,674.4500,674.4500,674.4500,674.4500,10,0,0,P000485,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,27a057d0ca815395b9652506a5d0d45e27a057d0ca815395b9652506a5d0d45e
486,P000486,278,231,3,48,-1,2,3,1,13,Forge Product 486,Product starter record 486,P000486,P000486,675.8200,675.8200,675.8200,675.8200,11,1,1,P000486,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec744c6985a4599ea2792857e6ccd675ec744c6985a4599ea2792857e6ccd675
487,P000487,94,251,5,194,-1,6,2,2,11,Junction Product 487,Product starter record 487,P000487,P000487,677.1900,677.1900,677.1900,677.1900,12,1,1,P000487,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5230e978a1f459b7afcc2a2470b2b9c15230e978a1f459b7afcc2a2470b2b9c1
488,P000488,475,123,2,152,-1,1,1,3,12,Ion Product 488,Product starter record 488,P000488,P000488,678.5600,678.5600,678.5600,678.5600,13,1,1,P000488,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb0e50cabba4507ba3d59967ddbcd9cebb0e50cabba4507ba3d59967ddbcd9ce
489,P000489,141,377,10,181,-1,4,3,2,13,Pioneer Product 489,Product starter record 489,P000489,P000489,679.9300,679.9300,679.9300,679.9300,14,1,1,P000489,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4faae13cf048523b9d3f2ccb0f97545b4faae13cf048523b9d3f2ccb0f97545b
490,P000490,212,232,11,42,-1,1,4,2,9,Delta Product 490,Product starter record 490,P000490,P000490,681.3000,681.3000,681.3000,681.3000,15,0,0,P000490,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e317f10b4cf65e6caf05cc01623616e9e317f10b4cf65e6caf05cc01623616e9
491,P000491,200,485,12,71,-1,6,3,3,17,Granite Product 491,Product starter record 491,P000491,P000491,682.6700,682.6700,682.6700,682.6700,16,1,1,P000491,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3313c25d4d325531b892a1383c44ba693313c25d4d325531b892a1383c44ba69
492,P000492,47,482,6,246,-1,6,2,3,10,Riverton Product 492,Product starter record 492,P000492,P000492,684.0400,684.0400,684.0400,684.0400,17,1,1,P000492,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4467f2d2a5a957adbec8db763583164f4467f2d2a5a957adbec8db763583164f
493,P000493,439,371,3,133,-1,4,4,1,16,Titan Product 493,Product starter record 493,P000493,P000493,685.4100,685.4100,685.4100,685.4100,18,1,1,P000493,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9eadf478d6fb572eb11f6a037f916ad39eadf478d6fb572eb11f6a037f916ad3
494,P000494,171,9,5,116,-1,2,2,3,11,Junction Product 494,Product starter record 494,P000494,P000494,686.7800,686.7800,686.7800,686.7800,19,1,1,P000494,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d6a636cc79605391b7ae9baef206807bd6a636cc79605391b7ae9baef206807b
495,P000495,27,496,2,34,-1,2,2,3,14,Atlas Product 495,Product starter record 495,P000495,P000495,688.1500,688.1500,688.1500,688.1500,20,0,0,P000495,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f73a908ef48c5a339ba0bf125bfa0261f73a908ef48c5a339ba0bf125bfa0261
496,P000496,387,71,12,101,-1,2,2,3,17,Cedar Product 496,Product starter record 496,P000496,P000496,689.5200,689.5200,689.5200,689.5200,21,1,1,P000496,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f5ee63a12b935b00ae4a991a9b3d3e58f5ee63a12b935b00ae4a991a9b3d3e58
497,P000497,174,160,11,214,-1,3,1,2,2,Riverton Product 497,Product starter record 497,P000497,P000497,690.8900,690.8900,690.8900,690.8900,22,1,1,P000497,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc14d711e7445e3cb24d1cd203024014fc14d711e7445e3cb24d1cd203024014
498,P000498,416,225,7,102,-1,7,1,3,7,Atlas Product 498,Product starter record 498,P000498,P000498,692.2600,692.2600,692.2600,692.2600,23,1,1,P000498,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ffe3cbac643958b7b9d86458bc54dea1ffe3cbac643958b7b9d86458bc54dea1
499,P000499,49,214,2,132,-1,6,3,3,3,Summit Product 499,Product starter record 499,P000499,P000499,693.6300,693.6300,693.6300,693.6300,24,1,1,P000499,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a946c5c90b5653ff977063d07d94c8efa946c5c90b5653ff977063d07d94c8ef
500,P000500,244,319,2,216,-1,7,1,1,5,Keystone Product 500,Product starter record 500,P000500,P000500,695.0000,695.0000,695.0000,695.0000,25,0,0,P000500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e902495c6e345c0bbe4b9e81cd65bc18e902495c6e345c0bbe4b9e81cd65bc18
